time,x,y,yaw,v,w,goal_distance,min_person_dist,closest_person,total_cost,action_linear_x,action_angular_z,observation_state_linear_x,observation_state_angular_z,observation_state_road_type
0.5,2.1999,3.993,-0.03491,0.4,-0.06981,295.8001,2.8002,walk_east_mid.0,590.5649,0.4,-0.06981,0.4,-0.06981,Sidewalk
1.0,2.5996,3.9791,-0.03491,0.8,-0.0,295.4004,3.0123,walk_east_up.0,588.1315,0.8,-0.0,0.8,-0.0,Sidewalk
1.5,3.0396,3.9791,0.0,0.88,0.06981,294.9604,3.1482,walk_east_up.0,587.0157,0.88,0.06981,0.88,0.06981,Sidewalk
2.0,3.5096,3.9791,0.0,0.94,-0.0,294.4904,3.2325,walk_east_up.0,585.5548,0.94,-0.0,0.94,-0.0,Sidewalk
2.5,3.9793,3.9627,-0.03491,0.94,-0.06981,294.0207,3.3149,walk_east_up.0,584.4541,0.94,-0.06981,0.94,-0.06981,Sidewalk
3.0,4.4491,3.9463,-0.03491,0.94,-0.0,293.5509,3.3747,walk_east_up.0,583.4106,0.94,-0.0,0.94,-0.0,Sidewalk
3.5,4.9179,3.9135,-0.06981,0.94,-0.06981,293.0821,3.4564,walk_east_up.0,582.3495,0.94,-0.06981,0.94,-0.06981,Sidewalk
4.0,5.3868,3.8807,-0.06981,0.94,-0.0,292.6133,3.5395,walk_east_up.0,581.3458,0.94,-0.0,0.94,-0.0,Sidewalk
4.5,5.8542,3.8316,-0.10472,0.94,-0.06981,292.1459,3.6797,walk_east_up.0,580.3565,0.94,-0.06981,0.94,-0.06981,Sidewalk
5.0,6.3216,3.7824,-0.10472,0.94,-0.0,291.6785,3.7532,walk_east_up.0,579.3388,0.94,-0.0,0.94,-0.0,Sidewalk
5.5,6.787,3.717,-0.13963,0.94,-0.06981,291.2131,3.8292,walk_east_up.0,578.4327,0.94,-0.06981,0.94,-0.06981,Sidewalk
6.0,7.2525,3.6516,-0.13963,0.94,-0.0,290.7477,3.9091,walk_east_up.0,577.4182,0.94,-0.0,0.94,-0.0,Sidewalk
6.5,7.7199,3.6025,-0.10472,0.94,0.06981,290.2804,3.9812,walk_east_up.0,576.4983,0.94,0.06981,0.94,0.06981,Sidewalk
7.0,8.1873,3.5533,-0.10472,0.94,-0.0,289.813,4.0517,walk_east_up.0,575.5057,0.94,-0.0,0.94,-0.0,Sidewalk
7.5,8.6562,3.5206,-0.06981,0.94,0.06981,289.3442,4.1553,walk_east_up.0,574.5837,0.94,0.06981,0.94,0.06981,Sidewalk
8.0,9.125,3.4878,-0.06981,0.94,-0.0,288.8754,4.2199,walk_east_up.0,573.5894,0.94,-0.0,0.94,-0.0,Sidewalk
8.5,9.5947,3.4714,-0.03491,0.94,0.06981,288.4057,4.292,walk_east_up.0,572.6853,0.94,0.06981,0.94,0.06981,Sidewalk
9.0,10.0645,3.455,-0.03491,0.94,-0.0,287.9361,4.3414,walk_east_up.0,571.6847,0.94,-0.0,0.94,-0.0,Sidewalk
9.5,10.5345,3.455,-0.0,0.94,0.06981,287.4661,4.4676,walk_east_up.0,570.7803,0.94,0.06981,0.94,0.06981,Sidewalk
10.0,11.0045,3.455,-0.0,0.94,-0.0,286.9961,4.5058,walk_east_up.0,569.7731,0.94,-0.0,0.94,-0.0,Sidewalk
10.5,11.4742,3.4386,-0.03491,0.94,-0.06981,286.5264,4.6182,walk_east_up.0,568.8635,0.94,-0.06981,0.94,-0.06981,Sidewalk
11.0,11.9439,3.4222,-0.03491,0.94,-0.0,286.0567,4.6795,walk_east_up.0,567.8655,0.94,-0.0,0.94,-0.0,Sidewalk
11.5,12.4139,3.4222,-0.0,0.94,0.06981,285.5867,4.7983,walk_east_up.0,566.9542,0.94,0.06981,0.94,0.06981,Sidewalk
12.0,12.8839,3.4222,-0.0,0.94,-0.0,285.1167,4.9297,walk_east_up.0,565.945,0.94,-0.0,0.94,-0.0,Sidewalk
12.5,13.3536,3.4386,0.03491,0.94,0.06981,284.6469,4.9923,walk_east_up.0,565.0601,0.94,0.06981,0.94,0.06981,Sidewalk
13.0,13.8233,3.455,0.03491,0.94,-0.0,284.1772,5.1159,walk_east_up.0,564.0394,0.94,-0.0,0.94,-0.0,Sidewalk
13.5,14.2933,3.455,-0.0,0.94,-0.06981,283.7072,5.2179,walk_east_up.0,563.1295,0.94,-0.06981,0.94,-0.06981,Sidewalk
14.0,14.7633,3.455,-0.0,0.94,-0.0,283.2372,5.239,walk_east_up.0,562.1423,0.94,-0.0,0.94,-0.0,Sidewalk
14.5,15.233,3.4714,0.03491,0.94,0.06981,282.7675,5.2806,walk_east_up.0,561.2572,0.94,0.06981,0.94,0.06981,Sidewalk
15.0,15.7027,3.4878,0.03491,0.94,-0.0,282.2977,5.3887,walk_east_up.0,560.2442,0.94,-0.0,0.94,-0.0,Sidewalk
15.5,16.1727,3.4878,-0.0,0.94,-0.06981,281.8277,5.4847,walk_east_up.0,559.3404,0.94,-0.06981,0.94,-0.06981,Sidewalk
16.0,16.6427,3.4878,-0.0,0.94,-0.0,281.3577,5.5365,walk_east_up.0,558.3479,0.94,-0.0,0.94,-0.0,Sidewalk
16.5,17.1125,3.5042,0.03491,0.94,0.06981,280.888,5.6079,walk_east_up.0,557.4582,0.94,0.06981,0.94,0.06981,Sidewalk
17.0,17.5822,3.5206,0.03491,0.94,-0.0,280.4182,5.7443,walk_east_up.0,556.4469,0.94,-0.0,0.94,-0.0,Sidewalk
17.5,18.0522,3.5206,-0.0,0.94,-0.06981,279.9482,5.7943,walk_east_up.0,555.5515,0.94,-0.06981,0.94,-0.06981,Sidewalk
18.0,18.5222,3.5206,-0.0,0.94,-0.0,279.4782,5.893,walk_east_up.0,554.5541,0.94,-0.0,0.94,-0.0,Sidewalk
18.5,18.9919,3.537,0.03491,0.94,0.06981,279.0085,5.936,walk_east_up.0,553.6667,0.94,0.06981,0.94,0.06981,Sidewalk
19.0,19.4616,3.5534,0.03491,0.94,-0.0,278.5388,6.0006,walk_east_up.0,552.6638,0.94,-0.0,0.94,-0.0,Sidewalk
19.5,19.9316,3.5534,-0.0,0.94,-0.06981,278.0688,5.8346,walk_east_dn.1,551.7694,0.94,-0.06981,0.94,-0.06981,Sidewalk
20.0,20.4016,3.5534,-0.0,0.94,-0.0,277.5988,5.7011,walk_east_dn.1,550.7708,0.94,-0.0,0.94,-0.0,Sidewalk
20.5,20.8713,3.5698,0.03491,0.94,0.06981,277.129,5.5178,walk_east_dn.1,549.8837,0.94,0.06981,0.94,0.06981,Sidewalk
21.0,21.341,3.5862,0.03491,0.94,-0.0,276.6593,5.3152,walk_east_dn.1,548.8783,0.94,-0.0,0.94,-0.0,Sidewalk
21.5,21.811,3.5862,-0.0,0.94,-0.06981,276.1893,5.1105,walk_east_dn.1,547.9825,0.94,-0.06981,0.94,-0.06981,Sidewalk
22.0,22.281,3.5862,-0.0,0.94,-0.0,275.7193,4.9743,walk_east_dn.1,546.9854,0.94,-0.0,0.94,-0.0,Sidewalk
22.5,22.7507,3.6026,0.03491,0.94,0.06981,275.2495,4.8866,walk_east_dn.1,546.0977,0.94,0.06981,0.94,0.06981,Sidewalk
23.0,23.2205,3.619,0.03491,0.94,-0.0,274.7798,4.7375,walk_east_dn.1,545.0951,0.94,-0.0,0.94,-0.0,Sidewalk
23.5,23.6905,3.619,-0.0,0.94,-0.06981,274.3098,4.5904,walk_east_dn.1,544.204,0.94,-0.06981,0.94,-0.06981,Sidewalk
24.0,24.1605,3.619,-0.0,0.94,-0.0,273.8398,4.3729,walk_east_dn.1,543.217,0.94,-0.0,0.94,-0.0,Sidewalk
24.5,24.6302,3.6354,0.03491,0.94,0.06981,273.3701,4.2433,walk_east_dn.1,542.3386,0.94,0.06981,0.94,0.06981,Sidewalk
25.0,25.0999,3.6518,0.03491,0.94,-0.0,272.9003,4.1584,walk_east_dn.1,541.3469,0.94,-0.0,0.94,-0.0,Sidewalk
25.5,25.5699,3.6518,-0.0,0.94,-0.06981,272.4303,4.0448,walk_east_dn.1,540.4693,0.94,-0.06981,0.94,-0.06981,Sidewalk
