time,x,y,yaw,v,w,goal_distance,min_person_dist,closest_person,planner_status,planner_cost,action_linear_x,action_angular_z,observation_state_linear_x,observation_state_angular_z,observation_state_road_type
0.5,2.1158,3.953,-0.38575,0.25,-0.77151,295.8842,2.8849,walk_east_mid.0,teb_optimized,4119.8123,0.25,-0.77151,0.25,-0.77151,Sidewalk
1.0,2.3442,3.8512,-0.41919,0.5,-0.06687,295.6559,3.26,walk_east_mid.0,teb_optimized,4168.354,0.5,-0.06687,0.5,-0.06687,Sidewalk
1.5,2.7121,3.7788,-0.1944,0.75,0.44957,295.288,3.4501,walk_east_up.0,teb_optimized,4155.8384,0.75,0.44957,0.75,0.44957,Sidewalk
2.0,3.212,3.7874,0.01721,1.0,0.42323,294.788,3.4394,walk_east_up.0,teb_optimized,4071.2512,1.0,0.42323,1.0,0.42323,Sidewalk
2.5,3.7113,3.815,0.05529,1.0,0.07616,294.2888,3.3992,walk_east_up.0,teb_optimized,4068.1078,1.0,0.07616,1.0,0.07616,Sidewalk
3.0,4.2101,3.8497,0.06938,1.0,0.02818,293.79,3.4544,walk_east_up.0,teb_optimized,4044.6439,1.0,0.02818,1.0,0.02818,Sidewalk
3.5,4.7098,3.8649,0.0304,1.0,-0.07797,293.2902,3.4584,walk_east_up.0,teb_optimized,4044.3776,1.0,-0.07797,1.0,-0.07797,Sidewalk
4.0,5.2098,3.865,0.00017,1.0,-0.06046,292.7902,3.4745,walk_east_up.0,teb_optimized,4014.3636,1.0,-0.06046,1.0,-0.06046,Sidewalk
4.5,5.7098,3.8608,-0.00834,1.0,-0.01702,292.2902,3.4757,walk_east_up.0,teb_optimized,3999.9123,1.0,-0.01702,1.0,-0.01702,Sidewalk
5.0,6.2098,3.8575,-0.0065,1.0,0.00367,291.7902,3.496,walk_east_up.0,teb_optimized,3985.4512,1.0,0.00367,1.0,0.00367,Sidewalk
5.5,6.7098,3.8514,-0.01218,1.0,-0.01135,291.2903,3.4591,walk_east_up.0,teb_optimized,3971.0992,1.0,-0.01135,1.0,-0.01135,Sidewalk
6.0,7.2097,3.8454,-0.01215,1.0,5e-05,290.7903,3.5115,walk_east_up.0,teb_optimized,3956.906,1.0,5e-05,1.0,5e-05,Sidewalk
6.5,7.7095,3.8317,-0.02727,1.0,-0.03023,290.2905,3.5421,walk_east_up.0,teb_optimized,3942.7382,1.0,-0.03023,1.0,-0.03023,Sidewalk
7.0,8.2094,3.8209,-0.02168,1.0,0.01119,289.7906,3.5162,walk_east_up.0,teb_optimized,3928.6576,1.0,0.01119,1.0,0.01119,Sidewalk
7.5,8.7094,3.8235,0.00511,1.0,0.05356,289.2906,3.5443,walk_east_up.0,teb_optimized,3914.6561,1.0,0.05356,1.0,0.05356,Sidewalk
8.0,9.2091,3.842,0.03707,1.0,0.06392,288.791,3.5495,walk_east_up.0,teb_optimized,3900.6097,1.0,0.06392,1.0,0.06392,Sidewalk
8.5,9.7082,3.8717,0.05942,1.0,0.0447,288.2918,3.558,walk_east_up.0,teb_optimized,3886.6303,1.0,0.0447,1.0,0.0447,Sidewalk
9.0,10.2071,3.9041,0.06482,1.0,0.0108,287.7929,3.5157,walk_east_up.0,teb_optimized,3872.7401,1.0,0.0108,1.0,0.0108,Sidewalk
9.5,10.7064,3.9321,0.05618,1.0,-0.01728,287.2937,3.4718,walk_east_up.0,teb_optimized,3858.9017,1.0,-0.01728,1.0,-0.01728,Sidewalk
10.0,11.206,3.9519,0.03959,1.0,-0.03319,286.794,3.486,walk_east_up.0,teb_optimized,3845.0635,1.0,-0.03319,1.0,-0.03319,Sidewalk
10.5,11.7058,3.9647,0.02554,1.0,-0.02809,286.2942,3.4771,walk_east_up.0,teb_optimized,3831.1621,1.0,-0.02809,1.0,-0.02809,Sidewalk
11.0,12.2057,3.9729,0.01638,1.0,-0.01831,285.7943,3.4684,walk_east_up.0,teb_optimized,3817.2998,1.0,-0.01831,1.0,-0.01831,Sidewalk
11.5,12.7057,3.9788,0.01179,1.0,-0.00919,285.2943,3.505,walk_east_up.0,teb_optimized,3803.4989,1.0,-0.00919,1.0,-0.00919,Sidewalk
12.0,13.2057,3.9834,0.00931,1.0,-0.00495,284.7943,3.486,walk_east_up.0,teb_optimized,3789.7053,1.0,-0.00495,1.0,-0.00495,Sidewalk
12.5,13.7057,3.9871,0.00742,1.0,-0.00379,284.2943,3.5285,walk_east_up.0,teb_optimized,3775.9549,1.0,-0.00379,1.0,-0.00379,Sidewalk
13.0,14.2057,3.99,0.0057,1.0,-0.00343,283.7943,3.5284,walk_east_up.0,teb_optimized,3762.224,1.0,-0.00343,1.0,-0.00343,Sidewalk
13.5,14.7057,3.9921,0.0043,1.0,-0.0028,283.2943,3.5469,walk_east_up.0,teb_optimized,3748.5231,1.0,-0.0028,1.0,-0.0028,Sidewalk
14.0,15.2056,3.9938,0.00326,1.0,-0.00207,282.7944,3.5987,walk_east_up.0,teb_optimized,3734.8445,1.0,-0.00207,1.0,-0.00207,Sidewalk
14.5,15.7056,3.995,0.0025,1.0,-0.00153,282.2944,3.5807,walk_east_up.0,teb_optimized,3721.1901,1.0,-0.00153,1.0,-0.00153,Sidewalk
15.0,16.2056,3.996,0.00188,1.0,-0.00124,281.7944,3.6305,walk_east_up.0,teb_optimized,3707.5611,1.0,-0.00124,1.0,-0.00124,Sidewalk
15.5,16.7056,3.9965,0.00117,1.0,-0.00141,281.2944,3.6998,walk_east_up.0,teb_optimized,3693.9612,1.0,-0.00141,1.0,-0.00141,Sidewalk
16.0,17.2056,3.9968,0.00057,1.0,-0.00119,280.7944,3.7333,walk_east_up.0,teb_optimized,3680.3788,1.0,-0.00119,1.0,-0.00119,Sidewalk
16.5,17.7056,3.997,0.00032,1.0,-0.00052,280.2944,3.769,walk_east_up.0,teb_optimized,3666.8289,1.0,-0.00052,1.0,-0.00052,Sidewalk
17.0,18.2056,3.9971,0.00019,1.0,-0.00024,279.7944,3.8372,walk_east_up.0,teb_optimized,3653.2862,1.0,-0.00024,1.0,-0.00024,Sidewalk
17.5,18.7056,3.9972,0.00018,1.0,-2e-05,279.2944,3.8268,walk_east_up.0,teb_optimized,3639.7979,1.0,-2e-05,1.0,-2e-05,Sidewalk
18.0,19.2056,3.9972,0.00013,1.0,-0.00011,278.7944,3.7908,walk_east_up.0,teb_optimized,3626.3136,1.0,-0.00011,1.0,-0.00011,Sidewalk
18.5,19.7056,3.9973,8e-05,1.0,-0.0001,278.2944,3.7871,walk_east_up.0,teb_optimized,3612.865,1.0,-0.0001,1.0,-0.0001,Sidewalk
19.0,20.2056,3.9973,4e-05,1.0,-8e-05,277.7944,3.793,walk_east_up.0,teb_optimized,3599.4386,1.0,-8e-05,1.0,-8e-05,Sidewalk
19.5,20.7056,3.9972,-0.0002,1.0,-0.00048,277.2944,3.7643,walk_east_up.0,teb_optimized,3586.0293,1.0,-0.00048,1.0,-0.00048,Sidewalk
20.0,21.2056,3.997,-0.00036,1.0,-0.00032,276.7944,3.7912,walk_east_up.0,teb_optimized,3572.6531,1.0,-0.00032,1.0,-0.00032,Sidewalk
20.5,21.7056,3.9968,-0.00038,1.0,-4e-05,276.2944,3.8016,walk_east_up.0,teb_optimized,3559.3047,1.0,-4e-05,1.0,-4e-05,Sidewalk
21.0,22.2056,3.9966,-0.00039,1.0,-1e-05,275.7944,3.7754,walk_east_up.0,teb_optimized,3545.9731,1.0,-1e-05,1.0,-1e-05,Sidewalk
21.5,22.7056,3.9965,-0.00019,1.0,0.00039,275.2944,3.7627,walk_east_up.0,teb_optimized,3532.6691,1.0,0.00039,1.0,0.00039,Sidewalk
22.0,23.2056,3.9966,0.00011,1.0,0.0006,274.7944,3.7697,walk_east_up.0,teb_optimized,3519.3965,1.0,0.0006,1.0,0.0006,Sidewalk
22.5,23.7056,3.9967,0.00021,1.0,0.00022,274.2944,3.8049,walk_east_up.0,teb_optimized,3506.1378,1.0,0.00022,1.0,0.00022,Sidewalk
23.0,24.2056,3.9967,5e-05,1.0,-0.00034,273.7944,3.875,walk_east_up.0,teb_optimized,3492.8897,1.0,-0.00034,1.0,-0.00034,Sidewalk
23.5,24.7056,3.9967,-1e-05,1.0,-0.00011,273.2944,3.8389,walk_east_up.0,teb_optimized,3479.7052,1.0,-0.00011,1.0,-0.00011,Sidewalk
24.0,25.2056,3.9967,-7e-05,1.0,-0.00012,272.7944,3.8868,walk_east_up.0,teb_optimized,3466.5248,1.0,-0.00012,1.0,-0.00012,Sidewalk
24.5,25.7056,3.9968,0.00023,1.0,0.00059,272.2944,3.9385,walk_east_up.0,teb_optimized,3453.3687,1.0,0.00059,1.0,0.00059,Sidewalk
25.0,26.2056,3.997,0.00031,1.0,0.00018,271.7944,3.9459,walk_east_up.0,teb_optimized,3440.2456,1.0,0.00018,1.0,0.00018,Sidewalk
25.5,26.7056,3.9971,0.00021,1.0,-0.0002,271.2944,3.9213,walk_east_up.0,teb_optimized,3427.1322,1.0,-0.0002,1.0,-0.0002,Sidewalk
26.0,27.2056,3.9971,2e-05,1.0,-0.00039,270.7944,3.8898,walk_east_up.0,teb_optimized,3414.0533,1.0,-0.00039,1.0,-0.00039,Sidewalk
26.5,27.7056,3.9971,2e-05,1.0,2e-05,270.2944,3.8791,walk_east_up.0,teb_optimized,3401.0051,1.0,2e-05,1.0,2e-05,Sidewalk
27.0,28.2056,3.9971,-6e-05,1.0,-0.00017,269.7944,3.8928,walk_east_up.0,teb_optimized,3387.9766,1.0,-0.00017,1.0,-0.00017,Sidewalk
27.5,28.7056,3.9969,-0.00028,1.0,-0.00044,269.2944,3.9132,walk_east_up.0,teb_optimized,3374.9695,1.0,-0.00044,1.0,-0.00044,Sidewalk
28.0,29.2056,3.9966,-0.00059,1.0,-0.00062,268.7944,3.8865,walk_east_up.0,teb_optimized,3361.98,1.0,-0.00062,1.0,-0.00062,Sidewalk
28.5,29.7056,3.9963,-0.00072,1.0,-0.00027,268.2944,3.9496,walk_east_up.0,teb_optimized,3349.0077,1.0,-0.00027,1.0,-0.00027,Sidewalk
29.0,30.2056,3.9963,-0.0,1.0,0.00144,267.7944,3.9629,walk_east_up.0,teb_optimized,3336.0979,1.0,0.00144,1.0,0.00144,Sidewalk
29.5,30.7056,3.9964,0.00028,1.0,0.00056,267.2944,3.9455,walk_east_up.0,teb_optimized,3323.1969,1.0,0.00056,1.0,0.00056,Sidewalk
30.0,31.2056,3.9966,0.0004,1.0,0.00026,266.7944,3.9197,walk_east_up.0,teb_optimized,3310.3194,1.0,0.00026,1.0,0.00026,Sidewalk
30.5,31.7056,3.9969,0.0006,1.0,0.00038,266.2944,3.9027,walk_east_up.0,teb_optimized,3297.4695,1.0,0.00038,1.0,0.00038,Sidewalk
31.0,32.2056,3.9972,0.00062,1.0,5e-05,265.7944,3.8838,walk_east_up.0,teb_optimized,3284.6403,1.0,5e-05,1.0,5e-05,Sidewalk
31.5,32.7056,3.9974,0.00033,1.0,-0.00059,265.2944,3.9127,walk_east_up.0,teb_optimized,3271.8385,1.0,-0.00059,1.0,-0.00059,Sidewalk
32.0,33.2056,3.9973,-0.00013,1.0,-0.00092,264.7944,3.8931,walk_east_up.0,teb_optimized,3259.0616,1.0,-0.00092,1.0,-0.00092,Sidewalk
32.5,33.7056,3.9972,-0.00022,1.0,-0.00019,264.2944,3.9534,walk_east_up.0,teb_optimized,3246.2926,1.0,-0.00019,1.0,-0.00019,Sidewalk
33.0,34.2056,3.997,-0.00034,1.0,-0.00023,263.7944,4.0108,walk_east_up.0,teb_optimized,3233.5603,1.0,-0.00023,1.0,-0.00023,Sidewalk
33.5,34.7056,3.997,-5e-05,1.0,0.00056,263.2944,4.045,walk_east_up.0,teb_optimized,3220.871,1.0,0.00056,1.0,0.00056,Sidewalk
34.0,35.2056,3.9971,0.00015,1.0,0.0004,262.7944,4.0838,walk_east_up.0,teb_optimized,3208.1898,1.0,0.0004,1.0,0.0004,Sidewalk
34.5,35.7056,3.9971,0.00013,1.0,-4e-05,262.2944,4.1537,walk_east_up.0,teb_optimized,3195.4912,1.0,-4e-05,1.0,-4e-05,Sidewalk
35.0,36.2056,3.9974,0.00053,1.0,0.00082,261.7944,4.1242,walk_east_up.0,teb_optimized,3182.9176,1.0,0.00082,1.0,0.00082,Sidewalk
35.5,36.7056,3.9975,0.0003,1.0,-0.00047,261.2944,4.1228,walk_east_up.0,teb_optimized,3170.2999,1.0,-0.00047,1.0,-0.00047,Sidewalk
36.0,37.2056,3.9975,-1e-05,1.0,-0.00061,260.7944,4.1655,walk_east_up.0,teb_optimized,3157.7048,1.0,-0.00061,1.0,-0.00061,Sidewalk
36.5,37.7056,3.9974,-0.00023,1.0,-0.00045,260.2944,4.2027,walk_east_up.0,teb_optimized,3145.1527,1.0,-0.00045,1.0,-0.00045,Sidewalk
37.0,38.2056,3.9973,-0.00034,1.0,-0.00021,259.7944,4.2699,walk_east_up.0,teb_optimized,3132.5774,1.0,-0.00021,1.0,-0.00021,Sidewalk
37.5,38.7056,3.9971,-0.00028,1.0,0.00011,259.2944,4.3155,walk_east_up.0,teb_optimized,3120.0993,1.0,0.00011,1.0,0.00011,Sidewalk
38.0,39.2056,3.9969,-0.00049,1.0,-0.00042,258.7944,4.2943,walk_east_up.0,teb_optimized,3107.6619,1.0,-0.00042,1.0,-0.00042,Sidewalk
38.5,39.7056,3.9967,-0.00026,1.0,0.00046,258.2944,4.3525,walk_east_up.0,teb_optimized,3095.1472,1.0,0.00046,1.0,0.00046,Sidewalk
39.0,40.2056,3.9968,0.00012,1.0,0.00076,257.7944,4.3593,walk_east_up.0,teb_optimized,3082.7737,1.0,0.00076,1.0,0.00076,Sidewalk
39.5,40.7056,3.997,0.00037,1.0,0.0005,257.2944,4.3582,walk_east_up.0,teb_optimized,3070.3747,1.0,0.0005,1.0,0.0005,Sidewalk
40.0,41.2056,3.9971,0.00028,1.0,-0.00018,256.7944,4.4071,walk_east_up.0,teb_optimized,3057.9443,1.0,-0.00018,1.0,-0.00018,Sidewalk
40.5,41.7056,3.9973,0.00031,1.0,6e-05,256.2944,4.4471,walk_east_up.0,teb_optimized,3045.6005,1.0,6e-05,1.0,6e-05,Sidewalk
41.0,42.2056,3.9975,0.00046,1.0,0.00029,255.7944,4.4687,walk_east_up.0,teb_optimized,3033.2952,1.0,0.00029,1.0,0.00029,Sidewalk
41.5,42.7056,3.9976,7e-05,1.0,-0.00078,255.2944,4.4945,walk_east_up.0,teb_optimized,3020.9846,1.0,-0.00078,1.0,-0.00078,Sidewalk
42.0,43.2056,3.9974,-0.00035,1.0,-0.00083,254.7944,4.5083,walk_east_up.0,teb_optimized,3008.7214,1.0,-0.00083,1.0,-0.00083,Sidewalk
42.5,43.7056,3.997,-0.00069,1.0,-0.00069,254.2944,4.4916,walk_east_up.0,teb_optimized,2996.4855,1.0,-0.00069,1.0,-0.00069,Sidewalk
43.0,44.2056,3.9968,-0.00048,1.0,0.00042,253.7944,4.5235,walk_east_up.0,teb_optimized,2984.2144,1.0,0.00042,1.0,0.00042,Sidewalk
43.5,44.7056,3.9967,-0.00015,1.0,0.00066,253.2944,4.5052,walk_east_up.0,teb_optimized,2972.0565,1.0,0.00066,1.0,0.00066,Sidewalk
44.0,45.2056,3.9969,0.00044,1.0,0.00119,252.7944,4.5691,walk_east_up.0,teb_optimized,2959.8027,1.0,0.00119,1.0,0.00119,Sidewalk
44.5,45.7056,3.9968,-0.00021,1.0,-0.00131,252.2944,4.5651,walk_east_up.0,teb_optimized,2947.7165,1.0,-0.00131,1.0,-0.00131,Sidewalk
45.0,46.2056,3.9969,0.00016,1.0,0.00074,251.7944,4.5534,walk_east_up.0,teb_optimized,2935.5949,1.0,0.00074,1.0,0.00074,Sidewalk
45.5,46.7056,3.9969,-3e-05,1.0,-0.00037,251.2944,4.5245,walk_east_up.0,teb_optimized,2923.4994,1.0,-0.00037,1.0,-0.00037,Sidewalk
46.0,47.2056,3.9971,0.00033,1.0,0.00072,250.7944,4.5429,walk_east_up.0,teb_optimized,2911.3972,1.0,0.00072,1.0,0.00072,Sidewalk
46.5,47.7056,3.9974,0.00066,1.0,0.00065,250.2944,4.5717,walk_east_up.0,teb_optimized,2899.3231,1.0,0.00065,1.0,0.00065,Sidewalk
47.0,48.2056,3.9973,-0.00025,1.0,-0.00181,249.7944,4.534,walk_east_dn.1,teb_optimized,2887.2609,1.0,-0.00181,1.0,-0.00181,Sidewalk
47.5,48.7056,3.9962,-0.0021,1.0,-0.0037,249.2944,4.4952,walk_east_dn.1,teb_optimized,2875.2844,1.0,-0.0037,1.0,-0.0037,Sidewalk
48.0,49.2056,3.9951,-0.00218,1.0,-0.00016,248.7944,4.4361,walk_east_dn.1,teb_optimized,2863.3142,1.0,-0.00016,1.0,-0.00016,Sidewalk
48.5,49.7056,3.9941,-0.00199,1.0,0.00036,248.2944,4.3742,walk_east_dn.1,teb_optimized,2851.3812,1.0,0.00036,1.0,0.00036,Sidewalk
