time,x,y,yaw,v,w,goal_distance,min_person_dist,closest_person,total_cost,action_linear_x,action_angular_z,observation_state_linear_x,observation_state_angular_z,observation_state_road_type
0.5,2.1999,3.993,-0.03491,0.4,-0.06981,295.8001,2.8002,walk_east_mid.0,590.2688,0.4,-0.06981,0.4,-0.06981,Sidewalk
1.0,2.5397,4.0049,0.03491,0.68,0.13963,295.4603,2.8734,walk_east_mid.0,588.5973,0.68,0.13963,0.68,0.13963,Sidewalk
1.5,2.8888,4.0293,0.06981,0.7,0.06981,295.1112,2.9458,walk_east_dn.0,587.741,0.7,0.06981,0.7,0.06981,Sidewalk
2.0,3.2849,4.085,0.13963,0.8,0.13963,294.7151,2.9634,walk_east_dn.0,586.654,0.8,0.13963,0.8,0.13963,Sidewalk
2.5,3.6592,4.151,0.17453,0.76,0.06981,294.3409,3.009,walk_east_mid.0,585.8831,0.76,0.06981,0.76,0.06981,Sidewalk
3.0,4.0432,4.2187,0.17453,0.78,-0.0,293.9569,2.9891,walk_east_mid.0,585.0923,0.78,-0.0,0.78,-0.0,Sidewalk
3.5,4.3856,4.2914,0.20944,0.7,0.06981,293.6146,3.0252,walk_east_mid.0,584.3241,0.7,0.06981,0.7,0.06981,Sidewalk
4.0,4.7866,4.3767,0.20944,0.82,-0.0,293.2136,3.0004,walk_east_mid.0,583.1673,0.82,-0.0,0.82,-0.0,Sidewalk
4.5,5.151,4.4409,0.17453,0.74,-0.06981,292.8493,3.0582,walk_east_mid.0,582.9136,0.74,-0.06981,0.74,-0.06981,Sidewalk
5.0,5.5745,4.5156,0.17453,0.86,-0.0,292.426,3.0237,walk_east_dn.0,581.3347,0.86,-0.0,0.86,-0.0,Sidewalk
5.5,5.9607,4.5699,0.13963,0.78,-0.06981,292.0399,2.9995,walk_east_dn.0,581.1703,0.78,-0.06981,0.78,-0.06981,Sidewalk
6.0,6.3766,4.6283,0.13963,0.84,-0.0,291.6241,3.0025,walk_east_dn.0,579.5856,0.84,-0.0,0.84,-0.0,Sidewalk
6.5,6.7644,4.6691,0.10472,0.78,-0.06981,291.2363,2.9754,walk_east_dn.0,579.5693,0.78,-0.06981,0.78,-0.06981,Sidewalk
7.0,7.1821,4.713,0.10472,0.84,-0.0,290.8187,2.973,walk_east_dn.0,577.9949,0.84,-0.0,0.84,-0.0,Sidewalk
7.5,7.5712,4.7402,0.06981,0.78,-0.06981,290.4297,2.9834,walk_east_dn.0,577.9118,0.78,-0.06981,0.78,-0.06981,Sidewalk
8.0,8.0401,4.773,0.06981,0.94,-0.0,289.961,2.9195,walk_east_dn.0,575.877,0.94,-0.0,0.94,-0.0,Sidewalk
8.5,8.4198,4.7863,0.03491,0.76,-0.06981,289.5812,2.889,walk_east_dn.0,576.3083,0.76,-0.06981,0.76,-0.06981,Sidewalk
9.0,8.8895,4.8027,0.03491,0.94,-0.0,289.1116,2.8157,walk_east_dn.0,574.401,0.94,-0.0,0.94,-0.0,Sidewalk
9.5,9.2495,4.8027,-0.0,0.72,-0.06981,288.7516,2.8526,walk_east_dn.0,574.939,0.72,-0.06981,0.72,-0.06981,Sidewalk
10.0,9.7195,4.8027,-0.0,0.94,-0.0,288.2816,2.7548,walk_east_dn.0,573.1941,0.94,-0.0,0.94,-0.0,Sidewalk
10.5,10.0593,4.7908,-0.03491,0.68,-0.06981,287.9418,2.7453,walk_east_dn.0,573.5235,0.68,-0.06981,0.68,-0.06981,Sidewalk
11.0,10.4391,4.7775,-0.03491,0.76,-0.0,287.562,2.7129,walk_east_dn.0,572.442,0.76,-0.0,0.76,-0.0,Sidewalk
11.5,10.7683,4.7545,-0.06981,0.66,-0.06981,287.2327,2.7257,walk_east_dn.0,572.1844,0.66,-0.06981,0.66,-0.06981,Sidewalk
12.0,11.1174,4.7301,-0.06981,0.7,-0.0,286.8835,2.7075,walk_east_dn.0,571.1984,0.7,-0.0,0.7,-0.0,Sidewalk
12.5,11.5872,4.7137,-0.03491,0.94,0.06981,286.4137,2.6267,walk_east_dn.0,568.8782,0.94,0.06981,0.94,0.06981,Sidewalk
13.0,11.9369,4.7015,-0.03491,0.7,-0.0,286.0639,2.6054,walk_east_dn.0,569.6871,0.7,-0.0,0.7,-0.0,Sidewalk
13.5,12.3169,4.7015,-0.0,0.76,0.06981,285.6839,2.5833,walk_east_dn.0,568.2544,0.76,0.06981,0.76,0.06981,Sidewalk
14.0,12.7869,4.7015,-0.0,0.94,-0.0,285.2139,2.5122,walk_east_dn.0,567.7436,0.94,-0.0,0.94,-0.0,Sidewalk
14.5,13.0668,4.7113,0.03491,0.56,0.06981,284.9341,2.5774,walk_east_dn.0,567.6661,0.56,0.06981,0.56,0.06981,Sidewalk
15.0,13.5365,4.7277,0.03491,0.94,-0.0,284.4644,2.5018,walk_east_dn.0,565.3838,0.94,-0.0,0.94,-0.0,Sidewalk
15.5,13.8565,4.7277,-0.0,0.64,-0.06981,284.1444,2.5563,walk_east_dn.0,566.1854,0.64,-0.06981,0.64,-0.06981,Sidewalk
16.0,14.3265,4.7277,-0.0,0.94,-0.0,283.6745,2.5,walk_east_dn.0,564.4267,0.94,-0.0,0.94,-0.0,Sidewalk
16.5,14.6363,4.7168,-0.03491,0.62,-0.06981,283.3646,2.555,walk_east_dn.0,564.6478,0.62,-0.06981,0.62,-0.06981,Sidewalk
17.0,14.9761,4.705,-0.03491,0.68,-0.0,283.0248,2.5769,walk_east_dn.0,563.6536,0.68,-0.0,0.68,-0.0,Sidewalk
17.5,15.3461,4.705,-0.0,0.74,0.06981,282.6548,2.5515,walk_east_dn.0,562.3003,0.74,0.06981,0.74,0.06981,Sidewalk
18.0,15.8161,4.705,-0.0,0.94,-0.0,282.1848,2.4712,walk_east_dn.0,561.5945,0.94,-0.0,0.94,-0.0,Sidewalk
18.5,16.0959,4.7147,0.03491,0.56,0.06981,281.905,2.5805,walk_east_dn.0,561.5884,0.56,0.06981,0.56,0.06981,Sidewalk
19.0,16.5656,4.7311,0.03491,0.94,-0.0,281.4353,2.4837,walk_east_dn.0,559.3584,0.94,-0.0,0.94,-0.0,Sidewalk
19.5,16.8856,4.7311,-0.0,0.64,-0.06981,281.1153,2.5036,walk_east_dn.0,560.0356,0.64,-0.06981,0.64,-0.06981,Sidewalk
20.0,17.3556,4.7311,-0.0,0.94,-0.0,280.6453,2.4321,walk_east_dn.0,558.3258,0.94,-0.0,0.94,-0.0,Sidewalk
20.5,17.6654,4.7203,-0.03491,0.62,-0.06981,280.3355,2.4616,walk_east_dn.0,558.5899,0.62,-0.06981,0.62,-0.06981,Sidewalk
21.0,18.0152,4.7081,-0.03491,0.7,-0.0,279.9857,2.4384,walk_east_dn.0,557.4473,0.7,-0.0,0.7,-0.0,Sidewalk
21.5,18.3852,4.7081,-0.0,0.74,0.06981,279.6157,2.4617,walk_east_dn.0,556.1754,0.74,0.06981,0.74,0.06981,Sidewalk
22.0,18.8552,4.7081,-0.0,0.94,-0.0,279.1457,2.3907,walk_east_dn.0,555.6152,0.94,-0.0,0.94,-0.0,Sidewalk
22.5,19.185,4.6966,-0.03491,0.66,-0.06981,278.8158,2.4298,walk_east_dn.0,555.3599,0.66,-0.06981,0.66,-0.06981,Sidewalk
23.0,19.5448,4.684,-0.03491,0.72,-0.0,278.456,2.4621,walk_east_dn.0,554.2509,0.72,-0.0,0.72,-0.0,Sidewalk
23.5,19.9448,4.684,-0.0,0.8,0.06981,278.056,2.4268,walk_east_dn.0,552.7563,0.8,0.06981,0.8,0.06981,Sidewalk
24.0,20.3248,4.684,-0.0,0.76,-0.0,277.676,2.3875,walk_east_dn.0,552.6142,0.76,-0.0,0.76,-0.0,Sidewalk
24.5,20.6746,4.6718,-0.03491,0.7,-0.06981,277.3262,2.4059,walk_east_dn.0,552.208,0.7,-0.06981,0.7,-0.06981,Sidewalk
25.0,21.0444,4.6589,-0.03491,0.74,-0.0,276.9564,2.407,walk_east_dn.0,551.1724,0.74,-0.0,0.74,-0.0,Sidewalk
25.5,21.4744,4.6589,-0.0,0.86,0.06981,276.5264,2.3577,walk_east_dn.0,549.4385,0.86,0.06981,0.86,0.06981,Sidewalk
26.0,21.8544,4.6589,-0.0,0.76,-0.0,276.1464,2.3561,walk_east_dn.0,549.4894,0.76,-0.0,0.76,-0.0,Sidewalk
26.5,22.1842,4.6704,0.03491,0.66,0.06981,275.8166,2.4097,walk_east_dn.0,548.7937,0.66,0.06981,0.66,0.06981,Sidewalk
27.0,22.6539,4.6868,0.03491,0.94,-0.0,275.347,2.353,walk_east_dn.0,547.3445,0.94,-0.0,0.94,-0.0,Sidewalk
27.5,23.0039,4.6868,-0.0,0.7,-0.06981,274.997,2.3794,walk_east_dn.0,547.3688,0.7,-0.06981,0.7,-0.06981,Sidewalk
28.0,23.4039,4.6868,-0.0,0.8,-0.0,274.597,2.3466,walk_east_dn.0,546.2534,0.8,-0.0,0.8,-0.0,Sidewalk
28.5,23.7537,4.6746,-0.03491,0.7,-0.06981,274.2472,2.3228,walk_east_dn.0,546.0196,0.7,-0.06981,0.7,-0.06981,Sidewalk
29.0,24.1234,4.6617,-0.03491,0.74,-0.0,273.8774,2.3405,walk_east_dn.0,545.0512,0.74,-0.0,0.74,-0.0,Sidewalk
29.5,24.5534,4.6617,-0.0,0.86,0.06981,273.4474,2.2838,walk_east_dn.0,543.24,0.86,0.06981,0.86,0.06981,Sidewalk
30.0,24.9334,4.6617,-0.0,0.76,-0.0,273.0674,2.289,walk_east_dn.0,543.3356,0.76,-0.0,0.76,-0.0,Sidewalk
30.5,25.2532,4.6729,0.03491,0.64,0.06981,272.7476,2.3582,walk_east_dn.0,542.7827,0.64,0.06981,0.64,0.06981,Sidewalk
31.0,25.723,4.6893,0.03491,0.94,-0.0,272.2779,2.2601,walk_east_dn.0,541.2451,0.94,-0.0,0.94,-0.0,Sidewalk
31.5,26.073,4.6893,-0.0,0.7,-0.06981,271.9279,2.3006,walk_east_dn.0,541.3661,0.7,-0.06981,0.7,-0.06981,Sidewalk
32.0,26.463,4.6893,-0.0,0.78,-0.0,271.5379,2.2678,walk_east_dn.0,540.1961,0.78,-0.0,0.78,-0.0,Sidewalk
32.5,26.8028,4.6774,-0.03491,0.68,-0.06981,271.1981,2.2551,walk_east_dn.0,539.933,0.68,-0.06981,0.68,-0.06981,Sidewalk
33.0,27.1725,4.6645,-0.03491,0.74,-0.0,270.8283,2.2332,walk_east_dn.0,538.8547,0.74,-0.0,0.74,-0.0,Sidewalk
33.5,27.6025,4.6645,-0.0,0.86,0.06981,270.3983,2.1705,walk_east_dn.0,537.1355,0.86,0.06981,0.86,0.06981,Sidewalk
34.0,27.9825,4.6645,-0.0,0.76,-0.0,270.0183,2.1469,walk_east_dn.0,537.1838,0.76,-0.0,0.76,-0.0,Sidewalk
34.5,28.3023,4.6757,0.03491,0.64,0.06981,269.6985,2.1936,walk_east_dn.0,536.6401,0.64,0.06981,0.64,0.06981,Sidewalk
35.0,28.772,4.6921,0.03491,0.94,-0.0,269.2288,2.118,walk_east_dn.0,535.0502,0.94,-0.0,0.94,-0.0,Sidewalk
35.5,29.122,4.6921,-0.0,0.7,-0.06981,268.8788,2.1237,walk_east_dn.0,535.1348,0.7,-0.06981,0.7,-0.06981,Sidewalk
