time,x,y,yaw,v,w,goal_distance,min_person_dist,closest_person,planner_status,planner_cost,action_linear_x,action_angular_z,observation_state_linear_x,observation_state_angular_z,observation_state_road_type
0.5,2.15,4.0,0.0,0.3,0.0,295.85,2.85,walk_east_mid.0,velocity_selected,0.7085,0.3,0.0,0.3,0.0,Sidewalk
1.0,2.45,4.0,0.0,0.6,0.0,295.55,2.9839,walk_east_mid.0,velocity_selected,0.0413,0.6,0.0,0.6,0.0,Sidewalk
1.5,2.9,4.0,0.0,0.9,0.0,295.1,2.9771,walk_east_mid.0,velocity_selected,0.0375,0.9,0.0,0.9,0.0,Sidewalk
2.0,3.5,4.0,0.0,1.2,0.0,294.5,2.8317,walk_east_mid.0,velocity_selected,0.038,1.2,0.0,1.2,0.0,Sidewalk
2.5,4.1,4.0,0.0,1.2,0.0,293.9,2.7297,walk_east_mid.0,velocity_selected,0.036,1.2,0.0,1.2,0.0,Sidewalk
3.0,4.7,4.0,0.0,1.2,0.0,293.3,2.5463,walk_east_mid.0,velocity_selected,0.0427,1.2,0.0,1.2,0.0,Sidewalk
3.5,5.3,4.0,0.0,1.2,0.0,292.7,2.3685,walk_east_mid.0,velocity_selected,0.0426,1.2,0.0,1.2,0.0,Sidewalk
4.0,5.9,4.0,0.0,1.2,0.0,292.1,2.194,walk_east_mid.0,velocity_selected,0.0457,1.2,0.0,1.2,0.0,Sidewalk
4.5,6.5,4.0,0.0,1.2,0.0,291.5,2.1012,walk_east_mid.0,velocity_selected,0.0411,1.2,0.0,1.2,0.0,Sidewalk
5.0,7.1,4.0,0.0,1.2,0.0,290.9,2.009,walk_east_mid.0,velocity_selected,0.0405,1.2,0.0,1.2,0.0,Sidewalk
5.5,7.7,4.0,0.0,1.2,0.0,290.3,1.8974,walk_east_mid.0,velocity_selected,0.0449,1.2,0.0,1.2,0.0,Sidewalk
6.0,8.3,4.0,0.0,1.2,0.0,289.7,1.7676,walk_east_mid.0,velocity_selected,0.0497,1.2,0.0,1.2,0.0,Sidewalk
6.5,8.9,4.0,0.0,1.2,0.0,289.1,1.6151,walk_east_mid.0,velocity_selected,0.0592,1.2,0.0,1.2,0.0,Sidewalk
7.0,9.5,4.0,0.0,1.2,0.0,288.5,1.4337,walk_east_mid.0,velocity_selected,0.0833,1.2,0.0,1.2,0.0,Sidewalk
7.5,10.1,4.0,0.0,1.2,0.0,287.9,1.3246,walk_east_mid.0,velocity_selected,0.0602,1.2,0.0,1.2,0.0,Sidewalk
8.0,10.7,4.0,0.0,1.2,0.0,287.3,1.205,walk_east_mid.0,velocity_selected,0.0742,1.2,0.0,1.2,0.0,Sidewalk
8.5,11.3,4.0,0.0,1.2,0.0,286.7,1.1133,walk_east_mid.0,velocity_selected,0.0665,1.2,0.0,1.2,0.0,Sidewalk
9.0,11.9,4.0,0.0,1.2,0.0,286.1,1.0113,walk_east_mid.0,velocity_selected,0.0787,1.2,0.0,1.2,0.0,Sidewalk
9.5,12.5,4.0,0.0,1.2,0.0,285.5,0.8942,walk_east_mid.0,velocity_selected,0.1203,1.2,0.0,1.2,0.0,Sidewalk
10.0,13.1,4.0,0.0,1.2,0.0,284.9,0.7974,walk_east_mid.0,velocity_selected,0.1086,1.2,0.0,1.2,0.0,Sidewalk
10.5,13.7,4.0,0.0,1.2,0.0,284.3,0.6992,walk_east_mid.0,velocity_selected,0.236,1.2,0.0,1.2,0.0,Sidewalk
11.0,14.2,4.0,0.0,1.0,0.0,283.8,0.6474,walk_east_mid.0,velocity_selected,0.3015,1.0,0.0,1.0,0.0,Sidewalk
11.5,14.7,4.0,0.0,1.0,0.0,283.3,0.6172,walk_east_mid.0,velocity_selected,0.2854,1.0,0.0,1.0,0.0,Sidewalk
12.0,15.2,4.0,0.0,1.0,0.0,282.8,0.6066,walk_east_mid.0,velocity_selected,0.2771,1.0,0.0,1.0,0.0,Sidewalk
12.5,15.6,4.0,0.0,0.8,0.0,282.4,0.6259,walk_east_mid.0,velocity_selected,0.479,0.8,0.0,0.8,0.0,Sidewalk
13.0,16.1,4.0,0.0,1.0,0.0,281.9,0.5886,walk_east_mid.0,velocity_selected,0.298,1.0,0.0,1.0,0.0,Sidewalk
13.5,16.6,4.0,0.0,1.0,0.0,281.4,0.5309,walk_east_mid.0,velocity_selected,0.4691,1.0,0.0,1.0,0.0,Sidewalk
14.0,17.1,4.0,0.0,1.0,0.0,280.9,0.5397,walk_east_mid.0,velocity_selected,0.2756,1.0,0.0,1.0,0.0,Sidewalk
14.5,17.6,4.0,0.0,1.0,0.0,280.4,0.5158,walk_east_mid.0,velocity_selected,0.2957,1.0,0.0,1.0,0.0,Sidewalk
15.0,18.1,4.0,0.0,1.0,0.0,279.9,0.4837,walk_east_mid.0,velocity_selected,0.3217,1.0,0.0,1.0,0.0,Sidewalk
15.5,18.6,4.0,0.0,1.0,0.0,279.4,0.4899,walk_east_mid.0,velocity_selected,0.2797,1.0,0.0,1.0,0.0,Sidewalk
16.0,19.1,4.0,0.0,1.0,0.0,278.9,0.4983,walk_east_mid.0,velocity_selected,0.2789,1.0,0.0,1.0,0.0,Sidewalk
16.5,19.6,4.0,0.0,1.0,0.0,278.4,0.4838,walk_east_mid.0,velocity_selected,0.291,1.0,0.0,1.0,0.0,Sidewalk
17.0,20.1,4.0,0.0,1.0,0.0,277.9,0.4925,walk_east_mid.0,velocity_selected,0.279,1.0,0.0,1.0,0.0,Sidewalk
17.5,20.5,4.0,0.0,0.8,0.0,277.5,0.5146,walk_east_mid.0,velocity_selected,0.4885,0.8,0.0,0.8,0.0,Sidewalk
18.0,21.0,4.0,0.0,1.0,0.0,277.0,0.5199,walk_east_mid.0,velocity_selected,0.2758,1.0,0.0,1.0,0.0,Sidewalk
18.5,21.5,4.0,0.0,1.0,0.0,276.5,0.4962,walk_east_mid.0,velocity_selected,0.2971,1.0,0.0,1.0,0.0,Sidewalk
19.0,21.9,4.0,0.0,0.8,0.0,276.1,0.5334,walk_east_mid.0,velocity_selected,0.4854,0.8,0.0,0.8,0.0,Sidewalk
19.5,22.4,4.0,0.0,1.0,0.0,275.6,0.5494,walk_east_mid.0,velocity_selected,0.2725,1.0,0.0,1.0,0.0,Sidewalk
20.0,22.8,4.0,0.0,0.8,0.0,275.2,0.5665,walk_east_mid.0,velocity_selected,0.4815,0.8,0.0,0.8,0.0,Sidewalk
20.5,23.2,4.0,0.0,0.8,0.0,274.8,0.5825,walk_east_mid.0,velocity_selected,0.4797,0.8,0.0,0.8,0.0,Sidewalk
21.0,23.7,4.0,0.0,1.0,0.0,274.3,0.5796,walk_east_mid.0,velocity_selected,0.2709,1.0,0.0,1.0,0.0,Sidewalk
21.5,24.2,4.0,0.0,1.0,0.0,273.8,0.5926,walk_east_mid.0,velocity_selected,0.2687,1.0,0.0,1.0,0.0,Sidewalk
22.0,24.7,4.0,0.0,1.0,0.0,273.3,0.5433,walk_east_mid.0,velocity_selected,0.3761,1.0,0.0,1.0,0.0,Sidewalk
22.5,25.1,4.0,0.0,0.8,0.0,272.9,0.5712,walk_east_mid.0,velocity_selected,0.4809,0.8,0.0,0.8,0.0,Sidewalk
23.0,25.5,4.0,0.0,0.8,0.0,272.5,0.6026,walk_east_mid.0,velocity_selected,0.4773,0.8,0.0,0.8,0.0,Sidewalk
23.5,25.9,4.0,0.0,0.8,0.0,272.1,0.6405,walk_east_mid.0,velocity_selected,0.4747,0.8,0.0,0.8,0.0,Sidewalk
24.0,26.4,4.0,0.0,1.0,0.0,271.6,0.5923,walk_east_mid.0,velocity_selected,0.3084,1.0,0.0,1.0,0.0,Sidewalk
