success,termination_reason,steps,total_time_s,path_length_m,straight_line_distance_m,extra_distance_ratio,normalized_time_ratio,final_goal_distance_m,min_person_distance_m,collision_steps,hazard_steps_lt_social_distance,hazard_time_ratio,hazard_ratio_given_social_presence,sidewalk_violation_steps,sidewalk_violation_ratio,mean_speed_mps,mean_abs_yaw_rate_radps,mean_abs_accel_mps2,mean_abs_jerk_mps3,seed,algorithm
False,collision,459,229.0,209.96,295.8,0.7098,0.7355,86.34,0.159,1,18,0.0392,0.0431,0,0.0,0.916,0.05,0.026,0.074,101,dwa
False,collision,461,230.0,212.89,295.8,0.7197,0.7387,83.213,0.173,1,7,0.0152,0.0156,0,0.0,0.924,0.043,0.013,0.033,102,dwa
False,collision,451,225.0,207.41,295.8,0.7012,0.7226,88.889,0.126,1,6,0.0133,0.0136,0,0.0,0.921,0.045,0.018,0.045,103,dwa
False,collision,585,292.0,258.466,295.8,0.8738,0.9378,39.939,0.149,1,39,0.0667,0.0688,0,0.0,0.884,0.091,0.107,0.357,104,dwa
False,collision,571,285.0,255.207,295.8,0.8628,0.9153,47.291,0.215,1,33,0.0578,0.0578,0,0.0,0.895,0.092,0.055,0.145,105,dwa
False,collision,453,226.0,207.29,295.8,0.7008,0.7258,89.046,0.155,1,25,0.0552,0.0559,0,0.0,0.916,0.047,0.046,0.152,106,dwa
False,collision,449,224.0,206.6,295.8,0.6984,0.7194,89.707,0.346,1,5,0.0111,0.0111,0,0.0,0.921,0.04,0.029,0.094,107,dwa
False,collision,472,235.5,212.599,295.8,0.7187,0.7563,85.166,0.327,1,19,0.0403,0.0403,0,0.0,0.902,0.065,0.049,0.157,108,dwa
False,collision,489,244.0,218.72,295.8,0.7394,0.7836,78.37,0.2,1,22,0.045,0.0507,0,0.0,0.895,0.062,0.082,0.271,109,dwa
False,collision,522,260.5,231.85,295.8,0.7838,0.8366,69.675,0.348,1,17,0.0326,0.0333,0,0.0,0.889,0.098,0.094,0.334,110,dwa
False,collision,507,253.0,225.546,295.8,0.7625,0.8125,72.843,0.32,1,25,0.0493,0.0499,0,0.0,0.891,0.074,0.048,0.131,111,dwa
False,collision,456,227.5,208.56,295.8,0.7051,0.7306,88.209,0.238,1,27,0.0592,0.0592,0,0.0,0.916,0.052,0.029,0.093,112,dwa
False,collision,467,233.0,210.52,295.8,0.7117,0.7483,86.774,0.388,1,22,0.0471,0.0476,0,0.0,0.902,0.059,0.059,0.2,113,dwa
False,collision,461,230.0,205.89,295.8,0.696,0.7387,91.892,0.365,1,33,0.0716,0.0724,0,0.0,0.894,0.055,0.064,0.208,114,dwa
False,collision,57,28.0,23.27,295.8,0.0787,0.0899,272.777,0.056,1,2,0.0351,0.0351,0,0.0,0.824,0.13,0.246,0.848,115,dwa
False,collision,496,247.5,220.26,295.8,0.7446,0.7949,77.651,0.054,1,56,0.1129,0.1152,0,0.0,0.889,0.073,0.068,0.228,116,dwa
False,collision,569,284.0,248.05,295.8,0.8386,0.9121,49.034,0.181,1,20,0.0351,0.0357,0,0.0,0.873,0.06,0.068,0.23,117,dwa
False,max_time,1801,900.0,121.22,295.8,0.4098,2.8905,174.744,0.606,0,1529,0.849,0.849,0,0.0,0.135,0.035,0.007,0.023,118,dwa
False,collision,454,226.5,209.2,295.8,0.7072,0.7274,87.269,0.258,1,22,0.0485,0.0493,0,0.0,0.922,0.049,0.028,0.084,119,dwa
False,collision,82,40.5,37.53,295.8,0.1269,0.1301,258.324,0.231,1,3,0.0366,0.0366,0,0.0,0.92,0.038,0.031,0.08,120,dwa
False,collision,476,237.5,213.148,295.8,0.7206,0.7628,86.614,0.233,1,20,0.042,0.042,0,0.0,0.896,0.081,0.066,0.198,121,dwa
False,collision,552,275.5,249.79,295.8,0.8445,0.8848,47.782,0.236,1,45,0.0815,0.0869,0,0.0,0.906,0.066,0.052,0.157,122,dwa
False,collision,518,258.5,218.278,295.8,0.7379,0.8302,81.274,0.175,1,44,0.0849,0.0868,0,0.0,0.844,0.082,0.171,0.596,123,dwa
False,collision,533,266.0,240.848,295.8,0.8142,0.8543,61.956,0.044,1,28,0.0525,0.0552,0,0.0,0.905,0.094,0.061,0.189,124,dwa
