time,x,y,yaw,v,w,goal_distance,min_person_dist,closest_person,total_cost,action_linear_x,action_angular_z,observation_state_linear_x,observation_state_angular_z,observation_state_road_type
0.5,2.1499,3.9948,-0.03491,0.3,-0.06981,295.8501,2.8502,walk_east_mid.0,590.7407,0.3,-0.06981,0.3,-0.06981,Sidewalk
1.0,2.4492,3.9738,-0.06981,0.6,-0.06981,295.5508,3.0443,walk_east_mid.0,588.469,0.6,-0.06981,0.6,-0.06981,Sidewalk
1.5,2.8689,3.9885,0.03491,0.84,0.20944,295.1311,3.0753,walk_east_mid.0,586.5696,0.84,0.20944,0.84,0.20944,Sidewalk
2.0,3.3486,3.9717,-0.03491,0.96,-0.13963,294.6514,3.0488,walk_east_mid.0,585.1194,0.96,-0.13963,0.96,-0.13963,Sidewalk
2.5,3.8474,3.9369,-0.06981,1.0,-0.06981,294.1526,3.0074,walk_east_mid.0,584.8156,1.0,-0.06981,1.0,-0.06981,Sidewalk
3.0,4.3447,3.8846,-0.10472,1.0,-0.06981,293.6554,2.9309,walk_east_mid.0,582.9808,1.0,-0.06981,1.0,-0.06981,Sidewalk
3.5,4.8398,3.815,-0.13963,1.0,-0.06981,293.1603,2.8814,walk_east_mid.0,581.7102,1.0,-0.06981,1.0,-0.06981,Sidewalk
4.0,5.2436,3.7438,-0.17453,0.82,-0.06981,292.7565,2.9464,walk_east_mid.0,581.7524,0.82,-0.06981,0.82,-0.06981,Sidewalk
4.5,5.6326,3.7166,-0.06981,0.78,0.20944,292.3675,2.9919,walk_east_mid.0,581.8045,0.78,0.20944,0.78,0.20944,Sidewalk
5.0,6.0217,3.6894,-0.06981,0.78,-0.0,291.9785,3.0688,walk_east_mid.0,580.7078,0.78,-0.0,0.78,-0.0,Sidewalk
5.5,6.4792,3.6413,-0.10472,0.92,-0.06981,291.5211,3.0975,walk_east_mid.0,578.6488,0.92,-0.06981,0.92,-0.06981,Sidewalk
6.0,6.9792,3.6413,-0.0,1.0,0.20944,291.0211,3.098,walk_east_mid.0,578.2625,1.0,0.20944,1.0,0.20944,Sidewalk
6.5,7.3981,3.6706,0.06981,0.84,0.13963,290.6021,3.1214,walk_east_mid.0,577.9308,0.84,0.13963,0.84,0.13963,Sidewalk
7.0,7.8279,3.6856,0.03491,0.86,-0.06981,290.1723,3.2105,walk_east_mid.0,576.6875,0.86,-0.06981,0.86,-0.06981,Sidewalk
7.5,8.3279,3.6856,-0.0,1.0,-0.06981,289.6723,3.1284,walk_east_mid.0,575.3682,1.0,-0.06981,1.0,-0.06981,Sidewalk
8.0,8.8276,3.6682,-0.03491,1.0,-0.06981,289.1726,3.067,walk_east_mid.0,573.881,1.0,-0.06981,1.0,-0.06981,Sidewalk
8.5,9.3264,3.6333,-0.06981,1.0,-0.06981,288.6739,3.0215,walk_east_mid.0,572.5773,1.0,-0.06981,1.0,-0.06981,Sidewalk
9.0,9.826,3.6508,0.03491,1.0,0.20944,288.1742,3.0052,walk_east_mid.0,572.3982,1.0,0.20944,1.0,0.20944,Sidewalk
9.5,10.3233,3.703,0.10472,1.0,0.13963,287.6768,3.0225,walk_east_mid.0,571.5691,1.0,0.13963,1.0,0.13963,Sidewalk
10.0,10.7024,3.7295,0.06981,0.76,-0.06981,287.2977,3.0666,walk_east_mid.0,571.4617,0.76,-0.06981,0.76,-0.06981,Sidewalk
10.5,11.1021,3.7435,0.03491,0.8,-0.06981,286.898,3.1057,walk_east_mid.0,570.4782,0.8,-0.06981,0.8,-0.06981,Sidewalk
11.0,11.6021,3.7435,-0.0,1.0,-0.06981,286.398,3.049,walk_east_mid.0,569.3728,1.0,-0.06981,1.0,-0.06981,Sidewalk
11.5,12.1018,3.726,-0.03491,1.0,-0.06981,285.8983,3.0591,walk_east_mid.0,567.5577,1.0,-0.06981,1.0,-0.06981,Sidewalk
12.0,12.6006,3.6912,-0.06981,1.0,-0.06981,285.3996,3.007,walk_east_mid.0,566.1531,1.0,-0.06981,1.0,-0.06981,Sidewalk
12.5,13.0581,3.6431,-0.10472,0.92,-0.06981,284.9421,3.0658,walk_east_mid.0,565.5086,0.92,-0.06981,0.92,-0.06981,Sidewalk
13.0,13.5581,3.6431,-0.0,1.0,0.20944,284.4421,3.0293,walk_east_mid.0,565.2316,1.0,0.20944,1.0,0.20944,Sidewalk
13.5,13.9671,3.6717,0.06981,0.82,0.13963,284.0331,3.0961,walk_east_mid.0,564.8627,0.82,0.13963,0.82,0.13963,Sidewalk
14.0,14.3768,3.686,0.03491,0.82,-0.06981,283.6233,3.1228,walk_east_mid.0,563.8014,0.82,-0.06981,0.82,-0.06981,Sidewalk
14.5,14.8768,3.686,-0.0,1.0,-0.06981,283.1233,3.1081,walk_east_mid.0,562.2962,1.0,-0.06981,1.0,-0.06981,Sidewalk
15.0,15.3765,3.6685,-0.03491,1.0,-0.06981,282.6237,3.032,walk_east_mid.0,560.7948,1.0,-0.06981,1.0,-0.06981,Sidewalk
15.5,15.8753,3.6337,-0.06981,1.0,-0.06981,282.1249,2.9934,walk_east_mid.0,559.4826,1.0,-0.06981,1.0,-0.06981,Sidewalk
16.0,16.375,3.6511,0.03491,1.0,0.20944,281.6252,2.9605,walk_east_mid.0,559.4352,1.0,0.20944,1.0,0.20944,Sidewalk
16.5,16.8723,3.7034,0.10472,1.0,0.13963,281.1279,2.927,walk_east_mid.0,558.6191,1.0,0.13963,1.0,0.13963,Sidewalk
17.0,17.2514,3.7299,0.06981,0.76,-0.06981,280.7488,3.0565,walk_east_mid.0,558.3881,0.76,-0.06981,0.76,-0.06981,Sidewalk
17.5,17.6511,3.7438,0.03491,0.8,-0.06981,280.349,3.1291,walk_east_mid.0,557.3265,0.8,-0.06981,0.8,-0.06981,Sidewalk
18.0,18.0911,3.7438,-0.0,0.88,-0.06981,279.909,3.1549,walk_east_mid.0,556.2029,0.88,-0.06981,0.88,-0.06981,Sidewalk
18.5,18.5908,3.7264,-0.03491,1.0,-0.06981,279.4093,3.1708,walk_east_mid.0,554.4911,1.0,-0.06981,1.0,-0.06981,Sidewalk
19.0,19.0896,3.6915,-0.06981,1.0,-0.06981,278.9106,3.1692,walk_east_mid.0,553.1212,1.0,-0.06981,1.0,-0.06981,Sidewalk
19.5,19.5471,3.6434,-0.10472,0.92,-0.06981,278.4532,3.1631,walk_east_mid.0,552.4817,0.92,-0.06981,0.92,-0.06981,Sidewalk
20.0,20.0471,3.6434,-0.0,1.0,0.20944,277.9532,3.1335,walk_east_mid.0,552.0462,1.0,0.20944,1.0,0.20944,Sidewalk
20.5,20.476,3.6734,0.06981,0.86,0.13963,277.5242,3.1782,walk_east_mid.0,551.6148,0.86,0.13963,0.86,0.13963,Sidewalk
21.0,20.9058,3.6884,0.03491,0.86,-0.06981,277.0944,3.2232,walk_east_mid.0,550.507,0.86,-0.06981,0.86,-0.06981,Sidewalk
21.5,21.4058,3.6884,-0.0,1.0,-0.06981,276.5944,3.2413,walk_east_mid.0,549.0494,1.0,-0.06981,1.0,-0.06981,Sidewalk
22.0,21.9055,3.671,-0.03491,1.0,-0.06981,276.0947,3.2606,walk_east_mid.0,547.5991,1.0,-0.06981,1.0,-0.06981,Sidewalk
22.5,22.4042,3.6361,-0.06981,1.0,-0.06981,275.596,3.24,walk_east_mid.0,546.3568,1.0,-0.06981,1.0,-0.06981,Sidewalk
23.0,22.9039,3.6535,0.03491,1.0,0.20944,275.0963,3.2431,walk_east_mid.0,545.9142,1.0,0.20944,1.0,0.20944,Sidewalk
23.5,23.4012,3.7058,0.10472,1.0,0.13963,274.599,3.1967,walk_east_mid.0,545.1078,1.0,0.13963,1.0,0.13963,Sidewalk
24.0,23.827,3.7657,0.13963,0.86,0.06981,274.1731,3.2409,walk_east_mid.0,544.7949,0.86,0.06981,0.86,0.06981,Sidewalk
24.5,24.3258,3.8005,0.06981,1.0,-0.13963,273.6743,3.2529,walk_east_mid.0,543.0304,1.0,-0.13963,1.0,-0.13963,Sidewalk
