time,x,y,yaw,v,w,goal_distance,min_person_dist,closest_person,planner_status,planner_cost,action_linear_x,action_angular_z,observation_state_linear_x,observation_state_angular_z,observation_state_road_type
0.5,2.1158,3.953,-0.38575,0.25,-0.77151,295.8842,2.8849,walk_east_mid.0,teb_optimized,4119.8123,0.25,-0.77151,0.25,-0.77151,Sidewalk
1.0,2.3442,3.8512,-0.41929,0.5,-0.06706,295.6559,3.2071,walk_east_mid.0,teb_optimized,4160.4687,0.5,-0.06706,0.5,-0.06706,Sidewalk
1.5,2.7119,3.7777,-0.19723,0.75,0.4441,295.2882,3.3625,walk_east_mid.0,teb_optimized,4085.1904,0.75,0.4441,0.75,0.4441,Sidewalk
2.0,3.2111,3.7498,-0.05575,1.0,0.28298,294.789,3.4175,walk_east_mid.0,teb_optimized,4074.8734,1.0,0.28298,1.0,0.28298,Sidewalk
2.5,3.71,3.717,-0.06572,1.0,-0.01995,294.2901,3.4964,walk_east_mid.0,teb_optimized,4117.6462,1.0,-0.01995,1.0,-0.01995,Sidewalk
3.0,4.2095,3.74,0.0459,1.0,0.22325,293.7906,3.5675,walk_east_mid.0,teb_optimized,4042.6737,1.0,0.22325,1.0,0.22325,Sidewalk
3.5,4.7085,3.7714,0.063,1.0,0.03419,293.2916,3.5359,walk_east_mid.0,teb_optimized,4029.5707,1.0,0.03419,1.0,0.03419,Sidewalk
4.0,5.2075,3.8029,0.06289,1.0,-0.00022,292.7925,3.5856,walk_east_mid.0,teb_optimized,4015.2805,1.0,-0.00022,1.0,-0.00022,Sidewalk
4.5,5.7069,3.828,0.05026,1.0,-0.02525,292.2932,3.6441,walk_east_mid.0,teb_optimized,4000.4464,1.0,-0.02525,1.0,-0.02525,Sidewalk
5.0,6.2065,3.8472,0.03849,1.0,-0.02355,291.7935,3.6492,walk_east_mid.0,teb_optimized,3986.6999,1.0,-0.02355,1.0,-0.02355,Sidewalk
5.5,6.7065,3.8507,0.00706,1.0,-0.06285,291.2935,3.6446,walk_east_mid.0,teb_optimized,3977.8836,1.0,-0.06285,1.0,-0.06285,Sidewalk
6.0,7.2057,3.8214,-0.0587,1.0,-0.13153,290.7944,3.677,walk_east_mid.0,teb_optimized,3977.088,1.0,-0.13153,1.0,-0.13153,Sidewalk
6.5,7.7048,3.7917,-0.05955,1.0,-0.00169,290.2953,3.694,walk_east_mid.0,teb_optimized,3950.6881,1.0,-0.00169,1.0,-0.00169,Sidewalk
7.0,8.203,3.7501,-0.08319,1.0,-0.04729,289.7971,3.7313,walk_east_mid.0,teb_optimized,3936.8624,1.0,-0.04729,1.0,-0.04729,Sidewalk
7.5,8.7023,3.7224,-0.05535,1.0,0.05569,289.2979,3.7248,walk_east_mid.0,teb_optimized,3923.6187,1.0,0.05569,1.0,0.05569,Sidewalk
8.0,9.202,3.7377,0.03058,1.0,0.17184,288.7981,3.7007,walk_east_mid.0,teb_optimized,3908.2385,1.0,0.17184,1.0,0.17184,Sidewalk
8.5,9.6965,3.8118,0.14865,1.0,0.23615,288.3035,3.7164,walk_east_mid.0,teb_optimized,3914.5069,1.0,0.23615,1.0,0.23615,Sidewalk
9.0,10.1923,3.8769,0.13064,1.0,-0.03603,287.8078,3.776,walk_east_mid.0,teb_optimized,3887.4653,1.0,-0.03603,1.0,-0.03603,Sidewalk
9.5,10.6908,3.9157,0.07773,1.0,-0.10582,287.3093,3.7677,walk_east_mid.0,teb_optimized,3886.6828,1.0,-0.10582,1.0,-0.10582,Sidewalk
10.0,11.1907,3.9077,-0.01614,1.0,-0.18774,286.8093,3.8395,walk_east_mid.0,teb_optimized,3847.1328,1.0,-0.18774,1.0,-0.18774,Sidewalk
10.5,11.6906,3.9145,0.0136,1.0,0.05948,286.3094,3.8795,walk_east_mid.0,teb_optimized,3833.2434,1.0,0.05948,1.0,0.05948,Sidewalk
11.0,12.1895,3.9481,0.06731,1.0,0.10742,285.8105,3.8512,walk_east_mid.0,teb_optimized,3820.5679,1.0,0.10742,1.0,0.10742,Sidewalk
11.5,12.6872,3.9963,0.0965,1.0,0.05839,285.3128,3.8977,walk_east_mid.0,teb_optimized,3867.4678,1.0,0.05839,1.0,0.05839,Sidewalk
12.0,13.1855,4.0371,0.08177,1.0,-0.02947,284.8145,3.877,walk_east_mid.0,teb_optimized,3793.9454,1.0,-0.02947,1.0,-0.02947,Sidewalk
12.5,13.6855,4.0371,6e-05,1.0,-0.16341,284.3145,3.9264,walk_east_mid.0,teb_optimized,3777.2699,1.0,-0.16341,1.0,-0.16341,Sidewalk
13.0,14.1853,4.0226,-0.02905,1.0,-0.05823,283.8147,3.9635,walk_east_mid.0,teb_optimized,3763.528,1.0,-0.05823,1.0,-0.05823,Sidewalk
13.5,14.6848,3.9996,-0.04599,1.0,-0.03388,283.3152,4.0112,walk_east_mid.0,teb_optimized,3750.4117,1.0,-0.03388,1.0,-0.03388,Sidewalk
14.0,15.1837,3.9668,-0.06565,1.0,-0.03932,282.8163,3.999,walk_east_mid.0,teb_optimized,3737.4736,1.0,-0.03932,1.0,-0.03932,Sidewalk
14.5,15.6816,3.9216,-0.09066,1.0,-0.05002,282.3184,4.0303,walk_east_mid.0,teb_optimized,3722.7208,1.0,-0.05002,1.0,-0.05002,Sidewalk
15.0,16.1799,3.8795,-0.08417,1.0,0.01298,281.8202,4.0721,walk_east_mid.0,teb_optimized,3708.9361,1.0,0.01298,1.0,0.01298,Sidewalk
15.5,16.6789,3.8477,-0.06369,1.0,0.04096,281.3212,4.1053,walk_east_mid.0,teb_optimized,3695.5126,1.0,0.04096,1.0,0.04096,Sidewalk
16.0,17.1763,3.7969,-0.10186,1.0,-0.07633,280.8238,4.1691,walk_east_mid.0,teb_optimized,3714.1392,1.0,-0.07633,1.0,-0.07633,Sidewalk
16.5,17.676,3.7806,-0.03254,1.0,0.13865,280.3241,4.1663,walk_east_mid.0,teb_optimized,3668.8109,1.0,0.13865,1.0,0.13865,Sidewalk
17.0,18.1749,3.7473,-0.06667,1.0,-0.06827,279.8252,4.1669,walk_east_up.0,teb_optimized,3717.3003,1.0,-0.06827,1.0,-0.06827,Sidewalk
17.5,18.6747,3.7604,0.02617,1.0,0.18569,279.3254,4.1344,walk_east_up.0,teb_optimized,3662.6251,1.0,0.18569,1.0,0.18569,Sidewalk
18.0,19.1746,3.7487,-0.02333,1.0,-0.09902,278.8255,4.167,walk_east_up.0,teb_optimized,3628.5878,1.0,-0.09902,1.0,-0.09902,Sidewalk
18.5,19.6745,3.7399,-0.01766,1.0,0.01134,278.3256,4.1791,walk_east_up.0,teb_optimized,3627.272,1.0,0.01134,1.0,0.01134,Sidewalk
19.0,20.173,3.7787,0.07776,1.0,0.19084,277.8271,4.2044,walk_east_up.0,teb_optimized,3691.4912,1.0,0.19084,1.0,0.19084,Sidewalk
19.5,20.673,3.7795,0.00162,1.0,-0.15228,277.3271,4.2665,walk_east_up.0,teb_optimized,3587.79,1.0,-0.15228,1.0,-0.15228,Sidewalk
20.0,21.1729,3.788,0.01698,1.0,0.03071,276.8272,4.2963,walk_east_up.0,teb_optimized,3575.0517,1.0,0.03071,1.0,0.03071,Sidewalk
20.5,21.6728,3.7998,0.02356,1.0,0.01317,276.3273,4.2877,walk_east_up.0,teb_optimized,3568.8411,1.0,0.01317,1.0,0.01317,Sidewalk
21.0,22.1721,3.8266,0.05371,1.0,0.06029,275.828,4.3075,walk_east_up.0,teb_optimized,3549.7615,1.0,0.06029,1.0,0.06029,Sidewalk
21.5,22.6711,3.8578,0.06234,1.0,0.01726,275.3289,4.3167,walk_east_up.0,teb_optimized,3535.5169,1.0,0.01726,1.0,0.01726,Sidewalk
22.0,23.1709,3.8705,0.02548,1.0,-0.07371,274.8291,4.294,walk_east_up.0,teb_optimized,3521.203,1.0,-0.07371,1.0,-0.07371,Sidewalk
22.5,23.6708,3.8611,-0.0188,1.0,-0.08856,274.3292,4.3229,walk_east_up.0,teb_optimized,3508.8198,1.0,-0.08856,1.0,-0.08856,Sidewalk
23.0,24.1703,3.8388,-0.04465,1.0,-0.0517,273.8297,4.367,walk_east_up.0,teb_optimized,3495.7117,1.0,-0.0517,1.0,-0.0517,Sidewalk
23.5,24.6697,3.8134,-0.05079,1.0,-0.01229,273.3304,4.3491,walk_east_up.0,teb_optimized,3481.4329,1.0,-0.01229,1.0,-0.01229,Sidewalk
24.0,25.1688,3.7832,-0.06047,1.0,-0.01934,272.8313,4.3917,walk_east_up.0,teb_optimized,3470.3408,1.0,-0.01934,1.0,-0.01934,Sidewalk
24.5,25.6684,3.7644,-0.0376,1.0,0.04574,272.3317,4.3674,walk_east_up.0,teb_optimized,3475.3179,1.0,0.04574,1.0,0.04574,Sidewalk
25.0,26.1683,3.7552,-0.01849,1.0,0.03822,271.8318,4.3549,walk_east_up.0,teb_optimized,3442.5458,1.0,0.03822,1.0,0.03822,Sidewalk
25.5,26.6678,3.7319,-0.04657,1.0,-0.05616,271.3323,4.3898,walk_east_up.0,teb_optimized,3472.4433,1.0,-0.05616,1.0,-0.05616,Sidewalk
26.0,27.1678,3.7353,0.00673,1.0,0.10658,270.8323,4.4182,walk_east_up.0,teb_optimized,3416.5973,1.0,0.10658,1.0,0.10658,Sidewalk
26.5,27.6674,3.7537,0.0369,1.0,0.06034,270.3327,4.4689,walk_east_up.0,teb_optimized,3402.495,1.0,0.06034,1.0,0.06034,Sidewalk
27.0,28.1674,3.7477,-0.01196,1.0,-0.09772,269.8327,4.5382,walk_east_up.0,teb_optimized,3461.987,1.0,-0.09772,1.0,-0.09772,Sidewalk
27.5,28.6643,3.8038,0.11245,1.0,0.24883,269.3358,4.531,walk_east_up.0,teb_optimized,3376.8727,1.0,0.24883,1.0,0.24883,Sidewalk
28.0,29.1623,3.8476,0.08764,1.0,-0.04962,268.8377,4.5693,walk_east_up.0,teb_optimized,3364.8507,1.0,-0.04962,1.0,-0.04962,Sidewalk
28.5,29.6617,3.8729,0.05066,1.0,-0.07396,268.3383,4.5542,walk_east_up.0,teb_optimized,3351.339,1.0,-0.07396,1.0,-0.07396,Sidewalk
29.0,30.1613,3.8933,0.04078,1.0,-0.01976,267.8387,4.5186,walk_east_up.0,teb_optimized,3337.8192,1.0,-0.01976,1.0,-0.01976,Sidewalk
29.5,30.6596,3.9341,0.08174,1.0,0.08193,267.3404,4.5363,walk_east_up.0,teb_optimized,3364.9603,1.0,0.08193,1.0,0.08193,Sidewalk
