time,x,y,yaw,v,w,goal_distance,min_person_dist,closest_person,total_cost,action_linear_x,action_angular_z,observation_state_linear_x,observation_state_angular_z,observation_state_road_type
0.5,2.1999,3.993,-0.03491,0.4,-0.06981,295.8001,2.8002,walk_east_mid.0,589.9746,0.4,-0.06981,0.4,-0.06981,Sidewalk
1.0,2.5996,4.007,0.03491,0.8,0.13963,295.4004,2.8505,walk_east_mid.0,587.5627,0.8,0.13963,0.8,0.13963,Sidewalk
1.5,2.9787,4.0335,0.06981,0.76,0.06981,295.0213,2.9701,walk_east_mid.0,586.9066,0.76,0.06981,0.76,0.06981,Sidewalk
2.0,3.3649,4.0878,0.13963,0.78,0.13963,294.6351,3.0017,walk_east_mid.0,585.7027,0.78,0.13963,0.78,0.13963,Sidewalk
2.5,3.7588,4.1572,0.17453,0.8,0.06981,294.2412,3.0403,walk_east_mid.0,584.7509,0.8,0.06981,0.8,0.06981,Sidewalk
3.0,4.1528,4.2267,0.17453,0.8,-0.0,293.8473,3.1357,walk_east_mid.0,583.992,0.8,-0.0,0.8,-0.0,Sidewalk
3.5,4.5518,4.2546,0.06981,0.8,-0.20944,293.4483,3.2402,walk_east_mid.0,583.312,0.8,-0.20944,0.8,-0.20944,Sidewalk
4.0,4.9508,4.2825,0.06981,0.8,-0.0,293.0493,3.2518,walk_east_mid.0,582.4022,0.8,-0.0,0.8,-0.0,Sidewalk
4.5,5.3486,4.3243,0.10472,0.8,0.06981,292.6516,3.2818,walk_east_mid.0,581.3566,0.8,0.06981,0.8,0.06981,Sidewalk
5.0,5.7464,4.3661,0.10472,0.8,-0.0,292.2538,3.2908,walk_east_mid.0,580.6371,0.8,-0.0,0.8,-0.0,Sidewalk
5.5,6.1455,4.394,0.06981,0.8,-0.06981,291.8548,3.3412,walk_east_mid.0,580.0102,0.8,-0.06981,0.8,-0.06981,Sidewalk
6.0,6.5445,4.4219,0.06981,0.8,-0.0,291.4558,3.3926,walk_east_mid.0,578.9528,0.8,-0.0,0.8,-0.0,Sidewalk
6.5,6.9442,4.4359,0.03491,0.8,-0.06981,291.0561,3.4724,walk_east_mid.0,578.2361,0.8,-0.06981,0.8,-0.06981,Sidewalk
7.0,7.344,4.4498,0.03491,0.8,-0.0,290.6564,3.4841,walk_east_mid.0,577.2939,0.8,-0.0,0.8,-0.0,Sidewalk
7.5,7.743,4.4777,0.06981,0.8,0.06981,290.2574,3.5648,walk_east_mid.0,576.3866,0.8,0.06981,0.8,0.06981,Sidewalk
8.0,8.142,4.5056,0.06981,0.8,-0.0,289.8584,3.5721,walk_east_mid.0,575.592,0.8,-0.0,0.8,-0.0,Sidewalk
8.5,8.5418,4.5196,0.03491,0.8,-0.06981,289.4587,3.6093,walk_east_mid.0,574.8909,0.8,-0.06981,0.8,-0.06981,Sidewalk
9.0,8.9416,4.5336,0.03491,0.8,-0.0,289.0589,3.6429,walk_east_mid.0,573.9633,0.8,-0.0,0.8,-0.0,Sidewalk
9.5,9.3416,4.5336,-0.0,0.8,-0.06981,288.6589,3.7382,walk_east_mid.0,573.2155,0.8,-0.06981,0.8,-0.06981,Sidewalk
10.0,9.7416,4.5336,-0.0,0.8,-0.0,288.2589,3.7604,walk_east_mid.0,572.3133,0.8,-0.0,0.8,-0.0,Sidewalk
10.5,10.1413,4.5475,0.03491,0.8,0.06981,287.8592,3.7974,walk_east_mid.0,571.4907,0.8,0.06981,0.8,0.06981,Sidewalk
11.0,10.5411,4.5615,0.03491,0.8,-0.0,287.4595,3.8762,walk_east_mid.0,570.6456,0.8,-0.0,0.8,-0.0,Sidewalk
11.5,10.9411,4.5615,-0.0,0.8,-0.06981,287.0595,3.902,walk_east_mid.0,569.9231,0.8,-0.06981,0.8,-0.06981,Sidewalk
12.0,11.3411,4.5615,-0.0,0.8,-0.0,286.6595,3.9761,walk_east_mid.0,569.0152,0.8,-0.0,0.8,-0.0,Sidewalk
12.5,11.7408,4.5754,0.03491,0.8,0.06981,286.2598,4.0332,walk_east_mid.0,568.2242,0.8,0.06981,0.8,0.06981,Sidewalk
13.0,12.1406,4.5894,0.03491,0.8,-0.0,285.86,4.0909,walk_east_mid.0,567.3707,0.8,-0.0,0.8,-0.0,Sidewalk
13.5,12.5406,4.5894,-0.0,0.8,-0.06981,285.46,4.119,walk_east_mid.0,566.6362,0.8,-0.06981,0.8,-0.06981,Sidewalk
14.0,12.9406,4.5894,-0.0,0.8,-0.0,285.06,4.129,walk_east_mid.0,565.7641,0.8,-0.0,0.8,-0.0,Sidewalk
14.5,13.3403,4.6034,0.03491,0.8,0.06981,284.6603,4.2169,walk_east_mid.0,564.9841,0.8,0.06981,0.8,0.06981,Sidewalk
15.0,13.7401,4.6173,0.03491,0.8,-0.0,284.2606,4.2491,walk_east_mid.0,564.1288,0.8,-0.0,0.8,-0.0,Sidewalk
