time,x,y,yaw,v,w,goal_distance,min_person_dist,closest_person,planner_status,planner_cost,action_linear_x,action_angular_z,observation_state_linear_x,observation_state_angular_z,observation_state_road_type
0.5,2.15,4.0,0.0,0.3,0.0,295.85,2.85,walk_east_mid.0,no_path,,0.3,0.0,0.3,0.0,Sidewalk
1.0,2.4455,4.0518,0.17367,0.6,0.34734,295.5545,2.8783,walk_east_mid.0,path_found,297.0,0.6,0.34734,0.6,0.34734,Sidewalk
1.5,2.8887,4.1296,0.17367,0.9,0.0,295.1113,2.8038,walk_east_mid.0,path_found,297.0,0.9,0.0,0.9,0.0,Sidewalk
2.0,3.1887,4.1295,-0.00044,0.6,-0.34822,294.8113,2.8755,walk_east_mid.0,no_path,,0.6,-0.34822,0.6,-0.34822,Sidewalk
2.5,3.6278,4.0311,-0.22027,0.9,-0.43967,294.3722,2.8168,walk_east_mid.0,path_found,296.0,0.9,-0.43967,0.9,-0.43967,Sidewalk
3.0,4.2133,3.9,-0.22027,1.2,0.0,293.7867,2.5971,walk_east_mid.0,path_found,296.0,1.2,0.0,1.2,0.0,Sidewalk
3.5,4.7977,3.7637,-0.22917,1.2,-0.0178,293.2024,2.3639,walk_east_mid.0,path_found,296.0,1.2,-0.0178,1.2,-0.0178,Sidewalk
4.0,5.382,3.6274,-0.22917,1.2,0.0,292.6183,2.1888,walk_east_mid.0,path_found,296.0,1.2,0.0,1.2,0.0,Sidewalk
4.5,5.9758,3.5418,-0.14318,1.2,0.17198,292.0245,1.957,walk_east_mid.0,path_found,295.0,1.2,0.17198,1.2,0.17198,Sidewalk
5.0,6.5697,3.4562,-0.14318,1.2,0.0,291.4308,1.7749,walk_east_mid.0,path_found,295.0,1.2,0.0,1.2,0.0,Sidewalk
5.5,7.1696,3.467,0.01802,1.2,0.3224,290.8309,1.5169,walk_east_mid.0,path_found,292.0,1.2,0.3224,1.2,0.3224,Sidewalk
6.0,7.7666,3.5267,0.09965,1.2,0.16326,290.2338,1.2789,walk_east_mid.0,path_found,292.0,1.2,0.16326,1.2,0.16326,Sidewalk
6.5,8.3666,3.5195,-0.01196,1.2,-0.22321,289.6338,1.0467,walk_east_mid.0,path_found,291.0,1.2,-0.22321,1.2,-0.22321,Sidewalk
7.0,8.9666,3.5151,-0.00742,1.2,0.00908,289.0338,0.8623,walk_east_mid.0,path_found,291.0,1.2,0.00908,1.2,0.00908,Sidewalk
7.5,9.5665,3.5106,-0.00742,1.2,0.0,288.4339,0.7092,walk_east_mid.0,path_found,290.0,1.2,0.0,1.2,0.0,Sidewalk
8.0,10.1665,3.508,-0.00437,1.2,0.0061,287.8339,0.5732,walk_east_mid.0,path_found,290.0,1.2,0.0061,1.2,0.0061,Sidewalk
8.5,10.7665,3.5063,-0.00283,1.2,0.00308,287.2339,0.5128,walk_east_mid.0,path_found,289.0,1.2,0.00308,1.2,0.00308,Sidewalk
9.0,11.3665,3.5046,-0.00283,1.2,0.0,286.6339,0.5342,walk_east_mid.0,path_found,289.0,1.2,0.0,1.2,0.0,Sidewalk
9.5,11.9665,3.5036,-0.00175,1.2,0.00215,286.0339,0.625,walk_east_mid.0,path_found,288.0,1.2,0.00215,1.2,0.00215,Sidewalk
10.0,12.5665,3.5025,-0.00175,1.2,0.0,285.4339,1.0875,walk_east_mid.0,path_found,288.0,1.2,0.0,1.2,0.0,Sidewalk
10.5,13.1665,3.5019,-0.00103,1.2,0.00144,284.8339,1.6414,walk_east_mid.0,path_found,286.0,1.2,0.00144,1.2,0.00144,Sidewalk
