time,x,y,yaw,v,w,goal_distance,min_person_dist,closest_person,total_cost,action_linear_x,action_angular_z,observation_state_linear_x,observation_state_angular_z,observation_state_road_type
0.5,2.1499,3.9961,-0.02618,0.3,-0.05236,295.8501,2.8501,walk_east_mid.0,369.7373,0.3,-0.05236,0.3,-0.05236,Sidewalk
1.0,2.4191,4.0173,0.07854,0.54,0.20944,295.5809,2.934,walk_east_mid.0,368.8737,0.54,0.20944,0.54,0.20944,Sidewalk
1.5,2.7031,4.0622,0.15708,0.575,0.15708,295.2969,3.0134,walk_east_mid.0,368.35,0.575,0.15708,0.575,0.15708,Sidewalk
2.0,2.9721,4.1194,0.20944,0.55,0.10472,295.028,3.0957,walk_east_mid.0,367.9918,0.55,0.10472,0.55,0.10472,Sidewalk
2.5,3.3534,4.1494,0.07854,0.765,-0.2618,294.6466,3.0994,walk_east_mid.0,367.3354,0.765,-0.2618,0.765,-0.2618,Sidewalk
3.0,3.7233,4.1397,-0.02618,0.74,-0.20944,294.2768,3.1527,walk_east_mid.0,366.8028,0.74,-0.20944,0.74,-0.20944,Sidewalk
3.5,4.0503,4.1569,0.05236,0.655,0.15708,293.9497,3.2296,walk_east_mid.0,366.3492,0.655,0.15708,0.655,0.15708,Sidewalk
4.0,4.3948,4.1388,-0.05236,0.69,-0.20944,293.6052,3.2535,walk_east_mid.0,365.892,0.69,-0.20944,0.69,-0.20944,Sidewalk
4.5,4.7272,4.1475,0.02618,0.665,0.15708,293.2728,3.3184,walk_east_mid.0,365.4411,0.665,0.15708,0.665,0.15708,Sidewalk
5.0,5.1061,4.1773,0.07854,0.76,0.10472,292.894,3.3407,walk_east_mid.0,364.9302,0.76,0.10472,0.76,0.10472,Sidewalk
5.5,5.4417,4.2126,0.10472,0.675,0.05236,292.5584,3.3972,walk_east_mid.0,364.6526,0.675,0.05236,0.675,0.05236,Sidewalk
6.0,5.8567,4.2126,-0.0,0.83,-0.20944,292.1434,3.3601,walk_east_mid.0,363.8906,0.83,-0.20944,0.83,-0.20944,Sidewalk
6.5,6.2879,4.1787,-0.07854,0.865,-0.15708,291.7122,3.3112,walk_east_mid.0,363.3986,0.865,-0.15708,0.865,-0.15708,Sidewalk
7.0,6.734,4.1199,-0.1309,0.9,-0.10472,291.266,3.2486,walk_east_mid.0,363.0939,0.9,-0.10472,0.9,-0.10472,Sidewalk
7.5,7.0152,4.0602,-0.20944,0.575,-0.15708,290.9848,3.3534,walk_east_mid.0,362.7294,0.575,-0.15708,0.575,-0.15708,Sidewalk
8.0,7.4677,4.0126,-0.10472,0.91,0.20944,290.5323,3.3265,walk_east_mid.0,362.0721,0.91,0.20944,0.91,0.20944,Sidewalk
8.5,7.7901,4.0042,-0.02618,0.645,0.15708,290.2099,3.4143,walk_east_mid.0,361.6991,0.645,0.15708,0.645,0.15708,Sidewalk
9.0,8.2487,3.9681,-0.07854,0.92,-0.10472,289.7513,3.3359,walk_east_mid.0,361.0215,0.92,-0.10472,0.92,-0.10472,Sidewalk
9.5,8.5762,3.9681,-0.0,0.655,0.15708,289.4238,3.3713,walk_east_mid.0,360.7558,0.655,0.15708,0.655,0.15708,Sidewalk
10.0,8.9207,3.95,-0.05236,0.69,-0.10472,289.0793,3.4101,walk_east_mid.0,360.2769,0.69,-0.10472,0.69,-0.10472,Sidewalk
10.5,9.3431,3.9611,0.02618,0.845,0.15708,288.6569,3.3577,walk_east_mid.0,359.6558,0.845,0.15708,0.845,0.15708,Sidewalk
11.0,9.6621,3.9862,0.07854,0.64,0.10472,288.3379,3.4136,walk_east_mid.0,359.3703,0.64,0.10472,0.64,0.10472,Sidewalk
11.5,10.0896,3.9862,-0.0,0.855,-0.15708,287.9104,3.3732,walk_east_mid.0,358.6629,0.855,-0.15708,0.855,-0.15708,Sidewalk
12.0,10.4142,3.9692,-0.05236,0.65,-0.10472,287.5858,3.4084,walk_east_mid.0,358.4251,0.65,-0.10472,0.65,-0.10472,Sidewalk
12.5,10.8465,3.9805,0.02618,0.865,0.15708,287.1535,3.3295,walk_east_mid.0,357.7281,0.865,0.15708,0.865,0.15708,Sidewalk
13.0,11.1755,4.0064,0.07854,0.66,0.10472,286.8245,3.3645,walk_east_mid.0,357.5329,0.66,0.10472,0.66,0.10472,Sidewalk
13.5,11.613,4.0064,-0.0,0.875,-0.15708,286.387,3.2985,walk_east_mid.0,356.8973,0.875,-0.15708,0.875,-0.15708,Sidewalk
14.0,11.9176,3.9904,-0.05236,0.61,-0.10472,286.0824,3.3538,walk_east_mid.0,356.6448,0.61,-0.10472,0.61,-0.10472,Sidewalk
14.5,12.3299,4.0012,0.02618,0.825,0.15708,285.6701,3.2689,walk_east_up.1,355.9356,0.825,0.15708,0.825,0.15708,Sidewalk
15.0,12.7885,4.0373,0.07854,0.92,0.10472,285.2115,3.0458,walk_east_up.1,355.5865,0.92,0.10472,0.92,0.10472,Sidewalk
15.5,13.116,4.0373,-0.0,0.655,-0.15708,284.884,2.6311,walk_east_up.1,355.2011,0.655,-0.15708,0.655,-0.15708,Sidewalk
16.0,13.3995,4.0075,-0.10472,0.57,-0.20944,284.6005,2.2231,walk_east_up.1,354.7543,0.57,-0.20944,0.57,-0.20944,Sidewalk
16.5,13.7319,3.9988,-0.02618,0.665,0.15708,284.2681,1.8823,walk_east_up.1,354.2941,0.665,0.15708,0.665,0.15708,Sidewalk
17.0,14.2004,3.9619,-0.07854,0.94,-0.10472,283.7996,1.6939,walk_east_up.1,353.5102,0.94,-0.10472,0.94,-0.10472,Sidewalk
17.5,14.5379,3.9619,-0.0,0.675,0.15708,283.4621,1.3577,walk_east_up.1,353.298,0.675,0.15708,0.675,0.15708,Sidewalk
