success,termination_reason,steps,total_time_s,path_length_m,straight_line_distance_m,extra_distance_ratio,normalized_time_ratio,final_goal_distance_m,min_person_distance_m,collision_steps,hazard_steps_lt_social_distance,hazard_time_ratio,hazard_ratio_given_social_presence,sidewalk_violation_steps,sidewalk_violation_ratio,mean_speed_mps,mean_abs_yaw_rate_radps,mean_abs_accel_mps2,mean_abs_jerk_mps3,seed,algorithm
False,collision,360,179.5,208.11,295.85,0.7034,0.7281,88.037,0.354,1,2,0.0056,0.0056,0,0.0,1.157,0.034,0.034,0.095,41,dwa
False,collision,388,193.5,204.69,295.85,0.6919,0.7849,91.77,0.203,1,18,0.0464,0.048,0,0.0,1.056,0.053,0.126,0.435,42,dwa
False,max_time,841,420.0,120.45,295.85,0.4071,1.7036,175.668,1.027,0,0,0.0,0.0,0,0.0,0.287,0.034,0.037,0.119,43,dwa
False,max_time,841,420.0,113.97,295.85,0.3852,1.7036,187.682,0.561,0,5,0.0059,0.0059,0,0.0,0.271,0.048,0.034,0.094,44,dwa
False,collision,493,246.0,247.916,295.85,0.838,0.9978,56.268,0.205,1,14,0.0284,0.0284,0,0.0,1.006,0.125,0.17,0.549,45,dwa
False,collision,457,228.0,249.298,295.85,0.8426,0.9248,53.434,0.343,1,22,0.0481,0.0481,0,0.0,1.092,0.088,0.1,0.276,46,dwa
False,max_time,841,420.0,151.29,295.85,0.5114,1.7036,145.058,0.782,0,1,0.0012,0.0012,0,0.0,0.36,0.041,0.069,0.255,47,dwa
False,collision,459,229.0,228.596,295.85,0.7727,0.9288,69.073,0.091,1,22,0.0479,0.0508,0,0.0,0.997,0.08,0.15,0.466,48,dwa
False,max_time,841,420.0,129.089,295.85,0.4363,1.7036,169.969,0.623,0,4,0.0048,0.0048,0,0.0,0.307,0.047,0.018,0.06,49,dwa
False,collision,413,206.0,206.85,295.85,0.6992,0.8356,89.84,0.338,1,11,0.0266,0.0266,0,0.0,1.002,0.061,0.18,0.589,50,dwa
False,max_time,841,420.0,136.71,295.85,0.4621,1.7036,160.213,1.22,0,0,0.0,0.0,0,0.0,0.325,0.039,0.031,0.104,51,dwa
False,max_time,841,420.0,116.88,295.85,0.3951,1.7036,180.019,0.603,0,14,0.0166,0.0166,0,0.0,0.278,0.042,0.043,0.145,52,dwa
False,collision,401,200.0,213.448,295.85,0.7215,0.8112,91.257,0.271,1,9,0.0224,0.0227,0,0.0,1.065,0.106,0.086,0.242,53,dwa
False,collision,396,197.5,212.85,295.85,0.7195,0.8011,83.463,0.324,1,12,0.0303,0.0303,0,0.0,1.076,0.05,0.111,0.331,54,dwa
False,collision,363,181.0,203.67,295.85,0.6884,0.7342,92.578,0.357,1,9,0.0248,0.0248,0,0.0,1.123,0.046,0.07,0.207,55,dwa
False,collision,470,234.5,233.486,295.85,0.7892,0.9512,74.796,0.314,1,9,0.0191,0.0192,0,0.0,0.994,0.15,0.144,0.399,56,dwa
False,collision,401,200.0,208.409,295.85,0.7044,0.8112,90.956,0.25,1,12,0.0299,0.0299,0,0.0,1.04,0.09,0.137,0.395,57,dwa
False,collision,656,327.5,278.056,295.85,0.9399,1.3284,53.717,0.343,1,56,0.0854,0.0854,0,0.0,0.848,0.28,0.199,0.473,58,dwa
False,collision,376,187.5,206.549,295.85,0.6982,0.7605,90.167,0.352,1,10,0.0266,0.0266,0,0.0,1.099,0.055,0.069,0.167,59,dwa
False,collision,412,205.5,218.908,295.85,0.7399,0.8335,82.892,0.256,1,17,0.0413,0.0413,0,0.0,1.063,0.097,0.129,0.36,60,dwa
False,collision,440,219.5,212.07,295.85,0.7168,0.8903,85.579,0.163,1,37,0.0841,0.0841,0,0.0,0.965,0.085,0.206,0.653,61,dwa
False,collision,416,207.5,213.027,295.85,0.7201,0.8416,90.004,0.144,1,20,0.0481,0.0481,0,0.0,1.025,0.088,0.154,0.483,62,dwa
False,collision,460,229.5,240.09,295.85,0.8115,0.9309,59.438,0.111,1,14,0.0304,0.0304,0,0.0,1.045,0.078,0.131,0.387,63,dwa
False,collision,376,187.5,207.09,295.85,0.7,0.7605,89.986,0.243,1,5,0.0133,0.0133,0,0.0,1.102,0.051,0.086,0.257,64,dwa
False,max_time,841,420.0,127.29,295.85,0.4303,1.7036,169.186,0.599,0,11,0.0131,0.0131,0,0.0,0.303,0.037,0.05,0.157,65,dwa
False,collision,390,194.5,206.67,295.85,0.6986,0.7889,89.921,0.377,1,7,0.0179,0.0203,0,0.0,1.061,0.051,0.108,0.353,66,dwa
False,max_time,841,420.0,179.55,295.85,0.6069,1.7036,117.167,0.648,0,12,0.0143,0.0143,0,0.0,0.427,0.043,0.077,0.242,67,dwa
False,collision,125,62.0,71.22,295.85,0.2407,0.2515,224.684,0.297,1,6,0.048,0.048,0,0.0,1.142,0.028,0.122,0.437,68,dwa
False,collision,391,195.0,214.799,295.85,0.726,0.7909,82.799,0.163,1,8,0.0205,0.0205,0,0.0,1.099,0.083,0.102,0.286,69,dwa
False,collision,433,216.0,214.139,295.85,0.7238,0.8761,88.414,0.209,1,22,0.0508,0.0508,0,0.0,0.99,0.093,0.145,0.45,70,dwa
False,collision,411,205.0,219.359,295.85,0.7415,0.8315,81.163,0.091,1,21,0.0511,0.0511,0,0.0,1.068,0.077,0.112,0.327,71,dwa
False,collision,440,219.5,217.71,295.85,0.7359,0.8903,82.235,0.297,1,16,0.0364,0.0365,0,0.0,0.99,0.104,0.194,0.596,72,dwa
False,collision,418,208.5,224.16,295.85,0.7577,0.8457,72.41,0.227,1,11,0.0263,0.0263,0,0.0,1.073,0.057,0.124,0.351,73,dwa
False,collision,383,191.0,209.94,295.85,0.7096,0.7747,87.759,0.27,1,15,0.0392,0.0392,0,0.0,1.097,0.064,0.081,0.24,74,dwa
False,collision,411,205.0,221.099,295.85,0.7473,0.8315,80.713,0.39,1,13,0.0316,0.0316,0,0.0,1.077,0.093,0.092,0.229,75,dwa
False,collision,441,220.0,222.478,295.85,0.752,0.8923,82.263,0.373,1,17,0.0385,0.0385,0,0.0,1.01,0.1,0.184,0.553,76,dwa
False,collision,379,189.0,213.63,295.85,0.7221,0.7666,82.603,0.098,1,13,0.0343,0.0361,0,0.0,1.128,0.036,0.054,0.158,77,dwa
False,collision,405,202.0,219.836,295.85,0.7431,0.8193,80.842,0.309,1,10,0.0247,0.0247,0,0.0,1.086,0.077,0.079,0.207,78,dwa
False,collision,489,244.0,237.325,295.85,0.8022,0.9897,71.415,0.337,1,17,0.0348,0.0348,0,0.0,0.971,0.142,0.179,0.504,79,dwa
False,collision,421,210.0,218.838,295.85,0.7397,0.8518,83.574,0.365,1,22,0.0523,0.0609,0,0.0,1.041,0.07,0.087,0.247,80,dwa
False,collision,402,200.5,209.85,295.85,0.7093,0.8132,87.485,0.311,1,8,0.0199,0.0199,0,0.0,1.045,0.067,0.14,0.491,81,dwa
False,collision,401,200.0,213.0,295.85,0.72,0.8112,89.894,0.357,1,13,0.0324,0.0324,0,0.0,1.063,0.096,0.096,0.238,82,dwa
False,collision,560,279.5,255.02,295.85,0.862,1.1337,65.762,0.339,1,42,0.075,0.075,0,0.0,0.911,0.201,0.185,0.497,83,dwa
False,collision,361,180.0,206.22,295.85,0.697,0.7301,89.945,0.183,1,7,0.0194,0.0194,0,0.0,1.143,0.042,0.041,0.121,84,dwa
False,collision,386,192.5,213.387,295.85,0.7213,0.7808,88.662,0.355,1,3,0.0078,0.0078,0,0.0,1.106,0.07,0.078,0.225,85,dwa
False,collision,544,271.5,252.981,295.85,0.8551,1.1012,53.029,0.026,1,29,0.0533,0.0533,0,0.0,0.931,0.13,0.152,0.385,86,dwa
False,collision,393,196.0,207.238,295.85,0.7005,0.795,90.145,0.389,1,12,0.0305,0.034,0,0.0,1.055,0.069,0.084,0.225,87,dwa
False,collision,370,184.5,206.82,295.85,0.6991,0.7484,89.702,0.055,1,7,0.0189,0.019,0,0.0,1.119,0.055,0.081,0.247,88,dwa
False,max_time,841,420.0,111.12,295.85,0.3756,1.7036,190.764,0.596,0,5,0.0059,0.006,0,0.0,0.265,0.045,0.022,0.055,89,dwa
False,collision,369,184.0,205.83,295.85,0.6957,0.7463,90.931,0.332,1,14,0.0379,0.0379,0,0.0,1.116,0.058,0.058,0.188,90,dwa
False,collision,470,234.5,218.998,295.85,0.7402,0.9512,87.197,0.173,1,36,0.0766,0.0766,0,0.0,0.933,0.127,0.166,0.515,91,dwa
False,max_time,841,420.0,177.87,295.85,0.6012,1.7036,118.508,0.47,0,11,0.0131,0.0131,0,0.0,0.423,0.033,0.035,0.126,92,dwa
False,max_time,841,420.0,117.268,295.85,0.3964,1.7036,185.24,0.482,0,9,0.0107,0.0107,0,0.0,0.279,0.055,0.053,0.178,93,dwa
False,collision,413,206.0,205.62,295.85,0.695,0.8356,91.79,0.273,1,12,0.0291,0.0298,0,0.0,0.996,0.074,0.184,0.548,94,dwa
False,collision,392,195.5,209.43,295.85,0.7079,0.793,87.146,0.177,1,19,0.0485,0.0485,0,0.0,1.069,0.045,0.124,0.404,95,dwa
False,collision,487,243.0,237.026,295.85,0.8012,0.9856,73.888,0.308,1,23,0.0472,0.0472,0,0.0,0.974,0.15,0.177,0.46,96,dwa
False,collision,383,191.0,210.657,295.85,0.712,0.7747,90.812,0.197,1,6,0.0157,0.0157,0,0.0,1.101,0.071,0.09,0.269,97,dwa
False,max_time,841,420.0,170.13,295.85,0.5751,1.7036,126.196,0.718,0,3,0.0036,0.0036,0,0.0,0.405,0.029,0.015,0.044,98,dwa
False,collision,495,247.0,227.128,295.85,0.7677,1.0019,81.386,0.316,1,20,0.0404,0.041,0,0.0,0.918,0.122,0.133,0.389,99,dwa
False,collision,385,192.0,203.1,295.85,0.6865,0.7788,93.148,0.338,1,7,0.0182,0.0182,0,0.0,1.056,0.042,0.119,0.376,100,dwa
False,collision,436,217.5,229.078,295.85,0.7743,0.8822,73.241,0.225,1,12,0.0275,0.0284,0,0.0,1.052,0.107,0.092,0.207,101,dwa
False,collision,528,263.5,275.838,295.85,0.9324,1.0688,52.671,0.233,1,38,0.072,0.0763,0,0.0,1.045,0.182,0.151,0.397,102,dwa
False,collision,360,179.5,209.43,295.85,0.7079,0.7281,86.699,0.07,1,7,0.0194,0.0194,0,0.0,1.164,0.036,0.032,0.091,103,dwa
False,collision,63,31.0,30.15,295.85,0.1019,0.1257,265.796,0.23,1,5,0.0794,0.0794,0,0.0,0.962,0.085,0.232,0.74,104,dwa
False,collision,469,234.0,251.066,295.85,0.8486,0.9491,60.171,0.214,1,24,0.0512,0.0512,0,0.0,1.071,0.126,0.091,0.201,105,dwa
False,max_time,841,420.0,131.76,295.85,0.4454,1.7036,164.369,0.687,0,4,0.0048,0.0048,0,0.0,0.314,0.029,0.018,0.041,106,dwa
False,collision,380,189.5,209.008,295.85,0.7065,0.7686,87.862,0.193,1,6,0.0158,0.0158,0,0.0,1.101,0.059,0.097,0.311,107,dwa
False,max_time,841,420.0,122.22,295.85,0.4131,1.7036,174.108,0.625,0,2,0.0024,0.0024,0,0.0,0.291,0.042,0.065,0.221,108,dwa
False,collision,369,184.0,203.88,295.85,0.6891,0.7463,92.52,0.202,1,16,0.0434,0.0486,0,0.0,1.106,0.047,0.069,0.202,109,dwa
False,collision,447,223.0,228.267,295.85,0.7716,0.9045,72.837,0.268,1,20,0.0447,0.0447,0,0.0,1.022,0.096,0.142,0.422,110,dwa
False,collision,381,190.0,207.15,295.85,0.7002,0.7707,89.152,0.123,1,13,0.0341,0.0347,0,0.0,1.088,0.052,0.116,0.377,111,dwa
False,collision,408,203.5,218.34,295.85,0.738,0.8254,79.179,0.193,1,14,0.0343,0.0343,0,0.0,1.071,0.068,0.094,0.246,112,dwa
False,collision,380,189.5,208.26,295.85,0.7039,0.7686,89.379,0.374,1,13,0.0342,0.0342,0,0.0,1.097,0.064,0.079,0.229,113,dwa
False,collision,456,227.5,214.26,295.85,0.7242,0.9228,88.669,0.187,1,27,0.0592,0.0592,0,0.0,0.94,0.112,0.157,0.449,114,dwa
False,collision,57,28.0,23.52,295.85,0.0795,0.1136,272.566,0.245,1,4,0.0702,0.0702,0,0.0,0.831,0.104,0.236,0.803,115,dwa
False,collision,510,254.5,243.712,295.85,0.8238,1.0323,73.504,0.265,1,38,0.0745,0.0745,0,0.0,0.956,0.182,0.166,0.428,116,dwa
False,max_time,841,420.0,173.04,295.85,0.5849,1.7036,128.699,0.634,0,5,0.0059,0.0059,0,0.0,0.412,0.048,0.048,0.153,117,dwa
False,max_time,841,420.0,120.0,295.85,0.4056,1.7036,176.098,0.605,0,9,0.0107,0.0107,0,0.0,0.286,0.03,0.054,0.181,118,dwa
False,collision,423,211.0,220.227,295.85,0.7444,0.8558,81.762,0.319,1,17,0.0402,0.0402,0,0.0,1.042,0.113,0.119,0.334,119,dwa
False,collision,356,177.5,203.22,295.85,0.6869,0.72,92.946,0.186,1,3,0.0084,0.0086,0,0.0,1.143,0.042,0.069,0.237,120,dwa
False,max_time,841,420.0,149.339,295.85,0.5048,1.7036,149.94,0.631,0,5,0.0059,0.0059,0,0.0,0.356,0.045,0.046,0.142,121,dwa
False,collision,462,230.5,237.566,295.85,0.803,0.9349,70.581,0.192,1,19,0.0411,0.0411,0,0.0,1.029,0.12,0.152,0.405,122,dwa
False,collision,505,252.0,221.786,295.85,0.7497,1.0221,83.692,0.119,1,35,0.0693,0.0693,0,0.0,0.879,0.11,0.167,0.488,123,dwa
False,max_time,841,420.0,143.31,295.85,0.4844,1.7036,153.097,0.69,0,3,0.0036,0.0036,0,0.0,0.341,0.034,0.021,0.055,124,dwa
False,collision,593,296.0,278.455,295.85,0.9412,1.2006,35.425,0.398,1,35,0.059,0.059,0,0.0,0.94,0.159,0.185,0.538,125,dwa
False,max_time,841,420.0,125.94,295.85,0.4257,1.7036,170.2,0.745,0,13,0.0155,0.0155,0,0.0,0.3,0.03,0.027,0.097,126,dwa
False,collision,372,185.5,208.59,295.85,0.7051,0.7524,87.691,0.211,1,12,0.0323,0.0351,0,0.0,1.122,0.046,0.069,0.206,127,dwa
False,collision,517,258.0,249.174,295.85,0.8422,1.0465,80.886,0.262,1,45,0.087,0.087,0,0.0,0.965,0.193,0.165,0.43,128,dwa
False,collision,757,378.0,240.171,295.85,0.8118,1.5332,75.66,0.397,1,26,0.0343,0.0343,0,0.0,0.635,0.125,0.088,0.197,129,dwa
False,collision,421,210.0,221.307,295.85,0.748,0.8518,80.259,0.188,1,16,0.038,0.038,0,0.0,1.052,0.098,0.101,0.228,130,dwa
False,collision,451,225.0,212.788,295.85,0.7192,0.9126,90.537,0.38,1,29,0.0643,0.0643,0,0.0,0.944,0.133,0.189,0.596,131,dwa
False,collision,367,183.0,213.06,295.85,0.7202,0.7423,83.516,0.276,1,5,0.0136,0.0136,0,0.0,1.162,0.043,0.038,0.115,132,dwa
False,collision,421,210.0,214.287,295.85,0.7243,0.8518,90.956,0.077,1,9,0.0214,0.0214,0,0.0,1.019,0.107,0.127,0.34,133,dwa
False,collision,478,238.5,262.259,295.85,0.8865,0.9674,37.325,0.349,1,21,0.0439,0.044,0,0.0,1.098,0.064,0.074,0.213,134,dwa
False,collision,435,217.0,226.738,295.85,0.7664,0.8802,75.128,0.151,1,15,0.0345,0.0345,0,0.0,1.043,0.105,0.122,0.361,135,dwa
False,max_time,841,420.0,187.41,295.85,0.6335,1.7036,110.151,0.603,0,10,0.0119,0.0119,0,0.0,0.446,0.044,0.033,0.097,136,dwa
False,collision,448,223.5,219.895,295.85,0.7433,0.9065,92.842,0.221,1,13,0.029,0.0292,0,0.0,0.982,0.15,0.186,0.573,137,dwa
False,collision,423,211.0,220.169,295.85,0.7442,0.8558,82.365,0.008,1,5,0.0118,0.0118,0,0.0,1.042,0.093,0.163,0.563,138,dwa
False,collision,409,204.0,224.756,295.85,0.7597,0.8274,87.463,0.267,1,18,0.044,0.044,0,0.0,1.1,0.101,0.072,0.184,139,dwa
False,collision,420,209.5,221.907,295.85,0.7501,0.8498,79.749,0.219,1,19,0.0452,0.0499,0,0.0,1.057,0.102,0.089,0.248,140,dwa
False,max_time,841,420.0,151.8,295.85,0.5131,1.7036,144.571,0.586,0,6,0.0071,0.0071,0,0.0,0.361,0.032,0.027,0.093,141,dwa
False,collision,382,190.5,208.02,295.85,0.7031,0.7727,88.109,0.239,1,6,0.0157,0.0157,0,0.0,1.09,0.052,0.106,0.31,142,dwa
False,collision,34,16.5,15.57,295.85,0.0526,0.0669,285.896,0.174,1,5,0.1471,0.1471,0,0.0,0.925,0.423,0.225,0.6,143,dwa
False,max_time,841,420.0,126.45,295.85,0.4274,1.7036,169.521,0.779,0,2,0.0024,0.0024,0,0.0,0.301,0.027,0.013,0.039,144,dwa
False,collision,406,202.5,218.369,295.85,0.7381,0.8214,90.169,0.295,1,14,0.0345,0.0345,0,0.0,1.076,0.118,0.063,0.131,145,dwa
False,collision,384,191.5,205.26,295.85,0.6938,0.7767,91.225,0.193,1,13,0.0339,0.0339,0,0.0,1.07,0.052,0.099,0.257,146,dwa
False,collision,459,229.0,219.987,295.85,0.7436,0.9288,81.993,0.165,1,20,0.0436,0.0436,0,0.0,0.959,0.11,0.173,0.482,147,dwa
False,max_time,841,420.0,140.61,295.85,0.4753,1.7036,155.688,0.539,0,16,0.019,0.019,0,0.0,0.335,0.035,0.024,0.078,148,dwa
False,collision,372,185.5,207.75,295.85,0.7022,0.7524,88.691,0.24,1,13,0.0349,0.0349,0,0.0,1.118,0.044,0.068,0.213,149,dwa
False,collision,466,232.5,222.446,295.85,0.7519,0.943,79.082,0.108,1,34,0.073,0.073,0,0.0,0.955,0.114,0.195,0.611,150,dwa
False,collision,367,183.0,206.28,295.85,0.6972,0.7423,90.375,0.174,1,19,0.0518,0.0526,0,0.0,1.125,0.058,0.089,0.282,151,dwa
False,collision,382,190.5,217.62,295.85,0.7356,0.7727,79.509,0.357,1,8,0.0209,0.0213,0,0.0,1.14,0.045,0.075,0.232,152,dwa
False,max_time,841,420.0,175.32,295.85,0.5926,1.7036,120.946,0.648,0,8,0.0095,0.0095,0,0.0,0.417,0.03,0.026,0.081,153,dwa
False,collision,452,225.5,226.437,295.85,0.7654,0.9147,85.93,0.298,1,19,0.042,0.042,0,0.0,1.003,0.152,0.109,0.27,154,dwa
False,collision,433,216.0,230.009,295.85,0.7775,0.8761,75.301,0.081,1,23,0.0531,0.0531,0,0.0,1.063,0.103,0.107,0.298,155,dwa
False,collision,396,197.5,209.43,295.85,0.7079,0.8011,86.903,0.196,1,10,0.0253,0.0267,0,0.0,1.058,0.052,0.138,0.475,156,dwa
False,collision,413,206.0,208.47,295.85,0.7046,0.8356,88.555,0.28,1,35,0.0847,0.0847,0,0.0,1.01,0.067,0.156,0.491,157,dwa
False,collision,41,20.0,17.576,295.85,0.0594,0.0811,284.025,0.261,1,4,0.0976,0.0976,0,0.0,0.865,0.397,0.348,1.034,158,dwa
False,max_time,841,420.0,109.62,295.85,0.3705,1.7036,189.193,0.848,0,0,0.0,0.0,0,0.0,0.261,0.05,0.016,0.055,159,dwa
False,collision,390,194.5,211.948,295.85,0.7164,0.7889,84.947,0.191,1,16,0.041,0.0422,0,0.0,1.088,0.06,0.093,0.271,160,dwa
False,collision,392,195.5,207.57,295.85,0.7016,0.793,88.799,0.164,1,16,0.0408,0.0408,0,0.0,1.06,0.048,0.113,0.343,161,dwa
False,collision,196,97.5,90.119,295.85,0.3046,0.3955,212.08,0.304,1,6,0.0306,0.0306,0,0.0,0.921,0.158,0.225,0.69,162,dwa
False,collision,432,215.5,223.258,295.85,0.7546,0.8741,78.084,0.357,1,26,0.0602,0.0602,0,0.0,1.034,0.073,0.106,0.315,163,dwa
False,collision,387,193.0,206.85,295.85,0.6992,0.7828,89.389,0.298,1,19,0.0491,0.0491,0,0.0,1.07,0.048,0.122,0.402,164,dwa
False,collision,413,206.0,218.969,295.85,0.7401,0.8356,83.481,0.2,1,21,0.0508,0.0508,0,0.0,1.061,0.088,0.123,0.365,165,dwa
False,collision,423,211.0,210.148,295.85,0.7103,0.8558,91.379,0.286,1,6,0.0142,0.0142,0,0.0,0.994,0.099,0.186,0.63,166,dwa
False,collision,396,197.5,215.787,295.85,0.7294,0.8011,87.771,0.231,1,8,0.0202,0.0238,0,0.0,1.091,0.096,0.07,0.155,167,dwa
False,collision,436,217.5,223.948,295.85,0.757,0.8822,87.935,0.328,1,17,0.039,0.0413,0,0.0,1.028,0.122,0.116,0.311,168,dwa
False,collision,393,196.0,212.606,295.85,0.7186,0.795,90.088,0.327,1,12,0.0305,0.0306,0,0.0,1.083,0.091,0.085,0.287,169,dwa
False,max_time,841,420.0,117.029,295.85,0.3956,1.7036,189.784,0.436,0,6,0.0071,0.0071,0,0.0,0.279,0.058,0.043,0.139,170,dwa
False,collision,136,67.5,74.97,295.85,0.2534,0.2738,221.044,0.26,1,9,0.0662,0.0662,0,0.0,1.105,0.044,0.11,0.38,171,dwa
False,max_time,841,420.0,116.52,295.85,0.3938,1.7036,179.7,0.61,0,7,0.0083,0.0083,0,0.0,0.277,0.029,0.018,0.064,172,dwa
