time,x,y,yaw,v,w,goal_distance,min_person_dist,closest_person,total_cost,action_linear_x,action_angular_z,observation_state_linear_x,observation_state_angular_z,observation_state_road_type
0.5,2.1499,3.9935,-0.04363,0.3,-0.08727,295.8501,2.8502,walk_east_mid.0,192.8474,0.3,-0.08727,0.3,-0.08727,Sidewalk
1.0,2.3581,3.966,-0.1309,0.42,-0.17453,295.6419,3.0253,walk_east_mid.0,192.5434,0.42,-0.17453,0.42,-0.17453,Sidewalk
1.5,2.6166,3.9205,-0.17453,0.525,-0.08727,295.3834,3.1713,walk_east_mid.0,192.2087,0.525,-0.08727,0.525,-0.08727,Sidewalk
2.0,2.8948,3.8588,-0.21817,0.57,-0.08727,295.1052,3.3007,walk_east_mid.0,191.8609,0.57,-0.08727,0.57,-0.08727,Sidewalk
2.5,3.1339,3.7947,-0.2618,0.495,-0.08727,294.8662,3.4857,walk_east_mid.0,191.6669,0.495,-0.08727,0.495,-0.08727,Sidewalk
3.0,3.4816,3.7015,-0.2618,0.72,-0.0,294.5185,3.5265,walk_east_mid.0,191.3233,0.72,-0.0,0.72,-0.0,Sidewalk
3.5,3.7931,3.6181,-0.2618,0.645,-0.0,294.2071,3.6555,walk_east_mid.0,191.0213,0.645,-0.0,0.645,-0.0,Sidewalk
4.0,4.0684,3.5443,-0.2618,0.57,-0.0,293.9319,3.8172,walk_east_mid.0,190.8271,0.57,-0.0,0.57,-0.0,Sidewalk
4.5,4.3979,3.4713,-0.21817,0.675,0.08727,293.6026,3.935,walk_east_up.0,190.5637,0.675,0.08727,0.675,0.08727,Sidewalk
5.0,4.7229,3.414,-0.17453,0.66,0.08727,293.2777,4.0002,walk_east_mid.0,190.3257,0.66,0.08727,0.66,0.08727,Sidewalk
5.5,5.0724,3.368,-0.1309,0.705,0.08727,292.9283,4.0547,walk_east_mid.0,190.0812,0.705,0.08727,0.705,0.08727,Sidewalk
6.0,5.3847,3.3268,-0.1309,0.63,-0.0,292.6161,4.1658,walk_east_up.0,189.7606,0.63,-0.0,0.63,-0.0,Sidewalk
6.5,5.7508,3.2948,-0.08727,0.735,0.08727,292.2501,4.2435,walk_east_up.0,189.4758,0.735,0.08727,0.735,0.08727,Sidewalk
7.0,6.1393,3.2608,-0.08727,0.78,-0.0,291.8616,4.2373,walk_east_up.0,189.0831,0.78,-0.0,0.78,-0.0,Sidewalk
7.5,6.5214,3.2441,-0.04363,0.765,0.08727,291.4795,4.2696,walk_east_up.0,188.9408,0.765,0.08727,0.765,0.08727,Sidewalk
8.0,6.956,3.2252,-0.04363,0.87,-0.0,291.045,4.2484,walk_east_up.0,188.5088,0.87,-0.0,0.87,-0.0,Sidewalk
8.5,7.3831,3.2065,-0.04363,0.855,-0.0,290.618,4.2122,walk_east_up.0,188.2317,0.855,-0.0,0.855,-0.0,Sidewalk
9.0,7.8027,3.1882,-0.04363,0.84,-0.0,290.1984,4.1735,walk_east_up.0,187.9734,0.84,-0.0,0.84,-0.0,Sidewalk
9.5,8.2448,3.1689,-0.04363,0.885,-0.0,289.7564,4.1181,walk_east_up.0,187.6622,0.885,-0.0,0.885,-0.0,Sidewalk
10.0,8.6494,3.1512,-0.04363,0.81,-0.0,289.3518,4.105,walk_east_up.0,187.4257,0.81,-0.0,0.81,-0.0,Sidewalk
10.5,9.0166,3.1352,-0.04363,0.735,-0.0,288.9847,4.1794,walk_east_up.0,187.2211,0.735,-0.0,0.735,-0.0,Sidewalk
11.0,9.3463,3.1208,-0.04363,0.66,-0.0,288.6551,4.2127,walk_east_up.0,187.0645,0.66,-0.0,0.66,-0.0,Sidewalk
11.5,9.7288,3.1208,-0.0,0.765,0.08727,288.2726,4.2615,walk_east_up.0,186.8582,0.765,0.08727,0.765,0.08727,Sidewalk
12.0,10.1638,3.1208,-0.0,0.87,-0.0,287.8376,4.2111,walk_east_up.0,186.4243,0.87,-0.0,0.87,-0.0,Sidewalk
12.5,10.5913,3.1208,-0.0,0.855,-0.0,287.4101,4.1522,walk_east_up.0,186.1846,0.855,-0.0,0.855,-0.0,Sidewalk
13.0,11.0113,3.1208,-0.0,0.84,-0.0,286.9901,4.0999,walk_east_up.0,185.9113,0.84,-0.0,0.84,-0.0,Sidewalk
13.5,11.4238,3.1208,-0.0,0.825,-0.0,286.5776,4.1183,walk_east_up.0,185.6286,0.825,-0.0,0.825,-0.0,Sidewalk
14.0,11.8288,3.1208,-0.0,0.81,-0.0,286.1726,4.1021,walk_east_up.0,185.3539,0.81,-0.0,0.81,-0.0,Sidewalk
14.5,12.2563,3.1208,-0.0,0.855,-0.0,285.7451,4.0549,walk_east_up.0,185.0584,0.855,-0.0,0.855,-0.0,Sidewalk
15.0,12.6763,3.1208,-0.0,0.84,-0.0,285.3251,4.0471,walk_east_up.0,184.7737,0.84,-0.0,0.84,-0.0,Sidewalk
15.5,13.1188,3.1208,-0.0,0.885,-0.0,284.8826,4.0045,walk_east_up.0,184.4761,0.885,-0.0,0.885,-0.0,Sidewalk
16.0,13.5538,3.1208,-0.0,0.87,-0.0,284.4476,3.9354,walk_east_up.0,184.1842,0.87,-0.0,0.87,-0.0,Sidewalk
16.5,13.9813,3.1208,-0.0,0.855,-0.0,284.0201,3.8949,walk_east_up.0,183.937,0.855,-0.0,0.855,-0.0,Sidewalk
17.0,14.4013,3.1208,-0.0,0.84,-0.0,283.6001,3.9044,walk_east_up.0,183.6615,0.84,-0.0,0.84,-0.0,Sidewalk
17.5,14.8438,3.1208,-0.0,0.885,-0.0,283.1576,3.8928,walk_east_up.0,183.3763,0.885,-0.0,0.885,-0.0,Sidewalk
18.0,15.2788,3.1208,-0.0,0.87,-0.0,282.7226,3.8555,walk_east_up.0,183.0695,0.87,-0.0,0.87,-0.0,Sidewalk
