time,x,y,yaw,v,w,goal_distance,min_person_dist,closest_person,planner_status,planner_cost,action_linear_x,action_angular_z,observation_state_linear_x,observation_state_angular_z,observation_state_road_type
0.5,2.15,4.0,0.0,0.3,0.0,295.85,2.85,walk_east_mid.0,no_path,0.0,0.3,0.0,0.3,0.0,Sidewalk
1.0,2.45,4.0,0.0,0.6,0.0,295.55,2.8925,walk_east_mid.0,no_path,0.0,0.6,0.0,0.6,0.0,Sidewalk
1.5,2.9,4.0,0.0,0.9,0.0,295.1,2.7749,walk_east_mid.0,no_path,0.0,0.9,0.0,0.9,0.0,Sidewalk
2.0,3.5,4.0,0.0,1.2,0.0,294.5,2.5103,walk_east_mid.0,no_path,0.0,1.2,0.0,1.2,0.0,Sidewalk
2.5,4.1,4.0,0.0,1.2,0.0,293.9,2.2372,walk_east_mid.0,no_path,0.0,1.2,0.0,1.2,0.0,Sidewalk
3.0,4.6997,3.9799,-0.03358,1.2,-0.06716,293.3003,2.0356,walk_east_mid.0,path_found,22.0,1.2,-0.06716,1.2,-0.06716,Sidewalk
3.5,5.2993,3.9597,-0.03358,1.2,0.0,292.7007,1.8291,walk_east_mid.0,path_found,22.0,1.2,0.0,1.2,0.0,Sidewalk
4.0,5.8992,3.9718,0.02014,1.2,0.10744,292.1008,1.562,walk_east_mid.0,no_path,0.0,1.2,0.10744,1.2,0.10744,Sidewalk
4.5,6.4991,3.9803,0.0141,1.2,-0.01208,291.5009,1.3025,walk_east_mid.0,no_path,0.0,1.2,-0.01208,1.2,-0.01208,Sidewalk
5.0,7.0991,3.9862,0.00987,1.2,-0.00846,290.9009,1.0902,walk_east_mid.0,no_path,0.0,1.2,-0.00846,1.2,-0.00846,Sidewalk
5.5,7.6991,3.9903,0.00691,1.2,-0.00592,290.3009,0.8666,walk_east_mid.0,no_path,0.0,1.2,-0.00592,1.2,-0.00592,Sidewalk
6.0,8.293,3.9052,-0.14231,1.2,-0.29844,289.707,0.6526,walk_east_mid.0,path_found,22.0,1.2,-0.29844,1.2,-0.29844,Sidewalk
6.5,8.887,3.8201,-0.14231,1.2,0.0,289.1131,0.4677,walk_east_mid.0,path_found,22.0,1.2,0.0,1.2,0.0,Sidewalk
7.0,9.4846,3.8739,0.08969,1.2,0.46401,288.5155,0.237,walk_east_mid.0,no_path,0.0,1.2,0.46401,1.2,0.46401,Sidewalk
