time,x,y,yaw,v,w,goal_distance,min_person_dist,closest_person,total_cost,action_linear_x,action_angular_z,observation_state_linear_x,observation_state_angular_z,observation_state_road_type
0.5,2.1499,3.9948,-0.03491,0.3,-0.06981,295.8501,2.8502,walk_east_mid.0,590.7342,0.3,-0.06981,0.3,-0.06981,Sidewalk
1.0,2.4499,3.9948,0.0,0.6,0.06981,295.5501,3.0748,walk_east_mid.0,588.4424,0.6,0.06981,0.6,0.06981,Sidewalk
1.5,2.8988,3.9634,-0.06981,0.9,-0.13963,295.1012,3.1876,walk_east_mid.0,586.1395,0.9,-0.13963,0.9,-0.13963,Sidewalk
2.0,3.3861,3.9122,-0.10472,0.98,-0.06981,294.6139,3.3452,walk_east_mid.0,584.8157,0.98,-0.06981,0.98,-0.06981,Sidewalk
2.5,3.8813,3.8426,-0.13963,1.0,-0.06981,294.1188,3.4055,walk_east_mid.0,583.4302,1.0,-0.06981,1.0,-0.06981,Sidewalk
3.0,4.381,3.8251,-0.03491,1.0,0.20944,293.6191,3.4927,walk_east_mid.0,582.6892,1.0,0.20944,1.0,0.20944,Sidewalk
3.5,4.8807,3.8426,0.03491,1.0,0.13963,293.1194,3.5299,walk_east_mid.0,581.6759,1.0,0.13963,1.0,0.13963,Sidewalk
4.0,5.3807,3.8426,-0.0,1.0,-0.06981,292.6194,3.6325,walk_east_mid.0,580.6522,1.0,-0.06981,1.0,-0.06981,Sidewalk
4.5,5.8803,3.8251,-0.03491,1.0,-0.06981,292.1197,3.7035,walk_east_mid.0,579.3649,1.0,-0.06981,1.0,-0.06981,Sidewalk
5.0,6.3791,3.7902,-0.06981,1.0,-0.06981,291.6209,3.8298,walk_east_mid.0,578.1593,1.0,-0.06981,1.0,-0.06981,Sidewalk
5.5,6.8764,3.738,-0.10472,1.0,-0.06981,291.1237,3.8764,walk_east_mid.0,577.0996,1.0,-0.06981,1.0,-0.06981,Sidewalk
6.0,7.3764,3.738,-0.0,1.0,0.20944,290.6237,3.9063,walk_east_mid.0,576.3832,1.0,0.20944,1.0,0.20944,Sidewalk
6.5,7.8752,3.7729,0.06981,1.0,0.13963,290.1249,3.9506,walk_east_mid.0,575.277,1.0,0.13963,1.0,0.13963,Sidewalk
7.0,8.3749,3.7903,0.03491,1.0,-0.06981,289.6252,3.9724,walk_east_mid.0,574.1634,1.0,-0.06981,1.0,-0.06981,Sidewalk
7.5,8.8749,3.7903,-0.0,1.0,-0.06981,289.1252,3.9987,walk_east_mid.0,573.0998,1.0,-0.06981,1.0,-0.06981,Sidewalk
8.0,9.3746,3.7729,-0.03491,1.0,-0.06981,288.6255,4.064,walk_east_mid.0,572.0268,1.0,-0.06981,1.0,-0.06981,Sidewalk
8.5,9.8733,3.738,-0.06981,1.0,-0.06981,288.1268,4.1149,walk_east_mid.0,570.9929,1.0,-0.06981,1.0,-0.06981,Sidewalk
9.0,10.373,3.7205,-0.03491,1.0,0.06981,287.6271,4.1705,walk_east_mid.0,570.0704,1.0,0.06981,1.0,0.06981,Sidewalk
9.5,10.8727,3.7031,-0.03491,1.0,-0.0,287.1274,4.2049,walk_east_mid.0,568.9666,1.0,-0.0,1.0,-0.0,Sidewalk
10.0,11.3715,3.6682,-0.06981,1.0,-0.06981,286.6287,4.2391,walk_east_mid.0,567.9389,1.0,-0.06981,1.0,-0.06981,Sidewalk
10.5,11.8712,3.6507,-0.03491,1.0,0.06981,286.129,4.3623,walk_east_mid.0,566.9259,1.0,0.06981,1.0,0.06981,Sidewalk
11.0,12.3709,3.6333,-0.03491,1.0,-0.0,285.6293,4.3875,walk_east_mid.0,565.8519,1.0,-0.0,1.0,-0.0,Sidewalk
11.5,12.8697,3.5984,-0.06981,1.0,-0.06981,285.1306,4.4664,walk_east_mid.0,564.8724,1.0,-0.06981,1.0,-0.06981,Sidewalk
12.0,13.3694,3.581,-0.03491,1.0,0.06981,284.6309,4.5499,walk_east_mid.0,563.8338,1.0,0.06981,1.0,0.06981,Sidewalk
12.5,13.8691,3.5635,-0.03491,1.0,-0.0,284.1313,4.6886,walk_east_mid.0,562.7369,1.0,-0.0,1.0,-0.0,Sidewalk
13.0,14.3691,3.5635,-0.0,1.0,0.06981,283.6313,4.8037,walk_east_mid.0,561.7601,1.0,0.06981,1.0,0.06981,Sidewalk
13.5,14.8691,3.5635,-0.0,1.0,-0.0,283.1313,4.8869,walk_east_mid.0,560.6801,1.0,-0.0,1.0,-0.0,Sidewalk
14.0,15.3688,3.581,0.03491,1.0,0.06981,282.6315,4.9693,walk_east_mid.0,559.7384,1.0,0.06981,1.0,0.06981,Sidewalk
14.5,15.8685,3.5984,0.03491,1.0,-0.0,282.1318,5.0225,walk_east_mid.0,558.6497,1.0,-0.0,1.0,-0.0,Sidewalk
15.0,16.3685,3.5984,-0.0,1.0,-0.06981,281.6318,5.0463,walk_east_mid.0,557.6963,1.0,-0.06981,1.0,-0.06981,Sidewalk
15.5,16.8682,3.6159,0.03491,1.0,0.06981,281.1321,5.0958,walk_east_mid.0,556.7093,1.0,0.06981,1.0,0.06981,Sidewalk
16.0,17.3679,3.6333,0.03491,1.0,-0.0,280.6324,5.1475,walk_east_mid.0,555.6224,1.0,-0.0,1.0,-0.0,Sidewalk
16.5,17.8679,3.6333,-0.0,1.0,-0.06981,280.1324,5.2345,walk_east_mid.0,554.6644,1.0,-0.06981,1.0,-0.06981,Sidewalk
17.0,18.3676,3.6508,0.03491,1.0,0.06981,279.6327,5.3534,walk_east_mid.0,553.6631,1.0,0.06981,1.0,0.06981,Sidewalk
17.5,18.8673,3.6682,0.03491,1.0,-0.0,279.1329,5.4607,walk_east_mid.0,552.5696,1.0,-0.0,1.0,-0.0,Sidewalk
18.0,19.3673,3.6682,-0.0,1.0,-0.06981,278.6329,5.6044,walk_east_mid.0,551.6157,1.0,-0.06981,1.0,-0.06981,Sidewalk
18.5,19.867,3.6857,0.03491,1.0,0.06981,278.1332,5.7212,walk_east_mid.0,550.6155,1.0,0.06981,1.0,0.06981,Sidewalk
19.0,20.3666,3.7031,0.03491,1.0,-0.0,277.6335,5.764,walk_east_mid.0,549.5315,1.0,-0.0,1.0,-0.0,Sidewalk
19.5,20.8666,3.7031,-0.0,1.0,-0.06981,277.1335,5.8468,walk_east_mid.0,548.5897,1.0,-0.06981,1.0,-0.06981,Sidewalk
20.0,21.3663,3.7206,0.03491,1.0,0.06981,276.6338,5.9164,walk_east_mid.0,547.5961,1.0,0.06981,1.0,0.06981,Sidewalk
20.5,21.866,3.738,0.03491,1.0,-0.0,276.1341,5.9436,walk_east_mid.0,546.5129,1.0,-0.0,1.0,-0.0,Sidewalk
21.0,22.366,3.738,-0.0,1.0,-0.06981,275.6341,6.0173,walk_east_mid.0,545.5732,1.0,-0.06981,1.0,-0.06981,Sidewalk
