time,x,y,yaw,v,w,goal_distance,min_person_dist,closest_person,total_cost,action_linear_x,action_angular_z,observation_state_linear_x,observation_state_angular_z,observation_state_road_type
0.5,2.1499,3.9948,-0.03491,0.3,-0.06981,295.8501,2.8502,walk_east_mid.0,590.7342,0.3,-0.06981,0.3,-0.06981,Sidewalk
1.0,2.4499,3.9948,0.0,0.6,0.06981,295.5501,3.1163,walk_east_up.0,588.4181,0.6,0.06981,0.6,0.06981,Sidewalk
1.5,2.8799,3.9948,0.0,0.86,-0.0,295.1201,3.1286,walk_east_up.0,586.5407,0.86,-0.0,0.86,-0.0,Sidewalk
2.0,3.2897,3.9805,-0.03491,0.82,-0.06981,294.7103,3.1568,walk_east_up.0,585.7713,0.82,-0.06981,0.82,-0.06981,Sidewalk
2.5,3.7186,3.9505,-0.06981,0.86,-0.06981,294.2814,3.2074,walk_east_up.0,584.7252,0.86,-0.06981,0.86,-0.06981,Sidewalk
3.0,4.1761,3.9024,-0.10472,0.92,-0.06981,293.8239,3.2124,walk_east_up.0,583.5258,0.92,-0.06981,0.92,-0.06981,Sidewalk
3.5,4.6712,3.8328,-0.13963,1.0,-0.06981,293.3288,3.1729,walk_east_up.0,582.1558,1.0,-0.06981,1.0,-0.06981,Sidewalk
4.0,5.1685,3.7805,-0.10472,1.0,0.06981,292.8316,3.1433,walk_east_up.0,581.0135,1.0,0.06981,1.0,0.06981,Sidewalk
4.5,5.6558,3.7293,-0.10472,0.98,-0.0,292.3443,3.1154,walk_east_up.0,580.0029,0.98,-0.0,0.98,-0.0,Sidewalk
5.0,6.1546,3.6944,-0.06981,1.0,0.06981,291.8456,3.0792,walk_east_up.0,579.0969,1.0,0.06981,1.0,0.06981,Sidewalk
5.5,6.6534,3.6596,-0.06981,1.0,-0.0,291.3468,3.0325,walk_east_up.0,577.701,1.0,-0.0,1.0,-0.0,Sidewalk
6.0,7.1531,3.6421,-0.03491,1.0,0.06981,290.8472,3.024,walk_east_up.0,577.2611,1.0,0.06981,1.0,0.06981,Sidewalk
6.5,7.6528,3.6247,-0.03491,1.0,-0.0,290.3475,2.9741,walk_east_up.0,575.489,1.0,-0.0,1.0,-0.0,Sidewalk
7.0,8.1416,3.5905,-0.06981,0.98,-0.06981,289.8587,3.0077,walk_east_up.0,574.6578,0.98,-0.06981,0.98,-0.06981,Sidewalk
7.5,8.6413,3.573,-0.03491,1.0,0.06981,289.3591,2.9934,walk_east_up.0,574.0344,1.0,0.06981,1.0,0.06981,Sidewalk
8.0,9.141,3.5556,-0.03491,1.0,-0.0,288.8594,2.9876,walk_east_up.0,572.462,1.0,-0.0,1.0,-0.0,Sidewalk
8.5,9.641,3.5556,0.0,1.0,0.06981,288.3594,2.9269,walk_east_up.0,572.2503,1.0,0.06981,1.0,0.06981,Sidewalk
9.0,10.141,3.5556,0.0,1.0,-0.0,287.8594,2.8546,walk_east_up.0,570.5577,1.0,-0.0,1.0,-0.0,Sidewalk
9.5,10.6406,3.5381,-0.03491,1.0,-0.06981,287.3597,2.7895,walk_east_up.0,569.4134,1.0,-0.06981,1.0,-0.06981,Sidewalk
10.0,11.1406,3.5381,0.0,1.0,0.06981,286.8597,2.743,walk_east_up.0,569.0288,1.0,0.06981,1.0,0.06981,Sidewalk
10.5,11.6406,3.5381,0.0,1.0,-0.0,286.3597,2.7089,walk_east_up.0,567.5474,1.0,-0.0,1.0,-0.0,Sidewalk
11.0,12.1403,3.5207,-0.03491,1.0,-0.06981,285.8601,2.7105,walk_east_up.0,566.4238,1.0,-0.06981,1.0,-0.06981,Sidewalk
11.5,12.6403,3.5207,0.0,1.0,0.06981,285.3601,2.6613,walk_east_up.0,565.9775,1.0,0.06981,1.0,0.06981,Sidewalk
12.0,13.1403,3.5207,0.0,1.0,-0.0,284.8601,2.6609,walk_east_up.0,564.5277,1.0,-0.0,1.0,-0.0,Sidewalk
12.5,13.64,3.5032,-0.03491,1.0,-0.06981,284.3604,2.6806,walk_east_up.0,563.4252,1.0,-0.06981,1.0,-0.06981,Sidewalk
13.0,14.14,3.5032,0.0,1.0,0.06981,283.8604,2.6132,walk_east_up.0,562.9231,1.0,0.06981,1.0,0.06981,Sidewalk
13.5,14.64,3.5032,0.0,1.0,-0.0,283.3604,2.5712,walk_east_up.0,561.4991,1.0,-0.0,1.0,-0.0,Sidewalk
14.0,15.1297,3.4861,-0.03491,0.98,-0.06981,282.8707,2.5204,walk_east_up.0,560.5904,0.98,-0.06981,0.98,-0.06981,Sidewalk
14.5,15.6297,3.4861,0.0,1.0,0.06981,282.3707,2.5204,walk_east_up.0,559.8638,1.0,0.06981,1.0,0.06981,Sidewalk
15.0,16.1297,3.4861,0.0,1.0,-0.0,281.8707,2.5093,walk_east_up.0,558.5083,1.0,-0.0,1.0,-0.0,Sidewalk
15.5,16.5995,3.4697,-0.03491,0.94,-0.06981,281.401,2.5303,walk_east_up.0,557.9005,0.94,-0.06981,0.94,-0.06981,Sidewalk
16.0,17.0995,3.4697,0.0,1.0,0.06981,280.901,2.5459,walk_east_up.0,556.907,1.0,0.06981,1.0,0.06981,Sidewalk
16.5,17.5995,3.4697,0.0,1.0,-0.0,280.401,2.543,walk_east_up.0,555.5522,1.0,-0.0,1.0,-0.0,Sidewalk
17.0,18.0992,3.4872,0.03491,1.0,0.06981,279.9013,2.4777,walk_east_up.0,555.1001,1.0,0.06981,1.0,0.06981,Sidewalk
17.5,18.5988,3.5046,0.03491,1.0,-0.0,279.4016,2.4367,walk_east_up.0,553.6653,1.0,-0.0,1.0,-0.0,Sidewalk
18.0,19.0988,3.5046,0.0,1.0,-0.06981,278.9016,2.4501,walk_east_up.0,552.5388,1.0,-0.06981,1.0,-0.06981,Sidewalk
18.5,19.5885,3.4875,-0.03491,0.98,-0.06981,278.4119,2.4752,walk_east_up.0,551.678,0.98,-0.06981,0.98,-0.06981,Sidewalk
19.0,20.0885,3.4875,0.0,1.0,0.06981,277.9119,2.4238,walk_east_up.0,550.8875,1.0,0.06981,1.0,0.06981,Sidewalk
19.5,20.5885,3.4875,0.0,1.0,-0.0,277.4119,2.37,walk_east_up.0,549.6069,1.0,-0.0,1.0,-0.0,Sidewalk
