map,route,global_planner,task,global_plan_time_s,global_rrt_params,reactive_peds,jps_model,robot_in_jps,robot_radius_m,robot_height_m,collision_radius_m,params_file,sfm_controlled_steps,sfm_capture_events,jps_robot_in_sim,jps_robot_radius_m,jps_area_kept_frac,jps_iterations_per_step,jps_robot_track_err_mean_m,jps_robot_track_err_p95_m,jps_robot_track_err_max_m,ped_affected_n,ped_delay_s_mean,ped_deflection_m_mean,ped_deflection_m_max,ped_personal_space_s_total,mode,algorithm,seed,success,termination_reason,sim_time_s,path_length_m,avg_speed_mps,min_pedestrian_distance_m,close_encounter_steps,planner_status_counts,planner_active_frac,collision,time_waiting_at_light_s,strict_sidewalk,walkable_clamped_steps,robot_as_person,num_legs,waypoints,goal_tol,persons_seen,global_plan_error
map1_straight,default,astar,t01,0.0,,jupedsim,collision_free_speed,True,0.25,1.0,0.42,configs/astar__g-astar.json,42,2,True,0.25,1.0,50,0.014,0.021,0.024,1,0.02,0.23,0.23,1.0,all,astar,1,False,collision,22.0,21.5,0.977,0.309,3,{'path_found': 43},1.0,True,0.0,,0,False,3,"[[11.32, 4.2], [0.0, 4.2], [0.0, -4.2], [80.55, -4.2]]",1.0,8,
map1_straight,default,astar,t01,0.0,,jupedsim,collision_free_speed,True,0.25,1.0,0.42,configs/astar__g-astar.json,197,4,True,0.25,1.0,50,0.014,0.023,0.029,2,0.0,0.187,0.243,15.5,all,astar,10,True,goal,99.0,99.0,1.0,0.557,4,{'path_found': 198},1.0,False,0.0,,0,False,3,"[[11.32, 4.2], [0.0, 4.2], [0.0, -4.2], [80.55, -4.2]]",1.0,32,
map1_straight,default,astar,t01,0.0,,jupedsim,collision_free_speed,True,0.25,1.0,0.42,configs/astar__g-astar.json,202,3,True,0.25,1.0,50,0.014,0.021,0.03,2,3.46,0.299,0.339,3.5,all,astar,2,True,goal,101.5,98.7,0.972,0.557,8,"{'no_path': 8, 'path_found': 195}",0.9606,False,0.0,,0,False,3,"[[11.32, 4.2], [0.0, 4.2], [0.0, -4.2], [80.55, -4.2]]",1.0,34,
map1_straight,default,astar,t01,0.0,,jupedsim,collision_free_speed,True,0.25,1.0,0.42,configs/astar__g-astar.json,197,3,True,0.25,1.0,50,0.014,0.023,0.03,1,0.0,0.231,0.231,10.5,all,astar,3,True,goal,99.0,99.0,1.0,0.883,0,{'path_found': 198},1.0,False,0.0,,0,False,3,"[[11.32, 4.2], [0.0, 4.2], [0.0, -4.2], [80.55, -4.2]]",1.0,26,
map1_straight,default,astar,t01,0.0,,jupedsim,collision_free_speed,True,0.25,1.0,0.42,configs/astar__g-astar.json,197,8,True,0.25,1.0,50,0.014,0.021,0.027,3,2.56,0.196,0.25,3.0,all,astar,4,True,goal,99.0,99.0,1.0,0.736,3,{'path_found': 198},1.0,False,0.0,,0,False,3,"[[11.32, 4.2], [0.0, 4.2], [0.0, -4.2], [80.55, -4.2]]",1.0,27,
map1_straight,default,astar,t01,0.0,,jupedsim,collision_free_speed,True,0.25,1.0,0.42,configs/astar__g-astar.json,197,3,True,0.25,1.0,50,0.014,0.021,0.028,2,0.01,0.267,0.413,5.5,all,astar,5,True,goal,99.0,99.0,1.0,0.535,7,{'path_found': 198},1.0,False,0.0,,0,False,3,"[[11.32, 4.2], [0.0, 4.2], [0.0, -4.2], [80.55, -4.2]]",1.0,29,
map1_straight,default,astar,t01,0.0,,jupedsim,collision_free_speed,True,0.25,1.0,0.42,configs/astar__g-astar.json,197,2,True,0.25,1.0,50,0.013,0.02,0.02,0,0.0,0.0,0.0,0.0,all,astar,6,True,goal,99.0,99.0,1.0,0.687,2,{'path_found': 198},1.0,False,0.0,,0,False,3,"[[11.32, 4.2], [0.0, 4.2], [0.0, -4.2], [80.55, -4.2]]",1.0,27,
map1_straight,default,astar,t01,0.0,,jupedsim,collision_free_speed,True,0.25,1.0,0.42,configs/astar__g-astar.json,82,2,True,0.25,1.0,50,0.014,0.021,0.028,0,0.0,0.0,0.0,0.0,all,astar,7,False,collision,42.0,41.5,0.988,0.34,2,{'path_found': 83},1.0,True,0.0,,0,False,3,"[[11.32, 4.2], [0.0, 4.2], [0.0, -4.2], [80.55, -4.2]]",1.0,9,
map1_straight,default,astar,t01,0.0,,jupedsim,collision_free_speed,True,0.25,1.0,0.42,configs/astar__g-astar.json,197,6,True,0.25,1.0,50,0.014,0.021,0.029,2,0.07,0.328,0.396,6.0,all,astar,8,True,goal,99.0,99.0,1.0,0.501,15,{'path_found': 198},1.0,False,0.0,,0,False,3,"[[11.32, 4.2], [0.0, 4.2], [0.0, -4.2], [80.55, -4.2]]",1.0,33,
map1_straight,default,astar,t01,0.0,,jupedsim,collision_free_speed,True,0.25,1.0,0.42,configs/astar__g-astar.json,197,7,True,0.25,1.0,50,0.014,0.021,0.027,0,0.0,0.0,0.0,0.0,all,astar,9,True,goal,99.0,99.0,1.0,0.453,7,{'path_found': 198},1.0,False,0.0,,0,False,3,"[[11.32, 4.2], [0.0, 4.2], [0.0, -4.2], [80.55, -4.2]]",1.0,40,
map1_straight,default,astar,t01,0.0,,jupedsim,collision_free_speed,True,0.25,1.0,0.42,configs/cadrl__g-astar.json,204,2,True,0.25,1.0,50,0.028,0.066,0.356,2,0.68,0.431,0.468,37.0,all,cadrl,1,True,goal,102.5,100.28,0.978,0.538,61,{'cadrl': 205},1.0,False,0.0,,0,False,3,"[[11.32, 4.2], [0.0, 4.2], [0.0, -4.2], [80.55, -4.2]]",1.0,27,
map1_straight,default,astar,t01,0.0,,jupedsim,collision_free_speed,True,0.25,1.0,0.42,configs/cadrl__g-astar.json,202,4,True,0.25,1.0,50,0.015,0.028,0.03,2,0.01,0.244,0.459,9.5,all,cadrl,10,True,goal,101.5,101.21,0.997,0.498,10,{'cadrl': 203},1.0,False,0.0,,0,False,3,"[[11.32, 4.2], [0.0, 4.2], [0.0, -4.2], [80.55, -4.2]]",1.0,32,
map1_straight,default,astar,t01,0.0,,jupedsim,collision_free_speed,True,0.25,1.0,0.42,configs/cadrl__g-astar.json,201,3,True,0.25,1.0,50,0.014,0.023,0.027,1,0.0,0.006,0.006,0.5,all,cadrl,2,True,goal,101.0,100.58,0.996,0.495,7,{'cadrl': 202},1.0,False,0.0,,0,False,3,"[[11.32, 4.2], [0.0, 4.2], [0.0, -4.2], [80.55, -4.2]]",1.0,34,
map1_straight,default,astar,t01,0.0,,jupedsim,collision_free_speed,True,0.25,1.0,0.42,configs/cadrl__g-astar.json,200,3,True,0.25,1.0,50,0.014,0.025,0.029,1,0.47,0.431,0.431,11.5,all,cadrl,3,True,goal,100.5,99.64,0.991,0.539,7,{'cadrl': 201},1.0,False,0.0,,0,False,3,"[[11.32, 4.2], [0.0, 4.2], [0.0, -4.2], [80.55, -4.2]]",1.0,26,
map1_straight,default,astar,t01,0.0,,jupedsim,collision_free_speed,True,0.25,1.0,0.42,configs/cadrl__g-astar.json,200,8,True,0.25,1.0,50,0.012,0.028,0.029,3,0.83,0.031,0.036,2.5,all,cadrl,4,True,goal,100.5,100.48,1.0,0.684,1,{'cadrl': 201},1.0,False,0.0,,0,False,3,"[[11.32, 4.2], [0.0, 4.2], [0.0, -4.2], [80.55, -4.2]]",1.0,27,
map1_straight,default,astar,t01,0.0,,jupedsim,collision_free_speed,True,0.25,1.0,0.42,configs/cadrl__g-astar.json,200,3,True,0.25,1.0,50,0.013,0.03,0.037,2,9.69,0.275,0.45,6.5,all,cadrl,5,True,goal,100.5,100.0,0.995,0.45,12,{'cadrl': 201},1.0,False,0.0,,0,False,3,"[[11.32, 4.2], [0.0, 4.2], [0.0, -4.2], [80.55, -4.2]]",1.0,29,
map1_straight,default,astar,t01,0.0,,jupedsim,collision_free_speed,True,0.25,1.0,0.42,configs/cadrl__g-astar.json,199,2,True,0.25,1.0,50,0.014,0.022,0.028,0,0.0,0.0,0.0,0.0,all,cadrl,6,True,goal,100.0,100.0,1.0,0.547,1,{'cadrl': 200},1.0,False,0.0,,0,False,3,"[[11.32, 4.2], [0.0, 4.2], [0.0, -4.2], [80.55, -4.2]]",1.0,27,
map1_straight,default,astar,t01,0.0,,jupedsim,collision_free_speed,True,0.25,1.0,0.42,configs/cadrl__g-astar.json,223,3,True,0.25,1.0,50,0.961,1.729,2.379,1,0.0,0.065,0.065,69.0,all,cadrl,7,True,goal,112.0,98.95,0.883,0.429,130,{'cadrl': 224},1.0,False,0.0,,0,False,3,"[[11.32, 4.2], [0.0, 4.2], [0.0, -4.2], [80.55, -4.2]]",1.0,23,
map1_straight,default,astar,t01,0.0,,jupedsim,collision_free_speed,True,0.25,1.0,0.42,configs/cadrl__g-astar.json,201,6,True,0.25,1.0,50,0.014,0.027,0.053,3,0.6,0.225,0.394,6.0,all,cadrl,8,True,goal,101.0,100.56,0.996,0.603,6,{'cadrl': 202},1.0,False,0.0,,0,False,3,"[[11.32, 4.2], [0.0, 4.2], [0.0, -4.2], [80.55, -4.2]]",1.0,33,
map1_straight,default,astar,t01,0.0,,jupedsim,collision_free_speed,True,0.25,1.0,0.42,configs/cadrl__g-astar.json,204,7,True,0.25,1.0,50,0.012,0.025,0.03,0,0.0,0.0,0.0,0.0,all,cadrl,9,True,goal,102.5,101.25,0.988,0.431,8,{'cadrl': 205},1.0,False,0.0,,0,False,3,"[[11.32, 4.2], [0.0, 4.2], [0.0, -4.2], [80.55, -4.2]]",1.0,40,
map1_straight,default,astar,t01,0.0,,jupedsim,collision_free_speed,True,0.25,1.0,0.42,configs/cadrl_upstream__g-astar.json,259,6,True,0.25,1.0,50,0.015,0.027,0.032,1,0.17,0.165,0.165,1.0,all,cadrl_upstream,1,True,goal,130.0,102.33,0.787,0.524,11,{'cadrl_upstream': 260},1.0,False,0.0,,0,False,3,"[[11.32, 4.2], [0.0, 4.2], [0.0, -4.2], [80.55, -4.2]]",1.0,29,
map1_straight,default,astar,t01,0.0,,jupedsim,collision_free_speed,True,0.25,1.0,0.42,configs/cadrl_upstream__g-astar.json,386,13,True,0.25,1.0,50,0.014,0.025,0.03,1,0.07,0.303,0.303,1.5,all,cadrl_upstream,10,True,goal,193.5,110.39,0.57,0.522,8,{'cadrl_upstream': 387},1.0,False,0.0,,0,False,3,"[[11.32, 4.2], [0.0, 4.2], [0.0, -4.2], [80.55, -4.2]]",1.0,57,
map1_straight,default,astar,t01,0.0,,jupedsim,collision_free_speed,True,0.25,1.0,0.42,configs/cadrl_upstream__g-astar.json,336,9,True,0.25,1.0,50,0.016,0.026,0.03,3,0.34,0.154,0.417,3.0,all,cadrl_upstream,2,True,goal,168.5,112.84,0.67,0.513,9,"{'cadrl_upstream': 305, 'goal_direct': 32}",0.905,False,0.0,,0,False,3,"[[11.32, 4.2], [0.0, 4.2], [0.0, -4.2], [80.55, -4.2]]",1.0,50,
map1_straight,default,astar,t01,0.0,,jupedsim,collision_free_speed,True,0.25,1.0,0.42,configs/cadrl_upstream__g-astar.json,269,8,True,0.25,1.0,50,0.015,0.028,0.302,3,0.22,0.28,0.467,16.0,all,cadrl_upstream,3,True,goal,135.0,110.46,0.818,0.583,21,"{'cadrl_upstream': 233, 'goal_direct': 37}",0.863,False,0.0,,0,False,3,"[[11.32, 4.2], [0.0, 4.2], [0.0, -4.2], [80.55, -4.2]]",1.0,31,
map1_straight,default,astar,t01,0.0,,jupedsim,collision_free_speed,True,0.25,1.0,0.42,configs/cadrl_upstream__g-astar.json,221,10,True,0.25,1.0,50,0.015,0.026,0.03,3,1.26,0.354,0.371,3.0,all,cadrl_upstream,4,True,goal,111.0,103.61,0.933,0.676,6,"{'cadrl_upstream': 204, 'goal_direct': 18}",0.9189,False,0.0,,0,False,3,"[[11.32, 4.2], [0.0, 4.2], [0.0, -4.2], [80.55, -4.2]]",1.0,28,
map1_straight,default,astar,t01,0.0,,jupedsim,collision_free_speed,True,0.25,1.0,0.42,configs/cadrl_upstream__g-astar.json,297,10,True,0.25,1.0,50,0.015,0.027,0.135,2,1.36,0.227,0.433,5.5,all,cadrl_upstream,5,True,goal,149.0,111.31,0.747,0.481,6,"{'cadrl_upstream': 267, 'goal_direct': 31}",0.896,False,0.0,,0,False,3,"[[11.32, 4.2], [0.0, 4.2], [0.0, -4.2], [80.55, -4.2]]",1.0,43,
map1_straight,default,astar,t01,0.0,,jupedsim,collision_free_speed,True,0.25,1.0,0.42,configs/cadrl_upstream__g-astar.json,258,3,True,0.25,1.0,50,0.015,0.024,0.03,0,0.0,0.0,0.0,0.0,all,cadrl_upstream,6,True,goal,129.5,105.93,0.818,0.838,2,"{'cadrl_upstream': 90, 'goal_direct': 169}",0.3475,False,0.0,,0,False,3,"[[11.32, 4.2], [0.0, 4.2], [0.0, -4.2], [80.55, -4.2]]",1.0,35,
map1_straight,default,astar,t01,0.0,,jupedsim,collision_free_speed,True,0.25,1.0,0.42,configs/cadrl_upstream__g-astar.json,255,3,True,0.25,1.0,50,0.015,0.026,0.03,0,0.0,0.0,0.0,0.0,all,cadrl_upstream,7,True,goal,128.0,107.53,0.84,0.553,5,"{'cadrl_upstream': 138, 'goal_direct': 118}",0.5391,False,0.0,,0,False,3,"[[11.32, 4.2], [0.0, 4.2], [0.0, -4.2], [80.55, -4.2]]",1.0,30,
map1_straight,default,astar,t01,0.0,,jupedsim,collision_free_speed,True,0.25,1.0,0.42,configs/cadrl_upstream__g-astar.json,309,14,True,0.25,1.0,50,0.015,0.027,0.049,5,0.22,0.241,0.369,6.5,all,cadrl_upstream,8,True,goal,155.0,120.25,0.776,0.423,17,{'cadrl_upstream': 310},1.0,False,0.0,,0,False,3,"[[11.32, 4.2], [0.0, 4.2], [0.0, -4.2], [80.55, -4.2]]",1.0,42,
map1_straight,default,astar,t01,0.0,,jupedsim,collision_free_speed,True,0.25,1.0,0.42,configs/cadrl_upstream__g-astar.json,255,10,True,0.25,1.0,50,0.02,0.027,0.547,2,0.06,0.328,0.469,6.0,all,cadrl_upstream,9,True,goal,128.0,109.82,0.858,0.441,17,"{'cadrl_upstream': 255, 'goal_direct': 1}",0.9961,False,0.0,,0,False,3,"[[11.32, 4.2], [0.0, 4.2], [0.0, -4.2], [80.55, -4.2]]",1.0,47,
map1_straight,default,astar,t01,0.0,,jupedsim,collision_free_speed,True,0.25,1.0,0.42,configs/crowdnav_attngraph__g-astar.json,207,2,True,0.25,1.0,50,0.112,0.415,0.45,1,0.0,0.006,0.006,29.5,all,crowdnav_attngraph,1,True,goal,104.0,100.14,0.963,0.918,0,{'crowdnav_attngraph': 208},1.0,False,0.0,,0,False,3,"[[11.32, 4.2], [0.0, 4.2], [0.0, -4.2], [80.55, -4.2]]",1.0,27,
map1_straight,default,astar,t01,0.0,,jupedsim,collision_free_speed,True,0.25,1.0,0.42,configs/crowdnav_attngraph__g-astar.json,728,50,True,0.25,1.0,50,0.013,0.025,0.03,19,1.24,0.39,0.43,68.0,all,crowdnav_attngraph,10,True,goal,364.5,132.93,0.365,0.469,102,{'crowdnav_attngraph': 729},1.0,False,0.0,,0,False,3,"[[11.32, 4.2], [0.0, 4.2], [0.0, -4.2], [80.55, -4.2]]",1.0,104,
map1_straight,default,astar,t01,0.0,,jupedsim,collision_free_speed,True,0.25,1.0,0.42,configs/crowdnav_attngraph__g-astar.json,1209,109,True,0.25,1.0,50,0.015,0.025,0.059,2,261.77,0.918,1.357,88.0,all,crowdnav_attngraph,2,False,collision,605.5,156.72,0.259,0.174,504,{'crowdnav_attngraph': 1210},1.0,True,0.0,,0,False,3,"[[11.32, 4.2], [0.0, 4.2], [0.0, -4.2], [80.55, -4.2]]",1.0,158,
map1_straight,default,astar,t01,0.0,,jupedsim,collision_free_speed,True,0.25,1.0,0.42,configs/crowdnav_attngraph__g-astar.json,210,3,True,0.25,1.0,50,0.015,0.025,0.03,1,0.0,0.1,0.1,3.5,all,crowdnav_attngraph,3,True,goal,105.5,100.33,0.951,1.052,0,{'crowdnav_attngraph': 211},1.0,False,0.0,,0,False,3,"[[11.32, 4.2], [0.0, 4.2], [0.0, -4.2], [80.55, -4.2]]",1.0,27,
map1_straight,default,astar,t01,0.0,,jupedsim,collision_free_speed,True,0.25,1.0,0.42,configs/crowdnav_attngraph__g-astar.json,199,8,True,0.25,1.0,50,0.015,0.023,0.027,0,0.0,0.0,0.0,0.0,all,crowdnav_attngraph,4,True,goal,100.0,99.66,0.997,0.647,1,{'crowdnav_attngraph': 200},1.0,False,0.0,,0,False,3,"[[11.32, 4.2], [0.0, 4.2], [0.0, -4.2], [80.55, -4.2]]",1.0,27,
map1_straight,default,astar,t01,0.0,,jupedsim,collision_free_speed,True,0.25,1.0,0.42,configs/crowdnav_attngraph__g-astar.json,871,74,True,0.25,1.0,50,0.014,0.025,0.163,29,1.39,0.368,0.429,63.5,all,crowdnav_attngraph,5,True,goal,436.0,154.04,0.353,0.681,85,{'crowdnav_attngraph': 872},1.0,False,0.0,,0,False,3,"[[11.32, 4.2], [0.0, 4.2], [0.0, -4.2], [80.55, -4.2]]",1.0,112,
map1_straight,default,astar,t01,0.0,,jupedsim,collision_free_speed,True,0.25,1.0,0.42,configs/crowdnav_attngraph__g-astar.json,201,2,True,0.25,1.0,50,0.015,0.025,0.025,0,0.0,0.0,0.0,0.0,all,crowdnav_attngraph,6,True,goal,101.0,100.85,0.999,1.181,0,{'crowdnav_attngraph': 202},1.0,False,0.0,,0,False,3,"[[11.32, 4.2], [0.0, 4.2], [0.0, -4.2], [80.55, -4.2]]",1.0,27,
map1_straight,default,astar,t01,0.0,,jupedsim,collision_free_speed,True,0.25,1.0,0.42,configs/crowdnav_attngraph__g-astar.json,232,3,True,0.25,1.0,50,0.143,0.427,0.461,1,0.23,0.039,0.039,49.5,all,crowdnav_attngraph,7,True,goal,116.5,102.15,0.877,0.818,2,{'crowdnav_attngraph': 233},1.0,False,0.0,,0,False,3,"[[11.32, 4.2], [0.0, 4.2], [0.0, -4.2], [80.55, -4.2]]",1.0,27,
map1_straight,default,astar,t01,0.0,,jupedsim,collision_free_speed,True,0.25,1.0,0.42,configs/crowdnav_attngraph__g-astar.json,973,75,True,0.25,1.0,50,0.015,0.025,0.069,16,8.52,0.386,0.589,107.0,all,crowdnav_attngraph,8,True,goal,487.0,135.27,0.278,0.481,57,{'crowdnav_attngraph': 974},1.0,False,0.0,,0,False,3,"[[11.32, 4.2], [0.0, 4.2], [0.0, -4.2], [80.55, -4.2]]",1.0,111,
map1_straight,default,astar,t01,0.0,,jupedsim,collision_free_speed,True,0.25,1.0,0.42,configs/crowdnav_attngraph__g-astar.json,2718,252,True,0.25,1.0,50,0.012,0.024,0.03,52,1.87,0.889,24.983,139.5,all,crowdnav_attngraph,9,True,goal,1359.5,213.66,0.157,0.488,186,{'crowdnav_attngraph': 2719},1.0,False,0.0,,0,False,3,"[[11.32, 4.2], [0.0, 4.2], [0.0, -4.2], [80.55, -4.2]]",1.0,285,
map1_straight,default,astar,t01,0.0,,jupedsim,collision_free_speed,True,0.25,1.0,0.42,configs/crowdnav_dsrnn__g-astar.json,199,2,True,0.25,1.0,50,0.015,0.025,0.03,1,0.74,0.395,0.395,1.5,all,crowdnav_dsrnn,1,True,goal,100.0,99.77,0.998,0.685,1,{'crowdnav_dsrnn': 200},1.0,False,0.0,,0,False,3,"[[11.32, 4.2], [0.0, 4.2], [0.0, -4.2], [80.55, -4.2]]",1.0,25,
map1_straight,default,astar,t01,0.0,,jupedsim,collision_free_speed,True,0.25,1.0,0.42,configs/crowdnav_dsrnn__g-astar.json,203,4,True,0.25,1.0,50,0.017,0.027,0.148,1,0.0,0.049,0.049,22.5,all,crowdnav_dsrnn,10,True,goal,102.0,99.48,0.975,1.106,0,{'crowdnav_dsrnn': 204},1.0,False,0.0,,0,False,3,"[[11.32, 4.2], [0.0, 4.2], [0.0, -4.2], [80.55, -4.2]]",1.0,32,
map1_straight,default,astar,t01,0.0,,jupedsim,collision_free_speed,True,0.25,1.0,0.42,configs/crowdnav_dsrnn__g-astar.json,199,3,True,0.25,1.0,50,0.014,0.022,0.028,2,3.48,0.454,0.531,4.0,all,crowdnav_dsrnn,2,True,goal,100.0,98.02,0.98,0.684,4,{'crowdnav_dsrnn': 200},1.0,False,0.0,,0,False,3,"[[11.32, 4.2], [0.0, 4.2], [0.0, -4.2], [80.55, -4.2]]",1.0,34,
map1_straight,default,astar,t01,0.0,,jupedsim,collision_free_speed,True,0.25,1.0,0.42,configs/crowdnav_dsrnn__g-astar.json,196,3,True,0.25,1.0,50,0.014,0.025,0.029,0,0.0,0.0,0.0,0.0,all,crowdnav_dsrnn,3,True,goal,98.5,98.23,0.997,0.993,0,{'crowdnav_dsrnn': 197},1.0,False,0.0,,0,False,3,"[[11.32, 4.2], [0.0, 4.2], [0.0, -4.2], [80.55, -4.2]]",1.0,26,
map1_straight,default,astar,t01,0.0,,jupedsim,collision_free_speed,True,0.25,1.0,0.42,configs/crowdnav_dsrnn__g-astar.json,24,3,True,0.25,1.0,50,0.015,0.028,0.035,1,0.13,0.214,0.214,1.0,all,crowdnav_dsrnn,4,False,collision,13.0,12.46,0.959,0.41,2,{'crowdnav_dsrnn': 25},1.0,True,0.0,,0,False,3,"[[11.32, 4.2], [0.0, 4.2], [0.0, -4.2], [80.55, -4.2]]",1.0,11,
map1_straight,default,astar,t01,0.0,,jupedsim,collision_free_speed,True,0.25,1.0,0.42,configs/crowdnav_dsrnn__g-astar.json,197,3,True,0.25,1.0,50,0.014,0.024,0.029,1,0.0,0.006,0.006,1.0,all,crowdnav_dsrnn,5,True,goal,99.0,98.95,1.0,1.12,0,{'crowdnav_dsrnn': 198},1.0,False,0.0,,0,False,3,"[[11.32, 4.2], [0.0, 4.2], [0.0, -4.2], [80.55, -4.2]]",1.0,29,
map1_straight,default,astar,t01,0.0,,jupedsim,collision_free_speed,True,0.25,1.0,0.42,configs/crowdnav_dsrnn__g-astar.json,21,1,True,0.25,1.0,50,0.013,0.02,0.02,0,0.0,0.0,0.0,0.0,all,crowdnav_dsrnn,6,False,collision,11.5,11.0,0.957,0.396,2,{'crowdnav_dsrnn': 22},1.0,True,0.0,,0,False,3,"[[11.32, 4.2], [0.0, 4.2], [0.0, -4.2], [80.55, -4.2]]",1.0,12,
map1_straight,default,astar,t01,0.0,,jupedsim,collision_free_speed,True,0.25,1.0,0.42,configs/crowdnav_dsrnn__g-astar.json,198,2,True,0.25,1.0,50,0.015,0.029,0.03,1,0.0,0.021,0.021,0.5,all,crowdnav_dsrnn,7,True,goal,99.5,99.1,0.996,1.06,0,{'crowdnav_dsrnn': 199},1.0,False,0.0,,0,False,3,"[[11.32, 4.2], [0.0, 4.2], [0.0, -4.2], [80.55, -4.2]]",1.0,21,
map1_straight,default,astar,t01,0.0,,jupedsim,collision_free_speed,True,0.25,1.0,0.42,configs/crowdnav_dsrnn__g-astar.json,210,7,True,0.25,1.0,50,0.016,0.028,0.058,4,1.23,0.478,0.814,9.0,all,crowdnav_dsrnn,8,True,goal,105.5,102.64,0.973,0.637,9,{'crowdnav_dsrnn': 211},1.0,False,0.0,,0,False,3,"[[11.32, 4.2], [0.0, 4.2], [0.0, -4.2], [80.55, -4.2]]",1.0,34,
map1_straight,default,astar,t01,0.0,,jupedsim,collision_free_speed,True,0.25,1.0,0.42,configs/crowdnav_dsrnn__g-astar.json,127,6,True,0.25,1.0,50,0.015,0.026,0.03,1,0.03,0.072,0.072,0.5,all,crowdnav_dsrnn,9,False,collision,64.5,62.31,0.966,0.406,6,{'crowdnav_dsrnn': 128},1.0,True,0.0,,0,False,3,"[[11.32, 4.2], [0.0, 4.2], [0.0, -4.2], [80.55, -4.2]]",1.0,31,
map1_straight,default,astar,t01,0.0,,jupedsim,collision_free_speed,True,0.25,1.0,0.42,configs/dijkstra__g-astar.json,41,2,True,0.25,1.0,50,0.017,0.021,0.107,1,0.67,0.291,0.291,1.0,all,dijkstra,1,False,collision,21.5,21.0,0.977,0.245,3,{'path_found': 42},1.0,True,0.0,,0,False,3,"[[11.32, 4.2], [0.0, 4.2], [0.0, -4.2], [80.55, -4.2]]",1.0,8,
map1_straight,default,astar,t01,0.0,,jupedsim,collision_free_speed,True,0.25,1.0,0.42,configs/dijkstra__g-astar.json,202,4,True,0.25,1.0,50,0.015,0.024,0.026,2,0.0,0.116,0.158,3.0,all,dijkstra,10,True,goal,101.5,101.5,1.0,0.581,3,{'path_found': 203},1.0,False,0.0,,0,False,3,"[[11.32, 4.2], [0.0, 4.2], [0.0, -4.2], [80.55, -4.2]]",1.0,32,
map1_straight,default,astar,t01,0.0,,jupedsim,collision_free_speed,True,0.25,1.0,0.42,configs/dijkstra__g-astar.json,202,3,True,0.25,1.0,50,0.016,0.024,0.213,2,3.54,0.222,0.224,2.0,all,dijkstra,2,True,goal,101.5,101.5,1.0,0.465,5,{'path_found': 203},1.0,False,0.0,,0,False,3,"[[11.32, 4.2], [0.0, 4.2], [0.0, -4.2], [80.55, -4.2]]",1.0,34,
map1_straight,default,astar,t01,0.0,,jupedsim,collision_free_speed,True,0.25,1.0,0.42,configs/dijkstra__g-astar.json,198,3,True,0.25,1.0,50,0.017,0.021,0.029,0,0.0,0.0,0.0,0.0,all,dijkstra,3,True,goal,99.5,99.5,1.0,1.395,0,{'path_found': 199},1.0,False,0.0,,0,False,3,"[[11.32, 4.2], [0.0, 4.2], [0.0, -4.2], [80.55, -4.2]]",1.0,26,
map1_straight,default,astar,t01,0.0,,jupedsim,collision_free_speed,True,0.25,1.0,0.42,configs/dijkstra__g-astar.json,202,8,True,0.25,1.0,50,0.015,0.024,0.051,3,0.97,0.194,0.305,3.0,all,dijkstra,4,True,goal,101.5,101.5,1.0,0.736,3,{'path_found': 203},1.0,False,0.0,,0,False,3,"[[11.32, 4.2], [0.0, 4.2], [0.0, -4.2], [80.55, -4.2]]",1.0,27,
map1_straight,default,astar,t01,0.0,,jupedsim,collision_free_speed,True,0.25,1.0,0.42,configs/dijkstra__g-astar.json,196,3,True,0.25,1.0,50,0.015,0.027,0.03,1,15.11,0.355,0.355,4.0,all,dijkstra,5,True,goal,98.5,98.5,1.0,0.502,6,{'path_found': 197},1.0,False,0.0,,0,False,3,"[[11.32, 4.2], [0.0, 4.2], [0.0, -4.2], [80.55, -4.2]]",1.0,28,
map1_straight,default,astar,t01,0.0,,jupedsim,collision_free_speed,True,0.25,1.0,0.42,configs/dijkstra__g-astar.json,198,2,True,0.25,1.0,50,0.018,0.02,0.029,0,0.0,0.0,0.0,0.0,all,dijkstra,6,True,goal,99.5,99.5,1.0,0.637,2,{'path_found': 199},1.0,False,0.0,,0,False,3,"[[11.32, 4.2], [0.0, 4.2], [0.0, -4.2], [80.55, -4.2]]",1.0,27,
map1_straight,default,astar,t01,0.0,,jupedsim,collision_free_speed,True,0.25,1.0,0.42,configs/dijkstra__g-astar.json,198,2,True,0.25,1.0,50,0.018,0.021,0.029,0,0.0,0.0,0.0,0.0,all,dijkstra,7,True,goal,99.5,99.5,1.0,0.492,3,{'path_found': 199},1.0,False,0.0,,0,False,3,"[[11.32, 4.2], [0.0, 4.2], [0.0, -4.2], [80.55, -4.2]]",1.0,21,
map1_straight,default,astar,t01,0.0,,jupedsim,collision_free_speed,True,0.25,1.0,0.42,configs/dijkstra__g-astar.json,204,6,True,0.25,1.0,50,0.014,0.024,0.03,2,0.87,0.31,0.367,7.0,all,dijkstra,8,True,goal,102.5,102.5,1.0,0.514,15,{'path_found': 205},1.0,False,0.0,,0,False,3,"[[11.32, 4.2], [0.0, 4.2], [0.0, -4.2], [80.55, -4.2]]",1.0,34,
