success,termination_reason,steps,total_time_s,path_length_m,straight_line_distance_m,extra_distance_ratio,normalized_time_ratio,final_goal_distance_m,min_person_distance_m,collision_steps,hazard_steps_lt_social_distance,hazard_time_ratio,hazard_ratio_given_social_presence,sidewalk_violation_steps,sidewalk_violation_ratio,mean_speed_mps,mean_abs_yaw_rate_radps,mean_abs_accel_mps2,mean_abs_jerk_mps3,seed,algorithm
False,collision,505,252.0,222.978,295.8,0.7538,0.8093,77.024,0.187,1,19,0.0376,0.0433,0,0.0,0.884,0.074,0.042,0.123,23,dwa
False,collision,513,256.0,237.18,295.8,0.8018,0.8222,59.729,0.203,1,16,0.0312,0.0312,0,0.0,0.925,0.053,0.03,0.096,24,dwa
False,collision,518,258.5,234.346,295.8,0.7922,0.8302,64.553,0.274,1,27,0.0521,0.0521,0,0.0,0.906,0.09,0.065,0.213,25,dwa
False,collision,442,220.5,204.77,295.8,0.6923,0.7082,91.593,0.082,1,7,0.0158,0.016,0,0.0,0.927,0.042,0.015,0.044,26,dwa
False,collision,201,100.0,86.58,295.8,0.2927,0.3212,209.831,0.187,1,2,0.01,0.01,0,0.0,0.863,0.112,0.243,0.909,27,dwa
False,max_time,1801,900.0,188.36,295.8,0.6368,2.8905,107.878,0.612,0,2,0.0011,0.0011,0,0.0,0.209,0.038,0.031,0.112,28,dwa
True,goal_reached,699,349.0,306.591,295.8,1.0365,1.1209,0.222,0.462,0,40,0.0572,0.0581,0,0.0,0.878,0.169,0.085,0.262,29,dwa
False,collision,454,226.5,207.94,295.8,0.703,0.7274,88.327,0.384,1,9,0.0198,0.0209,0,0.0,0.917,0.044,0.035,0.114,30,dwa
False,collision,532,265.5,228.707,295.8,0.7732,0.8527,70.495,0.182,1,14,0.0263,0.0263,0,0.0,0.861,0.073,0.065,0.223,31,dwa
False,collision,485,242.0,222.367,295.8,0.7517,0.7772,74.542,0.2,1,29,0.0598,0.0598,0,0.0,0.918,0.064,0.039,0.125,32,dwa
False,collision,161,80.0,73.85,295.8,0.2497,0.2569,222.403,0.156,1,13,0.0807,0.0807,0,0.0,0.92,0.108,0.06,0.209,33,dwa
False,collision,150,74.5,69.73,295.8,0.2357,0.2393,226.133,0.135,1,3,0.02,0.02,0,0.0,0.932,0.036,0.013,0.022,34,dwa
False,collision,124,61.5,57.54,295.8,0.1945,0.1975,238.344,0.151,1,5,0.0403,0.0403,0,0.0,0.931,0.036,0.015,0.026,35,dwa
False,max_time,1801,900.0,123.36,295.8,0.417,2.8905,173.469,0.468,0,11,0.0061,0.0061,0,0.0,0.137,0.039,0.004,0.009,36,dwa
False,collision,459,229.0,210.498,295.8,0.7116,0.7355,87.331,0.311,1,9,0.0196,0.0196,0,0.0,0.918,0.065,0.026,0.075,37,dwa
False,collision,451,225.0,204.5,295.8,0.6913,0.7226,92.123,0.118,1,28,0.0621,0.0697,0,0.0,0.908,0.056,0.042,0.139,38,dwa
False,collision,462,230.5,213.17,295.8,0.7207,0.7403,82.93,0.26,1,15,0.0325,0.0356,0,0.0,0.924,0.042,0.021,0.063,39,dwa
False,collision,72,35.5,32.7,295.8,0.1105,0.114,263.236,0.19,1,3,0.0417,0.0417,0,0.0,0.914,0.105,0.069,0.215,40,dwa
False,collision,446,222.5,205.24,295.8,0.6938,0.7146,91.555,0.224,1,12,0.0269,0.028,0,0.0,0.921,0.053,0.029,0.092,41,dwa
False,collision,180,89.5,80.11,295.8,0.2708,0.2874,216.461,0.193,1,5,0.0278,0.0278,0,0.0,0.892,0.127,0.139,0.502,42,dwa
False,collision,681,340.0,303.667,295.8,1.0266,1.092,4.143,0.319,1,42,0.0617,0.0662,0,0.0,0.892,0.137,0.077,0.229,43,dwa
False,collision,634,316.5,278.405,295.8,0.9412,1.0165,21.623,0.32,1,28,0.0442,0.045,0,0.0,0.879,0.11,0.113,0.396,44,dwa
False,collision,609,304.0,274.227,295.8,0.9271,0.9763,26.322,0.125,1,25,0.0411,0.0411,0,0.0,0.901,0.075,0.028,0.081,45,dwa
False,collision,613,306.0,276.149,295.8,0.9336,0.9828,28.095,0.194,1,26,0.0424,0.0433,0,0.0,0.902,0.109,0.054,0.149,46,dwa
False,max_time,1801,900.0,151.37,295.8,0.5117,2.8905,144.978,0.826,0,0,0.0,0.0,0,0.0,0.168,0.037,0.002,0.008,47,dwa
False,collision,508,253.5,229.447,295.8,0.7757,0.8141,67.844,0.104,1,26,0.0512,0.0513,0,0.0,0.904,0.059,0.049,0.168,48,dwa
True,goal_reached,654,326.5,297.76,295.8,1.0066,1.0486,0.235,0.523,0,35,0.0535,0.0538,0,0.0,0.911,0.062,0.043,0.138,49,dwa
False,collision,477,238.0,217.22,295.8,0.7343,0.7644,82.212,0.032,1,15,0.0314,0.0314,0,0.0,0.912,0.094,0.067,0.231,50,dwa
False,collision,440,219.5,204.11,295.8,0.69,0.705,92.338,0.3,1,12,0.0273,0.0282,0,0.0,0.929,0.044,0.017,0.047,51,dwa
False,collision,466,232.5,211.029,295.8,0.7134,0.7467,87.427,0.286,1,16,0.0343,0.0345,0,0.0,0.907,0.068,0.03,0.087,52,dwa
False,collision,461,230.0,211.987,295.8,0.7167,0.7387,85.757,0.242,1,26,0.0564,0.057,0,0.0,0.921,0.066,0.038,0.108,53,dwa
False,collision,443,221.0,205.98,295.8,0.6963,0.7098,90.18,0.179,1,7,0.0158,0.0169,0,0.0,0.931,0.043,0.012,0.031,54,dwa
True,goal_reached,720,359.5,313.499,295.8,1.0598,1.1546,0.212,0.424,0,53,0.0736,0.0775,0,0.0,0.871,0.15,0.089,0.238,55,dwa
False,collision,133,66.0,61.72,295.8,0.2087,0.212,234.354,0.143,1,15,0.1128,0.1128,0,0.0,0.931,0.042,0.017,0.037,56,dwa
False,collision,464,231.5,211.7,295.8,0.7157,0.7435,85.505,0.13,1,21,0.0453,0.0453,0,0.0,0.913,0.054,0.046,0.148,57,dwa
False,collision,468,233.5,211.946,295.8,0.7165,0.7499,86.288,0.361,1,10,0.0214,0.0216,0,0.0,0.907,0.067,0.036,0.12,58,dwa
False,collision,155,77.0,69.946,295.8,0.2365,0.2473,226.904,0.176,1,16,0.1032,0.1032,0,0.0,0.905,0.09,0.078,0.235,59,dwa
False,collision,489,244.0,225.189,295.8,0.7613,0.7836,72.878,0.131,1,13,0.0266,0.0266,0,0.0,0.922,0.07,0.032,0.1,60,dwa
False,collision,168,83.5,78.17,295.8,0.2643,0.2682,217.801,0.198,1,3,0.0179,0.0179,0,0.0,0.933,0.052,0.014,0.029,61,dwa
False,collision,90,44.5,39.07,295.8,0.1321,0.1429,256.812,0.115,1,2,0.0222,0.0222,0,0.0,0.873,0.04,0.21,0.749,62,dwa
False,collision,660,329.5,297.614,295.8,1.0061,1.0582,4.541,0.348,1,42,0.0636,0.0662,0,0.0,0.902,0.097,0.06,0.178,63,dwa
False,collision,466,232.5,216.39,295.8,0.7315,0.7467,80.222,0.189,1,13,0.0279,0.0298,0,0.0,0.93,0.048,0.018,0.049,64,dwa
False,max_time,1801,900.0,127.02,295.8,0.4294,2.8905,169.015,0.485,0,16,0.0089,0.0089,0,0.0,0.141,0.037,0.006,0.02,65,dwa
False,collision,533,266.0,242.626,295.8,0.8202,0.8543,63.288,0.203,1,28,0.0525,0.0525,0,0.0,0.911,0.097,0.05,0.14,66,dwa
False,collision,690,344.5,294.904,295.8,0.997,1.1064,16.875,0.3,1,53,0.0768,0.0774,0,0.0,0.855,0.175,0.117,0.35,67,dwa
False,max_time,1801,900.0,151.11,295.8,0.5109,2.8905,145.072,0.564,0,7,0.0039,0.0039,0,0.0,0.168,0.036,0.003,0.011,68,dwa
False,collision,461,230.0,214.2,295.8,0.7241,0.7387,82.366,0.119,1,14,0.0304,0.0304,0,0.0,0.93,0.049,0.018,0.051,69,dwa
False,collision,534,266.5,233.642,295.8,0.7899,0.8559,72.352,0.134,1,21,0.0393,0.0439,0,0.0,0.876,0.12,0.126,0.441,70,dwa
False,collision,617,308.0,281.588,295.8,0.952,0.9892,22.113,0.351,1,36,0.0583,0.0584,0,0.0,0.913,0.091,0.05,0.145,71,dwa
False,collision,460,229.5,208.34,295.8,0.7043,0.7371,88.119,0.317,1,16,0.0348,0.0348,0,0.0,0.907,0.045,0.022,0.065,72,dwa
False,collision,556,277.5,253.847,295.8,0.8582,0.8912,44.468,0.05,1,36,0.0647,0.065,0,0.0,0.914,0.079,0.035,0.107,73,dwa
False,max_time,1801,900.0,151.328,295.8,0.5116,2.8905,147.68,0.447,0,11,0.0061,0.0061,0,0.0,0.168,0.045,0.012,0.039,74,dwa
False,collision,456,227.5,210.82,295.8,0.7127,0.7306,85.879,0.36,1,15,0.0329,0.0329,0,0.0,0.926,0.049,0.019,0.054,75,dwa
False,collision,105,52.0,47.88,295.8,0.1619,0.167,247.978,0.133,1,3,0.0286,0.0286,0,0.0,0.916,0.037,0.067,0.235,76,dwa
False,collision,550,274.5,250.305,295.8,0.8462,0.8816,50.203,0.381,1,23,0.0418,0.0418,0,0.0,0.911,0.097,0.047,0.156,77,dwa
False,collision,158,78.5,73.32,295.8,0.2479,0.2521,222.532,0.137,1,4,0.0253,0.0253,0,0.0,0.931,0.035,0.013,0.031,78,dwa
False,collision,454,226.5,207.71,295.8,0.7022,0.7274,89.271,0.247,1,5,0.011,0.0112,0,0.0,0.916,0.065,0.062,0.219,79,dwa
False,collision,452,225.5,209.832,295.8,0.7094,0.7242,88.381,0.317,1,11,0.0243,0.0256,0,0.0,0.929,0.052,0.018,0.048,80,dwa
False,collision,489,244.0,225.48,295.8,0.7623,0.7836,71.733,0.241,1,8,0.0164,0.0164,0,0.0,0.923,0.057,0.017,0.049,81,dwa
False,collision,453,226.0,208.818,295.8,0.7059,0.7258,88.16,0.312,1,19,0.0419,0.0422,0,0.0,0.923,0.058,0.026,0.072,82,dwa
False,collision,517,258.0,235.288,295.8,0.7954,0.8286,62.923,0.144,1,30,0.058,0.0581,0,0.0,0.911,0.073,0.043,0.136,83,dwa
False,collision,470,234.5,216.8,295.8,0.7329,0.7531,79.937,0.34,1,15,0.0319,0.0323,0,0.0,0.923,0.055,0.031,0.09,84,dwa
False,collision,467,233.0,215.24,295.8,0.7277,0.7483,81.472,0.158,1,11,0.0236,0.0245,0,0.0,0.923,0.048,0.02,0.057,85,dwa
False,collision,519,259.0,228.01,295.8,0.7708,0.8318,69.382,0.266,1,33,0.0636,0.0679,0,0.0,0.879,0.065,0.078,0.258,86,dwa
False,collision,508,253.5,226.505,295.8,0.7657,0.8141,78.087,0.123,1,15,0.0295,0.0299,0,0.0,0.893,0.104,0.056,0.158,87,dwa
False,collision,553,276.0,255.12,295.8,0.8625,0.8864,41.919,0.23,1,24,0.0434,0.0451,0,0.0,0.923,0.058,0.029,0.091,88,dwa
False,collision,490,244.5,215.03,295.8,0.7269,0.7852,81.874,0.094,1,14,0.0286,0.0286,0,0.0,0.878,0.061,0.153,0.532,89,dwa
False,collision,475,237.0,219.32,295.8,0.7414,0.7612,77.671,0.26,1,9,0.0189,0.0191,0,0.0,0.924,0.049,0.022,0.07,90,dwa
False,collision,50,24.5,20.76,295.8,0.0702,0.0787,275.117,0.088,1,3,0.06,0.06,0,0.0,0.838,0.043,0.284,0.977,91,dwa
False,collision,467,233.0,214.519,295.8,0.7252,0.7483,84.919,0.206,1,26,0.0557,0.0557,0,0.0,0.92,0.082,0.035,0.098,92,dwa
False,collision,457,228.0,211.45,295.8,0.7148,0.7323,85.447,0.354,1,18,0.0394,0.0394,0,0.0,0.926,0.054,0.023,0.075,93,dwa
False,collision,484,241.5,220.99,295.8,0.7471,0.7756,76.087,0.264,1,23,0.0475,0.0476,0,0.0,0.914,0.056,0.038,0.123,94,dwa
False,collision,466,232.5,214.14,295.8,0.7239,0.7467,82.229,0.064,1,17,0.0365,0.0365,0,0.0,0.92,0.048,0.024,0.069,95,dwa
False,collision,214,106.5,94.09,295.8,0.3181,0.342,203.335,0.131,1,7,0.0327,0.0327,0,0.0,0.881,0.144,0.172,0.618,96,dwa
False,collision,470,234.5,213.318,295.8,0.7212,0.7531,84.168,0.237,1,21,0.0447,0.0454,0,0.0,0.909,0.058,0.028,0.088,97,dwa
False,max_time,1801,900.0,172.55,295.8,0.5833,2.8905,125.697,0.515,0,19,0.0105,0.0105,0,0.0,0.192,0.039,0.01,0.037,98,dwa
False,collision,507,253.0,226.67,295.8,0.7663,0.8125,70.722,0.284,1,28,0.0552,0.0567,0,0.0,0.895,0.065,0.067,0.225,99,dwa
False,collision,448,223.5,207.91,295.8,0.7029,0.7178,88.418,0.303,1,10,0.0223,0.0225,0,0.0,0.929,0.045,0.021,0.064,100,dwa
False,collision,540,269.5,247.569,295.8,0.8369,0.8655,50.334,0.236,1,21,0.0389,0.0411,0,0.0,0.918,0.068,0.027,0.084,101,dwa
False,collision,463,231.0,214.98,295.8,0.7268,0.7419,81.933,0.293,1,6,0.013,0.0134,0,0.0,0.93,0.049,0.012,0.035,102,dwa
False,collision,469,234.0,216.83,295.8,0.733,0.7515,79.58,0.132,1,9,0.0192,0.0194,0,0.0,0.926,0.048,0.018,0.047,103,dwa
False,collision,137,68.0,61.116,295.8,0.2066,0.2184,236.137,0.187,1,7,0.0511,0.0511,0,0.0,0.895,0.141,0.075,0.21,104,dwa
True,goal_reached,675,337.0,301.366,295.8,1.0188,1.0823,0.228,0.448,0,28,0.0415,0.0415,0,0.0,0.894,0.099,0.054,0.147,105,dwa
False,collision,528,263.5,238.417,295.8,0.806,0.8463,64.259,0.187,1,32,0.0606,0.0613,0,0.0,0.904,0.093,0.063,0.198,106,dwa
False,collision,484,241.5,217.448,295.8,0.7351,0.7756,79.401,0.226,1,11,0.0227,0.0228,0,0.0,0.899,0.055,0.033,0.102,107,dwa
False,collision,519,259.0,237.24,295.8,0.802,0.8318,60.486,0.159,1,25,0.0482,0.0482,0,0.0,0.915,0.06,0.037,0.11,108,dwa
False,collision,457,228.0,210.199,295.8,0.7106,0.7323,86.988,0.263,1,17,0.0372,0.042,0,0.0,0.921,0.064,0.039,0.123,109,dwa
True,goal_reached,699,349.0,312.026,295.8,1.0549,1.1209,0.222,0.462,0,28,0.0401,0.0404,0,0.0,0.893,0.135,0.075,0.236,110,dwa
False,collision,588,293.5,267.744,295.8,0.9052,0.9426,32.59,0.136,1,36,0.0612,0.0621,0,0.0,0.911,0.091,0.059,0.178,111,dwa
False,collision,474,236.5,217.02,295.8,0.7337,0.7596,80.666,0.165,1,25,0.0527,0.0527,0,0.0,0.917,0.069,0.032,0.104,112,dwa
False,collision,519,259.0,230.507,295.8,0.7793,0.8318,68.533,0.292,1,31,0.0597,0.0604,0,0.0,0.889,0.079,0.055,0.178,113,dwa
False,collision,506,252.5,224.228,295.8,0.758,0.8109,74.059,0.068,1,35,0.0692,0.0694,0,0.0,0.887,0.077,0.071,0.236,114,dwa
False,collision,63,31.0,27.4,295.8,0.0926,0.0996,268.511,0.194,1,2,0.0317,0.0317,0,0.0,0.876,0.068,0.188,0.661,115,dwa
False,max_time,1801,900.0,143.54,295.8,0.4853,2.8905,152.909,0.554,0,25,0.0139,0.0139,0,0.0,0.16,0.039,0.008,0.026,116,dwa
False,collision,566,282.5,249.777,295.8,0.8444,0.9073,47.797,0.315,1,31,0.0548,0.0555,0,0.0,0.883,0.062,0.059,0.187,117,dwa
False,max_time,1801,900.0,121.24,295.8,0.4099,2.8905,174.744,0.621,0,1525,0.8468,0.8468,0,0.0,0.135,0.036,0.006,0.02,118,dwa
False,collision,488,243.5,223.87,295.8,0.7568,0.782,73.526,0.316,1,26,0.0533,0.0545,0,0.0,0.918,0.063,0.04,0.118,119,dwa
False,collision,637,318.0,287.543,295.8,0.9721,1.0213,11.455,0.078,1,35,0.0549,0.0624,0,0.0,0.903,0.085,0.045,0.123,120,dwa
False,collision,476,237.5,216.01,295.8,0.7303,0.7628,82.574,0.144,1,20,0.042,0.042,0,0.0,0.908,0.074,0.044,0.136,121,dwa
True,goal_reached,676,337.5,303.759,295.8,1.0269,1.0839,0.219,0.46,0,52,0.0769,0.0806,0,0.0,0.899,0.108,0.058,0.163,122,dwa
False,collision,513,256.0,222.225,295.8,0.7513,0.8222,79.202,0.268,1,38,0.0741,0.0741,0,0.0,0.867,0.08,0.093,0.289,123,dwa
False,collision,533,266.0,241.367,295.8,0.816,0.8543,59.497,0.158,1,19,0.0356,0.0406,0,0.0,0.906,0.088,0.046,0.141,124,dwa
False,collision,537,268.0,243.105,295.8,0.8219,0.8607,57.874,0.19,1,18,0.0335,0.0335,0,0.0,0.906,0.083,0.056,0.172,125,dwa
False,max_time,1801,900.0,126.29,295.8,0.4269,2.8905,169.936,0.808,0,0,0.0,0.0,0,0.0,0.14,0.037,0.002,0.005,126,dwa
False,collision,585,292.0,259.867,295.8,0.8785,0.9378,42.51,0.184,1,45,0.0769,0.0769,0,0.0,0.889,0.119,0.088,0.279,127,dwa
False,collision,507,253.0,226.535,295.8,0.7658,0.8125,75.921,0.188,1,45,0.0888,0.0888,0,0.0,0.894,0.099,0.076,0.238,128,dwa
False,collision,115,57.0,52.018,295.8,0.1759,0.1831,244.679,0.075,1,9,0.0783,0.0783,0,0.0,0.908,0.091,0.05,0.11,129,dwa
False,collision,467,233.0,214.92,295.8,0.7266,0.7483,81.399,0.279,1,20,0.0428,0.0428,0,0.0,0.921,0.043,0.037,0.124,130,dwa
False,collision,496,247.5,227.88,295.8,0.7704,0.7949,69.579,0.368,1,24,0.0484,0.0484,0,0.0,0.92,0.093,0.043,0.145,131,dwa
False,collision,594,296.5,267.14,295.8,0.9031,0.9522,43.429,0.099,1,25,0.0421,0.0424,0,0.0,0.9,0.147,0.068,0.2,132,dwa
False,collision,457,228.0,209.41,295.8,0.7079,0.7323,87.575,0.327,1,14,0.0306,0.0308,0,0.0,0.917,0.062,0.035,0.103,133,dwa
True,goal_reached,659,329.0,298.239,295.8,1.0082,1.0566,0.245,0.435,0,35,0.0531,0.0532,0,0.0,0.906,0.069,0.04,0.124,134,dwa
False,collision,518,258.5,237.036,295.8,0.8013,0.8302,62.059,0.184,1,21,0.0405,0.0409,0,0.0,0.916,0.074,0.037,0.108,135,dwa
False,collision,455,227.0,208.94,295.8,0.7064,0.729,87.817,0.199,1,21,0.0462,0.0462,0,0.0,0.919,0.053,0.027,0.078,136,dwa
False,collision,450,224.5,207.42,295.8,0.7012,0.721,90.244,0.317,1,7,0.0156,0.0157,0,0.0,0.923,0.09,0.05,0.176,137,dwa
False,collision,580,289.5,256.598,295.8,0.8675,0.9298,46.541,0.22,1,24,0.0414,0.0418,0,0.0,0.886,0.127,0.093,0.307,138,dwa
False,collision,449,224.0,209.44,295.8,0.708,0.7194,86.925,0.226,1,3,0.0067,0.0067,0,0.0,0.934,0.044,0.007,0.012,139,dwa
False,collision,619,309.0,280.387,295.8,0.9479,0.9924,22.799,0.092,1,28,0.0452,0.0465,0,0.0,0.907,0.099,0.049,0.144,140,dwa
False,collision,482,240.5,210.137,295.8,0.7104,0.7724,87.214,0.301,1,18,0.0373,0.039,0,0.0,0.873,0.054,0.077,0.258,141,dwa
False,collision,479,239.0,220.159,295.8,0.7443,0.7676,78.62,0.358,1,14,0.0292,0.0297,0,0.0,0.92,0.077,0.029,0.076,142,dwa
False,collision,462,230.5,207.56,295.8,0.7017,0.7403,90.304,0.127,1,27,0.0584,0.0584,0,0.0,0.899,0.095,0.072,0.258,143,dwa
False,collision,534,266.5,242.243,295.8,0.8189,0.8559,62.797,0.053,1,23,0.0431,0.0431,0,0.0,0.908,0.101,0.052,0.148,144,dwa
False,collision,489,244.0,221.927,295.8,0.7503,0.7836,76.574,0.368,1,19,0.0389,0.0436,0,0.0,0.909,0.078,0.044,0.141,145,dwa
False,collision,478,238.5,215.714,295.8,0.7293,0.766,85.476,0.261,1,36,0.0753,0.0771,0,0.0,0.903,0.087,0.067,0.221,146,dwa
False,collision,483,241.0,218.214,295.8,0.7377,0.774,83.32,0.345,1,30,0.0621,0.063,0,0.0,0.904,0.094,0.039,0.122,147,dwa
False,max_time,1801,900.0,141.979,295.8,0.48,2.8905,155.599,0.475,0,25,0.0139,0.0139,0,0.0,0.158,0.043,0.01,0.03,148,dwa
False,collision,473,236.0,216.5,295.8,0.7319,0.7579,80.546,0.093,1,25,0.0529,0.0562,0,0.0,0.916,0.056,0.042,0.14,149,dwa
False,collision,63,31.0,28.47,295.8,0.0962,0.0996,267.413,0.104,1,3,0.0476,0.0476,0,0.0,0.91,0.045,0.063,0.191,150,dwa
False,collision,487,243.0,221.897,295.8,0.7502,0.7804,78.968,0.228,1,23,0.0472,0.0472,0,0.0,0.912,0.085,0.037,0.091,151,dwa
False,collision,507,253.0,235.36,295.8,0.7957,0.8125,61.623,0.071,1,18,0.0355,0.0356,0,0.0,0.929,0.058,0.019,0.052,152,dwa
False,collision,452,225.5,206.478,295.8,0.698,0.7242,90.885,0.382,1,13,0.0288,0.0331,0,0.0,0.915,0.061,0.028,0.086,153,dwa
False,collision,447,223.0,206.1,295.8,0.6968,0.7162,90.513,0.295,1,15,0.0336,0.0336,0,0.0,0.923,0.046,0.018,0.058,154,dwa
False,collision,454,226.5,208.426,295.8,0.7046,0.7274,88.887,0.359,1,7,0.0154,0.0159,0,0.0,0.919,0.058,0.022,0.065,155,dwa
False,collision,479,239.0,219.057,295.8,0.7406,0.7676,83.957,0.111,1,22,0.0459,0.0503,0,0.0,0.915,0.075,0.026,0.073,156,dwa
False,collision,472,235.5,215.51,295.8,0.7286,0.7563,83.081,0.199,1,25,0.053,0.0538,0,0.0,0.914,0.067,0.043,0.132,157,dwa
False,collision,138,68.5,61.93,295.8,0.2094,0.22,234.102,0.186,1,14,0.1014,0.1014,0,0.0,0.9,0.058,0.109,0.387,158,dwa
False,max_time,1801,900.0,147.84,295.8,0.4998,2.8905,148.356,0.675,0,7,0.0039,0.0039,0,0.0,0.164,0.037,0.003,0.006,159,dwa
False,collision,554,276.5,249.152,295.8,0.8423,0.888,50.736,0.051,1,32,0.0578,0.0584,0,0.0,0.9,0.098,0.057,0.164,160,dwa
False,collision,657,328.0,294.692,295.8,0.9963,1.0534,15.135,0.273,1,38,0.0578,0.0578,0,0.0,0.898,0.132,0.078,0.244,161,dwa
False,collision,113,56.0,49.1,295.8,0.166,0.1799,247.095,0.129,1,4,0.0354,0.0354,0,0.0,0.873,0.124,0.197,0.722,162,dwa
False,collision,452,225.5,208.27,295.8,0.7041,0.7242,88.695,0.296,1,11,0.0243,0.0256,0,0.0,0.922,0.053,0.025,0.083,163,dwa
False,collision,446,222.5,204.58,295.8,0.6916,0.7146,92.444,0.234,1,18,0.0404,0.0404,0,0.0,0.918,0.049,0.027,0.094,164,dwa
False,collision,461,230.0,212.31,295.8,0.7177,0.7387,84.723,0.152,1,21,0.0456,0.0462,0,0.0,0.922,0.058,0.038,0.127,165,dwa
False,collision,448,223.5,206.13,295.8,0.6969,0.7178,90.24,0.277,1,8,0.0179,0.0187,0,0.0,0.921,0.05,0.021,0.073,166,dwa
False,collision,441,220.0,203.78,295.8,0.6889,0.7066,92.642,0.102,1,13,0.0295,0.0304,0,0.0,0.925,0.046,0.01,0.023,167,dwa
False,collision,486,242.5,218.309,295.8,0.738,0.7788,80.69,0.06,1,21,0.0432,0.0434,0,0.0,0.899,0.109,0.097,0.32,168,dwa
False,collision,469,234.0,213.58,295.8,0.722,0.7515,82.849,0.319,1,19,0.0405,0.0432,0,0.0,0.912,0.051,0.039,0.126,169,dwa
False,collision,63,31.0,28.59,295.8,0.0967,0.0996,267.258,0.195,1,2,0.0317,0.0317,0,0.0,0.914,0.039,0.056,0.16,170,dwa
False,collision,72,35.5,30.76,295.8,0.104,0.114,265.237,0.05,1,2,0.0278,0.0278,0,0.0,0.86,0.094,0.227,0.809,171,dwa
False,collision,450,224.5,207.88,295.8,0.7028,0.721,89.271,0.21,1,14,0.0311,0.0315,0,0.0,0.925,0.058,0.022,0.061,172,dwa
