time,x,y,yaw,v,w,goal_distance,min_person_dist,closest_person,total_cost,action_linear_x,action_angular_z,observation_state_linear_x,observation_state_angular_z,observation_state_road_type
0.5,2.1999,3.993,-0.03491,0.4,-0.06981,295.8001,2.8002,walk_east_mid.0,589.9746,0.4,-0.06981,0.4,-0.06981,Sidewalk
1.0,2.5697,3.9801,-0.03491,0.74,-0.0,295.4303,2.9456,walk_east_up.0,587.6834,0.74,-0.0,0.74,-0.0,Sidewalk
1.5,2.9188,3.9557,-0.06981,0.7,-0.06981,295.0812,2.9845,walk_east_up.0,587.2003,0.7,-0.06981,0.7,-0.06981,Sidewalk
2.0,3.2979,3.9292,-0.06981,0.76,-0.0,294.7021,2.9672,walk_east_up.0,586.12,0.76,-0.0,0.76,-0.0,Sidewalk
2.5,3.6758,3.8895,-0.10472,0.76,-0.06981,294.3242,2.9627,walk_east_up.0,585.402,0.76,-0.06981,0.76,-0.06981,Sidewalk
3.0,4.0637,3.8487,-0.10472,0.78,-0.0,293.9364,2.9434,walk_east_up.0,584.3302,0.78,-0.0,0.78,-0.0,Sidewalk
3.5,4.4598,3.793,-0.13963,0.8,-0.06981,293.5403,2.9762,walk_east_up.0,583.4309,0.8,-0.06981,0.8,-0.06981,Sidewalk
4.0,4.8559,3.7374,-0.13963,0.8,-0.0,293.1442,2.9712,walk_east_up.0,582.4698,0.8,-0.0,0.8,-0.0,Sidewalk
4.5,5.2537,3.6955,-0.10472,0.8,0.06981,292.7465,2.961,walk_east_up.0,581.6749,0.8,0.06981,0.8,0.06981,Sidewalk
5.0,5.6515,3.6537,-0.10472,0.8,-0.0,292.3487,2.9494,walk_east_up.0,580.8626,0.8,-0.0,0.8,-0.0,Sidewalk
5.5,6.0505,3.6258,-0.06981,0.8,0.06981,291.9497,2.9278,walk_east_up.0,580.1428,0.8,0.06981,0.8,0.06981,Sidewalk
6.0,6.4495,3.5979,-0.06981,0.8,-0.0,291.5507,2.9725,walk_east_up.0,579.1699,0.8,-0.0,0.8,-0.0,Sidewalk
6.5,6.8374,3.5572,-0.10472,0.78,-0.06981,291.1629,3.0183,walk_east_up.0,578.4553,0.78,-0.06981,0.78,-0.06981,Sidewalk
7.0,7.2352,3.5154,-0.10472,0.8,-0.0,290.7652,3.009,walk_east_up.0,577.4474,0.8,-0.0,0.8,-0.0,Sidewalk
7.5,7.6342,3.4875,-0.06981,0.8,0.06981,290.3662,3.0367,walk_east_up.0,576.7736,0.8,0.06981,0.8,0.06981,Sidewalk
8.0,8.0333,3.4595,-0.06981,0.8,-0.0,289.9672,3.0503,walk_east_up.0,575.7849,0.8,-0.0,0.8,-0.0,Sidewalk
8.5,8.433,3.4456,-0.03491,0.8,0.06981,289.5675,3.0517,walk_east_up.0,575.2305,0.8,0.06981,0.8,0.06981,Sidewalk
9.0,8.8328,3.4316,-0.03491,0.8,-0.0,289.1678,3.0581,walk_east_up.0,574.1623,0.8,-0.0,0.8,-0.0,Sidewalk
9.5,9.2328,3.4316,-0.0,0.8,0.06981,288.7678,3.0432,walk_east_up.0,573.7364,0.8,0.06981,0.8,0.06981,Sidewalk
10.0,9.6328,3.4316,-0.0,0.8,-0.0,288.3678,3.0003,walk_east_up.0,572.6156,0.8,-0.0,0.8,-0.0,Sidewalk
10.5,10.0325,3.4177,-0.03491,0.8,-0.06981,287.9681,2.9659,walk_east_up.0,571.7761,0.8,-0.06981,0.8,-0.06981,Sidewalk
11.0,10.4323,3.4037,-0.03491,0.8,-0.0,287.5683,2.9397,walk_east_up.0,570.96,0.8,-0.0,0.8,-0.0,Sidewalk
11.5,10.8323,3.4037,-0.0,0.8,0.06981,287.1683,2.9237,walk_east_up.0,570.567,0.8,0.06981,0.8,0.06981,Sidewalk
12.0,11.2323,3.4037,-0.0,0.8,-0.0,286.7683,2.9274,walk_east_up.0,569.4124,0.8,-0.0,0.8,-0.0,Sidewalk
12.5,11.6221,3.3901,-0.03491,0.78,-0.06981,286.3786,2.9076,walk_east_up.0,568.6544,0.78,-0.06981,0.78,-0.06981,Sidewalk
13.0,12.0218,3.3761,-0.03491,0.8,-0.0,285.9789,2.9354,walk_east_up.0,567.7677,0.8,-0.0,0.8,-0.0,Sidewalk
13.5,12.4218,3.3761,-0.0,0.8,0.06981,285.5789,2.9565,walk_east_up.0,567.3407,0.8,0.06981,0.8,0.06981,Sidewalk
14.0,12.8218,3.3761,-0.0,0.8,-0.0,285.1789,2.9425,walk_east_up.0,566.2147,0.8,-0.0,0.8,-0.0,Sidewalk
14.5,13.1816,3.3636,-0.03491,0.72,-0.06981,284.8191,2.9883,walk_east_up.0,565.9051,0.72,-0.06981,0.72,-0.06981,Sidewalk
15.0,13.5813,3.3496,-0.03491,0.8,-0.0,284.4194,2.9999,walk_east_up.0,564.6291,0.8,-0.0,0.8,-0.0,Sidewalk
15.5,13.9813,3.3496,-0.0,0.8,0.06981,284.0194,2.9864,walk_east_up.0,564.181,0.8,0.06981,0.8,0.06981,Sidewalk
16.0,14.3813,3.3496,-0.0,0.8,-0.0,283.6194,2.9887,walk_east_up.0,563.0744,0.8,-0.0,0.8,-0.0,Sidewalk
16.5,14.7811,3.3636,0.03491,0.8,0.06981,283.2196,3.0082,walk_east_up.0,562.7181,0.8,0.06981,0.8,0.06981,Sidewalk
17.0,15.1809,3.3775,0.03491,0.8,-0.0,282.8198,2.8205,walk_east_mid.1,561.5552,0.8,-0.0,0.8,-0.0,Sidewalk
17.5,15.5809,3.3775,-0.0,0.8,-0.06981,282.4198,2.5887,walk_east_mid.1,560.6011,0.8,-0.06981,0.8,-0.06981,Sidewalk
18.0,15.9809,3.3775,-0.0,0.8,-0.0,282.0198,2.3775,walk_east_mid.1,559.8844,0.8,-0.0,0.8,-0.0,Sidewalk
18.5,16.3806,3.3915,0.03491,0.8,0.06981,281.62,2.0534,walk_east_mid.1,559.5439,0.8,0.06981,0.8,0.06981,Sidewalk
19.0,16.7804,3.4055,0.03491,0.8,-0.0,281.2203,1.8072,walk_east_mid.1,558.3758,0.8,-0.0,0.8,-0.0,Sidewalk
19.5,17.1804,3.4055,-0.0,0.8,-0.06981,280.8203,1.575,walk_east_mid.1,557.4248,0.8,-0.06981,0.8,-0.06981,Sidewalk
20.0,17.5804,3.4055,-0.0,0.8,-0.0,280.4203,1.5569,walk_east_mid.1,556.7224,0.8,-0.0,0.8,-0.0,Sidewalk
20.5,17.9701,3.3918,-0.03491,0.78,-0.06981,280.0305,1.524,walk_east_mid.1,556.025,0.78,-0.06981,0.78,-0.06981,Sidewalk
21.0,18.3699,3.3779,-0.03491,0.8,-0.0,279.6308,1.5757,walk_east_mid.1,555.0769,0.8,-0.0,0.8,-0.0,Sidewalk
21.5,18.7699,3.3779,-0.0,0.8,0.06981,279.2308,1.5375,walk_east_mid.1,554.6723,0.8,0.06981,0.8,0.06981,Sidewalk
22.0,19.1699,3.3779,-0.0,0.8,-0.0,278.8308,1.4578,walk_east_mid.1,553.5265,0.8,-0.0,0.8,-0.0,Sidewalk
22.5,19.5696,3.3918,0.03491,0.8,0.06981,278.431,1.566,walk_east_mid.1,553.2505,0.8,0.06981,0.8,0.06981,Sidewalk
23.0,19.9694,3.4058,0.03491,0.8,-0.0,278.0312,1.469,walk_east_mid.1,552.0155,0.8,-0.0,0.8,-0.0,Sidewalk
23.5,20.3694,3.4058,-0.0,0.8,-0.06981,277.6312,1.4615,walk_east_mid.1,551.1013,0.8,-0.06981,0.8,-0.06981,Sidewalk
24.0,20.7694,3.4058,-0.0,0.8,-0.0,277.2312,1.5172,walk_east_mid.1,550.35,0.8,-0.0,0.8,-0.0,Sidewalk
24.5,21.1592,3.3922,-0.03491,0.78,-0.06981,276.8415,1.5498,walk_east_mid.1,549.635,0.78,-0.06981,0.78,-0.06981,Sidewalk
25.0,21.5589,3.3782,-0.03491,0.8,-0.0,276.4418,1.5008,walk_east_mid.1,548.7044,0.8,-0.0,0.8,-0.0,Sidewalk
25.5,21.9589,3.3782,-0.0,0.8,0.06981,276.0418,1.5439,walk_east_mid.1,548.3201,0.8,0.06981,0.8,0.06981,Sidewalk
26.0,22.3589,3.3782,-0.0,0.8,-0.0,275.6418,1.539,walk_east_mid.1,547.1562,0.8,-0.0,0.8,-0.0,Sidewalk
26.5,22.7587,3.3922,0.03491,0.8,0.06981,275.242,1.4701,walk_east_mid.1,546.9124,0.8,0.06981,0.8,0.06981,Sidewalk
27.0,23.1584,3.4062,0.03491,0.8,-0.0,274.8422,1.4469,walk_east_mid.1,545.6495,0.8,-0.0,0.8,-0.0,Sidewalk
27.5,23.5584,3.4062,-0.0,0.8,-0.06981,274.4422,1.5377,walk_east_mid.1,544.6854,0.8,-0.06981,0.8,-0.06981,Sidewalk
28.0,23.9584,3.4062,-0.0,0.8,-0.0,274.0422,1.5317,walk_east_mid.1,543.9742,0.8,-0.0,0.8,-0.0,Sidewalk
28.5,24.3482,3.3925,-0.03491,0.78,-0.06981,273.6525,1.5502,walk_east_mid.1,543.2568,0.78,-0.06981,0.78,-0.06981,Sidewalk
29.0,24.748,3.3786,-0.03491,0.8,-0.0,273.2528,1.5684,walk_east_mid.1,542.3275,0.8,-0.0,0.8,-0.0,Sidewalk
29.5,25.148,3.3786,-0.0,0.8,0.06981,272.8528,1.4949,walk_east_mid.1,541.9394,0.8,0.06981,0.8,0.06981,Sidewalk
30.0,25.548,3.3786,-0.0,0.8,-0.0,272.4528,1.4528,walk_east_mid.1,540.778,0.8,-0.0,0.8,-0.0,Sidewalk
30.5,25.9477,3.3925,0.03491,0.8,0.06981,272.053,1.4452,walk_east_mid.1,540.5422,0.8,0.06981,0.8,0.06981,Sidewalk
31.0,26.3475,3.4065,0.03491,0.8,-0.0,271.6532,1.4938,walk_east_mid.1,539.2723,0.8,-0.0,0.8,-0.0,Sidewalk
31.5,26.7475,3.4065,-0.0,0.8,-0.06981,271.2532,1.4479,walk_east_mid.1,538.3526,0.8,-0.06981,0.8,-0.06981,Sidewalk
32.0,27.1475,3.4065,-0.0,0.8,-0.0,270.8532,1.5392,walk_east_mid.1,537.5999,0.8,-0.0,0.8,-0.0,Sidewalk
32.5,27.5372,3.3929,-0.03491,0.78,-0.06981,270.4635,1.4968,walk_east_mid.1,536.9041,0.78,-0.06981,0.78,-0.06981,Sidewalk
33.0,27.937,3.3789,-0.03491,0.8,-0.0,270.0637,1.4717,walk_east_mid.1,535.9501,0.8,-0.0,0.8,-0.0,Sidewalk
33.5,28.337,3.3789,-0.0,0.8,0.06981,269.6637,1.5635,walk_east_mid.1,535.5683,0.8,0.06981,0.8,0.06981,Sidewalk
34.0,28.737,3.3789,-0.0,0.8,-0.0,269.2637,1.4877,walk_east_mid.1,534.4009,0.8,-0.0,0.8,-0.0,Sidewalk
34.5,29.1367,3.3929,0.03491,0.8,0.06981,268.8639,1.4651,walk_east_mid.1,534.1721,0.8,0.06981,0.8,0.06981,Sidewalk
35.0,29.5365,3.4069,0.03491,0.8,-0.0,268.4642,1.4562,walk_east_mid.1,532.8953,0.8,-0.0,0.8,-0.0,Sidewalk
35.5,29.9365,3.4069,-0.0,0.8,-0.06981,268.0642,1.4574,walk_east_mid.1,531.9694,0.8,-0.06981,0.8,-0.06981,Sidewalk
36.0,30.3365,3.4069,-0.0,0.8,-0.0,267.6642,1.5305,walk_east_mid.1,531.2221,0.8,-0.0,0.8,-0.0,Sidewalk
36.5,30.7263,3.3932,-0.03491,0.78,-0.06981,267.2744,1.4911,walk_east_mid.1,530.5289,0.78,-0.06981,0.78,-0.06981,Sidewalk
37.0,31.126,3.3793,-0.03491,0.8,-0.0,266.8747,1.4914,walk_east_mid.1,529.5717,0.8,-0.0,0.8,-0.0,Sidewalk
37.5,31.526,3.3793,-0.0,0.8,0.06981,266.4747,1.4602,walk_east_mid.1,529.1886,0.8,0.06981,0.8,0.06981,Sidewalk
38.0,31.926,3.3793,-0.0,0.8,-0.0,266.0747,1.5796,walk_east_mid.1,528.0234,0.8,-0.0,0.8,-0.0,Sidewalk
38.5,32.3258,3.3932,0.03491,0.8,0.06981,265.6749,1.5141,walk_east_mid.1,527.7959,0.8,0.06981,0.8,0.06981,Sidewalk
39.0,32.7255,3.4072,0.03491,0.8,-0.0,265.2751,1.551,walk_east_mid.1,526.5174,0.8,-0.0,0.8,-0.0,Sidewalk
39.5,33.1255,3.4072,-0.0,0.8,-0.06981,264.8751,1.5639,walk_east_mid.1,525.556,0.8,-0.06981,0.8,-0.06981,Sidewalk
40.0,33.5255,3.4072,-0.0,0.8,-0.0,264.4751,1.5729,walk_east_mid.1,524.8408,0.8,-0.0,0.8,-0.0,Sidewalk
40.5,33.9153,3.3936,-0.03491,0.78,-0.06981,264.0854,1.4642,walk_east_mid.1,524.1648,0.78,-0.06981,0.78,-0.06981,Sidewalk
41.0,34.315,3.3796,-0.03491,0.8,-0.0,263.6857,1.554,walk_east_mid.1,523.1926,0.8,-0.0,0.8,-0.0,Sidewalk
41.5,34.715,3.3796,-0.0,0.8,0.06981,263.2857,1.5799,walk_east_mid.1,522.806,0.8,0.06981,0.8,0.06981,Sidewalk
42.0,35.115,3.3796,-0.0,0.8,-0.0,262.8857,1.5188,walk_east_mid.1,521.642,0.8,-0.0,0.8,-0.0,Sidewalk
42.5,35.4848,3.3667,-0.03491,0.74,-0.06981,262.5159,1.4326,walk_east_mid.1,521.3046,0.74,-0.06981,0.74,-0.06981,Sidewalk
43.0,35.8846,3.3528,-0.03491,0.8,-0.0,262.1162,1.5468,walk_east_mid.1,520.0381,0.8,-0.0,0.8,-0.0,Sidewalk
43.5,36.2846,3.3528,-0.0,0.8,0.06981,261.7162,1.5093,walk_east_mid.1,519.6268,0.8,0.06981,0.8,0.06981,Sidewalk
44.0,36.6846,3.3528,-0.0,0.8,-0.0,261.3162,1.5289,walk_east_mid.1,518.4849,0.8,-0.0,0.8,-0.0,Sidewalk
44.5,37.0843,3.3667,0.03491,0.8,0.06981,260.9164,1.491,walk_east_mid.1,518.2157,0.8,0.06981,0.8,0.06981,Sidewalk
45.0,37.4841,3.3807,0.03491,0.8,-0.0,260.5166,1.5073,walk_east_mid.1,516.9741,0.8,-0.0,0.8,-0.0,Sidewalk
45.5,37.8841,3.3807,-0.0,0.8,-0.06981,260.1166,1.4941,walk_east_mid.1,516.0565,0.8,-0.06981,0.8,-0.06981,Sidewalk
46.0,38.2841,3.3807,-0.0,0.8,-0.0,259.7166,1.5364,walk_east_mid.1,515.2996,0.8,-0.0,0.8,-0.0,Sidewalk
46.5,38.6539,3.3678,-0.03491,0.74,-0.06981,259.3469,1.4841,walk_east_mid.1,514.9389,0.74,-0.06981,0.74,-0.06981,Sidewalk
47.0,39.0536,3.3538,-0.03491,0.8,-0.0,258.9472,1.5013,walk_east_mid.1,513.6994,0.8,-0.0,0.8,-0.0,Sidewalk
47.5,39.4536,3.3538,-0.0,0.8,0.06981,258.5472,1.5154,walk_east_mid.1,513.2893,0.8,0.06981,0.8,0.06981,Sidewalk
48.0,39.8536,3.3538,-0.0,0.8,-0.0,258.1472,1.5438,walk_east_mid.1,512.1468,0.8,-0.0,0.8,-0.0,Sidewalk
48.5,40.2534,3.3678,0.03491,0.8,0.06981,257.7474,1.4631,walk_east_mid.1,511.8827,0.8,0.06981,0.8,0.06981,Sidewalk
49.0,40.6531,3.3817,0.03491,0.8,-0.0,257.3476,1.5577,walk_east_mid.1,510.6357,0.8,-0.0,0.8,-0.0,Sidewalk
49.5,41.0531,3.3817,-0.0,0.8,-0.06981,256.9476,1.467,walk_east_mid.1,509.7324,0.8,-0.06981,0.8,-0.06981,Sidewalk
50.0,41.4531,3.3817,-0.0,0.8,-0.0,256.5476,1.4771,walk_east_mid.1,508.9684,0.8,-0.0,0.8,-0.0,Sidewalk
50.5,41.8229,3.3688,-0.03491,0.74,-0.06981,256.1779,1.4825,walk_east_mid.1,508.6016,0.74,-0.06981,0.74,-0.06981,Sidewalk
51.0,42.2227,3.3549,-0.03491,0.8,-0.0,255.7782,1.5191,walk_east_mid.1,507.365,0.8,-0.0,0.8,-0.0,Sidewalk
51.5,42.6227,3.3549,-0.0,0.8,0.06981,255.3782,1.5406,walk_east_mid.1,506.9598,0.8,0.06981,0.8,0.06981,Sidewalk
52.0,43.0227,3.3549,-0.0,0.8,-0.0,254.9782,1.5668,walk_east_mid.1,505.8106,0.8,-0.0,0.8,-0.0,Sidewalk
52.5,43.4224,3.3688,0.03491,0.8,0.06981,254.5784,1.5448,walk_east_mid.1,505.5408,0.8,0.06981,0.8,0.06981,Sidewalk
53.0,43.8222,3.3828,0.03491,0.8,-0.0,254.1786,1.5302,walk_east_mid.1,504.2938,0.8,-0.0,0.8,-0.0,Sidewalk
53.5,44.2222,3.3828,-0.0,0.8,-0.06981,253.7786,1.5806,walk_east_mid.1,503.3611,0.8,-0.06981,0.8,-0.06981,Sidewalk
54.0,44.6222,3.3828,-0.0,0.8,-0.0,253.3786,1.5234,walk_east_mid.1,502.627,0.8,-0.0,0.8,-0.0,Sidewalk
54.5,44.992,3.3699,-0.03491,0.74,-0.06981,253.0088,1.4335,walk_east_mid.1,502.2898,0.74,-0.06981,0.74,-0.06981,Sidewalk
55.0,45.3917,3.3559,-0.03491,0.8,-0.0,252.6091,1.5156,walk_east_mid.1,501.0243,0.8,-0.0,0.8,-0.0,Sidewalk
55.5,45.7917,3.3559,-0.0,0.8,0.06981,252.2091,1.4949,walk_east_mid.1,500.6058,0.8,0.06981,0.8,0.06981,Sidewalk
56.0,46.1917,3.3559,-0.0,0.8,-0.0,251.8091,1.5872,walk_east_mid.1,499.4678,0.8,-0.0,0.8,-0.0,Sidewalk
56.5,46.5915,3.3699,0.03491,0.8,0.06981,251.4093,1.4638,walk_east_mid.1,499.1956,0.8,0.06981,0.8,0.06981,Sidewalk
57.0,46.9912,3.3838,0.03491,0.8,-0.0,251.0095,1.4573,walk_east_mid.1,497.9549,0.8,-0.0,0.8,-0.0,Sidewalk
57.5,47.3912,3.3838,-0.0,0.8,-0.06981,250.6095,1.475,walk_east_mid.1,497.052,0.8,-0.06981,0.8,-0.06981,Sidewalk
58.0,47.7912,3.3838,-0.0,0.8,-0.0,250.2095,1.4605,walk_east_mid.1,496.2871,0.8,-0.0,0.8,-0.0,Sidewalk
58.5,48.161,3.3709,-0.03491,0.74,-0.06981,249.8398,1.5245,walk_east_mid.1,495.9047,0.74,-0.06981,0.74,-0.06981,Sidewalk
59.0,48.5608,3.3569,-0.03491,0.8,-0.0,249.4401,1.5092,walk_east_mid.1,494.6917,0.8,-0.0,0.8,-0.0,Sidewalk
59.5,48.9608,3.3569,-0.0,0.8,0.06981,249.0401,1.5831,walk_east_mid.1,494.2696,0.8,0.06981,0.8,0.06981,Sidewalk
60.0,49.3608,3.3569,-0.0,0.8,-0.0,248.6401,1.5269,walk_east_mid.1,493.1307,0.8,-0.0,0.8,-0.0,Sidewalk
60.5,49.7605,3.3709,0.03491,0.8,0.06981,248.2403,1.5422,walk_east_mid.1,492.854,0.8,0.06981,0.8,0.06981,Sidewalk
61.0,50.1603,3.3849,0.03491,0.8,-0.0,247.8405,1.4583,walk_east_mid.1,491.6183,0.8,-0.0,0.8,-0.0,Sidewalk
61.5,50.5603,3.3849,-0.0,0.8,-0.06981,247.4405,1.5239,walk_east_mid.1,490.6901,0.8,-0.06981,0.8,-0.06981,Sidewalk
62.0,50.9603,3.3849,-0.0,0.8,-0.0,247.0405,1.4714,walk_east_mid.1,489.9479,0.8,-0.0,0.8,-0.0,Sidewalk
62.5,51.33,3.372,-0.03491,0.74,-0.06981,246.6708,1.4447,walk_east_mid.1,489.6074,0.74,-0.06981,0.74,-0.06981,Sidewalk
63.0,51.7298,3.358,-0.03491,0.8,-0.0,246.271,1.5605,walk_east_mid.1,488.3509,0.8,-0.0,0.8,-0.0,Sidewalk
63.5,52.1298,3.358,-0.0,0.8,0.06981,245.871,1.5409,walk_east_mid.1,487.9451,0.8,0.06981,0.8,0.06981,Sidewalk
64.0,52.5298,3.358,-0.0,0.8,-0.0,245.471,1.4781,walk_east_mid.1,486.7949,0.8,-0.0,0.8,-0.0,Sidewalk
64.5,52.9296,3.372,0.03491,0.8,0.06981,245.0713,1.537,walk_east_mid.1,486.5273,0.8,0.06981,0.8,0.06981,Sidewalk
65.0,53.3293,3.3859,0.03491,0.8,-0.0,244.6715,1.5568,walk_east_mid.1,485.2802,0.8,-0.0,0.8,-0.0,Sidewalk
65.5,53.7293,3.3859,-0.0,0.8,-0.06981,244.2715,1.4855,walk_east_mid.1,484.3704,0.8,-0.06981,0.8,-0.06981,Sidewalk
66.0,54.1293,3.3859,-0.0,0.8,-0.0,243.8715,1.5274,walk_east_mid.1,483.6121,0.8,-0.0,0.8,-0.0,Sidewalk
66.5,54.4991,3.373,-0.03491,0.74,-0.06981,243.5017,1.476,walk_east_mid.1,483.2525,0.74,-0.06981,0.74,-0.06981,Sidewalk
67.0,54.8988,3.359,-0.03491,0.8,-0.0,243.102,1.4349,walk_east_mid.1,482.0164,0.8,-0.0,0.8,-0.0,Sidewalk
67.5,55.2988,3.359,-0.0,0.8,0.06981,242.702,1.4787,walk_east_mid.1,481.5774,0.8,0.06981,0.8,0.06981,Sidewalk
68.0,55.6988,3.359,-0.0,0.8,-0.0,242.302,1.49,walk_east_mid.1,480.4612,0.8,-0.0,0.8,-0.0,Sidewalk
68.5,56.0986,3.373,0.03491,0.8,0.06981,241.9022,1.5463,walk_east_mid.1,480.144,0.8,0.06981,0.8,0.06981,Sidewalk
69.0,56.4984,3.387,0.03491,0.8,-0.0,241.5024,1.4825,walk_east_mid.1,478.9384,0.8,-0.0,0.8,-0.0,Sidewalk
69.5,56.8984,3.387,-0.0,0.8,-0.06981,241.1024,1.4884,walk_east_mid.1,478.0308,0.8,-0.06981,0.8,-0.06981,Sidewalk
70.0,57.2984,3.387,-0.0,0.8,-0.0,240.7024,1.5581,walk_east_mid.1,477.2811,0.8,-0.0,0.8,-0.0,Sidewalk
70.5,57.6681,3.374,-0.03491,0.74,-0.06981,240.3327,1.5109,walk_east_mid.1,476.8969,0.74,-0.06981,0.74,-0.06981,Sidewalk
71.0,58.0679,3.3601,-0.03491,0.8,-0.0,239.933,1.4768,walk_east_mid.1,475.6839,0.8,-0.0,0.8,-0.0,Sidewalk
71.5,58.4679,3.3601,-0.0,0.8,0.06981,239.533,1.5632,walk_east_mid.1,475.2368,0.8,0.06981,0.8,0.06981,Sidewalk
72.0,58.8679,3.3601,-0.0,0.8,-0.0,239.133,1.4962,walk_east_mid.1,474.1215,0.8,-0.0,0.8,-0.0,Sidewalk
72.5,59.2676,3.374,0.03491,0.8,0.06981,238.7332,1.4505,walk_east_mid.1,473.8121,0.8,0.06981,0.8,0.06981,Sidewalk
73.0,59.6674,3.388,0.03491,0.8,-0.0,238.3334,1.2431,walk_east_mid.1,472.6009,0.8,-0.0,0.8,-0.0,Sidewalk
73.5,60.0674,3.388,-0.0,0.8,-0.06981,237.9334,0.9841,walk_east_mid.1,472.1686,0.8,-0.06981,0.8,-0.06981,Sidewalk
