time,x,y,yaw,v,w,goal_distance,min_person_dist,closest_person,total_cost,action_linear_x,action_angular_z,observation_state_linear_x,observation_state_angular_z,observation_state_road_type
0.5,2.1999,3.993,-0.03491,0.4,-0.06981,295.8001,2.8002,walk_east_mid.0,589.9746,0.4,-0.06981,0.4,-0.06981,Sidewalk
1.0,2.5579,3.9554,-0.10472,0.72,-0.13963,295.4421,2.8147,walk_east_mid.0,588.1556,0.72,-0.13963,0.72,-0.13963,Sidewalk
1.5,2.9144,3.9053,-0.13963,0.72,-0.06981,295.0856,2.893,walk_east_up.0,587.2058,0.72,-0.06981,0.72,-0.06981,Sidewalk
2.0,3.2907,3.8524,-0.13963,0.76,-0.0,294.7093,2.8962,walk_east_up.0,586.2791,0.76,-0.0,0.76,-0.0,Sidewalk
2.5,3.6846,3.7829,-0.17453,0.8,-0.06981,294.3155,2.8946,walk_east_up.0,585.3615,0.8,-0.06981,0.8,-0.06981,Sidewalk
3.0,4.0589,3.717,-0.17453,0.76,-0.0,293.9413,2.9089,walk_east_up.0,584.5881,0.76,-0.0,0.76,-0.0,Sidewalk
3.5,4.4253,3.6655,-0.13963,0.74,0.06981,293.5749,2.9744,walk_east_up.0,583.9281,0.74,0.06981,0.74,0.06981,Sidewalk
4.0,4.8115,3.6112,-0.13963,0.78,-0.0,293.1888,3.0158,walk_east_up.0,582.8617,0.78,-0.0,0.78,-0.0,Sidewalk
4.5,5.1794,3.5725,-0.10472,0.74,0.06981,292.8209,3.0794,walk_east_up.0,582.401,0.74,0.06981,0.74,0.06981,Sidewalk
5.0,5.5772,3.5307,-0.10472,0.8,-0.0,292.4231,3.0937,walk_east_mid.0,581.0949,0.8,-0.0,0.8,-0.0,Sidewalk
5.5,5.9563,3.5042,-0.06981,0.76,0.06981,292.0441,3.1389,walk_east_up.0,580.7144,0.76,0.06981,0.76,0.06981,Sidewalk
6.0,6.3553,3.4763,-0.06981,0.8,-0.0,291.6451,3.1415,walk_east_up.0,579.4845,0.8,-0.0,0.8,-0.0,Sidewalk
6.5,6.7451,3.4627,-0.03491,0.78,0.06981,291.2554,3.1479,walk_east_up.0,579.0672,0.78,0.06981,0.78,0.06981,Sidewalk
7.0,7.1449,3.4487,-0.03491,0.8,-0.0,290.8557,3.1561,walk_east_up.0,577.8839,0.8,-0.0,0.8,-0.0,Sidewalk
7.5,7.494,3.4243,-0.06981,0.7,-0.06981,290.5066,3.1862,walk_east_up.0,577.527,0.7,-0.06981,0.7,-0.06981,Sidewalk
8.0,7.893,3.3964,-0.06981,0.8,-0.0,290.1076,3.2137,walk_east_up.0,576.2356,0.8,-0.0,0.8,-0.0,Sidewalk
8.5,8.2928,3.3824,-0.03491,0.8,0.06981,289.7079,3.1927,walk_east_up.0,575.6744,0.8,0.06981,0.8,0.06981,Sidewalk
