time,x,y,yaw,v,w,goal_distance,min_person_dist,closest_person,total_cost,action_linear_x,action_angular_z,observation_state_linear_x,observation_state_angular_z,observation_state_road_type
0.5,2.1499,3.9948,-0.03491,0.3,-0.06981,295.8501,2.8502,walk_east_mid.0,590.1993,0.3,-0.06981,0.3,-0.06981,Sidewalk
1.0,2.4499,3.9948,0.0,0.6,0.06981,295.5501,2.9555,walk_east_dn.0,587.8563,0.6,0.06981,0.6,0.06981,Sidewalk
1.5,2.8599,3.9948,0.0,0.82,-0.0,295.1401,2.9468,walk_east_dn.0,586.0935,0.82,-0.0,0.82,-0.0,Sidewalk
2.0,3.2497,4.0084,0.03491,0.78,0.06981,294.7503,2.9144,walk_east_dn.0,585.5465,0.78,0.06981,0.78,0.06981,Sidewalk
2.5,3.6694,4.023,0.03491,0.84,-0.0,294.3306,2.8753,walk_east_dn.0,584.2751,0.84,-0.0,0.84,-0.0,Sidewalk
3.0,4.0585,4.0502,0.06981,0.78,0.06981,293.9415,2.8322,walk_east_dn.0,583.9923,0.78,0.06981,0.78,0.06981,Sidewalk
3.5,4.4675,4.0788,0.06981,0.82,-0.0,293.5325,2.8104,walk_east_dn.0,582.9201,0.82,-0.0,0.82,-0.0,Sidewalk
4.0,4.9572,4.0959,0.03491,0.98,-0.06981,293.0428,2.6765,walk_east_dn.0,581.2994,0.98,-0.06981,0.98,-0.06981,Sidewalk
4.5,5.4372,4.0959,0.0,0.96,-0.06981,292.5628,2.5925,walk_east_dn.0,581.2565,0.96,-0.06981,0.96,-0.06981,Sidewalk
5.0,5.7969,4.1085,0.03491,0.72,0.06981,292.2031,2.5768,walk_east_dn.0,580.8117,0.72,0.06981,0.72,0.06981,Sidewalk
5.5,6.2966,4.126,0.03491,1.0,-0.0,291.7034,2.4727,walk_east_dn.0,579.021,1.0,-0.0,1.0,-0.0,Sidewalk
6.0,6.7966,4.126,0.0,1.0,-0.06981,291.2034,2.3634,walk_east_dn.0,577.5928,1.0,-0.06981,1.0,-0.06981,Sidewalk
6.5,7.2963,4.1085,-0.03491,1.0,-0.06981,290.7037,2.2134,walk_east_dn.0,577.0597,1.0,-0.06981,1.0,-0.06981,Sidewalk
7.0,7.6463,4.1085,0.0,0.7,0.06981,290.3537,2.2162,walk_east_dn.0,578.3401,0.7,0.06981,0.7,0.06981,Sidewalk
7.5,8.1463,4.1085,0.0,1.0,-0.0,289.8537,2.0896,walk_east_dn.0,574.776,1.0,-0.0,1.0,-0.0,Sidewalk
8.0,8.646,4.0911,-0.03491,1.0,-0.06981,289.354,1.9849,walk_east_dn.0,574.4316,1.0,-0.06981,1.0,-0.06981,Sidewalk
8.5,9.1448,4.0562,-0.06981,1.0,-0.06981,288.8552,1.8516,walk_east_dn.0,574.4033,1.0,-0.06981,1.0,-0.06981,Sidewalk
9.0,9.6445,4.0387,-0.03491,1.0,0.06981,288.3555,1.7516,walk_east_dn.0,572.1237,1.0,0.06981,1.0,0.06981,Sidewalk
9.5,10.1442,4.0213,-0.03491,1.0,-0.0,287.8558,1.6254,walk_east_dn.0,570.6073,1.0,-0.0,1.0,-0.0,Sidewalk
10.0,10.6442,4.0213,0.0,1.0,0.06981,287.3558,1.4719,walk_east_dn.0,570.6093,1.0,0.06981,1.0,0.06981,Sidewalk
