success,termination_reason,steps,total_time_s,path_length_m,straight_line_distance_m,extra_distance_ratio,normalized_time_ratio,final_goal_distance_m,min_person_distance_m,collision_steps,hazard_steps_lt_social_distance,hazard_time_ratio,hazard_ratio_given_social_presence,sidewalk_violation_steps,sidewalk_violation_ratio,mean_speed_mps,mean_abs_yaw_rate_radps,mean_abs_accel_mps2,mean_abs_jerk_mps3,seed,algorithm
False,collision,441,220.0,216.509,295.85,0.7318,0.8923,84.343,0.291,1,3,0.0068,0.0068,0,0.0,0.983,0.09,0.119,0.35,1,dwa
False,collision,96,47.5,40.181,295.85,0.1358,0.1927,263.204,0.315,1,18,0.1875,0.1875,0,0.0,0.84,0.329,0.2,0.559,2,dwa
False,max_time,841,420.0,113.37,295.85,0.3832,1.7036,183.104,1.049,0,0,0.0,0.0,0,0.0,0.27,0.006,0.022,0.056,3,dwa
False,collision,440,219.5,210.786,295.85,0.7125,0.8903,86.565,0.356,1,1,0.0023,0.0025,0,0.0,0.959,0.03,0.084,0.216,4,dwa
False,collision,132,65.5,75.967,295.85,0.2568,0.2657,219.916,0.204,1,6,0.0455,0.0455,0,0.0,1.153,0.003,0.068,0.143,5,dwa
