time,x,y,yaw,v,w,goal_distance,min_person_dist,closest_person,total_cost,action_linear_x,action_angular_z,observation_state_linear_x,observation_state_angular_z,observation_state_road_type
0.5,2.1599,3.9944,-0.03491,0.32,-0.06981,295.8401,2.8402,walk_east_mid.0,472.8318,0.32,-0.06981,0.32,-0.06981,Sidewalk
1.0,2.4497,4.0045,0.03491,0.58,0.13963,295.5503,2.938,walk_east_mid.0,471.4597,0.58,0.13963,0.58,0.13963,Sidewalk
1.5,2.8288,3.978,-0.06981,0.76,-0.20944,295.1712,2.9084,walk_east_mid.0,470.4458,0.76,-0.20944,0.76,-0.20944,Sidewalk
2.0,3.215,3.9238,-0.13963,0.78,-0.13963,294.785,2.9534,walk_east_mid.0,469.6201,0.78,-0.13963,0.78,-0.13963,Sidewalk
2.5,3.6089,3.8543,-0.17453,0.8,-0.06981,294.3911,2.9836,walk_east_mid.0,468.9734,0.8,-0.06981,0.8,-0.06981,Sidewalk
3.0,4.0187,3.84,-0.03491,0.82,0.27925,293.9814,2.9223,walk_east_mid.0,468.3299,0.82,0.27925,0.82,0.27925,Sidewalk
3.5,4.4377,3.8693,0.06981,0.84,0.20944,293.5624,2.9176,walk_east_mid.0,467.5574,0.84,0.20944,0.84,0.20944,Sidewalk
4.0,4.8635,3.9291,0.13963,0.86,0.13963,293.1365,2.9081,walk_east_mid.0,466.8561,0.86,0.13963,0.86,0.13963,Sidewalk
4.5,5.3432,3.9459,0.03491,0.96,-0.20944,292.6568,2.8463,walk_east_mid.0,465.9033,0.96,-0.20944,0.96,-0.20944,Sidewalk
5.0,5.7907,3.9929,0.10472,0.9,0.13963,292.2093,2.8044,walk_east_mid.0,465.3507,0.9,0.13963,0.9,0.13963,Sidewalk
5.5,6.2107,3.9929,-0.0,0.84,-0.20944,291.7893,2.7935,walk_east_mid.0,464.7969,0.84,-0.20944,0.84,-0.20944,Sidewalk
6.0,6.6796,3.9601,-0.06981,0.94,-0.13963,291.3204,2.6985,walk_east_mid.0,464.0963,0.94,-0.13963,0.94,-0.13963,Sidewalk
6.5,7.0793,3.9741,0.03491,0.8,0.20944,290.9207,2.6485,walk_east_mid.0,463.7162,0.8,0.20944,0.8,0.20944,Sidewalk
7.0,7.5269,4.0211,0.10472,0.9,0.13963,290.4731,2.5907,walk_east_mid.0,462.9676,0.9,0.13963,0.9,0.13963,Sidewalk
7.5,8.0616,4.0963,0.13963,1.08,0.06981,289.9384,2.4799,walk_east_mid.0,462.2161,1.08,0.06981,1.08,0.06981,Sidewalk
8.0,8.4516,4.0963,-0.0,0.78,-0.27925,289.5484,2.4479,walk_east_mid.0,461.8399,0.78,-0.27925,0.78,-0.27925,Sidewalk
8.5,8.8096,4.0587,-0.10472,0.72,-0.20944,289.1904,2.4442,walk_east_mid.0,461.2924,0.72,-0.20944,0.72,-0.20944,Sidewalk
9.0,9.174,3.9944,-0.17453,0.74,-0.13963,288.826,2.4483,walk_east_mid.0,460.6136,0.74,-0.13963,0.74,-0.13963,Sidewalk
9.5,9.5848,3.9071,-0.20944,0.84,-0.06981,288.4152,2.412,walk_east_mid.0,459.8103,0.84,-0.06981,0.84,-0.06981,Sidewalk
10.0,10.1228,3.7927,-0.20944,1.1,-0.0,287.8773,2.3108,walk_east_mid.0,458.5729,1.1,-0.0,1.1,-0.0,Sidewalk
10.5,10.6743,3.6955,-0.17453,1.12,0.06981,287.3259,2.1496,walk_east_mid.0,461.6269,1.12,0.06981,1.12,0.06981,Sidewalk
11.0,11.1963,3.6035,-0.17453,1.06,-0.0,286.804,2.0552,walk_east_mid.0,456.3478,1.06,-0.0,1.06,-0.0,Sidewalk
11.5,11.731,3.5283,-0.13963,1.08,0.06981,286.2694,1.891,walk_east_mid.0,456.7663,1.08,0.06981,1.08,0.06981,Sidewalk
12.0,12.236,3.4573,-0.13963,1.02,-0.0,285.7645,1.793,walk_east_mid.0,454.8161,1.02,-0.0,1.02,-0.0,Sidewalk
12.5,12.7532,3.403,-0.10472,1.04,0.06981,285.2474,1.6974,walk_east_mid.0,454.9083,1.04,0.06981,1.04,0.06981,Sidewalk
13.0,13.2405,3.3517,-0.10472,0.98,-0.0,284.7602,1.6547,walk_east_mid.0,453.2665,0.98,-0.0,0.98,-0.0,Sidewalk
13.5,13.7393,3.3169,-0.06981,1.0,0.06981,284.2615,1.5856,walk_east_mid.0,453.1573,1.0,0.06981,1.0,0.06981,Sidewalk
14.0,14.2081,3.2841,-0.06981,0.94,-0.0,283.7928,1.5073,walk_east_mid.0,451.8393,0.94,-0.0,0.94,-0.0,Sidewalk
