success,termination_reason,steps,total_time_s,path_length_m,straight_line_distance_m,extra_distance_ratio,normalized_time_ratio,final_goal_distance_m,min_person_distance_m,collision_steps,hazard_steps_lt_social_distance,hazard_time_ratio,hazard_ratio_given_social_presence,sidewalk_violation_steps,sidewalk_violation_ratio,mean_speed_mps,mean_abs_yaw_rate_radps,mean_abs_accel_mps2,mean_abs_jerk_mps3,seed,algorithm
False,collision,509,254.0,210.22,295.92,0.7104,0.7725,92.69,0.318,1,43,0.0845,0.085,0,0.0,0.826,0.105,0.112,0.357,33,dwa
False,collision,129,64.0,55.64,295.92,0.188,0.1946,241.313,0.384,1,9,0.0698,0.0698,0,0.0,0.864,0.068,0.099,0.321,34,dwa
False,max_time,1801,900.0,108.04,295.92,0.3651,2.7372,189.001,0.433,0,10,0.0056,0.0056,0,0.0,0.12,0.039,0.014,0.048,35,dwa
False,collision,131,65.0,57.38,295.92,0.1939,0.1977,238.823,0.264,1,11,0.084,0.084,0,0.0,0.877,0.05,0.099,0.321,36,dwa
False,collision,478,238.5,207.52,295.92,0.7013,0.7254,89.522,0.189,1,21,0.0439,0.0439,0,0.0,0.869,0.056,0.102,0.341,37,dwa
False,max_time,1801,900.0,133.859,295.92,0.4523,2.7372,170.384,0.604,0,26,0.0144,0.0145,0,0.0,0.149,0.061,0.034,0.107,38,dwa
False,collision,524,261.5,223.54,295.92,0.7554,0.7953,81.232,0.223,1,26,0.0496,0.0508,0,0.0,0.854,0.099,0.11,0.354,39,dwa
False,collision,233,116.0,101.959,295.92,0.3446,0.3528,207.848,0.176,1,23,0.0987,0.0987,0,0.0,0.876,0.206,0.104,0.343,40,dwa
False,collision,491,245.0,215.5,295.92,0.7282,0.7451,89.299,0.244,1,15,0.0305,0.0344,0,0.0,0.878,0.091,0.096,0.322,41,dwa
False,collision,475,237.0,205.099,295.92,0.6931,0.7208,92.08,0.326,1,13,0.0274,0.0317,0,0.0,0.864,0.069,0.091,0.306,42,dwa
False,max_time,1801,900.0,125.22,295.92,0.4232,2.7372,175.548,0.57,0,6,0.0033,0.0033,0,0.0,0.139,0.044,0.025,0.094,43,dwa
False,max_time,1801,900.0,111.2,295.92,0.3758,2.7372,187.364,0.694,0,5,0.0028,0.0028,0,0.0,0.124,0.045,0.025,0.083,44,dwa
False,collision,481,240.0,212.8,295.92,0.7191,0.7299,83.59,0.176,1,9,0.0187,0.0188,0,0.0,0.885,0.046,0.091,0.33,45,dwa
False,collision,563,281.0,242.96,295.92,0.821,0.8546,63.254,0.362,1,17,0.0302,0.0317,0,0.0,0.863,0.099,0.11,0.349,46,dwa
False,max_time,1801,900.0,151.32,295.92,0.5114,2.7372,145.05,0.772,0,10,0.0056,0.0056,0,0.0,0.168,0.037,0.017,0.062,47,dwa
False,collision,561,280.0,238.239,295.92,0.8051,0.8516,66.942,0.198,1,44,0.0784,0.079,0,0.0,0.85,0.091,0.126,0.386,48,dwa
False,max_time,1801,900.0,129.62,295.92,0.438,2.7372,169.757,1.11,0,0,0.0,0.0,0,0.0,0.144,0.041,0.023,0.084,49,dwa
False,collision,569,284.0,243.299,295.92,0.8222,0.8637,64.416,0.322,1,25,0.0439,0.0439,0,0.0,0.855,0.112,0.11,0.348,50,dwa
False,max_time,1801,900.0,137.6,295.92,0.465,2.7372,160.066,1.083,0,0,0.0,0.0,0,0.0,0.153,0.037,0.02,0.073,51,dwa
False,max_time,1801,900.0,111.12,295.92,0.3755,2.7372,188.034,0.712,0,6,0.0033,0.0033,0,0.0,0.123,0.039,0.023,0.081,52,dwa
False,collision,162,80.5,70.68,295.92,0.2388,0.2448,228.774,0.184,1,19,0.1173,0.1173,0,0.0,0.874,0.086,0.108,0.343,53,dwa
False,collision,512,255.5,221.26,295.92,0.7477,0.7771,79.962,0.171,1,59,0.1152,0.1155,0,0.0,0.865,0.076,0.11,0.373,54,dwa
False,collision,491,245.0,212.417,295.92,0.7178,0.7451,89.121,0.105,1,17,0.0346,0.0373,0,0.0,0.866,0.075,0.108,0.366,55,dwa
False,collision,59,29.0,24.2,295.92,0.0818,0.0882,272.501,0.316,1,4,0.0678,0.0678,0,0.0,0.823,0.129,0.124,0.303,56,dwa
False,collision,545,272.0,223.158,295.92,0.7541,0.8273,87.596,0.175,1,21,0.0385,0.0385,0,0.0,0.819,0.141,0.125,0.372,57,dwa
False,collision,487,243.0,210.339,295.92,0.7108,0.7391,88.98,0.163,1,21,0.0431,0.0432,0,0.0,0.864,0.071,0.12,0.386,58,dwa
False,collision,226,112.5,87.117,295.92,0.2944,0.3422,212.412,0.199,1,22,0.0973,0.0973,0,0.0,0.772,0.194,0.217,0.625,59,dwa
False,collision,470,234.5,206.36,295.92,0.6974,0.7132,90.284,0.357,1,16,0.034,0.0356,0,0.0,0.878,0.049,0.094,0.325,60,dwa
False,collision,715,357.0,277.475,295.92,0.9377,1.0858,51.089,0.202,1,78,0.1091,0.1091,0,0.0,0.776,0.2,0.154,0.41,61,dwa
False,collision,85,42.0,35.76,295.92,0.1208,0.1277,260.194,0.201,1,3,0.0353,0.0353,0,0.0,0.843,0.039,0.134,0.36,62,dwa
False,collision,543,271.0,233.54,295.92,0.7892,0.8242,63.37,0.398,1,23,0.0424,0.0442,0,0.0,0.86,0.053,0.098,0.332,63,dwa
False,collision,481,240.0,211.339,295.92,0.7142,0.7299,89.6,0.328,1,11,0.0229,0.0229,0,0.0,0.879,0.067,0.098,0.335,64,dwa
False,max_time,1801,900.0,127.36,295.92,0.4304,2.7372,169.091,0.624,0,17,0.0094,0.0094,0,0.0,0.142,0.038,0.018,0.061,65,dwa
False,collision,471,235.0,206.14,295.92,0.6966,0.7147,90.657,0.117,1,8,0.017,0.0183,0,0.0,0.876,0.052,0.095,0.326,66,dwa
False,max_time,1801,900.0,180.04,295.92,0.6084,2.7372,117.084,0.672,0,12,0.0067,0.0067,0,0.0,0.2,0.041,0.025,0.08,67,dwa
False,collision,499,249.0,209.18,295.92,0.7069,0.7573,92.506,0.362,1,28,0.0561,0.0567,0,0.0,0.839,0.084,0.106,0.346,68,dwa
False,collision,733,366.0,292.211,295.92,0.9875,1.1131,32.247,0.388,1,65,0.0887,0.0895,0,0.0,0.798,0.203,0.146,0.41,69,dwa
False,collision,523,261.0,218.198,295.92,0.7374,0.7938,80.592,0.168,1,34,0.065,0.0731,0,0.0,0.835,0.113,0.13,0.417,70,dwa
False,collision,185,92.0,78.358,295.92,0.2648,0.2798,229.613,0.215,1,12,0.0649,0.0649,0,0.0,0.848,0.235,0.124,0.377,71,dwa
False,collision,625,312.0,258.033,295.92,0.872,0.9489,65.125,0.245,1,32,0.0512,0.052,0,0.0,0.826,0.188,0.137,0.398,72,dwa
False,collision,504,251.5,218.3,295.92,0.7377,0.7649,82.711,0.229,1,17,0.0337,0.0337,0,0.0,0.867,0.076,0.104,0.34,73,dwa
False,max_time,1801,900.0,149.28,295.92,0.5045,2.7372,147.767,0.688,0,24,0.0133,0.0133,0,0.0,0.166,0.05,0.029,0.095,74,dwa
False,collision,483,241.0,209.3,295.92,0.7073,0.733,88.412,0.28,1,21,0.0435,0.0435,0,0.0,0.867,0.063,0.104,0.343,75,dwa
False,collision,678,338.5,275.607,295.92,0.9314,1.0295,54.581,0.145,1,61,0.09,0.09,0,0.0,0.813,0.205,0.143,0.398,76,dwa
False,collision,493,246.0,216.92,295.92,0.733,0.7482,79.414,0.12,1,7,0.0142,0.0153,0,0.0,0.88,0.049,0.095,0.341,77,dwa
False,collision,158,78.5,69.68,295.92,0.2355,0.2387,226.295,0.383,1,5,0.0316,0.0316,0,0.0,0.883,0.035,0.095,0.327,78,dwa
False,collision,544,271.5,229.72,295.92,0.7763,0.8257,76.749,0.231,1,23,0.0423,0.0423,0,0.0,0.845,0.112,0.123,0.39,79,dwa
False,collision,472,235.5,208.8,295.92,0.7056,0.7162,87.587,0.141,1,9,0.0191,0.0212,0,0.0,0.885,0.046,0.09,0.328,80,dwa
False,collision,585,292.0,252.496,295.92,0.8533,0.8881,55.792,0.327,1,30,0.0513,0.0542,0,0.0,0.864,0.113,0.114,0.37,81,dwa
False,collision,107,53.0,29.779,295.92,0.1006,0.1612,268.765,0.316,1,36,0.3364,0.3364,0,0.0,0.558,0.185,0.102,0.288,82,dwa
False,collision,471,235.0,205.72,295.92,0.6952,0.7147,90.842,0.164,1,19,0.0403,0.0403,0,0.0,0.874,0.049,0.103,0.359,83,dwa
False,collision,535,267.0,216.08,295.92,0.7302,0.812,86.331,0.163,1,43,0.0804,0.0804,0,0.0,0.808,0.128,0.146,0.444,84,dwa
False,collision,588,293.5,246.675,295.92,0.8336,0.8926,63.415,0.124,1,35,0.0595,0.0614,0,0.0,0.839,0.132,0.122,0.36,85,dwa
False,collision,496,247.5,204.3,295.92,0.6904,0.7527,92.57,0.186,1,28,0.0565,0.0592,0,0.0,0.824,0.057,0.133,0.436,86,dwa
False,collision,493,246.0,206.24,295.92,0.6969,0.7482,90.553,0.398,1,24,0.0487,0.0506,0,0.0,0.837,0.055,0.115,0.358,87,dwa
False,collision,95,47.0,40.42,295.92,0.1366,0.1429,255.54,0.26,1,4,0.0421,0.0421,0,0.0,0.853,0.035,0.157,0.487,88,dwa
False,max_time,1801,900.0,105.5,295.92,0.3565,2.7372,190.673,0.908,0,0,0.0,0.0,0,0.0,0.117,0.037,0.024,0.082,89,dwa
False,collision,531,265.0,222.699,295.92,0.7526,0.806,80.906,0.24,1,16,0.0301,0.0304,0,0.0,0.839,0.095,0.113,0.347,90,dwa
False,max_time,1801,900.0,146.58,295.92,0.4953,2.7372,154.388,0.417,0,13,0.0072,0.0072,0,0.0,0.163,0.045,0.02,0.069,91,dwa
False,collision,184,91.5,81.42,295.92,0.2751,0.2783,214.666,0.13,1,17,0.0924,0.0924,0,0.0,0.886,0.036,0.09,0.312,92,dwa
False,max_time,1801,900.0,113.64,295.92,0.384,2.7372,185.171,0.686,0,9,0.005,0.005,0,0.0,0.126,0.038,0.021,0.075,93,dwa
False,max_time,1801,900.0,174.42,295.92,0.5894,2.7372,122.808,0.566,0,21,0.0117,0.0118,0,0.0,0.194,0.039,0.024,0.079,94,dwa
False,collision,574,286.5,207.84,295.92,0.7024,0.8714,89.319,0.138,1,36,0.0627,0.0627,0,0.0,0.724,0.069,0.101,0.312,95,dwa
False,collision,527,263.0,220.179,295.92,0.744,0.7999,88.582,0.272,1,25,0.0474,0.0474,0,0.0,0.836,0.138,0.121,0.362,96,dwa
False,max_time,1801,900.0,112.7,295.92,0.3808,2.7372,184.356,0.45,0,11,0.0061,0.0061,0,0.0,0.125,0.039,0.015,0.05,97,dwa
False,max_time,1801,900.0,175.498,295.92,0.5931,2.7372,126.086,0.435,0,13,0.0072,0.0072,0,0.0,0.195,0.055,0.031,0.1,98,dwa
False,max_time,1801,900.0,124.32,295.92,0.4201,2.7372,172.485,0.715,0,218,0.121,0.121,0,0.0,0.138,0.038,0.021,0.065,99,dwa
False,collision,502,250.5,218.52,295.92,0.7384,0.7619,78.414,0.276,1,15,0.0299,0.0301,0,0.0,0.871,0.052,0.101,0.344,100,dwa
False,collision,104,51.5,44.46,295.92,0.1502,0.1566,251.503,0.205,1,5,0.0481,0.0481,0,0.0,0.857,0.035,0.132,0.356,101,dwa
False,collision,621,310.0,266.739,295.92,0.9014,0.9428,39.742,0.195,1,27,0.0435,0.0443,0,0.0,0.859,0.111,0.116,0.36,102,dwa
False,collision,558,278.5,237.956,295.92,0.8041,0.847,79.627,0.312,1,35,0.0627,0.0632,0,0.0,0.853,0.123,0.105,0.347,103,dwa
False,max_time,1801,900.0,133.859,295.92,0.4523,2.7372,169.636,0.536,0,6,0.0033,0.0033,0,0.0,0.149,0.052,0.025,0.081,104,dwa
False,collision,569,284.0,244.136,295.92,0.825,0.8637,64.876,0.391,1,48,0.0844,0.0844,0,0.0,0.858,0.114,0.108,0.354,105,dwa
False,max_time,1801,900.0,133.3,295.92,0.4505,2.7372,164.258,0.407,0,11,0.0061,0.0061,0,0.0,0.148,0.039,0.02,0.069,106,dwa
False,collision,148,73.5,65.42,295.92,0.2211,0.2235,230.546,0.287,1,5,0.0338,0.0338,0,0.0,0.885,0.036,0.09,0.315,107,dwa
False,max_time,1801,900.0,122.94,295.92,0.4154,2.7372,174.045,0.407,0,17,0.0094,0.0095,0,0.0,0.137,0.04,0.021,0.06,108,dwa
False,collision,581,290.0,234.197,295.92,0.7914,0.882,74.312,0.105,1,31,0.0534,0.0574,0,0.0,0.806,0.16,0.146,0.425,109,dwa
False,collision,662,330.5,272.415,295.92,0.9206,1.0052,37.508,0.237,1,27,0.0408,0.0408,0,0.0,0.823,0.148,0.125,0.354,110,dwa
False,collision,500,249.5,210.92,295.92,0.7128,0.7588,87.687,0.26,1,19,0.038,0.0385,0,0.0,0.844,0.071,0.103,0.319,111,dwa
False,collision,129,64.0,55.52,295.92,0.1876,0.1946,240.984,0.269,1,14,0.1085,0.1085,0,0.0,0.862,0.065,0.112,0.341,112,dwa
False,collision,666,332.5,252.333,295.92,0.8527,1.0113,64.142,0.311,1,60,0.0901,0.0901,0,0.0,0.758,0.205,0.166,0.468,113,dwa
False,collision,508,253.5,210.06,295.92,0.7099,0.771,92.207,0.247,1,37,0.0728,0.0744,0,0.0,0.827,0.087,0.141,0.448,114,dwa
False,collision,514,256.5,213.797,295.92,0.7225,0.7801,87.125,0.264,1,21,0.0409,0.0429,0,0.0,0.832,0.116,0.13,0.428,115,dwa
False,collision,194,96.5,79.957,295.92,0.2702,0.2935,225.181,0.346,1,19,0.0979,0.0979,0,0.0,0.825,0.226,0.155,0.489,116,dwa
False,collision,502,250.5,210.52,295.92,0.7114,0.7619,86.648,0.072,1,19,0.0378,0.04,0,0.0,0.839,0.059,0.122,0.391,117,dwa
False,max_time,1801,900.0,120.08,295.92,0.4058,2.7372,175.999,0.653,0,3,0.0017,0.0017,0,0.0,0.133,0.036,0.019,0.06,118,dwa
False,collision,511,255.0,220.019,295.92,0.7435,0.7755,78.006,0.163,1,44,0.0861,0.0861,0,0.0,0.861,0.068,0.111,0.359,119,dwa
False,collision,489,244.0,213.979,295.92,0.7231,0.7421,83.896,0.172,1,16,0.0327,0.0342,0,0.0,0.876,0.065,0.103,0.342,120,dwa
False,max_time,1801,900.0,146.66,295.92,0.4956,2.7372,149.798,0.726,0,9,0.005,0.005,0,0.0,0.163,0.037,0.018,0.062,121,dwa
False,max_time,1801,900.0,140.42,295.92,0.4745,2.7372,157.694,0.44,0,20,0.0111,0.0112,0,0.0,0.156,0.039,0.023,0.081,122,dwa
False,collision,515,257.0,211.199,295.92,0.7137,0.7816,87.968,0.265,1,31,0.0602,0.0608,0,0.0,0.821,0.069,0.134,0.433,123,dwa
False,collision,106,52.5,46.56,295.92,0.1573,0.1597,249.399,0.256,1,4,0.0377,0.0377,0,0.0,0.88,0.035,0.094,0.318,124,dwa
False,collision,494,246.5,208.56,295.92,0.7048,0.7497,88.942,0.213,1,29,0.0587,0.0587,0,0.0,0.845,0.068,0.118,0.348,125,dwa
False,collision,496,247.5,216.576,295.92,0.7319,0.7527,83.411,0.317,1,29,0.0585,0.0585,0,0.0,0.874,0.071,0.103,0.361,126,dwa
False,collision,509,254.0,210.48,295.92,0.7113,0.7725,86.954,0.351,1,21,0.0413,0.0413,0,0.0,0.827,0.112,0.144,0.448,127,dwa
False,collision,540,269.5,223.239,295.92,0.7544,0.8196,77.44,0.212,1,56,0.1037,0.1059,0,0.0,0.827,0.134,0.124,0.368,128,dwa
False,collision,188,93.5,77.398,295.92,0.2616,0.2844,231.727,0.235,1,18,0.0957,0.0957,0,0.0,0.824,0.284,0.134,0.378,129,dwa
False,collision,169,84.0,74.64,295.92,0.2522,0.2555,221.343,0.281,1,3,0.0178,0.0178,0,0.0,0.884,0.036,0.089,0.317,130,dwa
False,collision,576,287.5,239.658,295.92,0.8099,0.8744,70.962,0.289,1,45,0.0781,0.0781,0,0.0,0.832,0.141,0.12,0.362,131,dwa
False,collision,473,236.0,208.0,295.92,0.7029,0.7178,89.616,0.032,1,7,0.0148,0.0151,0,0.0,0.88,0.051,0.094,0.333,132,dwa
False,collision,491,245.0,211.738,295.92,0.7155,0.7451,90.765,0.329,1,25,0.0509,0.053,0,0.0,0.863,0.086,0.104,0.344,133,dwa
False,collision,758,378.5,306.231,295.92,1.0348,1.1512,12.154,0.354,1,71,0.0937,0.0944,0,0.0,0.808,0.161,0.133,0.37,134,dwa
False,collision,533,266.0,230.437,295.92,0.7787,0.809,70.779,0.168,1,31,0.0582,0.0585,0,0.0,0.865,0.075,0.107,0.354,135,dwa
False,max_time,1801,900.0,188.26,295.92,0.6362,2.7372,110.019,0.568,0,19,0.0105,0.0105,0,0.0,0.209,0.041,0.029,0.099,136,dwa
False,collision,494,246.5,212.12,295.92,0.7168,0.7497,89.674,0.305,1,18,0.0364,0.0364,0,0.0,0.859,0.094,0.105,0.344,137,dwa
False,collision,493,246.0,208.3,295.92,0.7039,0.7482,90.444,0.309,1,8,0.0162,0.0164,0,0.0,0.845,0.075,0.099,0.322,138,dwa
False,collision,548,273.5,231.976,295.92,0.7839,0.8318,80.578,0.148,1,18,0.0328,0.033,0,0.0,0.847,0.141,0.114,0.355,139,dwa
False,collision,513,256.0,223.78,295.92,0.7562,0.7786,77.053,0.262,1,10,0.0195,0.0195,0,0.0,0.873,0.072,0.105,0.352,140,dwa
False,max_time,1801,900.0,152.0,295.92,0.5137,2.7372,144.579,0.609,0,9,0.005,0.005,0,0.0,0.169,0.038,0.03,0.105,141,dwa
False,collision,532,265.5,226.22,295.92,0.7645,0.8075,80.134,0.319,1,16,0.0301,0.0343,0,0.0,0.851,0.106,0.105,0.354,142,dwa
False,collision,508,253.5,213.058,295.92,0.72,0.771,90.556,0.323,1,31,0.061,0.061,0,0.0,0.839,0.119,0.117,0.359,143,dwa
False,max_time,1801,900.0,126.58,295.92,0.4278,2.7372,169.444,1.012,0,0,0.0,0.0,0,0.0,0.141,0.035,0.014,0.052,144,dwa
False,collision,536,267.5,213.08,295.92,0.7201,0.8136,84.983,0.38,1,30,0.056,0.0578,0,0.0,0.795,0.127,0.173,0.519,145,dwa
False,collision,545,272.0,218.379,295.92,0.738,0.8273,88.097,0.291,1,35,0.0642,0.0642,0,0.0,0.802,0.157,0.164,0.483,146,dwa
False,collision,510,254.5,209.46,295.92,0.7078,0.774,92.352,0.289,1,41,0.0804,0.0818,0,0.0,0.822,0.093,0.113,0.36,147,dwa
False,max_time,1801,900.0,141.82,295.92,0.4793,2.7372,155.7,0.575,0,29,0.0161,0.0161,0,0.0,0.158,0.056,0.035,0.105,148,dwa
False,collision,594,296.5,224.637,295.92,0.7591,0.9018,80.014,0.023,1,46,0.0774,0.0789,0,0.0,0.757,0.149,0.155,0.449,149,dwa
False,collision,54,26.5,22.52,295.92,0.0761,0.0806,273.449,0.136,1,3,0.0556,0.0556,0,0.0,0.837,0.037,0.169,0.502,150,dwa
False,collision,486,242.5,210.959,295.92,0.7129,0.7375,90.761,0.073,1,24,0.0494,0.0497,0,0.0,0.868,0.084,0.103,0.338,151,dwa
False,collision,485,242.0,209.817,295.92,0.709,0.736,88.506,0.176,1,34,0.0701,0.0728,0,0.0,0.866,0.07,0.101,0.341,152,dwa
False,collision,79,39.0,34.18,295.92,0.1155,0.1186,261.789,0.293,1,4,0.0506,0.0506,0,0.0,0.867,0.038,0.112,0.347,153,dwa
False,collision,540,269.5,228.159,295.92,0.771,0.8196,78.774,0.209,1,24,0.0444,0.0444,0,0.0,0.845,0.107,0.115,0.351,154,dwa
False,collision,472,235.5,204.82,295.92,0.6921,0.7162,91.564,0.38,1,36,0.0763,0.0861,0,0.0,0.868,0.046,0.094,0.325,155,dwa
False,collision,85,42.0,36.2,295.92,0.1223,0.1277,259.773,0.243,1,3,0.0353,0.0353,0,0.0,0.854,0.036,0.144,0.43,156,dwa
False,collision,658,328.5,268.776,295.92,0.9083,0.9991,49.416,0.122,1,40,0.0608,0.0616,0,0.0,0.817,0.167,0.134,0.372,157,dwa
False,collision,512,255.5,212.779,295.92,0.719,0.7771,89.275,0.149,1,29,0.0566,0.0633,0,0.0,0.831,0.119,0.146,0.477,158,dwa
False,max_time,1801,900.0,108.84,295.92,0.3678,2.7372,188.881,0.807,0,3,0.0017,0.0017,0,0.0,0.121,0.037,0.017,0.061,159,dwa
False,collision,483,241.0,211.14,295.92,0.7135,0.733,88.347,0.08,1,16,0.0331,0.034,0,0.0,0.875,0.069,0.098,0.33,160,dwa
False,collision,630,314.5,257.837,295.92,0.8713,0.9565,57.768,0.217,1,62,0.0984,0.0984,0,0.0,0.819,0.146,0.124,0.369,161,dwa
False,collision,527,263.0,218.939,295.92,0.7399,0.7999,83.329,0.289,1,26,0.0493,0.0499,0,0.0,0.831,0.107,0.115,0.374,162,dwa
False,collision,544,271.5,234.919,295.92,0.7939,0.8257,66.684,0.147,1,24,0.0441,0.0441,0,0.0,0.864,0.075,0.104,0.341,163,dwa
False,collision,474,236.5,204.739,295.92,0.6919,0.7193,92.148,0.328,1,6,0.0127,0.0132,0,0.0,0.864,0.053,0.093,0.331,164,dwa
False,collision,508,253.5,210.1,295.92,0.71,0.771,87.437,0.261,1,22,0.0433,0.0433,0,0.0,0.827,0.114,0.142,0.45,165,dwa
False,collision,490,244.5,211.54,295.92,0.7149,0.7436,85.331,0.283,1,16,0.0327,0.0327,0,0.0,0.864,0.058,0.099,0.341,166,dwa
False,collision,494,246.5,212.54,295.92,0.7182,0.7497,86.623,0.295,1,29,0.0587,0.06,0,0.0,0.861,0.075,0.106,0.341,167,dwa
False,collision,790,394.5,295.15,295.92,0.9974,1.1998,42.732,0.369,1,48,0.0608,0.0612,0,0.0,0.747,0.236,0.148,0.378,168,dwa
False,collision,584,291.5,245.317,295.92,0.829,0.8866,70.992,0.231,1,31,0.0531,0.0538,0,0.0,0.84,0.171,0.13,0.41,169,dwa
False,max_time,1801,900.0,111.897,295.92,0.3781,2.7372,189.757,0.482,0,15,0.0083,0.0083,0,0.0,0.124,0.049,0.017,0.053,170,dwa
False,collision,517,258.0,223.037,295.92,0.7537,0.7847,90.891,0.305,1,31,0.06,0.0625,0,0.0,0.863,0.142,0.115,0.384,171,dwa
False,collision,620,309.5,255.195,295.92,0.8624,0.9413,62.096,0.332,1,48,0.0774,0.0789,0,0.0,0.823,0.16,0.135,0.386,172,dwa
