time,x,y,yaw,v,w,goal_distance,min_person_dist,closest_person,planner_status,planner_cost,action_linear_x,action_angular_z,observation_state_linear_x,observation_state_angular_z,observation_state_road_type
0.5,2.1205,3.9669,-0.26786,0.25,-0.53573,295.8795,2.8799,walk_east_mid.0,mpc_optimized,822674.7991,0.25,-0.53573,0.25,-0.53573,Sidewalk
1.0,2.3698,3.9477,-0.07713,0.5,0.38147,295.6302,3.0691,walk_east_mid.0,mpc_optimized,821923.3934,0.5,0.38147,0.5,0.38147,Sidewalk
1.5,2.7432,3.9133,-0.09178,0.75,-0.02931,295.2568,3.1794,walk_east_mid.0,mpc_optimized,820520.7159,0.75,-0.02931,0.75,-0.02931,Sidewalk
2.0,3.2405,3.8616,-0.10354,1.0,-0.02352,294.7595,3.2178,walk_east_mid.0,mpc_optimized,818421.5894,1.0,-0.02352,1.0,-0.02352,Sidewalk
2.5,3.7376,3.8073,-0.10881,1.0,-0.01054,294.2625,3.1882,walk_east_mid.0,mpc_optimized,815630.1751,1.0,-0.01054,1.0,-0.01054,Sidewalk
3.0,4.2354,3.7606,-0.09349,1.0,0.03065,293.7647,3.13,walk_east_mid.0,mpc_optimized,812845.0902,1.0,0.03065,1.0,0.03065,Sidewalk
3.5,4.7349,3.7834,0.04558,1.0,0.27813,293.2652,3.0748,walk_east_mid.0,mpc_optimized,810060.4413,1.0,0.27813,1.0,0.27813,Sidewalk
4.0,5.2341,3.8109,0.0551,1.0,0.01905,292.7659,3.0556,walk_east_mid.0,mpc_optimized,807271.2794,1.0,0.01905,1.0,0.01905,Sidewalk
4.5,5.7335,3.8364,0.05098,1.0,-0.00824,292.2666,3.0788,walk_east_mid.0,mpc_optimized,804488.2717,1.0,-0.00824,1.0,-0.00824,Sidewalk
5.0,6.233,3.8584,0.04403,1.0,-0.01391,291.767,3.0924,walk_east_mid.0,mpc_optimized,801709.4652,1.0,-0.01391,1.0,-0.01391,Sidewalk
5.5,6.7326,3.8777,0.03858,1.0,-0.0109,291.2674,3.111,walk_east_mid.0,mpc_optimized,798934.5539,1.0,-0.0109,1.0,-0.0109,Sidewalk
6.0,7.2323,3.8945,0.03352,1.0,-0.01011,290.7677,3.141,walk_east_mid.0,mpc_optimized,796163.8282,1.0,-0.01011,1.0,-0.01011,Sidewalk
6.5,7.7321,3.909,0.02907,1.0,-0.00891,290.2679,3.0973,walk_east_mid.0,mpc_optimized,793397.4173,1.0,-0.00891,1.0,-0.00891,Sidewalk
7.0,8.232,3.9214,0.02473,1.0,-0.00867,289.768,3.078,walk_east_mid.0,mpc_optimized,790635.4293,1.0,-0.00867,1.0,-0.00867,Sidewalk
7.5,8.7319,3.9322,0.02161,1.0,-0.00625,289.2682,3.0675,walk_east_mid.0,mpc_optimized,787877.9355,1.0,-0.00625,1.0,-0.00625,Sidewalk
8.0,9.2318,3.9417,0.01913,1.0,-0.00496,288.7682,3.0663,walk_east_mid.0,mpc_optimized,785125.0649,1.0,-0.00496,1.0,-0.00496,Sidewalk
8.5,9.7317,3.9498,0.01604,1.0,-0.00618,288.2683,3.0994,walk_east_mid.0,mpc_optimized,782376.8684,1.0,-0.00618,1.0,-0.00618,Sidewalk
9.0,10.2317,3.9565,0.01358,1.0,-0.00492,287.7683,3.0628,walk_east_mid.0,mpc_optimized,779633.3466,1.0,-0.00492,1.0,-0.00492,Sidewalk
9.5,10.7316,3.9627,0.01229,1.0,-0.00257,287.2684,3.0192,walk_east_mid.0,mpc_optimized,776894.5436,1.0,-0.00257,1.0,-0.00257,Sidewalk
10.0,11.2316,3.9682,0.01104,1.0,-0.0025,286.7684,3.0012,walk_east_mid.0,mpc_optimized,774160.5095,1.0,-0.0025,1.0,-0.0025,Sidewalk
10.5,11.7316,3.9728,0.00915,1.0,-0.00378,286.2684,3.0153,walk_east_mid.0,mpc_optimized,771431.2566,1.0,-0.00378,1.0,-0.00378,Sidewalk
11.0,12.2316,3.9766,0.00759,1.0,-0.00312,285.7685,2.9582,walk_east_mid.0,mpc_optimized,768706.778,1.0,-0.00312,1.0,-0.00312,Sidewalk
11.5,12.7315,3.9801,0.00696,1.0,-0.00125,285.2685,2.9872,walk_east_mid.0,mpc_optimized,765987.0723,1.0,-0.00125,1.0,-0.00125,Sidewalk
12.0,13.2315,3.9829,0.00576,1.0,-0.00242,284.7685,2.9601,walk_east_mid.0,mpc_optimized,763272.183,1.0,-0.00242,1.0,-0.00242,Sidewalk
12.5,13.7315,3.9855,0.00514,1.0,-0.00123,284.2685,2.9951,walk_east_mid.0,mpc_optimized,760562.0842,1.0,-0.00123,1.0,-0.00123,Sidewalk
13.0,14.2315,3.9878,0.00449,1.0,-0.0013,283.7685,2.9982,walk_east_mid.0,mpc_optimized,757856.8032,1.0,-0.0013,1.0,-0.0013,Sidewalk
13.5,14.7315,3.9896,0.00358,1.0,-0.00184,283.2685,2.939,walk_east_mid.0,mpc_optimized,755156.3359,1.0,-0.00184,1.0,-0.00184,Sidewalk
14.0,15.2315,3.9911,0.00307,1.0,-0.001,282.7685,2.9647,walk_east_mid.0,mpc_optimized,752460.6704,1.0,-0.001,1.0,-0.001,Sidewalk
14.5,15.7315,3.9922,0.00231,1.0,-0.00153,282.2685,2.9901,walk_east_mid.0,mpc_optimized,749769.8231,1.0,-0.00153,1.0,-0.00153,Sidewalk
15.0,16.2315,3.9933,0.00206,1.0,-0.0005,281.7685,2.9457,walk_east_mid.0,mpc_optimized,747083.7956,1.0,-0.0005,1.0,-0.0005,Sidewalk
15.5,16.7315,3.9943,0.00198,1.0,-0.00016,281.2685,2.9493,walk_east_mid.0,mpc_optimized,744402.5808,1.0,-0.00016,1.0,-0.00016,Sidewalk
16.0,17.2315,3.9946,0.00074,1.0,-0.00248,280.7685,2.9774,walk_east_mid.0,mpc_optimized,741726.1852,1.0,-0.00248,1.0,-0.00248,Sidewalk
16.5,17.7315,3.995,0.00074,1.0,0.0,280.2685,2.9715,walk_east_mid.0,mpc_optimized,739054.6098,1.0,0.0,1.0,0.0,Sidewalk
17.0,18.2315,3.9957,0.00135,1.0,0.00123,279.7685,2.9045,walk_east_mid.0,mpc_optimized,736387.8564,1.0,0.00123,1.0,0.00123,Sidewalk
17.5,18.7315,3.9962,0.00105,1.0,-0.0006,279.2685,2.9079,walk_east_mid.0,mpc_optimized,733725.9145,1.0,-0.0006,1.0,-0.0006,Sidewalk
18.0,19.2315,3.9967,0.00105,1.0,0.0,278.7685,2.8747,walk_east_mid.0,mpc_optimized,731068.8009,1.0,0.0,1.0,0.0,Sidewalk
18.5,19.7315,3.9972,0.00105,1.0,0.0,278.2685,2.8678,walk_east_mid.0,mpc_optimized,728416.5024,1.0,0.0,1.0,0.0,Sidewalk
19.0,20.2315,3.9978,0.00105,1.0,0.0,277.7685,2.8553,walk_east_mid.0,mpc_optimized,725769.0152,1.0,0.0,1.0,0.0,Sidewalk
19.5,20.7315,3.9983,0.00105,1.0,0.0,277.2685,2.8675,walk_east_mid.0,mpc_optimized,723126.3566,1.0,0.0,1.0,0.0,Sidewalk
20.0,21.2315,3.999,0.00136,1.0,0.00062,276.7685,2.8516,walk_east_mid.0,mpc_optimized,720488.5208,1.0,0.00062,1.0,0.00062,Sidewalk
20.5,21.7315,3.9996,0.00131,1.0,-0.00011,276.2685,2.7953,walk_east_mid.0,mpc_optimized,717855.5085,1.0,-0.00011,1.0,-0.00011,Sidewalk
21.0,22.2315,4.0003,0.00131,1.0,0.0,275.7685,2.8041,walk_east_mid.0,mpc_optimized,715227.3077,1.0,0.0,1.0,0.0,Sidewalk
21.5,22.7315,4.0009,0.00118,1.0,-0.00026,275.2685,2.7703,walk_east_mid.0,mpc_optimized,712603.9348,1.0,-0.00026,1.0,-0.00026,Sidewalk
22.0,23.2315,4.0008,-0.00018,1.0,-0.00271,274.7685,2.7269,walk_east_mid.0,mpc_optimized,709985.3793,1.0,-0.00271,1.0,-0.00271,Sidewalk
22.5,23.7315,4.0007,-0.00018,1.0,0.0,274.2685,2.7379,walk_east_mid.0,mpc_optimized,707371.637,1.0,0.0,1.0,0.0,Sidewalk
23.0,24.2315,4.0006,-0.00018,1.0,0.0,273.7685,2.726,walk_east_mid.0,mpc_optimized,704762.7204,1.0,0.0,1.0,0.0,Sidewalk
23.5,24.7315,4.0005,-0.00013,1.0,9e-05,273.2685,2.7018,walk_east_mid.0,mpc_optimized,702158.6235,1.0,9e-05,1.0,9e-05,Sidewalk
24.0,25.2315,4.0005,-0.00013,1.0,0.0,272.7685,2.6431,walk_east_mid.0,mpc_optimized,699559.3489,1.0,0.0,1.0,0.0,Sidewalk
24.5,25.7315,4.0004,-0.0001,1.0,6e-05,272.2685,2.6052,walk_east_mid.0,mpc_optimized,696964.8893,1.0,6e-05,1.0,6e-05,Sidewalk
25.0,26.2315,4.0004,-0.0001,1.0,0.0,271.7685,2.5785,walk_east_mid.0,mpc_optimized,694375.2503,1.0,0.0,1.0,0.0,Sidewalk
25.5,26.7315,4.0003,-0.0001,1.0,0.0,271.2685,2.6109,walk_east_mid.0,mpc_optimized,691790.4275,1.0,0.0,1.0,0.0,Sidewalk
26.0,27.2315,4.0003,-0.0001,1.0,0.0,270.7685,2.5849,walk_east_mid.0,mpc_optimized,689210.4334,1.0,0.0,1.0,0.0,Sidewalk
26.5,27.7315,4.0002,-0.0001,1.0,0.0,270.2685,2.6206,walk_east_mid.0,mpc_optimized,686635.2498,1.0,0.0,1.0,0.0,Sidewalk
27.0,28.2315,4.0002,-3e-05,1.0,0.00014,269.7685,2.5501,walk_east_mid.0,mpc_optimized,684064.9018,1.0,0.00014,1.0,0.00014,Sidewalk
27.5,28.7315,4.0002,-6e-05,1.0,-6e-05,269.2685,2.488,walk_east_mid.0,mpc_optimized,681499.3639,1.0,-6e-05,1.0,-6e-05,Sidewalk
28.0,29.2315,4.0001,-6e-05,1.0,0.0,268.7685,2.4819,walk_east_mid.0,mpc_optimized,678938.6402,1.0,0.0,1.0,0.0,Sidewalk
28.5,29.7315,4.0001,-6e-05,1.0,0.0,268.2685,2.4356,walk_east_mid.0,mpc_optimized,676382.7463,1.0,0.0,1.0,0.0,Sidewalk
29.0,30.2315,4.0001,-6e-05,1.0,0.0,267.7685,2.4208,walk_east_mid.0,mpc_optimized,673831.6649,1.0,0.0,1.0,0.0,Sidewalk
29.5,30.7315,4.0,-6e-05,1.0,0.0,267.2685,2.4475,walk_east_mid.0,mpc_optimized,671285.3921,1.0,0.0,1.0,0.0,Sidewalk
30.0,31.2315,4.0,-6e-05,1.0,0.0,266.7685,2.3805,walk_east_mid.0,mpc_optimized,668743.9642,1.0,0.0,1.0,0.0,Sidewalk
30.5,31.7315,4.0,0.0,1.0,0.00013,266.2685,2.3928,walk_east_mid.0,mpc_optimized,666207.3376,1.0,0.00013,1.0,0.00013,Sidewalk
