time,x,y,yaw,v,w,goal_distance,min_person_dist,closest_person,planner_status,planner_cost,action_linear_x,action_angular_z,observation_state_linear_x,observation_state_angular_z,observation_state_road_type
0.5,2.125,4.0,0.0,0.25,0.0,295.875,2.875,walk_east_mid.0,no_path,,0.25,0.0,0.25,0.0,Sidewalk
1.0,2.3741,4.0217,0.08674,0.5,0.17348,295.6259,3.0645,walk_east_up.0,path_found,297.0,0.5,0.17348,0.5,0.17348,Sidewalk
1.5,2.7477,4.0541,0.08674,0.75,0.0,295.2524,3.0614,walk_east_up.0,path_found,297.0,0.75,0.0,0.75,0.0,Sidewalk
2.0,2.9977,4.0541,-0.00018,0.5,-0.17384,295.0024,3.1648,walk_east_up.0,no_path,,0.5,-0.17384,0.5,-0.17384,Sidewalk
2.5,3.3725,4.044,-0.02701,0.75,-0.05365,294.6275,3.1681,walk_east_up.0,path_found,296.0,0.75,-0.05365,0.75,-0.05365,Sidewalk
3.0,3.871,4.0831,0.07825,1.0,0.21053,294.129,3.0098,walk_east_up.0,path_found,296.0,1.0,0.21053,1.0,0.21053,Sidewalk
3.5,4.3706,4.0636,-0.03899,1.0,-0.23449,293.6294,2.9178,walk_east_up.0,path_found,296.0,1.0,-0.23449,1.0,-0.23449,Sidewalk
4.0,4.8705,4.0515,-0.02417,1.0,0.02964,293.1295,2.8095,walk_east_up.0,path_found,296.0,1.0,0.02964,1.0,0.02964,Sidewalk
4.5,5.3703,4.0394,-0.02417,1.0,0.0,292.6297,2.7112,walk_east_up.0,path_found,294.0,1.0,0.0,1.0,0.0,Sidewalk
5.0,5.8703,4.0319,-0.01498,1.0,0.01838,292.1297,2.6212,walk_east_up.0,path_found,294.0,1.0,0.01838,1.0,0.01838,Sidewalk
5.5,6.3702,4.0244,-0.01498,1.0,0.0,291.6298,2.5151,walk_east_up.0,path_found,293.0,1.0,0.0,1.0,0.0,Sidewalk
6.0,6.8702,4.0198,-0.00928,1.0,0.01139,291.1298,2.3537,walk_east_up.0,path_found,293.0,1.0,0.01139,1.0,0.01139,Sidewalk
6.5,7.3702,4.0151,-0.00928,1.0,0.0,290.6298,2.2562,walk_east_up.0,path_found,292.0,1.0,0.0,1.0,0.0,Sidewalk
7.0,7.8701,4.0123,-0.00575,1.0,0.00706,290.1299,2.1677,walk_east_up.0,path_found,292.0,1.0,0.00706,1.0,0.00706,Sidewalk
7.5,8.3701,4.0094,-0.00575,1.0,0.0,289.6299,2.038,walk_east_up.0,path_found,291.0,1.0,0.0,1.0,0.0,Sidewalk
8.0,8.8701,4.0076,-0.00357,1.0,0.00438,289.1299,1.8848,walk_east_up.0,path_found,291.0,1.0,0.00438,1.0,0.00438,Sidewalk
8.5,9.3701,4.0058,-0.00357,1.0,0.0,288.6299,1.7545,walk_east_up.0,path_found,290.0,1.0,0.0,1.0,0.0,Sidewalk
9.0,9.8701,4.0047,-0.00221,1.0,0.00271,288.1299,1.6562,walk_east_up.0,path_found,290.0,1.0,0.00271,1.0,0.00271,Sidewalk
9.5,10.3701,4.0036,-0.00221,1.0,0.0,287.6299,1.5153,walk_east_up.0,path_found,289.0,1.0,0.0,1.0,0.0,Sidewalk
10.0,10.8701,4.0029,-0.00137,1.0,0.00168,287.1299,1.4103,walk_east_up.0,path_found,289.0,1.0,0.00168,1.0,0.00168,Sidewalk
10.5,11.3701,4.0022,-0.00137,1.0,0.0,286.6299,1.297,walk_east_up.0,path_found,288.0,1.0,0.0,1.0,0.0,Sidewalk
11.0,11.8701,4.0018,-0.00085,1.0,0.00104,286.1299,1.1562,walk_east_up.0,path_found,288.0,1.0,0.00104,1.0,0.00104,Sidewalk
11.5,12.3701,4.0014,-0.00085,1.0,0.0,285.6299,1.076,walk_east_up.0,path_found,287.0,1.0,0.0,1.0,0.0,Sidewalk
12.0,12.8701,4.0011,-0.00053,1.0,0.00065,285.1299,0.9507,walk_east_up.0,path_found,287.0,1.0,0.00065,1.0,0.00065,Sidewalk
12.5,13.3701,4.0009,-0.00053,1.0,0.0,284.6299,0.8741,walk_east_up.0,path_found,286.0,1.0,0.0,1.0,0.0,Sidewalk
13.0,13.8701,4.0007,-0.00033,1.0,0.0004,284.1299,0.787,walk_east_up.0,path_found,286.0,1.0,0.0004,1.0,0.0004,Sidewalk
13.5,14.3701,4.0005,-0.00033,1.0,0.0,283.6299,0.7226,walk_east_up.0,path_found,285.0,1.0,0.0,1.0,0.0,Sidewalk
14.0,14.8701,4.0004,-0.0002,1.0,0.00025,283.1299,0.6977,walk_east_up.0,path_found,285.0,1.0,0.00025,1.0,0.00025,Sidewalk
14.5,15.3701,4.0003,-0.0002,1.0,0.0,282.6299,0.685,walk_east_up.0,path_found,284.0,1.0,0.0,1.0,0.0,Sidewalk
15.0,15.8701,4.0003,-0.00013,1.0,0.00015,282.1299,0.7009,walk_east_up.0,path_found,284.0,1.0,0.00015,1.0,0.00015,Sidewalk
15.5,16.3569,4.1145,0.23046,1.0,0.46117,281.6431,0.6171,walk_east_up.0,path_found,283.0,1.0,0.46117,1.0,0.46117,Sidewalk
16.0,16.8517,4.1866,0.14484,1.0,-0.17125,281.1484,0.6112,walk_east_up.0,path_found,283.0,1.0,-0.17125,1.0,-0.17125,Sidewalk
16.5,17.3515,4.2014,0.02948,1.0,-0.23071,280.6486,0.6715,walk_east_up.0,path_found,282.0,1.0,-0.23071,1.0,-0.23071,Sidewalk
17.0,17.8514,4.2106,0.01835,1.0,-0.02226,280.1487,0.7338,walk_east_up.0,path_found,282.0,1.0,-0.02226,1.0,-0.02226,Sidewalk
17.5,18.3513,4.2197,0.01835,1.0,0.0,279.6488,0.8649,walk_east_up.0,path_found,281.0,1.0,0.0,1.0,0.0,Sidewalk
