time,x,y,yaw,v,w,goal_distance,min_person_dist,closest_person,planner_status,planner_cost,action_linear_x,action_angular_z,observation_state_linear_x,observation_state_angular_z,observation_state_road_type
0.5,2.15,4.0,0.0,0.3,0.0,295.85,2.85,walk_east_mid.0,no_path,,0.3,0.0,0.3,0.0,Sidewalk
1.0,2.4489,3.9738,-0.0875,0.6,-0.17499,295.5511,3.0345,walk_east_mid.0,path_found,297.0,0.6,-0.17499,0.6,-0.17499,Sidewalk
1.5,2.8971,3.9345,-0.0875,0.9,0.0,295.1029,3.0908,walk_east_mid.0,path_found,297.0,0.9,0.0,0.9,0.0,Sidewalk
2.0,3.1971,3.9345,0.00022,0.6,0.17543,294.8029,3.2325,walk_east_mid.0,no_path,,0.6,0.17543,0.6,0.17543,Sidewalk
2.5,3.3471,3.9346,0.00022,0.3,0.0,294.6529,3.4943,walk_east_mid.0,no_path,,0.3,0.0,0.3,0.0,Sidewalk
3.0,3.4971,3.9346,0.00022,0.3,0.0,294.5029,3.7682,walk_east_mid.0,no_path,,0.3,0.0,0.3,0.0,Sidewalk
3.5,3.6471,3.9346,0.00022,0.3,0.0,294.3529,4.1148,walk_east_dn.0,no_path,,0.3,0.0,0.3,0.0,Sidewalk
4.0,3.7971,3.9347,0.00022,0.3,0.0,294.2029,4.4665,walk_east_mid.0,no_path,,0.3,0.0,0.3,0.0,Sidewalk
4.5,4.097,3.9436,0.02965,0.6,0.05886,293.903,4.6357,walk_east_mid.0,path_found,295.0,0.6,0.05886,0.6,0.05886,Sidewalk
5.0,4.5469,3.9523,0.01944,0.9,-0.02042,293.4531,4.6039,walk_east_mid.0,path_found,295.0,0.9,-0.02042,0.9,-0.02042,Sidewalk
5.5,5.1468,3.964,0.01944,1.2,0.0,292.8532,4.4226,walk_east_mid.0,path_found,294.0,1.2,0.0,1.2,0.0,Sidewalk
6.0,5.7468,3.9715,0.01263,1.2,-0.01363,292.2532,4.3074,walk_east_mid.0,path_found,294.0,1.2,-0.01363,1.2,-0.01363,Sidewalk
6.5,6.3467,3.9791,0.01263,1.2,0.0,291.6533,4.1514,walk_east_mid.0,path_found,293.0,1.2,0.0,1.2,0.0,Sidewalk
7.0,6.9467,3.9838,0.00787,1.2,-0.00952,291.0533,3.9632,walk_east_mid.0,path_found,293.0,1.2,-0.00952,1.2,-0.00952,Sidewalk
7.5,7.5467,3.9886,0.00787,1.2,0.0,290.4533,3.7846,walk_east_mid.0,path_found,292.0,1.2,0.0,1.2,0.0,Sidewalk
8.0,8.1439,3.9305,-0.09694,1.2,-0.20961,289.8562,3.6014,walk_east_mid.0,path_found,292.0,1.2,-0.20961,1.2,-0.20961,Sidewalk
8.5,8.7323,4.0478,0.19682,1.2,0.5875,289.2677,3.4297,walk_east_mid.0,path_found,292.0,1.2,0.5875,1.2,0.5875,Sidewalk
9.0,9.3207,4.1651,0.19682,1.2,0.0,288.6794,3.3047,walk_east_mid.0,path_found,292.0,1.2,0.0,1.2,0.0,Sidewalk
9.5,9.9161,4.2396,0.12433,1.2,-0.14497,288.084,3.1648,walk_east_mid.0,path_found,290.0,1.2,-0.14497,1.2,-0.14497,Sidewalk
10.0,10.5114,4.314,0.12433,1.2,0.0,287.4888,3.0052,walk_east_mid.0,path_found,290.0,1.2,0.0,1.2,0.0,Sidewalk
10.5,11.1024,4.4175,0.17345,1.2,0.09825,286.8979,2.9096,walk_east_mid.0,path_found,288.0,1.2,0.09825,1.2,0.09825,Sidewalk
11.0,11.6985,4.4859,0.11425,1.2,-0.11842,286.3019,2.7365,walk_east_mid.0,path_found,288.0,1.2,-0.11842,1.2,-0.11842,Sidewalk
11.5,12.2985,4.4896,0.00612,1.2,-0.21625,285.7019,2.6199,walk_east_mid.0,path_found,287.0,1.2,-0.21625,1.2,-0.21625,Sidewalk
12.0,12.8957,4.5472,0.0961,1.2,0.17996,285.1048,2.5009,walk_east_mid.0,path_found,287.0,1.2,0.17996,1.2,0.17996,Sidewalk
12.5,13.4956,4.5337,-0.02241,1.2,-0.23701,284.5049,2.3767,walk_east_mid.0,path_found,286.0,1.2,-0.23701,1.2,-0.23701,Sidewalk
13.0,14.0934,4.5853,0.08615,1.2,0.21711,283.9073,2.2605,walk_east_mid.0,path_found,286.0,1.2,0.21711,1.2,0.21711,Sidewalk
13.5,14.6924,4.6193,0.05659,1.2,-0.05912,283.3083,2.1654,walk_east_mid.0,path_found,285.0,1.2,-0.05912,1.2,-0.05912,Sidewalk
14.0,15.2914,4.6532,0.05659,1.2,0.0,282.7093,2.0348,walk_east_mid.0,path_found,285.0,1.2,0.0,1.2,0.0,Sidewalk
14.5,15.891,4.6746,0.03572,1.2,-0.04174,282.1098,1.9544,walk_east_mid.0,path_found,284.0,1.2,-0.04174,1.2,-0.04174,Sidewalk
15.0,16.4907,4.6961,0.03572,1.2,0.0,281.5102,1.8183,walk_east_mid.0,path_found,284.0,1.2,0.0,1.2,0.0,Sidewalk
15.5,17.0905,4.709,0.02149,1.2,-0.02846,280.9104,1.7079,walk_east_mid.0,path_found,283.0,1.2,-0.02846,1.2,-0.02846,Sidewalk
16.0,17.689,4.666,-0.0717,1.2,-0.18637,280.3118,1.5361,walk_east_mid.0,path_found,283.0,1.2,-0.18637,1.2,-0.18637,Sidewalk
