time,x,y,yaw,v,w,goal_distance,min_person_dist,closest_person,planner_status,planner_cost,action_linear_x,action_angular_z,observation_state_linear_x,observation_state_angular_z,observation_state_road_type
0.5,2.15,4.0,0.0,0.3,0.0,295.85,2.85,walk_east_mid.0,velocity_selected,0.7085,0.3,0.0,0.3,0.0,Sidewalk
1.0,2.45,4.0,0.0,0.6,0.0,295.55,3.0013,walk_east_mid.0,velocity_selected,0.0456,0.6,0.0,0.6,0.0,Sidewalk
1.5,2.9,4.0,0.0,0.9,0.0,295.1,2.9865,walk_east_mid.0,velocity_selected,0.0403,0.9,0.0,0.9,0.0,Sidewalk
2.0,3.5,4.0,0.0,1.2,0.0,294.5,2.8135,walk_east_mid.0,velocity_selected,0.0403,1.2,0.0,1.2,0.0,Sidewalk
2.5,4.1,4.0,0.0,1.2,0.0,293.9,2.6194,walk_east_mid.0,velocity_selected,0.0445,1.2,0.0,1.2,0.0,Sidewalk
3.0,4.7,4.0,0.0,1.2,0.0,293.3,2.4167,walk_east_mid.0,velocity_selected,0.0467,1.2,0.0,1.2,0.0,Sidewalk
3.5,5.3,4.0,0.0,1.2,0.0,292.7,2.291,walk_east_mid.0,velocity_selected,0.0453,1.2,0.0,1.2,0.0,Sidewalk
4.0,5.9,4.0,0.0,1.2,0.0,292.1,2.1163,walk_east_mid.0,velocity_selected,0.0498,1.2,0.0,1.2,0.0,Sidewalk
4.5,6.5,4.0,0.0,1.2,0.0,291.5,1.9223,walk_east_mid.0,velocity_selected,0.0626,1.2,0.0,1.2,0.0,Sidewalk
5.0,7.1,4.0,0.0,1.2,0.0,290.9,1.8139,walk_east_mid.0,velocity_selected,0.0531,1.2,0.0,1.2,0.0,Sidewalk
5.5,7.7,4.0,0.0,1.2,0.0,290.3,1.613,walk_east_mid.0,velocity_selected,0.0858,1.2,0.0,1.2,0.0,Sidewalk
6.0,8.3,4.0,0.0,1.2,0.0,289.7,1.4959,walk_east_mid.0,velocity_selected,0.0664,1.2,0.0,1.2,0.0,Sidewalk
6.5,8.9,4.0,0.0,1.2,0.0,289.1,1.3282,walk_east_mid.0,velocity_selected,0.0945,1.2,0.0,1.2,0.0,Sidewalk
7.0,9.4,4.0,0.0,1.0,0.0,288.6,1.2501,walk_east_mid.0,velocity_selected,0.2652,1.0,0.0,1.0,0.0,Sidewalk
7.5,10.0,4.0,0.0,1.2,0.0,288.0,1.0898,walk_east_mid.0,velocity_selected,0.2114,1.2,0.0,1.2,0.0,Sidewalk
8.0,10.6,4.0,0.0,1.2,0.0,287.4,0.9839,walk_east_mid.0,velocity_selected,0.0941,1.2,0.0,1.2,0.0,Sidewalk
8.5,11.2,4.0,0.0,1.2,0.0,286.8,0.8575,walk_east_mid.0,velocity_selected,0.2581,1.2,0.0,1.2,0.0,Sidewalk
9.0,11.7,4.0,0.0,1.0,0.0,286.3,0.8457,walk_east_mid.0,velocity_selected,0.2677,1.0,0.0,1.0,0.0,Sidewalk
9.5,12.2,4.0,0.0,1.0,0.0,285.8,0.7653,walk_east_mid.0,velocity_selected,0.3392,1.0,0.0,1.0,0.0,Sidewalk
10.0,12.7,4.0,0.0,1.0,0.0,285.3,0.7105,walk_east_mid.0,velocity_selected,0.3011,1.0,0.0,1.0,0.0,Sidewalk
10.5,13.2,4.0,0.0,1.0,0.0,284.8,0.6792,walk_east_mid.0,velocity_selected,0.2871,1.0,0.0,1.0,0.0,Sidewalk
11.0,13.7,4.0,0.0,1.0,0.0,284.3,0.666,walk_east_mid.0,velocity_selected,0.2784,1.0,0.0,1.0,0.0,Sidewalk
11.5,14.2,4.0,0.0,1.0,0.0,283.8,0.6327,walk_east_mid.0,velocity_selected,0.2955,1.0,0.0,1.0,0.0,Sidewalk
12.0,14.6,4.0,0.0,0.8,0.0,283.4,0.6301,walk_east_mid.0,velocity_selected,0.4867,0.8,0.0,0.8,0.0,Sidewalk
12.5,15.0,4.0,0.0,0.8,0.0,283.0,0.6435,walk_east_mid.0,velocity_selected,0.483,0.8,0.0,0.8,0.0,Sidewalk
13.0,15.5,4.0,0.0,1.0,0.0,282.5,0.5938,walk_east_mid.0,velocity_selected,0.3257,1.0,0.0,1.0,0.0,Sidewalk
13.5,15.9,4.0,0.0,0.8,0.0,282.1,0.6053,walk_east_mid.0,velocity_selected,0.4883,0.8,0.0,0.8,0.0,Sidewalk
14.0,16.3,4.0,0.0,0.8,0.0,281.7,0.6281,walk_east_mid.0,velocity_selected,0.485,0.8,0.0,0.8,0.0,Sidewalk
14.5,16.8,4.0,0.0,1.0,0.0,281.2,0.6212,walk_east_mid.0,velocity_selected,0.2804,1.0,0.0,1.0,0.0,Sidewalk
15.0,17.3,4.0,0.0,1.0,0.0,280.7,0.6061,walk_east_mid.0,velocity_selected,0.2849,1.0,0.0,1.0,0.0,Sidewalk
15.5,17.8,4.0,0.0,1.0,0.0,280.2,0.5495,walk_east_mid.0,velocity_selected,0.4384,1.0,0.0,1.0,0.0,Sidewalk
16.0,18.2,4.0,0.0,0.8,0.0,279.8,0.5945,walk_east_mid.0,velocity_selected,0.487,0.8,0.0,0.8,0.0,Sidewalk
16.5,18.7,4.0,0.0,1.0,0.0,279.3,0.5581,walk_east_mid.0,velocity_selected,0.3082,1.0,0.0,1.0,0.0,Sidewalk
17.0,19.1,4.0,0.0,0.8,0.0,278.9,0.5834,walk_east_mid.0,velocity_selected,0.4876,0.8,0.0,0.8,0.0,Sidewalk
17.5,19.6,4.0,0.0,1.0,0.0,278.4,0.5634,walk_east_mid.0,velocity_selected,0.2911,1.0,0.0,1.0,0.0,Sidewalk
18.0,20.1,4.0,0.0,1.0,0.0,277.9,0.5576,walk_east_mid.0,velocity_selected,0.283,1.0,0.0,1.0,0.0,Sidewalk
18.5,20.6,4.0,0.0,1.0,0.0,277.4,0.5279,walk_east_mid.0,velocity_selected,0.3053,1.0,0.0,1.0,0.0,Sidewalk
19.0,21.1,4.0,0.0,1.0,0.0,276.9,0.4943,walk_east_mid.0,velocity_selected,0.3262,1.0,0.0,1.0,0.0,Sidewalk
19.5,21.6,4.0,0.0,1.0,0.0,276.4,0.4867,walk_east_mid.0,velocity_selected,0.2911,1.0,0.0,1.0,0.0,Sidewalk
20.0,22.1,4.0,0.0,1.0,0.0,275.9,0.4635,walk_east_mid.0,velocity_selected,0.3105,1.0,0.0,1.0,0.0,Sidewalk
20.5,22.6,4.0,0.0,1.0,0.0,275.4,0.4507,walk_east_mid.0,velocity_selected,0.3002,1.0,0.0,1.0,0.0,Sidewalk
