success,termination_reason,steps,total_time_s,path_length_m,straight_line_distance_m,extra_distance_ratio,normalized_time_ratio,final_goal_distance_m,min_person_distance_m,collision_steps,hazard_steps_lt_social_distance,hazard_time_ratio,hazard_ratio_given_social_presence,sidewalk_violation_steps,sidewalk_violation_ratio,mean_speed_mps,mean_abs_yaw_rate_radps,mean_abs_accel_mps2,mean_abs_jerk_mps3,seed,algorithm
False,collision,429,214.0,203.31,295.85,0.6872,0.7233,93.023,0.214,1,13,0.0303,0.0371,0,0.0,0.949,0.07,0.127,0.444,42,dwa
False,collision,439,219.0,214.54,295.85,0.7252,0.7402,82.535,0.334,1,20,0.0456,0.0491,0,0.0,0.978,0.065,0.033,0.09,43,dwa
False,collision,471,235.0,230.05,295.85,0.7776,0.7943,66.557,0.358,1,32,0.0679,0.0708,0,0.0,0.977,0.057,0.049,0.156,44,dwa
False,collision,510,254.5,249.82,295.85,0.8444,0.8602,46.641,0.383,1,14,0.0275,0.0298,0,0.0,0.98,0.07,0.04,0.123,45,dwa
False,collision,477,238.0,235.38,295.85,0.7956,0.8045,60.81,0.248,1,15,0.0314,0.035,0,0.0,0.988,0.051,0.018,0.041,46,dwa
False,collision,445,222.0,216.54,295.85,0.7319,0.7504,79.875,0.244,1,8,0.018,0.0186,0,0.0,0.974,0.073,0.041,0.135,47,dwa
False,collision,467,233.0,222.97,295.85,0.7537,0.7876,73.415,0.109,1,43,0.0921,0.1059,0,0.0,0.956,0.068,0.085,0.299,48,dwa
False,collision,431,215.0,210.76,295.85,0.7124,0.7267,85.643,0.163,1,26,0.0603,0.0619,0,0.0,0.979,0.054,0.026,0.066,49,dwa
False,collision,452,225.5,214.26,295.85,0.7242,0.7622,82.698,0.156,1,20,0.0442,0.0445,0,0.0,0.949,0.07,0.106,0.361,50,dwa
False,collision,449,224.0,217.65,295.85,0.7357,0.7571,80.522,0.266,1,29,0.0646,0.0699,0,0.0,0.97,0.07,0.036,0.112,51,dwa
False,max_time,841,420.0,116.71,295.85,0.3945,1.4196,179.547,0.447,0,618,0.7348,0.7348,0,0.0,0.278,0.066,0.008,0.022,52,dwa
False,collision,419,209.0,206.55,295.85,0.6982,0.7064,89.562,0.127,1,17,0.0406,0.0419,0,0.0,0.987,0.052,0.017,0.042,53,dwa
False,collision,455,227.0,223.83,295.85,0.7566,0.7673,72.261,0.37,1,24,0.0527,0.0532,0,0.0,0.985,0.051,0.03,0.09,54,dwa
False,collision,414,206.5,204.77,295.85,0.6921,0.698,91.437,0.371,1,11,0.0266,0.0286,0,0.0,0.99,0.053,0.014,0.023,55,dwa
False,collision,421,210.0,208.17,295.85,0.7036,0.7098,87.911,0.225,1,31,0.0736,0.0836,0,0.0,0.99,0.05,0.023,0.063,56,dwa
False,collision,421,210.0,206.14,295.85,0.6968,0.7098,90.377,0.121,1,19,0.0451,0.0452,0,0.0,0.98,0.056,0.031,0.086,57,dwa
False,collision,419,209.0,207.04,295.85,0.6998,0.7064,89.082,0.308,1,14,0.0334,0.0337,0,0.0,0.989,0.049,0.02,0.055,58,dwa
False,collision,454,226.5,219.038,295.85,0.7404,0.7656,78.249,0.25,1,32,0.0705,0.0742,0,0.0,0.966,0.074,0.054,0.159,59,dwa
False,collision,469,234.0,226.727,295.85,0.7664,0.7909,70.887,0.307,1,20,0.0426,0.0455,0,0.0,0.968,0.076,0.034,0.093,60,dwa
False,collision,442,220.5,211.69,295.85,0.7155,0.7453,85.096,0.245,1,42,0.095,0.095,0,0.0,0.959,0.079,0.082,0.289,61,dwa
False,collision,90,44.5,39.13,295.85,0.1323,0.1504,256.771,0.287,1,3,0.0333,0.0333,0,0.0,0.873,0.05,0.302,1.029,62,dwa
False,collision,467,233.0,231.09,295.85,0.7811,0.7876,65.018,0.305,1,14,0.03,0.032,0,0.0,0.99,0.049,0.016,0.038,63,dwa
False,collision,418,208.5,206.87,295.85,0.6992,0.7047,89.173,0.268,1,5,0.012,0.0135,0,0.0,0.991,0.049,0.011,0.02,64,dwa
False,collision,436,217.5,211.2,295.85,0.7139,0.7352,85.152,0.343,1,21,0.0482,0.0482,0,0.0,0.969,0.056,0.044,0.125,65,dwa
False,collision,421,210.0,207.3,295.85,0.7007,0.7098,88.78,0.223,1,10,0.0238,0.0257,0,0.0,0.986,0.051,0.019,0.05,66,dwa
False,collision,516,257.5,249.747,295.85,0.8442,0.8704,48.049,0.194,1,38,0.0736,0.076,0,0.0,0.969,0.083,0.051,0.145,67,dwa
False,collision,416,207.5,205.38,295.85,0.6942,0.7014,90.783,0.184,1,24,0.0577,0.0594,0,0.0,0.988,0.051,0.015,0.036,68,dwa
False,collision,475,237.0,229.23,295.85,0.7748,0.8011,67.582,0.232,1,21,0.0442,0.0455,0,0.0,0.966,0.068,0.037,0.09,69,dwa
False,collision,446,222.5,216.39,295.85,0.7314,0.7521,79.781,0.238,1,23,0.0516,0.0591,0,0.0,0.971,0.055,0.05,0.164,70,dwa
False,collision,427,213.0,208.73,295.85,0.7055,0.72,87.522,0.166,1,21,0.0492,0.051,0,0.0,0.978,0.055,0.027,0.065,71,dwa
False,collision,439,219.0,213.69,295.85,0.7223,0.7402,82.836,0.279,1,16,0.0364,0.0383,0,0.0,0.974,0.074,0.059,0.193,72,dwa
False,collision,507,253.0,245.63,295.85,0.8303,0.8552,51.283,0.239,1,33,0.0651,0.0659,0,0.0,0.97,0.067,0.037,0.108,73,dwa
False,collision,420,209.5,205.76,295.85,0.6955,0.7081,90.422,0.183,1,26,0.0619,0.0644,0,0.0,0.981,0.053,0.029,0.077,74,dwa
False,collision,443,221.0,217.33,295.85,0.7346,0.747,79.028,0.206,1,25,0.0564,0.0584,0,0.0,0.982,0.057,0.029,0.077,75,dwa
False,collision,428,213.5,205.36,295.85,0.6941,0.7216,91.045,0.193,1,61,0.1425,0.1425,0,0.0,0.96,0.069,0.091,0.325,76,dwa
False,collision,434,216.5,215.47,295.85,0.7283,0.7318,80.532,0.263,1,5,0.0115,0.0129,0,0.0,0.994,0.048,0.009,0.019,77,dwa
False,collision,450,224.5,221.84,295.85,0.7498,0.7588,74.244,0.285,1,15,0.0333,0.0359,0,0.0,0.987,0.049,0.022,0.064,78,dwa
False,collision,436,217.5,207.16,295.85,0.7002,0.7352,89.53,0.12,1,43,0.0986,0.1059,0,0.0,0.951,0.069,0.101,0.348,79,dwa
False,collision,470,234.5,227.83,295.85,0.7701,0.7926,70.017,0.329,1,19,0.0404,0.0519,0,0.0,0.97,0.077,0.041,0.102,80,dwa
False,collision,421,210.0,207.67,295.85,0.7019,0.7098,88.596,0.052,1,10,0.0238,0.0255,0,0.0,0.987,0.064,0.017,0.044,81,dwa
False,collision,427,213.0,210.21,295.85,0.7105,0.72,86.005,0.175,1,18,0.0422,0.0436,0,0.0,0.985,0.052,0.026,0.068,82,dwa
False,collision,487,243.0,233.346,295.85,0.7887,0.8214,64.191,0.168,1,31,0.0637,0.0637,0,0.0,0.959,0.099,0.055,0.159,83,dwa
False,collision,460,229.5,224.27,295.85,0.7581,0.7757,72.4,0.237,1,27,0.0587,0.0615,0,0.0,0.976,0.061,0.048,0.137,84,dwa
False,collision,436,217.5,213.97,295.85,0.7232,0.7352,82.341,0.109,1,14,0.0321,0.0359,0,0.0,0.982,0.055,0.028,0.077,85,dwa
False,collision,453,226.0,216.948,295.85,0.7333,0.7639,80.159,0.169,1,32,0.0706,0.0726,0,0.0,0.958,0.08,0.069,0.229,86,dwa
False,collision,426,212.5,207.94,295.85,0.7029,0.7183,88.053,0.218,1,33,0.0775,0.0935,0,0.0,0.977,0.049,0.034,0.107,87,dwa
False,collision,606,302.5,294.0,295.85,0.9937,1.0225,3.79,0.176,1,37,0.0611,0.0612,0,0.0,0.971,0.073,0.037,0.085,88,dwa
False,collision,444,221.5,215.09,295.85,0.727,0.7487,81.151,0.125,1,17,0.0383,0.0392,0,0.0,0.97,0.056,0.06,0.195,89,dwa
False,collision,412,205.5,203.98,295.85,0.6895,0.6946,92.101,0.316,1,16,0.0388,0.0401,0,0.0,0.991,0.047,0.021,0.071,90,dwa
False,collision,50,24.5,20.81,295.85,0.0703,0.0828,275.076,0.102,1,3,0.06,0.06,0,0.0,0.838,0.047,0.385,1.397,91,dwa
False,collision,415,207.0,204.77,295.85,0.6921,0.6997,91.428,0.242,1,17,0.041,0.041,0,0.0,0.988,0.052,0.018,0.042,92,dwa
False,collision,436,217.5,210.93,295.85,0.713,0.7352,86.122,0.185,1,57,0.1307,0.1377,0,0.0,0.968,0.069,0.059,0.181,93,dwa
False,collision,426,212.5,208.98,295.85,0.7064,0.7183,87.235,0.321,1,20,0.0469,0.0504,0,0.0,0.982,0.052,0.033,0.096,94,dwa
False,collision,525,262.0,257.06,295.85,0.8689,0.8856,39.323,0.137,1,30,0.0571,0.0571,0,0.0,0.98,0.057,0.033,0.096,95,dwa
False,collision,417,208.0,203.92,295.85,0.6893,0.7031,92.69,0.233,1,40,0.0959,0.0985,0,0.0,0.979,0.058,0.036,0.099,96,dwa
False,max_time,841,420.0,112.32,295.85,0.3797,1.4196,183.782,0.688,0,605,0.7194,0.7194,0,0.0,0.267,0.065,0.005,0.01,97,dwa
False,max_time,841,420.0,170.79,295.85,0.5773,1.4196,125.461,0.558,0,499,0.5933,0.5933,0,0.0,0.407,0.062,0.017,0.056,98,dwa
False,collision,444,221.5,208.33,295.85,0.7042,0.7487,88.033,0.228,1,68,0.1532,0.1581,0,0.0,0.939,0.071,0.076,0.248,99,dwa
False,collision,436,217.5,213.51,295.85,0.7217,0.7352,82.813,0.236,1,17,0.039,0.0414,0,0.0,0.98,0.053,0.027,0.078,100,dwa
True,goal_reached,627,313.0,298.248,295.85,1.0081,1.058,0.245,0.432,0,43,0.0686,0.0735,0,0.0,0.952,0.079,0.053,0.129,101,dwa
False,collision,446,222.5,221.01,295.85,0.747,0.7521,75.017,0.23,1,8,0.0179,0.0216,0,0.0,0.992,0.048,0.016,0.046,102,dwa
False,collision,439,219.0,213.639,295.85,0.7221,0.7402,83.954,0.206,1,11,0.0251,0.0272,0,0.0,0.974,0.067,0.022,0.047,103,dwa
False,collision,420,209.5,205.07,295.85,0.6932,0.7081,91.25,0.039,1,44,0.1048,0.112,0,0.0,0.977,0.056,0.051,0.162,104,dwa
False,collision,450,224.5,219.83,295.85,0.743,0.7588,76.759,0.259,1,24,0.0533,0.0539,0,0.0,0.978,0.061,0.028,0.069,105,dwa
False,collision,441,220.0,216.85,295.85,0.733,0.7436,79.346,0.048,1,35,0.0794,0.0837,0,0.0,0.984,0.053,0.029,0.086,106,dwa
False,collision,420,209.5,207.67,295.85,0.7019,0.7081,88.34,0.204,1,6,0.0143,0.0146,0,0.0,0.99,0.049,0.012,0.022,107,dwa
False,collision,597,298.0,289.378,295.85,0.9781,1.0073,7.779,0.302,1,43,0.072,0.0723,0,0.0,0.97,0.066,0.044,0.134,108,dwa
False,collision,416,207.5,204.84,295.85,0.6924,0.7014,91.197,0.216,1,18,0.0433,0.0465,0,0.0,0.986,0.051,0.025,0.072,109,dwa
False,collision,460,229.5,218.99,295.85,0.7402,0.7757,77.349,0.04,1,33,0.0717,0.0776,0,0.0,0.953,0.063,0.096,0.331,110,dwa
False,collision,421,210.0,206.66,295.85,0.6985,0.7098,89.471,0.171,1,10,0.0238,0.0238,0,0.0,0.982,0.05,0.02,0.059,111,dwa
False,collision,421,210.0,207.6,295.85,0.7017,0.7098,88.491,0.231,1,30,0.0713,0.0748,0,0.0,0.987,0.051,0.024,0.069,112,dwa
False,collision,463,231.0,227.02,295.85,0.7673,0.7808,70.093,0.172,1,28,0.0605,0.0605,0,0.0,0.981,0.063,0.042,0.125,113,dwa
False,collision,451,225.0,211.907,295.85,0.7163,0.7605,84.894,0.297,1,61,0.1353,0.147,0,0.0,0.94,0.071,0.109,0.396,114,dwa
False,collision,477,238.0,232.06,295.85,0.7844,0.8045,64.16,0.146,1,36,0.0755,0.0843,0,0.0,0.974,0.056,0.05,0.173,115,dwa
False,collision,422,210.5,204.85,295.85,0.6924,0.7115,91.439,0.206,1,42,0.0995,0.0995,0,0.0,0.972,0.058,0.044,0.138,116,dwa
True,goal_reached,654,326.5,296.867,295.85,1.0034,1.1036,0.244,0.402,0,63,0.0963,0.0992,0,0.0,0.908,0.069,0.08,0.238,117,dwa
False,collision,427,213.0,204.97,295.85,0.6928,0.72,91.629,0.376,1,41,0.096,0.096,0,0.0,0.961,0.062,0.064,0.219,118,dwa
False,collision,419,209.0,206.31,295.85,0.6973,0.7064,89.932,0.18,1,14,0.0334,0.0347,0,0.0,0.985,0.054,0.022,0.056,119,dwa
False,collision,435,217.0,214.0,295.85,0.7233,0.7335,82.078,0.105,1,10,0.023,0.0283,0,0.0,0.985,0.049,0.015,0.04,120,dwa
False,collision,424,211.5,208.21,295.85,0.7038,0.7149,87.918,0.273,1,20,0.0472,0.048,0,0.0,0.983,0.054,0.03,0.095,121,dwa
False,collision,475,237.0,230.598,295.85,0.7794,0.8011,66.622,0.145,1,23,0.0484,0.055,0,0.0,0.972,0.069,0.035,0.093,122,dwa
False,collision,441,220.0,207.0,295.85,0.6997,0.7436,89.202,0.163,1,35,0.0794,0.0858,0,0.0,0.939,0.055,0.058,0.179,123,dwa
False,collision,429,214.0,208.99,295.85,0.7064,0.7233,87.314,0.16,1,42,0.0979,0.1183,0,0.0,0.975,0.055,0.028,0.077,124,dwa
False,collision,468,233.5,224.44,295.85,0.7586,0.7893,72.045,0.104,1,19,0.0406,0.0421,0,0.0,0.96,0.068,0.076,0.252,125,dwa
False,collision,422,210.5,207.69,295.85,0.702,0.7115,88.476,0.289,1,8,0.019,0.0208,0,0.0,0.985,0.052,0.019,0.042,126,dwa
False,collision,461,230.0,224.27,295.85,0.7581,0.7774,72.226,0.152,1,32,0.0694,0.0808,0,0.0,0.974,0.06,0.038,0.093,127,dwa
False,collision,423,211.0,204.18,295.85,0.6901,0.7132,92.062,0.163,1,35,0.0827,0.0873,0,0.0,0.966,0.055,0.045,0.137,128,dwa
False,collision,340,169.5,167.62,295.85,0.5666,0.5729,128.749,0.381,1,23,0.0676,0.0701,0,0.0,0.987,0.055,0.025,0.062,129,dwa
False,collision,455,227.0,222.75,295.85,0.7529,0.7673,73.476,0.19,1,30,0.0659,0.0716,0,0.0,0.98,0.055,0.041,0.122,130,dwa
False,collision,110,54.5,50.8,295.85,0.1717,0.1842,245.151,0.098,1,3,0.0273,0.0273,0,0.0,0.926,0.086,0.163,0.539,131,dwa
False,collision,449,224.0,221.22,295.85,0.7477,0.7571,75.013,0.116,1,14,0.0312,0.0312,0,0.0,0.986,0.053,0.017,0.027,132,dwa
False,collision,419,209.0,205.63,295.85,0.695,0.7064,90.518,0.257,1,16,0.0382,0.0385,0,0.0,0.982,0.055,0.024,0.069,133,dwa
False,collision,460,229.5,227.06,295.85,0.7675,0.7757,69.142,0.215,1,19,0.0413,0.0437,0,0.0,0.988,0.05,0.021,0.056,134,dwa
False,collision,433,216.0,214.04,295.85,0.7235,0.7301,82.086,0.254,1,10,0.0231,0.0235,0,0.0,0.989,0.05,0.016,0.041,135,dwa
False,collision,443,221.0,214.317,295.85,0.7244,0.747,82.819,0.227,1,23,0.0519,0.052,0,0.0,0.968,0.068,0.035,0.098,136,dwa
False,collision,122,60.5,54.67,295.85,0.1848,0.2045,241.306,0.239,1,3,0.0246,0.0246,0,0.0,0.899,0.082,0.221,0.751,137,dwa
False,collision,453,226.0,220.65,295.85,0.7458,0.7639,75.727,0.342,1,23,0.0508,0.0523,0,0.0,0.975,0.058,0.059,0.192,138,dwa
False,collision,418,208.5,207.35,295.85,0.7009,0.7047,88.651,0.291,1,2,0.0048,0.0052,0,0.0,0.993,0.049,0.008,0.007,139,dwa
False,collision,427,213.0,210.99,295.85,0.7132,0.72,85.193,0.311,1,8,0.0187,0.0265,0,0.0,0.989,0.053,0.015,0.029,140,dwa
False,collision,433,216.0,209.77,295.85,0.709,0.7301,86.53,0.291,1,33,0.0762,0.0805,0,0.0,0.97,0.057,0.047,0.138,141,dwa
False,collision,460,229.5,227.87,295.85,0.7702,0.7757,68.323,0.398,1,20,0.0435,0.0465,0,0.0,0.991,0.051,0.018,0.048,142,dwa
False,collision,488,243.5,232.427,295.85,0.7856,0.8231,65.463,0.368,1,49,0.1004,0.1006,0,0.0,0.953,0.082,0.085,0.278,143,dwa
False,collision,419,209.0,208.11,295.85,0.7034,0.7064,87.905,0.295,1,7,0.0167,0.0189,0,0.0,0.994,0.047,0.009,0.017,144,dwa
False,collision,160,79.5,76.91,295.85,0.26,0.2687,219.321,0.215,1,17,0.1062,0.1062,0,0.0,0.963,0.069,0.07,0.202,145,dwa
False,collision,434,216.5,212.07,295.85,0.7168,0.7318,84.221,0.196,1,30,0.0691,0.0733,0,0.0,0.978,0.055,0.038,0.104,146,dwa
False,collision,420,209.5,205.84,295.85,0.6958,0.7081,90.496,0.366,1,18,0.0429,0.0429,0,0.0,0.981,0.054,0.029,0.079,147,dwa
False,collision,454,226.5,222.07,295.85,0.7506,0.7656,74.486,0.2,1,36,0.0793,0.0816,0,0.0,0.979,0.055,0.032,0.095,148,dwa
False,collision,422,210.5,205.96,295.85,0.6962,0.7115,90.122,0.27,1,17,0.0403,0.043,0,0.0,0.977,0.051,0.03,0.083,149,dwa
False,collision,510,254.5,244.96,295.85,0.828,0.8602,52.556,0.292,1,43,0.0843,0.0855,0,0.0,0.961,0.082,0.082,0.266,150,dwa
False,max_time,841,420.0,149.69,295.85,0.506,1.4196,146.508,0.691,0,536,0.6373,0.6521,0,0.0,0.356,0.062,0.004,0.009,151,dwa
False,collision,495,247.0,242.7,295.85,0.8203,0.8349,54.053,0.187,1,31,0.0626,0.0678,0,0.0,0.981,0.062,0.023,0.05,152,dwa
False,collision,420,209.5,207.39,295.85,0.701,0.7081,88.82,0.262,1,11,0.0262,0.0285,0,0.0,0.988,0.05,0.019,0.057,153,dwa
False,collision,432,215.5,212.86,295.85,0.7195,0.7284,83.522,0.284,1,22,0.0509,0.052,0,0.0,0.986,0.052,0.023,0.059,154,dwa
False,collision,449,224.0,216.78,295.85,0.7327,0.7571,79.836,0.354,1,18,0.0401,0.05,0,0.0,0.966,0.057,0.023,0.05,155,dwa
False,collision,441,220.0,215.42,295.85,0.7281,0.7436,81.05,0.21,1,17,0.0385,0.0428,0,0.0,0.978,0.077,0.035,0.108,156,dwa
False,collision,483,241.0,233.94,295.85,0.7907,0.8146,62.634,0.276,1,36,0.0745,0.0763,0,0.0,0.969,0.072,0.05,0.15,157,dwa
False,collision,437,218.0,213.63,295.85,0.7221,0.7369,82.871,0.332,1,29,0.0664,0.0763,0,0.0,0.978,0.06,0.042,0.124,158,dwa
False,collision,538,268.5,262.23,295.85,0.8864,0.9076,35.043,0.233,1,25,0.0465,0.0473,0,0.0,0.975,0.07,0.036,0.095,159,dwa
False,collision,420,209.5,207.5,295.85,0.7014,0.7081,88.49,0.13,1,5,0.0119,0.013,0,0.0,0.989,0.05,0.014,0.034,160,dwa
False,collision,422,210.5,206.89,295.85,0.6993,0.7115,89.301,0.229,1,20,0.0474,0.0481,0,0.0,0.981,0.057,0.026,0.062,161,dwa
False,collision,419,209.0,205.56,295.85,0.6948,0.7064,90.734,0.249,1,24,0.0573,0.063,0,0.0,0.982,0.052,0.025,0.065,162,dwa
False,collision,436,217.5,214.19,295.85,0.724,0.7352,81.831,0.206,1,13,0.0298,0.0311,0,0.0,0.983,0.05,0.016,0.042,163,dwa
False,collision,415,207.0,204.15,295.85,0.69,0.6997,91.904,0.314,1,23,0.0554,0.0576,0,0.0,0.985,0.05,0.026,0.076,164,dwa
False,collision,422,210.5,207.54,295.85,0.7015,0.7115,88.645,0.311,1,25,0.0592,0.0627,0,0.0,0.984,0.055,0.037,0.122,165,dwa
False,collision,420,209.5,204.89,295.85,0.6925,0.7081,91.267,0.277,1,8,0.019,0.0196,0,0.0,0.976,0.069,0.062,0.217,166,dwa
False,collision,426,212.5,211.23,295.85,0.714,0.7183,84.823,0.369,1,8,0.0188,0.0206,0,0.0,0.992,0.049,0.01,0.017,167,dwa
False,collision,461,230.0,220.91,295.85,0.7467,0.7774,75.464,0.074,1,40,0.0868,0.0988,0,0.0,0.959,0.068,0.091,0.293,168,dwa
False,collision,423,211.0,205.88,295.85,0.6959,0.7132,90.462,0.3,1,15,0.0355,0.0402,0,0.0,0.974,0.062,0.04,0.127,169,dwa
False,collision,65,32.0,29.87,295.85,0.101,0.1082,266.015,0.211,1,3,0.0462,0.0462,0,0.0,0.924,0.049,0.175,0.602,170,dwa
False,collision,437,218.0,214.07,295.85,0.7236,0.7369,82.043,0.253,1,41,0.0938,0.1051,0,0.0,0.98,0.053,0.037,0.114,171,dwa
False,collision,419,209.0,206.95,295.85,0.6995,0.7064,89.38,0.187,1,15,0.0358,0.0369,0,0.0,0.989,0.051,0.018,0.047,172,dwa
