time,x,y,yaw,v,w,goal_distance,min_person_dist,closest_person,total_cost,action_linear_x,action_angular_z,observation_state_linear_x,observation_state_angular_z,observation_state_road_type
0.5,2.1499,3.9948,-0.03491,0.3,-0.06981,295.8501,2.8502,walk_east_mid.0,325.7287,0.3,-0.06981,0.3,-0.06981,Sidewalk
1.0,2.4184,3.9665,-0.10472,0.54,-0.13963,295.5816,2.9351,walk_east_mid.0,325.1383,0.54,-0.13963,0.54,-0.13963,Sidewalk
1.5,2.7617,3.9122,-0.15708,0.695,-0.10472,295.2384,2.9563,walk_east_mid.0,324.6545,0.695,-0.10472,0.695,-0.10472,Sidewalk
2.0,3.0964,3.9005,-0.03491,0.67,0.24435,294.9036,2.9717,walk_east_mid.0,324.3061,0.67,0.24435,0.67,0.24435,Sidewalk
2.5,3.4172,3.8668,-0.10472,0.645,-0.13963,294.5828,3.0363,walk_east_mid.0,323.7281,0.645,-0.13963,0.645,-0.13963,Sidewalk
3.0,3.7234,3.8183,-0.15708,0.62,-0.10472,294.2767,3.1562,walk_east_mid.0,323.2624,0.62,-0.10472,0.62,-0.10472,Sidewalk
3.5,4.0154,3.7615,-0.19199,0.595,-0.06981,293.9847,3.2712,walk_east_mid.0,322.8601,0.595,-0.06981,0.595,-0.06981,Sidewalk
4.0,4.3529,3.6898,-0.20944,0.69,-0.03491,293.6473,3.3091,walk_east_mid.0,322.3983,0.69,-0.03491,0.69,-0.03491,Sidewalk
4.5,4.6781,3.6207,-0.20944,0.665,-0.0,293.3222,3.3879,walk_east_mid.0,322.0716,0.665,-0.0,0.665,-0.0,Sidewalk
5.0,4.9628,3.5653,-0.19199,0.58,0.03491,293.0376,3.509,walk_east_mid.0,321.7301,0.58,0.03491,0.58,0.03491,Sidewalk
5.5,5.3897,3.543,-0.05236,0.855,0.27925,292.6107,3.4756,walk_east_mid.0,321.1625,0.855,0.27925,0.855,0.27925,Sidewalk
6.0,5.8341,3.5662,0.05236,0.89,0.20944,292.1663,3.4066,walk_east_mid.0,320.8771,0.89,0.20944,0.89,0.20944,Sidewalk
6.5,6.1418,3.6205,0.17453,0.625,0.24435,291.8584,3.4757,walk_east_mid.0,320.4534,0.625,0.24435,0.625,0.24435,Sidewalk
7.0,6.47,3.655,0.10472,0.66,-0.13963,291.5302,3.5293,walk_east_mid.0,320.0023,0.66,-0.13963,0.66,-0.13963,Sidewalk
7.5,6.7871,3.6716,0.05236,0.635,-0.10472,291.2131,3.5977,walk_east_mid.0,319.6005,0.635,-0.10472,0.635,-0.10472,Sidewalk
8.0,7.2387,3.7271,0.12217,0.91,0.13963,290.7614,3.5672,walk_east_mid.0,319.1085,0.91,0.13963,0.91,0.13963,Sidewalk
8.5,7.5907,3.7455,0.05236,0.705,-0.13963,290.4094,3.6237,walk_east_mid.0,318.6006,0.705,-0.13963,0.705,-0.13963,Sidewalk
9.0,7.9307,3.7455,-0.0,0.68,-0.10472,290.0694,3.6635,walk_east_mid.0,318.214,0.68,-0.10472,0.68,-0.10472,Sidewalk
9.5,8.258,3.7341,-0.03491,0.655,-0.06981,289.7421,3.6998,walk_east_mid.0,317.8599,0.655,-0.06981,0.655,-0.06981,Sidewalk
10.0,8.6924,3.7569,0.05236,0.87,0.17453,289.3077,3.6469,walk_east_mid.0,317.3451,0.87,0.17453,0.87,0.17453,Sidewalk
10.5,9.0549,3.7569,-0.0,0.725,-0.10472,288.9452,3.6546,walk_east_mid.0,316.9961,0.725,-0.10472,0.725,-0.10472,Sidewalk
11.0,9.3747,3.7457,-0.03491,0.64,-0.06981,288.6254,3.7107,walk_east_mid.0,316.6304,0.64,-0.06981,0.64,-0.06981,Sidewalk
11.5,9.8016,3.7681,0.05236,0.855,0.17453,288.1985,3.6694,walk_east_mid.0,316.0802,0.855,0.17453,0.855,0.17453,Sidewalk
12.0,10.1566,3.7681,-0.0,0.71,-0.10472,287.8435,3.6739,walk_east_mid.0,315.7618,0.71,-0.10472,0.71,-0.10472,Sidewalk
12.5,10.4989,3.7561,-0.03491,0.685,-0.06981,287.5012,3.686,walk_east_mid.0,315.4211,0.685,-0.06981,0.685,-0.06981,Sidewalk
13.0,10.9183,3.7781,0.05236,0.84,0.17453,287.0817,3.6293,walk_east_mid.0,314.9095,0.84,0.17453,0.84,0.17453,Sidewalk
13.5,11.2658,3.7781,-0.0,0.695,-0.10472,286.7342,3.6533,walk_east_mid.0,314.5748,0.695,-0.10472,0.695,-0.10472,Sidewalk
14.0,11.6006,3.7664,-0.03491,0.67,-0.06981,286.3995,3.3407,walk_east_up.1,314.2206,0.67,-0.06981,0.67,-0.06981,Sidewalk
14.5,12.0126,3.788,0.05236,0.825,0.17453,285.9875,3.0008,walk_east_up.1,313.6938,0.825,0.17453,0.825,0.17453,Sidewalk
15.0,12.3526,3.788,-0.0,0.68,-0.10472,285.6475,2.6792,walk_east_up.1,313.3392,0.68,-0.10472,0.68,-0.10472,Sidewalk
15.5,12.7092,3.8129,0.06981,0.715,0.13963,285.2909,2.2994,walk_east_up.1,312.9829,0.715,0.13963,0.715,0.13963,Sidewalk
16.0,13.1142,3.8129,-0.0,0.81,-0.13963,284.8859,2.0615,walk_east_up.1,312.3571,0.81,-0.13963,0.81,-0.13963,Sidewalk
16.5,13.5361,3.7908,-0.05236,0.845,-0.10472,284.464,1.8268,walk_east_up.1,312.0075,0.845,-0.10472,0.845,-0.10472,Sidewalk
17.0,13.8848,3.7603,-0.08727,0.7,-0.06981,284.1153,1.5565,walk_east_up.1,311.6586,0.7,-0.06981,0.7,-0.06981,Sidewalk
17.5,14.2503,3.7219,-0.10472,0.735,-0.03491,283.7499,1.3165,walk_east_up.1,311.3959,0.735,-0.03491,0.735,-0.03491,Sidewalk
18.0,14.6953,3.7219,-0.0,0.89,0.20944,283.3049,1.1456,walk_east_up.1,311.0518,0.89,0.20944,0.89,0.20944,Sidewalk
18.5,15.1866,3.7562,0.06981,0.985,0.13963,282.8135,1.0102,walk_east_up.1,310.8703,0.985,0.13963,0.985,0.13963,Sidewalk
19.0,15.5744,3.797,0.10472,0.78,0.06981,282.4256,0.8919,walk_east_up.1,311.4885,0.78,0.06981,0.78,0.06981,Sidewalk
19.5,15.9814,3.8183,0.05236,0.815,-0.10472,282.0187,0.8928,walk_east_up.1,310.8956,0.815,-0.10472,0.815,-0.10472,Sidewalk
20.0,16.3463,3.8247,0.01745,0.73,-0.06981,281.6537,1.0434,walk_east_up.1,310.7508,0.73,-0.06981,0.73,-0.06981,Sidewalk
20.5,16.6684,3.8078,-0.05236,0.645,-0.13963,281.3317,1.2661,walk_east_up.1,310.1814,0.645,-0.13963,0.645,-0.13963,Sidewalk
21.0,17.0065,3.7723,-0.10472,0.68,-0.10472,280.9936,1.3295,walk_east_dn.1,309.142,0.68,-0.10472,0.68,-0.10472,Sidewalk
21.5,17.3605,3.7225,-0.13963,0.715,-0.06981,280.6396,1.0619,walk_east_dn.1,308.8931,0.715,-0.06981,0.715,-0.06981,Sidewalk
22.0,17.7606,3.6592,-0.15708,0.81,-0.03491,280.2396,0.8424,walk_east_dn.1,309.3875,0.81,-0.03491,0.81,-0.03491,Sidewalk
22.5,18.2371,3.5837,-0.15708,0.965,-0.0,279.7632,0.6409,walk_east_dn.1,311.601,0.965,-0.0,0.965,-0.0,Sidewalk
23.0,18.762,3.5099,-0.13963,1.06,0.03491,279.2385,0.5688,walk_east_dn.1,313.793,1.06,0.03491,1.06,0.03491,Sidewalk
23.5,19.1429,3.704,0.47124,0.855,1.22173,278.8573,0.4623,walk_east_dn.1,337.0696,0.855,1.22173,0.855,1.22173,Sidewalk
24.0,19.3483,4.1654,1.15192,1.01,1.36136,278.6518,0.8332,walk_east_dn.1,311.6301,1.01,1.36136,1.01,1.36136,Sidewalk
24.5,19.2888,4.5027,1.74533,0.685,1.18682,278.7117,1.4137,walk_east_dn.1,309.1511,0.685,1.18682,0.685,1.18682,Sidewalk
25.0,18.9158,4.8047,2.46091,0.96,1.43117,279.0854,2.3313,walk_east_dn.1,308.1349,0.96,1.43117,0.96,1.43117,Sidewalk
25.5,18.389,4.8323,3.08923,1.055,1.25664,279.6123,3.3002,walk_east_dn.1,307.6259,1.055,1.25664,1.055,1.25664,Sidewalk
26.0,17.9608,4.6046,-2.6529,0.97,1.0821,280.0399,4.2099,walk_east_dn.1,307.317,0.97,1.0821,0.97,1.0821,Sidewalk
26.5,17.7198,4.2335,-2.14675,0.885,1.01229,280.2803,4.9926,walk_east_dn.1,307.1608,0.885,1.01229,0.885,1.01229,Sidewalk
27.0,17.6619,3.8681,-1.72788,0.74,0.83776,280.3382,5.6023,walk_east_up.2,307.0871,0.74,0.83776,0.74,0.83776,Sidewalk
27.5,17.7687,3.4956,-1.29154,0.775,0.87266,280.2318,5.0594,walk_east_up.2,307.0601,0.775,0.87266,0.775,0.87266,Sidewalk
28.0,17.9362,3.265,-0.94248,0.57,0.69813,280.0648,4.5694,walk_east_up.2,307.1604,0.57,0.69813,0.57,0.69813,Sidewalk
28.5,18.1567,3.1049,-0.62832,0.545,0.62832,279.8448,4.167,walk_east_up.2,307.1107,0.545,0.62832,0.545,0.62832,Sidewalk
29.0,18.434,3.03,-0.29671,0.58,0.66323,279.5677,3.759,walk_east_up.2,307.3168,0.58,0.66323,0.58,0.66323,Sidewalk
29.5,18.7715,3.03,-0.0,0.675,0.59341,279.2302,3.4882,walk_east_up.2,307.0716,0.675,0.59341,0.675,0.59341,Sidewalk
30.0,19.2765,3.03,-0.0,1.01,-0.0,278.7252,3.333,walk_east_up.2,303.407,1.01,-0.0,1.01,-0.0,Sidewalk
30.5,19.7989,3.0391,0.01745,1.045,0.03491,278.2028,3.1939,walk_east_up.2,302.7201,1.045,0.03491,1.045,0.03491,Sidewalk
31.0,20.3082,3.0658,0.05236,1.02,0.06981,277.6934,3.0556,walk_east_up.2,302.342,1.02,0.06981,1.02,0.06981,Sidewalk
31.5,20.835,3.0934,0.05236,1.055,-0.0,277.1665,2.8623,walk_east_up.2,301.6091,1.055,-0.0,1.055,-0.0,Sidewalk
32.0,21.3487,3.1293,0.06981,1.03,0.03491,276.6526,2.6828,walk_east_up.2,301.2229,1.03,0.03491,1.03,0.03491,Sidewalk
32.5,21.8805,3.1572,0.05236,1.065,-0.03491,276.1208,2.482,walk_east_up.2,300.5559,1.065,-0.03491,1.065,-0.03491,Sidewalk
