success,termination_reason,steps,total_time_s,path_length_m,straight_line_distance_m,extra_distance_ratio,normalized_time_ratio,final_goal_distance_m,min_person_distance_m,collision_steps,hazard_steps_lt_social_distance,hazard_time_ratio,hazard_ratio_given_social_presence,sidewalk_violation_steps,sidewalk_violation_ratio,mean_speed_mps,mean_abs_yaw_rate_radps,mean_abs_accel_mps2,mean_abs_jerk_mps3,algorithm,seed
True,goal_reached,511,255.0,300.15,295.85,1.0145,1.0343,0.138,0.567,0,17,0.0333,0.0346,0,0.0,1.175,0.091,0.031,0.108,orca,483
False,collision,62,30.5,34.15,295.85,0.1154,0.1237,261.842,0.38,1,18,0.2903,0.2903,0,0.0,1.106,0.02,0.121,0.353,orca,484
False,collision,146,72.5,73.0,295.85,0.2467,0.2941,222.904,0.38,1,121,0.8288,0.8288,0,0.0,1.002,0.017,0.131,0.469,orca,485
False,collision,402,200.5,234.789,295.85,0.7936,0.8132,66.26,0.291,1,35,0.0871,0.0882,0,0.0,1.17,0.095,0.048,0.15,orca,486
False,max_time,841,420.0,163.45,295.85,0.5525,1.7036,133.41,0.529,0,35,0.0416,0.0416,0,0.0,0.389,0.021,0.015,0.049,orca,487
False,collision,142,70.5,80.25,295.85,0.2713,0.286,215.6,0.393,1,64,0.4507,0.4507,0,0.0,1.132,0.0,0.092,0.329,orca,488
False,collision,458,228.5,263.321,295.85,0.89,0.9268,37.395,0.292,1,11,0.024,0.024,0,0.0,1.151,0.134,0.061,0.176,orca,489
False,collision,115,57.0,66.95,295.85,0.2263,0.2312,228.9,0.397,1,32,0.2783,0.2783,0,0.0,1.167,0.0,0.072,0.237,orca,490
True,goal_reached,513,256.0,300.684,295.85,1.0163,1.0384,0.172,0.513,0,42,0.0819,0.0819,0,0.0,1.173,0.095,0.051,0.171,orca,491
False,collision,425,212.0,245.363,295.85,0.8293,0.8599,58.146,0.328,1,9,0.0212,0.0212,0,0.0,1.156,0.17,0.065,0.187,orca,492
False,max_time,841,420.0,156.85,295.85,0.5302,1.7036,139.888,0.46,0,70,0.0832,0.0832,0,0.0,0.373,0.029,0.025,0.087,orca,493
False,collision,480,239.5,271.995,295.85,0.9194,0.9714,39.924,0.29,1,15,0.0312,0.0312,0,0.0,1.135,0.258,0.095,0.292,orca,494
False,collision,358,178.5,209.25,295.85,0.7073,0.724,89.476,0.374,1,7,0.0196,0.0196,0,0.0,1.17,0.072,0.033,0.064,orca,495
False,max_time,841,420.0,147.45,295.85,0.4984,1.7036,148.827,0.685,0,17,0.0202,0.0203,0,0.0,0.351,0.017,0.011,0.035,orca,496
True,goal_reached,548,273.5,303.994,295.85,1.0275,1.1093,0.083,0.441,0,124,0.2263,0.2284,0,0.0,1.11,0.153,0.09,0.319,orca,497
False,collision,60,29.5,31.55,295.85,0.1066,0.1197,264.3,0.383,1,36,0.6,0.6,0,0.0,1.057,0.0,0.159,0.517,orca,498
False,collision,148,73.5,86.15,295.85,0.2912,0.2981,209.729,0.399,1,47,0.3176,0.3176,0,0.0,1.166,0.008,0.078,0.266,orca,499
False,collision,97,48.0,50.3,295.85,0.17,0.1947,245.717,0.363,1,56,0.5773,0.5773,0,0.0,1.04,0.045,0.169,0.594,orca,500
