time,x,y,yaw,v,w,goal_distance,min_person_dist,closest_person,total_cost,action_linear_x,action_angular_z,observation_state_linear_x,observation_state_angular_z,observation_state_road_type
0.5,2.1499,3.9961,-0.02618,0.3,-0.05236,295.8501,2.8501,walk_east_mid.0,369.7373,0.3,-0.05236,0.3,-0.05236,Sidewalk
1.0,2.4191,4.0173,0.07854,0.54,0.20944,295.5809,3.07,walk_east_mid.0,368.8938,0.54,0.20944,0.54,0.20944,Sidewalk
1.5,2.7031,4.0622,0.15708,0.575,0.15708,295.2969,3.1945,walk_east_mid.0,368.2002,0.575,0.15708,0.575,0.15708,Sidewalk
2.0,3.0676,4.0813,0.05236,0.73,-0.20944,294.9324,3.2786,walk_east_mid.0,367.6399,0.73,-0.20944,0.73,-0.20944,Sidewalk
2.5,3.4499,4.0713,-0.02618,0.765,-0.15708,294.5501,3.3262,walk_east_mid.0,367.151,0.765,-0.15708,0.765,-0.15708,Sidewalk
3.0,3.7889,4.0446,-0.07854,0.68,-0.10472,294.2111,3.4056,walk_east_mid.0,366.7212,0.68,-0.10472,0.68,-0.10472,Sidewalk
3.5,4.2064,4.0446,-0.0,0.835,0.15708,293.7936,3.4488,walk_east_mid.0,365.9204,0.835,0.15708,0.835,0.15708,Sidewalk
4.0,4.7007,4.0706,0.05236,0.99,0.10472,293.2993,3.4533,walk_east_mid.0,365.3634,0.99,0.10472,0.99,0.10472,Sidewalk
4.5,5.1231,4.0595,-0.02618,0.845,-0.15708,292.8769,3.5254,walk_east_mid.0,364.6363,0.845,-0.15708,0.845,-0.15708,Sidewalk
5.0,5.6215,4.0203,-0.07854,1.0,-0.10472,292.3785,3.5203,walk_east_mid.0,363.9444,1.0,-0.10472,1.0,-0.10472,Sidewalk
5.5,6.049,4.0203,-0.0,0.855,0.15708,291.951,3.5332,walk_east_mid.0,363.5073,0.855,0.15708,0.855,0.15708,Sidewalk
6.0,6.5533,4.0467,0.05236,1.01,0.10472,291.4467,3.4815,walk_east_mid.0,363.1024,1.01,0.10472,1.01,0.10472,Sidewalk
6.5,6.9857,4.0354,-0.02618,0.865,-0.15708,291.0143,3.5481,walk_east_mid.0,362.1996,0.865,-0.15708,0.865,-0.15708,Sidewalk
7.0,7.4642,3.9977,-0.07854,0.96,-0.10472,290.5358,3.5175,walk_east_mid.0,361.7297,0.96,-0.10472,0.96,-0.10472,Sidewalk
7.5,7.9017,3.9977,-0.0,0.875,0.15708,290.0983,3.5127,walk_east_mid.0,361.2531,0.875,0.15708,0.875,0.15708,Sidewalk
8.0,8.2662,3.9786,-0.05236,0.73,-0.10472,289.7338,3.5618,walk_east_mid.0,360.8843,0.73,-0.10472,0.73,-0.10472,Sidewalk
8.5,8.6786,3.9894,0.02618,0.825,0.15708,289.3214,3.6157,walk_east_mid.0,360.0633,0.825,0.15708,0.825,0.15708,Sidewalk
9.0,9.1372,4.0255,0.07854,0.92,0.10472,288.8628,3.5815,walk_east_mid.0,359.6705,0.92,0.10472,0.92,0.10472,Sidewalk
9.5,9.5847,4.0255,-0.0,0.895,-0.15708,288.4153,3.5592,walk_east_mid.0,359.0264,0.895,-0.15708,0.895,-0.15708,Sidewalk
10.0,10.079,4.0514,0.05236,0.99,0.10472,287.921,3.5196,walk_east_mid.0,358.6145,0.99,0.10472,0.99,0.10472,Sidewalk
10.5,10.5013,4.0403,-0.02618,0.845,-0.15708,287.4987,3.5782,walk_east_mid.0,357.8051,0.845,-0.15708,0.845,-0.15708,Sidewalk
11.0,10.9699,4.0035,-0.07854,0.94,-0.10472,287.0301,3.5604,walk_east_mid.0,357.3707,0.94,-0.10472,0.94,-0.10472,Sidewalk
11.5,11.3974,4.0035,-0.0,0.855,0.15708,286.6026,3.6115,walk_east_mid.0,356.7278,0.855,0.15708,0.855,0.15708,Sidewalk
12.0,11.9017,3.977,-0.05236,1.01,-0.10472,286.0983,3.5802,walk_east_mid.0,356.1588,1.01,-0.10472,1.01,-0.10472,Sidewalk
12.5,12.3041,3.9876,0.02618,0.805,0.15708,285.6959,3.6368,walk_east_mid.0,355.534,0.805,0.15708,0.805,0.15708,Sidewalk
13.0,12.7826,4.0252,0.07854,0.96,0.10472,285.2174,3.5983,walk_east_mid.0,354.9989,0.96,0.10472,0.96,0.10472,Sidewalk
13.5,13.2501,4.0252,-0.0,0.935,-0.15708,284.7499,3.6124,walk_east_mid.0,354.285,0.935,-0.15708,0.935,-0.15708,Sidewalk
