time,x,y,yaw,v,w,goal_distance,min_person_dist,closest_person,total_cost,action_linear_x,action_angular_z,observation_state_linear_x,observation_state_angular_z,observation_state_road_type
0.5,2.1999,3.993,-0.03491,0.4,-0.06981,295.8001,2.8002,walk_east_mid.0,590.5649,0.4,-0.06981,0.4,-0.06981,Sidewalk
1.0,2.5996,3.9791,-0.03491,0.8,-0.0,295.4004,2.8609,walk_east_dn.0,588.3808,0.8,-0.0,0.8,-0.0,Sidewalk
1.5,3.0196,3.9791,0.0,0.84,0.06981,294.9804,2.8095,walk_east_dn.0,587.2925,0.84,0.06981,0.84,0.06981,Sidewalk
2.0,3.4286,4.0077,0.06981,0.82,0.13963,294.5714,2.7719,walk_east_dn.0,586.6298,0.82,0.13963,0.82,0.13963,Sidewalk
2.5,3.8563,4.0526,0.10472,0.86,0.06981,294.1437,2.7064,walk_east_dn.0,585.5472,0.86,0.06981,0.86,0.06981,Sidewalk
3.0,4.3038,4.0996,0.10472,0.9,-0.0,293.6962,2.7004,walk_east_dn.0,584.3543,0.9,-0.0,0.9,-0.0,Sidewalk
3.5,4.7593,4.1637,0.13963,0.92,0.06981,293.2407,2.6932,walk_east_dn.0,583.4456,0.92,0.06981,0.92,0.06981,Sidewalk
4.0,5.2149,4.2277,0.13963,0.92,-0.0,292.7852,2.6504,walk_east_dn.0,582.3556,0.92,-0.0,0.92,-0.0,Sidewalk
4.5,5.6777,4.3093,0.17453,0.94,0.06981,292.3224,2.6436,walk_east_dn.0,581.3578,0.94,0.06981,0.94,0.06981,Sidewalk
5.0,6.1406,4.3909,0.17453,0.94,-0.0,291.8597,2.5697,walk_east_dn.0,580.4874,0.94,-0.0,0.94,-0.0,Sidewalk
5.5,6.606,4.4563,0.13963,0.94,-0.06981,291.3944,2.5008,walk_east_dn.0,579.4064,0.94,-0.06981,0.94,-0.06981,Sidewalk
6.0,7.0714,4.5217,0.13963,0.94,-0.0,290.929,2.4906,walk_east_dn.0,578.5058,0.94,-0.0,0.94,-0.0,Sidewalk
6.5,7.5389,4.5709,0.10472,0.94,-0.06981,290.4617,2.4256,walk_east_dn.0,577.6249,0.94,-0.06981,0.94,-0.06981,Sidewalk
7.0,8.0063,4.62,0.10472,0.94,-0.0,289.9944,2.3614,walk_east_dn.0,576.6635,0.94,-0.0,0.94,-0.0,Sidewalk
7.5,8.4751,4.6528,0.06981,0.94,-0.06981,289.5256,2.3103,walk_east_dn.0,575.6782,0.94,-0.06981,0.94,-0.06981,Sidewalk
8.0,8.944,4.6856,0.06981,0.94,-0.0,289.0568,2.248,walk_east_dn.0,574.6413,0.94,-0.0,0.94,-0.0,Sidewalk
8.5,9.4137,4.702,0.03491,0.94,-0.06981,288.5871,2.2173,walk_east_dn.0,573.6927,0.94,-0.06981,0.94,-0.06981,Sidewalk
9.0,9.8834,4.7184,0.03491,0.94,-0.0,288.1175,2.1785,walk_east_dn.0,572.7083,0.94,-0.0,0.94,-0.0,Sidewalk
9.5,10.3534,4.7184,-0.0,0.94,-0.06981,287.6475,2.1314,walk_east_dn.0,571.7135,0.94,-0.06981,0.94,-0.06981,Sidewalk
10.0,10.8234,4.7184,-0.0,0.94,-0.0,287.1775,2.0546,walk_east_dn.0,570.7715,0.94,-0.0,0.94,-0.0,Sidewalk
10.5,11.2931,4.702,-0.03491,0.94,-0.06981,286.7077,1.9638,walk_east_dn.0,569.8738,0.94,-0.06981,0.94,-0.06981,Sidewalk
11.0,11.7628,4.6856,-0.03491,0.94,-0.0,286.238,1.9229,walk_east_dn.0,568.9252,0.94,-0.0,0.94,-0.0,Sidewalk
11.5,12.2328,4.6856,-0.0,0.94,0.06981,285.768,1.8651,walk_east_dn.0,567.9991,0.94,0.06981,0.94,0.06981,Sidewalk
12.0,12.7028,4.6856,-0.0,0.94,-0.0,285.298,1.8282,walk_east_dn.0,567.0153,0.94,-0.0,0.94,-0.0,Sidewalk
12.5,13.1726,4.6692,-0.03491,0.94,-0.06981,284.8282,1.7906,walk_east_dn.0,566.1326,0.94,-0.06981,0.94,-0.06981,Sidewalk
13.0,13.6423,4.6528,-0.03491,0.94,-0.0,284.3585,1.7165,walk_east_dn.0,565.0292,0.94,-0.0,0.94,-0.0,Sidewalk
13.5,14.1123,4.6528,-0.0,0.94,0.06981,283.8885,1.6837,walk_east_dn.0,564.0905,0.94,0.06981,0.94,0.06981,Sidewalk
14.0,14.5823,4.6528,-0.0,0.94,-0.0,283.4185,1.6347,walk_east_dn.0,563.1298,0.94,-0.0,0.94,-0.0,Sidewalk
14.5,15.052,4.6364,-0.03491,0.94,-0.06981,282.9487,1.5903,walk_east_dn.0,562.348,0.94,-0.06981,0.94,-0.06981,Sidewalk
15.0,15.5217,4.62,-0.03491,0.94,-0.0,282.479,1.538,walk_east_dn.0,561.3131,0.94,-0.0,0.94,-0.0,Sidewalk
15.5,15.9917,4.62,-0.0,0.94,0.06981,282.009,1.4755,walk_east_dn.0,560.3556,0.94,0.06981,0.94,0.06981,Sidewalk
16.0,16.4617,4.62,-0.0,0.94,-0.0,281.539,1.4274,walk_east_dn.0,559.3889,0.94,-0.0,0.94,-0.0,Sidewalk
16.5,16.9314,4.6364,0.03491,0.94,0.06981,281.0693,1.4069,walk_east_dn.0,558.5004,0.94,0.06981,0.94,0.06981,Sidewalk
17.0,17.4011,4.6528,0.03491,0.94,-0.0,280.5996,1.3821,walk_east_dn.0,557.486,0.94,-0.0,0.94,-0.0,Sidewalk
17.5,17.8711,4.6528,-0.0,0.94,-0.06981,280.1296,1.3492,walk_east_dn.0,556.5923,0.94,-0.06981,0.94,-0.06981,Sidewalk
18.0,18.3411,4.6528,-0.0,0.94,-0.0,279.6596,1.3322,walk_east_dn.0,555.5949,0.94,-0.0,0.94,-0.0,Sidewalk
18.5,18.8108,4.6364,-0.03491,0.94,-0.06981,279.1899,1.3027,walk_east_dn.0,554.7318,0.94,-0.06981,0.94,-0.06981,Sidewalk
19.0,19.2806,4.62,-0.03491,0.94,-0.0,278.7201,1.2784,walk_east_dn.0,553.7568,0.94,-0.0,0.94,-0.0,Sidewalk
19.5,19.7506,4.62,-0.0,0.94,0.06981,278.2501,1.2751,walk_east_dn.0,552.8852,0.94,0.06981,0.94,0.06981,Sidewalk
20.0,20.2206,4.62,-0.0,0.94,-0.0,277.7801,1.2776,walk_east_dn.0,551.881,0.94,-0.0,0.94,-0.0,Sidewalk
20.5,20.6903,4.6036,-0.03491,0.94,-0.06981,277.3104,1.2683,walk_east_dn.0,550.9964,0.94,-0.06981,0.94,-0.06981,Sidewalk
21.0,21.16,4.5871,-0.03491,0.94,-0.0,276.8406,1.2644,walk_east_dn.0,550.009,0.94,-0.0,0.94,-0.0,Sidewalk
21.5,21.63,4.5871,-0.0,0.94,0.06981,276.3706,1.287,walk_east_dn.0,549.1077,0.94,0.06981,0.94,0.06981,Sidewalk
22.0,22.1,4.5871,-0.0,0.94,-0.0,275.9006,1.3096,walk_east_dn.0,548.0832,0.94,-0.0,0.94,-0.0,Sidewalk
22.5,22.5697,4.5707,-0.03491,0.94,-0.06981,275.4309,1.316,walk_east_dn.0,547.1829,0.94,-0.06981,0.94,-0.06981,Sidewalk
23.0,23.0394,4.5543,-0.03491,0.94,-0.0,274.9611,1.318,walk_east_dn.0,546.1885,0.94,-0.0,0.94,-0.0,Sidewalk
23.5,23.5094,4.5543,-0.0,0.94,0.06981,274.4911,1.3617,walk_east_dn.0,545.269,0.94,0.06981,0.94,0.06981,Sidewalk
24.0,23.9794,4.5543,-0.0,0.94,-0.0,274.0211,1.4095,walk_east_dn.0,544.2272,0.94,-0.0,0.94,-0.0,Sidewalk
24.5,24.4491,4.5379,-0.03491,0.94,-0.06981,273.5514,1.4507,walk_east_dn.0,543.3017,0.94,-0.06981,0.94,-0.06981,Sidewalk
25.0,24.9188,4.5215,-0.03491,0.94,-0.0,273.0817,1.5001,walk_east_dn.0,542.2723,0.94,-0.0,0.94,-0.0,Sidewalk
25.5,25.3888,4.5215,-0.0,0.94,0.06981,272.6117,1.5362,walk_east_dn.0,541.3692,0.94,0.06981,0.94,0.06981,Sidewalk
26.0,25.8588,4.5215,-0.0,0.94,-0.0,272.1417,1.6047,walk_east_dn.0,540.3276,0.94,-0.0,0.94,-0.0,Sidewalk
26.5,26.3286,4.5051,-0.03491,0.94,-0.06981,271.6719,1.6343,walk_east_dn.0,539.4195,0.94,-0.06981,0.94,-0.06981,Sidewalk
27.0,26.7983,4.4887,-0.03491,0.94,-0.0,271.2022,1.7079,walk_east_dn.0,538.387,0.94,-0.0,0.94,-0.0,Sidewalk
