time,x,y,yaw,v,w,goal_distance,min_person_dist,closest_person,total_cost,action_linear_x,action_angular_z,observation_state_linear_x,observation_state_angular_z,observation_state_road_type
0.5,2.1499,3.9948,-0.03491,0.3,-0.06981,295.8501,2.8502,walk_east_mid.0,325.7287,0.3,-0.06981,0.3,-0.06981,Sidewalk
1.0,2.3896,3.9822,-0.05236,0.48,-0.03491,295.6104,3.2474,walk_east_up.0,324.8717,0.48,-0.03491,0.48,-0.03491,Sidewalk
1.5,2.6767,3.9672,-0.05236,0.575,-0.0,295.3233,3.618,walk_east_up.0,324.0904,0.575,-0.0,0.575,-0.0,Sidewalk
2.0,3.0403,3.9353,-0.08727,0.73,-0.06981,294.9597,3.9118,walk_east_up.0,323.3285,0.73,-0.06981,0.73,-0.06981,Sidewalk
2.5,3.4207,3.8954,-0.10472,0.765,-0.03491,294.5793,4.1361,walk_east_up.0,322.5466,0.765,-0.03491,0.765,-0.03491,Sidewalk
3.0,3.8483,3.8504,-0.10472,0.86,-0.0,294.1517,4.2989,walk_east_up.0,321.7323,0.86,-0.0,0.86,-0.0,Sidewalk
3.5,4.324,3.8088,-0.08727,0.955,0.03491,293.676,4.4969,walk_east_up.0,321.1601,0.955,0.03491,0.955,0.03491,Sidewalk
4.0,4.8163,3.7571,-0.10472,0.99,-0.03491,293.1838,4.6205,walk_east_up.0,320.2036,0.99,-0.03491,0.99,-0.03491,Sidewalk
4.5,5.326,3.7035,-0.10472,1.025,-0.0,292.6741,4.7929,walk_east_up.0,319.3939,1.025,-0.0,1.025,-0.0,Sidewalk
5.0,5.854,3.6573,-0.08727,1.06,0.03491,292.1462,4.8394,walk_east_up.0,318.9385,1.06,0.03491,1.06,0.03491,Sidewalk
5.5,6.309,3.6095,-0.10472,0.915,-0.03491,291.6913,5.0647,walk_east_up.0,318.3496,0.915,-0.03491,0.915,-0.03491,Sidewalk
6.0,6.8411,3.5536,-0.10472,1.07,-0.0,291.1593,5.1595,walk_east_up.0,317.3283,1.07,-0.0,1.07,-0.0,Sidewalk
6.5,7.3616,3.508,-0.08727,1.045,0.03491,290.6388,5.2632,walk_east_up.0,316.8886,1.045,0.03491,1.045,0.03491,Sidewalk
7.0,7.8709,3.4813,-0.05236,1.02,0.06981,290.1296,5.3206,walk_east_up.0,316.4955,1.02,0.06981,1.02,0.06981,Sidewalk
7.5,8.3976,3.4537,-0.05236,1.055,-0.0,289.6029,5.4458,walk_east_up.0,315.5652,1.055,-0.0,1.055,-0.0,Sidewalk
8.0,8.9123,3.4357,-0.03491,1.03,0.03491,289.0882,5.6155,walk_east_up.0,315.0735,1.03,0.03491,1.03,0.03491,Sidewalk
8.5,9.4448,3.4357,-0.0,1.065,0.06981,288.5557,5.696,walk_east_up.0,314.4899,1.065,0.06981,1.065,0.06981,Sidewalk
