time,x,y,yaw,v,w,goal_distance,min_person_dist,closest_person,total_cost,action_linear_x,action_angular_z,observation_state_linear_x,observation_state_angular_z,observation_state_road_type
0.5,2.1999,3.993,-0.03491,0.4,-0.06981,295.8001,2.8002,walk_east_mid.0,590.5649,0.4,-0.06981,0.4,-0.06981,Sidewalk
1.0,2.5996,4.007,0.03491,0.8,0.13963,295.4004,2.9554,walk_east_mid.0,588.2297,0.8,0.13963,0.8,0.13963,Sidewalk
1.5,3.0685,3.9742,-0.06981,0.94,-0.20944,294.9315,3.0525,walk_east_mid.0,586.9445,0.94,-0.20944,0.94,-0.20944,Sidewalk
2.0,3.5339,3.9088,-0.13963,0.94,-0.13963,294.4661,3.1495,walk_east_mid.0,585.6479,0.94,-0.13963,0.94,-0.13963,Sidewalk
2.5,3.9968,3.8272,-0.17453,0.94,-0.06981,294.0033,3.2251,walk_east_mid.0,584.519,0.94,-0.06981,0.94,-0.06981,Sidewalk
3.0,4.4596,3.7456,-0.17453,0.94,-0.0,293.5405,3.3277,walk_east_mid.0,583.5367,0.94,-0.0,0.94,-0.0,Sidewalk
3.5,4.9251,3.6801,-0.13963,0.94,0.06981,293.0751,3.3724,walk_east_mid.0,582.723,0.94,0.06981,0.94,0.06981,Sidewalk
4.0,5.3905,3.6147,-0.13963,0.94,-0.0,292.6098,3.4104,walk_east_mid.0,581.5703,0.94,-0.0,0.94,-0.0,Sidewalk
4.5,5.8579,3.5656,-0.10472,0.94,0.06981,292.1424,3.5025,walk_east_mid.0,580.6805,0.94,0.06981,0.94,0.06981,Sidewalk
5.0,6.3253,3.5165,-0.10472,0.94,-0.0,291.6751,3.6438,walk_east_mid.0,579.5193,0.94,-0.0,0.94,-0.0,Sidewalk
5.5,6.7942,3.4837,-0.06981,0.94,0.06981,291.2063,3.7378,walk_east_mid.0,578.5977,0.94,0.06981,0.94,0.06981,Sidewalk
6.0,7.263,3.4509,-0.06981,0.94,-0.0,290.7375,3.7969,walk_east_mid.0,577.5572,0.94,-0.0,0.94,-0.0,Sidewalk
6.5,7.7328,3.4345,-0.03491,0.94,0.06981,290.2678,3.8549,walk_east_mid.0,576.6564,0.94,0.06981,0.94,0.06981,Sidewalk
7.0,8.2025,3.4181,-0.03491,0.94,-0.0,289.7981,3.9772,walk_east_mid.0,575.5946,0.94,-0.0,0.94,-0.0,Sidewalk
7.5,8.6725,3.4181,-0.0,0.94,0.06981,289.3281,4.0419,walk_east_mid.0,574.6886,0.94,0.06981,0.94,0.06981,Sidewalk
8.0,9.1425,3.4181,-0.0,0.94,-0.0,288.8581,4.1481,walk_east_mid.0,573.6476,0.94,-0.0,0.94,-0.0,Sidewalk
8.5,9.6122,3.4017,-0.03491,0.94,-0.06981,288.3884,4.239,walk_east_mid.0,572.7169,0.94,-0.06981,0.94,-0.06981,Sidewalk
9.0,10.0819,3.3853,-0.03491,0.94,-0.0,287.9188,4.343,walk_east_mid.0,571.7061,0.94,-0.0,0.94,-0.0,Sidewalk
9.5,10.5519,3.3853,-0.0,0.94,0.06981,287.4488,4.4236,walk_east_mid.0,570.7858,0.94,0.06981,0.94,0.06981,Sidewalk
10.0,11.0219,3.3853,-0.0,0.94,-0.0,286.9788,4.5406,walk_east_mid.0,569.7715,0.94,-0.0,0.94,-0.0,Sidewalk
10.5,11.4916,3.4017,0.03491,0.94,0.06981,286.509,4.5776,walk_east_mid.0,568.8785,0.94,0.06981,0.94,0.06981,Sidewalk
11.0,11.9613,3.4181,0.03491,0.94,-0.0,286.0393,4.6892,walk_east_mid.0,567.8561,0.94,-0.0,0.94,-0.0,Sidewalk
11.5,12.4313,3.4181,-0.0,0.94,-0.06981,285.5693,4.8209,walk_east_mid.0,566.9338,0.94,-0.06981,0.94,-0.06981,Sidewalk
12.0,12.9013,3.4181,-0.0,0.94,-0.0,285.0993,4.8738,walk_east_mid.0,565.9391,0.94,-0.0,0.94,-0.0,Sidewalk
12.5,13.371,3.4345,0.03491,0.94,0.06981,284.6295,5.0009,walk_east_mid.0,565.0287,0.94,0.06981,0.94,0.06981,Sidewalk
13.0,13.8408,3.4509,0.03491,0.94,-0.0,284.1598,5.1084,walk_east_mid.0,564.0177,0.94,-0.0,0.94,-0.0,Sidewalk
13.5,14.3108,3.4509,-0.0,0.94,-0.06981,283.6898,5.182,walk_east_mid.0,563.1173,0.94,-0.06981,0.94,-0.06981,Sidewalk
14.0,14.7808,3.4509,-0.0,0.94,-0.0,283.2198,5.2276,walk_east_mid.0,562.1214,0.94,-0.0,0.94,-0.0,Sidewalk
14.5,15.2505,3.4673,0.03491,0.94,0.06981,282.75,5.3021,walk_east_mid.0,561.2219,0.94,0.06981,0.94,0.06981,Sidewalk
15.0,15.7202,3.4837,0.03491,0.94,-0.0,282.2803,5.3249,walk_east_mid.0,560.2253,0.94,-0.0,0.94,-0.0,Sidewalk
15.5,16.1902,3.4837,-0.0,0.94,-0.06981,281.8103,5.4454,walk_east_mid.0,559.3231,0.94,-0.06981,0.94,-0.06981,Sidewalk
16.0,16.6602,3.4837,-0.0,0.94,-0.0,281.3403,5.506,walk_east_mid.0,558.3249,0.94,-0.0,0.94,-0.0,Sidewalk
16.5,17.1299,3.5001,0.03491,0.94,0.06981,280.8705,5.2596,walk_east_up.1,557.4241,0.94,0.06981,0.94,0.06981,Sidewalk
17.0,17.5996,3.5165,0.03491,0.94,-0.0,280.4008,5.0878,walk_east_up.1,556.4231,0.94,-0.0,0.94,-0.0,Sidewalk
17.5,18.0696,3.5165,-0.0,0.94,-0.06981,279.9308,4.9523,walk_east_up.1,555.5275,0.94,-0.06981,0.94,-0.06981,Sidewalk
18.0,18.5396,3.5165,-0.0,0.94,-0.0,279.4608,4.7781,walk_east_up.1,554.5236,0.94,-0.0,0.94,-0.0,Sidewalk
18.5,19.0093,3.5329,0.03491,0.94,0.06981,278.9911,4.5375,walk_east_up.1,553.6315,0.94,0.06981,0.94,0.06981,Sidewalk
19.0,19.479,3.5493,0.03491,0.94,-0.0,278.5213,4.375,walk_east_up.1,552.635,0.94,-0.0,0.94,-0.0,Sidewalk
19.5,19.949,3.5493,-0.0,0.94,-0.06981,278.0513,4.1438,walk_east_up.1,551.7408,0.94,-0.06981,0.94,-0.06981,Sidewalk
20.0,20.419,3.5493,-0.0,0.94,-0.0,277.5813,3.9666,walk_east_up.1,550.7453,0.94,-0.0,0.94,-0.0,Sidewalk
20.5,20.8888,3.5657,0.03491,0.94,0.06981,277.1116,3.7944,walk_east_up.1,549.8555,0.94,0.06981,0.94,0.06981,Sidewalk
21.0,21.3585,3.5821,0.03491,0.94,-0.0,276.6418,3.6642,walk_east_up.1,548.8699,0.94,-0.0,0.94,-0.0,Sidewalk
21.5,21.8285,3.5821,-0.0,0.94,-0.06981,276.1718,3.4141,walk_east_up.1,548.0092,0.94,-0.06981,0.94,-0.06981,Sidewalk
22.0,22.2985,3.5821,-0.0,0.94,-0.0,275.7019,3.2348,walk_east_up.1,547.0305,0.94,-0.0,0.94,-0.0,Sidewalk
22.5,22.7682,3.5985,0.03491,0.94,0.06981,275.2321,3.0336,walk_east_up.1,546.1664,0.94,0.06981,0.94,0.06981,Sidewalk
23.0,23.2379,3.6149,0.03491,0.94,-0.0,274.7624,2.8712,walk_east_up.1,545.1917,0.94,-0.0,0.94,-0.0,Sidewalk
23.5,23.7079,3.6149,-0.0,0.94,-0.06981,274.2924,2.7241,walk_east_up.1,544.33,0.94,-0.06981,0.94,-0.06981,Sidewalk
24.0,24.1779,3.6149,-0.0,0.94,-0.0,273.8224,2.4829,walk_east_up.1,543.3766,0.94,-0.0,0.94,-0.0,Sidewalk
24.5,24.6476,3.6313,0.03491,0.94,0.06981,273.3526,2.3089,walk_east_up.1,542.5281,0.94,0.06981,0.94,0.06981,Sidewalk
25.0,25.1173,3.6477,0.03491,0.94,-0.0,272.8829,2.0785,walk_east_up.1,541.5926,0.94,-0.0,0.94,-0.0,Sidewalk
25.5,25.5873,3.6477,-0.0,0.94,-0.06981,272.4129,1.9183,walk_east_up.1,540.7615,0.94,-0.06981,0.94,-0.06981,Sidewalk
26.0,26.0573,3.6477,-0.0,0.94,-0.0,271.9429,1.8092,walk_east_up.1,539.8099,0.94,-0.0,0.94,-0.0,Sidewalk
26.5,26.527,3.6641,0.03491,0.94,0.06981,271.4732,1.6079,walk_east_up.1,539.0259,0.94,0.06981,0.94,0.06981,Sidewalk
27.0,26.9967,3.6805,0.03491,0.94,-0.0,271.0034,1.4311,walk_east_up.1,538.1494,0.94,-0.0,0.94,-0.0,Sidewalk
27.5,27.4667,3.6805,-0.0,0.94,-0.06981,270.5334,1.3025,walk_east_up.1,537.3811,0.94,-0.06981,0.94,-0.06981,Sidewalk
28.0,27.9367,3.6805,-0.0,0.94,-0.0,270.0634,1.1674,walk_east_up.1,536.5527,0.94,-0.0,0.94,-0.0,Sidewalk
28.5,28.4065,3.6641,-0.03491,0.94,-0.06981,269.5937,1.1084,walk_east_up.1,535.7869,0.94,-0.06981,0.94,-0.06981,Sidewalk
29.0,28.8762,3.6477,-0.03491,0.94,-0.0,269.1241,1.075,walk_east_up.1,534.8352,0.94,-0.0,0.94,-0.0,Sidewalk
29.5,29.3462,3.6477,-0.0,0.94,0.06981,268.6541,1.0399,walk_east_up.1,533.9948,0.94,0.06981,0.94,0.06981,Sidewalk
30.0,29.8162,3.6477,-0.0,0.94,-0.0,268.1841,1.0416,walk_east_up.1,533.0137,0.94,-0.0,0.94,-0.0,Sidewalk
30.5,30.2859,3.6313,-0.03491,0.94,-0.06981,267.7144,1.1129,walk_east_up.1,532.0603,0.94,-0.06981,0.94,-0.06981,Sidewalk
31.0,30.7556,3.6149,-0.03491,0.94,-0.0,267.2447,1.1927,walk_east_up.1,531.0559,0.94,-0.0,0.94,-0.0,Sidewalk
31.5,31.2245,3.5821,-0.06981,0.94,-0.06981,266.7759,1.325,walk_east_up.1,530.0803,0.94,-0.06981,0.94,-0.06981,Sidewalk
32.0,31.6933,3.5494,-0.06981,0.94,-0.0,266.3071,1.5197,walk_east_up.1,529.0247,0.94,-0.0,0.94,-0.0,Sidewalk
32.5,32.1508,3.5013,-0.10472,0.92,-0.06981,265.8497,1.7348,walk_east_up.1,528.1739,0.92,-0.06981,0.92,-0.06981,Sidewalk
33.0,32.6182,3.4521,-0.10472,0.94,-0.0,265.3823,1.8831,walk_east_up.1,527.0195,0.94,-0.0,0.94,-0.0,Sidewalk
33.5,33.0871,3.4194,-0.06981,0.94,0.06981,264.9136,2.0945,walk_east_up.1,526.1921,0.94,0.06981,0.94,0.06981,Sidewalk
