time,x,y,yaw,v,w,goal_distance,min_person_dist,closest_person,total_cost,action_linear_x,action_angular_z,observation_state_linear_x,observation_state_angular_z,observation_state_road_type
0.5,2.1499,3.9948,-0.03491,0.3,-0.06981,295.8501,2.8502,walk_east_mid.0,590.7342,0.3,-0.06981,0.3,-0.06981,Sidewalk
1.0,2.4499,3.9948,0.0,0.6,0.06981,295.5501,3.0846,walk_east_dn.0,588.4073,0.6,0.06981,0.6,0.06981,Sidewalk
1.5,2.8399,3.9948,0.0,0.78,-0.0,295.1601,3.1892,walk_east_dn.0,586.8536,0.78,-0.0,0.78,-0.0,Sidewalk
2.0,3.2597,4.0094,0.03491,0.84,0.06981,294.7403,3.1924,walk_east_dn.0,585.83,0.84,0.06981,0.84,0.06981,Sidewalk
2.5,3.6894,4.0244,0.03491,0.86,-0.0,294.3106,3.2218,walk_east_dn.0,584.7017,0.86,-0.0,0.86,-0.0,Sidewalk
3.0,4.1283,4.0551,0.06981,0.88,0.06981,293.8717,3.2751,walk_east_dn.0,583.8197,0.88,0.06981,0.88,0.06981,Sidewalk
3.5,4.5772,4.0865,0.06981,0.9,-0.0,293.4228,3.3066,walk_east_dn.0,582.6707,0.9,-0.0,0.9,-0.0,Sidewalk
4.0,5.0347,4.1346,0.10472,0.92,0.06981,292.9653,3.303,walk_east_dn.0,581.7256,0.92,0.06981,0.92,0.06981,Sidewalk
4.5,5.4922,4.1827,0.10472,0.92,-0.0,292.5079,3.3331,walk_east_dn.0,580.6764,0.92,-0.0,0.92,-0.0,Sidewalk
5.0,5.9576,4.2481,0.13963,0.94,0.06981,292.0425,3.2987,walk_east_dn.0,579.6128,0.94,0.06981,0.94,0.06981,Sidewalk
5.5,6.4428,4.3163,0.13963,0.98,-0.0,291.5573,3.2489,walk_east_dn.0,578.4323,0.98,-0.0,0.98,-0.0,Sidewalk
