time,x,y,yaw,v,w,goal_distance,min_person_dist,closest_person,planner_status,planner_cost,action_linear_x,action_angular_z,observation_state_linear_x,observation_state_angular_z,observation_state_road_type
0.5,2.125,4.0,0.0,0.25,0.0,295.875,2.875,walk_east_mid.0,no_path,,0.25,0.0,0.25,0.0,Sidewalk
1.0,2.3741,3.9783,-0.08674,0.5,-0.17348,295.6259,3.1396,walk_east_mid.0,path_found,297.0,0.5,-0.17348,0.5,-0.17348,Sidewalk
1.5,2.7477,3.9459,-0.08674,0.75,0.0,295.2524,3.3038,walk_east_mid.0,path_found,297.0,0.75,0.0,0.75,0.0,Sidewalk
2.0,2.9977,3.9459,0.00018,0.5,0.17384,295.0024,3.5512,walk_east_dn.0,no_path,,0.5,0.17384,0.5,0.17384,Sidewalk
2.5,3.1477,3.9459,0.00018,0.3,0.0,294.8524,3.88,walk_east_dn.0,no_path,,0.3,0.0,0.3,0.0,Sidewalk
3.0,3.2977,3.946,0.00018,0.3,0.0,294.7024,4.2491,walk_east_dn.0,no_path,,0.3,0.0,0.3,0.0,Sidewalk
3.5,3.4477,3.946,0.00018,0.3,0.0,294.5524,4.6742,walk_east_dn.0,no_path,,0.3,0.0,0.3,0.0,Sidewalk
4.0,3.5977,3.946,0.00018,0.3,0.0,294.4024,5.0657,walk_east_dn.0,no_path,,0.3,0.0,0.3,0.0,Sidewalk
4.5,3.7477,3.946,0.00018,0.3,0.0,294.2524,5.5031,walk_east_dn.0,no_path,,0.3,0.0,0.3,0.0,Sidewalk
5.0,3.8977,3.9461,0.00018,0.3,0.0,294.1024,5.8527,walk_east_mid.0,no_path,,0.3,0.0,0.3,0.0,Sidewalk
5.5,4.0477,3.9461,0.00018,0.3,0.0,293.9524,6.1714,walk_east_mid.0,no_path,,0.3,0.0,0.3,0.0,Sidewalk
6.0,4.1977,3.9461,0.00018,0.3,0.0,293.8024,6.4919,walk_east_mid.0,no_path,,0.3,0.0,0.3,0.0,Sidewalk
6.5,4.3477,3.9461,0.00018,0.3,0.0,293.6524,6.8594,walk_east_mid.0,no_path,,0.3,0.0,0.3,0.0,Sidewalk
7.0,4.4977,3.9462,0.00018,0.3,0.0,293.5024,7.2344,walk_east_mid.0,no_path,,0.3,0.0,0.3,0.0,Sidewalk
7.5,4.6477,3.9462,0.00018,0.3,0.0,293.3524,7.6487,walk_east_mid.0,no_path,,0.3,0.0,0.3,0.0,Sidewalk
8.0,4.7977,3.9462,0.00018,0.3,0.0,293.2024,7.9757,walk_east_mid.0,no_path,,0.3,0.0,0.3,0.0,Sidewalk
8.5,4.9477,3.9463,0.00018,0.3,0.0,293.0524,8.405,walk_east_mid.0,no_path,,0.3,0.0,0.3,0.0,Sidewalk
9.0,5.0977,3.9463,0.00018,0.3,0.0,292.9024,8.7631,walk_east_mid.0,no_path,,0.3,0.0,0.3,0.0,Sidewalk
9.5,5.3726,3.9514,0.0185,0.55,0.03664,292.6274,8.9642,walk_east_mid.0,path_found,294.0,0.55,0.03664,0.55,0.03664,Sidewalk
10.0,5.7725,3.9588,0.0185,0.8,0.0,292.2275,9.06,walk_east_mid.0,path_found,294.0,0.8,0.0,0.8,0.0,Sidewalk
10.5,6.0475,3.9588,0.00014,0.55,-0.03673,291.9525,9.3078,walk_east_mid.0,no_path,,0.55,-0.03673,0.55,-0.03673,Sidewalk
11.0,6.1975,3.9588,0.00014,0.3,0.0,291.8025,9.7296,walk_east_mid.0,no_path,,0.3,0.0,0.3,0.0,Sidewalk
11.5,6.4725,3.9629,0.01469,0.55,0.02909,291.5275,9.9224,walk_east_mid.0,path_found,293.0,0.55,0.02909,0.55,0.02909,Sidewalk
12.0,6.8725,3.9688,0.01469,0.8,0.0,291.1275,10.0022,walk_east_mid.0,path_found,293.0,0.8,0.0,0.8,0.0,Sidewalk
12.5,7.3724,3.9761,0.01469,1.0,0.0,290.6276,10.0575,walk_east_mid.0,path_found,292.0,1.0,0.0,1.0,0.0,Sidewalk
13.0,7.8724,3.9806,0.0091,1.0,-0.01118,290.1276,10.0253,walk_east_mid.0,path_found,292.0,1.0,-0.01118,1.0,-0.01118,Sidewalk
13.5,8.3724,3.9852,0.0091,1.0,0.0,289.6276,10.0949,walk_east_mid.0,path_found,291.0,1.0,0.0,1.0,0.0,Sidewalk
14.0,8.8724,3.988,0.00564,1.0,-0.00692,289.1276,10.1579,walk_east_mid.0,path_found,291.0,1.0,-0.00692,1.0,-0.00692,Sidewalk
14.5,9.3724,3.9908,0.00564,1.0,0.0,288.6276,10.137,walk_east_mid.0,path_found,290.0,1.0,0.0,1.0,0.0,Sidewalk
15.0,9.8723,3.9926,0.00349,1.0,-0.00429,288.1277,10.1434,walk_east_mid.0,path_found,290.0,1.0,-0.00429,1.0,-0.00429,Sidewalk
15.5,10.3723,3.9943,0.00349,1.0,0.0,287.6277,10.1604,walk_east_mid.0,path_found,289.0,1.0,0.0,1.0,0.0,Sidewalk
16.0,10.8723,3.9954,0.00216,1.0,-0.00266,287.1277,5.8724,walk_east_mid.1,path_found,289.0,1.0,-0.00266,1.0,-0.00266,Sidewalk
16.5,11.3723,3.9965,0.00216,1.0,0.0,286.6277,5.8668,walk_east_dn.1,path_found,288.0,1.0,0.0,1.0,0.0,Sidewalk
17.0,11.8723,3.9972,0.00134,1.0,-0.00165,286.1277,5.8682,walk_east_mid.1,path_found,288.0,1.0,-0.00165,1.0,-0.00165,Sidewalk
17.5,12.3723,3.9978,0.00134,1.0,0.0,285.6277,5.8529,walk_east_dn.1,path_found,287.0,1.0,0.0,1.0,0.0,Sidewalk
18.0,12.8723,3.9982,0.00083,1.0,-0.00102,285.1277,5.8554,walk_east_dn.1,path_found,287.0,1.0,-0.00102,1.0,-0.00102,Sidewalk
18.5,13.3723,3.9986,0.00083,1.0,0.0,284.6277,5.8419,walk_east_mid.1,path_found,286.0,1.0,0.0,1.0,0.0,Sidewalk
19.0,13.8723,3.9989,0.00051,1.0,-0.00063,284.1277,5.78,walk_east_dn.1,path_found,286.0,1.0,-0.00063,1.0,-0.00063,Sidewalk
19.5,14.3723,3.9992,0.00051,1.0,0.0,283.6277,5.7308,walk_east_dn.1,path_found,285.0,1.0,0.0,1.0,0.0,Sidewalk
20.0,14.8723,3.9993,0.00032,1.0,-0.00039,283.1277,5.6374,walk_east_dn.1,path_found,285.0,1.0,-0.00039,1.0,-0.00039,Sidewalk
20.5,15.3591,3.8851,-0.23051,1.0,-0.46166,282.6409,5.6097,walk_east_dn.1,path_found,284.0,1.0,-0.46166,1.0,-0.46166,Sidewalk
21.0,15.8539,3.8129,-0.1448,1.0,0.17143,282.1462,5.5542,walk_east_dn.1,path_found,284.0,1.0,0.17143,1.0,0.17143,Sidewalk
21.5,16.3537,3.7983,-0.02932,1.0,0.23095,281.6464,5.576,walk_east_dn.1,path_found,283.0,1.0,0.23095,1.0,0.23095,Sidewalk
22.0,16.8536,3.7892,-0.01824,1.0,0.02215,281.1465,5.5448,walk_east_dn.1,path_found,283.0,1.0,0.02215,1.0,0.02215,Sidewalk
22.5,17.3535,3.78,-0.01824,1.0,0.0,280.6466,5.5457,walk_east_dn.1,path_found,282.0,1.0,0.0,1.0,0.0,Sidewalk
23.0,17.8535,3.7744,-0.01135,1.0,0.01379,280.1466,5.4851,walk_east_dn.1,path_found,282.0,1.0,0.01379,1.0,0.01379,Sidewalk
23.5,18.3534,3.7687,-0.01135,1.0,0.0,279.6467,5.464,walk_east_dn.1,path_found,281.0,1.0,0.0,1.0,0.0,Sidewalk
24.0,18.8534,3.7652,-0.00706,1.0,0.00858,279.1467,5.4059,walk_east_dn.1,path_found,281.0,1.0,0.00858,1.0,0.00858,Sidewalk
24.5,19.3534,3.7616,-0.00706,1.0,0.0,278.6467,5.3609,walk_east_dn.1,path_found,280.0,1.0,0.0,1.0,0.0,Sidewalk
25.0,19.8534,3.7594,-0.00439,1.0,0.00534,278.1467,5.356,walk_east_dn.1,path_found,280.0,1.0,0.00534,1.0,0.00534,Sidewalk
25.5,20.3534,3.7572,-0.00439,1.0,0.0,277.6467,5.3079,walk_east_dn.1,path_found,279.0,1.0,0.0,1.0,0.0,Sidewalk
26.0,20.8534,3.7559,-0.00273,1.0,0.00332,277.1467,5.2935,walk_east_dn.1,path_found,279.0,1.0,0.00332,1.0,0.00332,Sidewalk
26.5,21.3534,3.7545,-0.00273,1.0,0.0,276.6467,5.3092,walk_east_dn.1,path_found,278.0,1.0,0.0,1.0,0.0,Sidewalk
