time,x,y,yaw,v,w,goal_distance,min_person_dist,closest_person,total_cost,action_linear_x,action_angular_z,observation_state_linear_x,observation_state_angular_z,observation_state_road_type
0.5,2.1999,3.993,-0.03491,0.4,-0.06981,295.8001,2.8002,walk_east_mid.0,590.5649,0.4,-0.06981,0.4,-0.06981,Sidewalk
1.0,2.5796,3.9798,-0.03491,0.76,-0.0,295.4204,2.883,walk_east_dn.0,588.5288,0.76,-0.0,0.76,-0.0,Sidewalk
1.5,2.9696,3.9798,0.0,0.78,0.06981,295.0304,2.9015,walk_east_up.0,587.6941,0.78,0.06981,0.78,0.06981,Sidewalk
2.0,3.3696,3.9798,0.0,0.8,-0.0,294.6304,2.913,walk_east_up.0,586.6956,0.8,-0.0,0.8,-0.0,Sidewalk
2.5,3.7694,3.9658,-0.03491,0.8,-0.06981,294.2306,2.9667,walk_east_up.0,585.96,0.8,-0.06981,0.8,-0.06981,Sidewalk
3.0,4.1891,3.9511,-0.03491,0.84,-0.0,293.8109,2.9897,walk_east_up.0,584.9132,0.84,-0.0,0.84,-0.0,Sidewalk
3.5,4.6091,3.9511,-0.0,0.84,0.06981,293.3909,2.9915,walk_east_dn.0,584.152,0.84,0.06981,0.84,0.06981,Sidewalk
4.0,5.0591,3.9511,-0.0,0.9,-0.0,292.9409,2.9541,walk_east_up.0,583.0331,0.9,-0.0,0.9,-0.0,Sidewalk
4.5,5.4589,3.9372,-0.03491,0.8,-0.06981,292.5411,2.9382,walk_east_up.0,582.5451,0.8,-0.06981,0.8,-0.06981,Sidewalk
5.0,5.8886,3.9222,-0.03491,0.86,-0.0,292.1114,2.952,walk_east_up.0,581.4516,0.86,-0.0,0.86,-0.0,Sidewalk
5.5,6.3086,3.9222,-0.0,0.84,0.06981,291.6914,2.9788,walk_east_up.0,580.803,0.84,0.06981,0.84,0.06981,Sidewalk
6.0,6.7486,3.9222,-0.0,0.88,-0.0,291.2514,2.9618,walk_east_up.0,579.6619,0.88,-0.0,0.88,-0.0,Sidewalk
6.5,7.1484,3.9082,-0.03491,0.8,-0.06981,290.8516,3.0001,walk_east_up.0,579.1742,0.8,-0.06981,0.8,-0.06981,Sidewalk
7.0,7.5781,3.8932,-0.03491,0.86,-0.0,290.4219,2.9567,walk_east_up.0,578.0224,0.86,-0.0,0.86,-0.0,Sidewalk
7.5,7.9871,3.8646,-0.06981,0.82,-0.06981,290.0129,2.9233,walk_east_up.0,577.4005,0.82,-0.06981,0.82,-0.06981,Sidewalk
8.0,8.4161,3.8346,-0.06981,0.86,-0.0,289.584,2.9307,walk_east_up.0,576.3236,0.86,-0.0,0.86,-0.0,Sidewalk
8.5,8.8558,3.8193,-0.03491,0.88,0.06981,289.1442,2.8777,walk_east_up.0,575.6562,0.88,0.06981,0.88,0.06981,Sidewalk
9.0,9.2756,3.8046,-0.03491,0.84,-0.0,288.7245,2.8513,walk_east_up.0,574.7757,0.84,-0.0,0.84,-0.0,Sidewalk
9.5,9.6846,3.776,-0.06981,0.82,-0.06981,288.3155,2.899,walk_east_up.0,574.0802,0.82,-0.06981,0.82,-0.06981,Sidewalk
10.0,10.0936,3.7474,-0.06981,0.82,-0.0,287.9065,2.9197,walk_east_up.0,573.2004,0.82,-0.0,0.82,-0.0,Sidewalk
10.5,10.5333,3.732,-0.03491,0.88,0.06981,287.4668,2.8815,walk_east_up.0,572.1405,0.88,0.06981,0.88,0.06981,Sidewalk
11.0,10.9331,3.7181,-0.03491,0.8,-0.0,287.0671,2.9036,walk_east_up.0,571.5746,0.8,-0.0,0.8,-0.0,Sidewalk
11.5,11.3731,3.7181,-0.0,0.88,0.06981,286.6271,2.8778,walk_east_up.0,570.6257,0.88,0.06981,0.88,0.06981,Sidewalk
12.0,11.7831,3.7181,-0.0,0.82,-0.0,286.2171,2.8828,walk_east_up.0,569.7946,0.82,-0.0,0.82,-0.0,Sidewalk
12.5,12.1928,3.7038,-0.03491,0.82,-0.06981,285.8073,2.8754,walk_east_up.0,569.0943,0.82,-0.06981,0.82,-0.06981,Sidewalk
13.0,12.6126,3.6891,-0.03491,0.84,-0.0,285.3876,2.9067,walk_east_up.0,568.083,0.84,-0.0,0.84,-0.0,Sidewalk
