success,termination_reason,steps,total_time_s,path_length_m,straight_line_distance_m,extra_distance_ratio,normalized_time_ratio,final_goal_distance_m,min_person_distance_m,collision_steps,hazard_steps_lt_social_distance,hazard_time_ratio,hazard_ratio_given_social_presence,sidewalk_violation_steps,sidewalk_violation_ratio,mean_speed_mps,mean_abs_yaw_rate_radps,mean_abs_accel_mps2,mean_abs_jerk_mps3,seed,algorithm
False,collision,466,232.5,218.01,295.85,0.7369,0.7859,79.229,0.232,1,18,0.0386,0.0463,0,0.0,0.936,0.075,0.122,0.418,42,dwa
False,collision,423,211.0,206.94,295.85,0.6995,0.7132,89.486,0.32,1,24,0.0567,0.0611,0,0.0,0.979,0.06,0.027,0.066,43,dwa
False,collision,485,242.0,222.86,295.85,0.7533,0.818,74.412,0.152,1,27,0.0557,0.0584,0,0.0,0.92,0.081,0.142,0.471,44,dwa
True,goal_reached,626,312.5,297.268,295.85,1.0048,1.0563,0.239,0.426,0,26,0.0415,0.0451,0,0.0,0.95,0.081,0.067,0.214,45,dwa
False,collision,489,244.0,234.746,295.85,0.7935,0.8247,65.438,0.079,1,22,0.045,0.0494,0,0.0,0.961,0.08,0.034,0.091,46,dwa
False,collision,448,223.5,216.11,295.85,0.7305,0.7555,80.345,0.178,1,11,0.0246,0.0253,0,0.0,0.965,0.078,0.061,0.216,47,dwa
False,collision,428,213.5,204.66,295.85,0.6918,0.7216,91.738,0.18,1,24,0.0561,0.0638,0,0.0,0.957,0.061,0.084,0.291,48,dwa
False,collision,432,215.5,210.2,295.85,0.7105,0.7284,86.496,0.1,1,16,0.037,0.0385,0,0.0,0.974,0.058,0.032,0.083,49,dwa
False,collision,83,41.0,36.85,295.85,0.1246,0.1386,259.078,0.287,1,3,0.0361,0.0361,0,0.0,0.892,0.072,0.194,0.652,50,dwa
False,collision,429,214.0,209.43,295.85,0.7079,0.7233,86.829,0.194,1,15,0.035,0.0381,0,0.0,0.977,0.052,0.033,0.091,51,dwa
False,max_time,1801,900.0,116.35,295.85,0.3933,3.0421,179.789,0.564,0,4,0.0022,0.0022,0,0.0,0.129,0.067,0.005,0.013,52,dwa
False,collision,422,210.5,205.65,295.85,0.6951,0.7115,90.812,0.326,1,15,0.0355,0.0379,0,0.0,0.975,0.058,0.027,0.076,53,dwa
False,collision,434,216.5,211.34,295.85,0.7143,0.7318,84.731,0.097,1,7,0.0161,0.017,0,0.0,0.975,0.052,0.04,0.117,54,dwa
False,collision,446,222.5,216.37,295.85,0.7313,0.7521,80.401,0.269,1,18,0.0404,0.0437,0,0.0,0.971,0.067,0.036,0.086,55,dwa
False,collision,466,232.5,225.12,295.85,0.7609,0.7859,71.716,0.299,1,39,0.0837,0.0942,0,0.0,0.967,0.067,0.048,0.141,56,dwa
False,collision,424,211.5,205.43,295.85,0.6944,0.7149,91.058,0.155,1,18,0.0425,0.0427,0,0.0,0.97,0.059,0.043,0.135,57,dwa
False,collision,435,217.0,212.14,295.85,0.7171,0.7335,84.09,0.083,1,16,0.0368,0.0376,0,0.0,0.976,0.055,0.04,0.129,58,dwa
False,collision,456,227.5,219.109,295.85,0.7406,0.769,79.228,0.356,1,35,0.0768,0.0788,0,0.0,0.962,0.076,0.062,0.188,59,dwa
False,collision,421,210.0,207.11,295.85,0.7001,0.7098,89.031,0.358,1,6,0.0143,0.015,0,0.0,0.985,0.051,0.035,0.123,60,dwa
False,collision,441,220.0,210.28,295.85,0.7108,0.7436,86.249,0.19,1,40,0.0907,0.0907,0,0.0,0.954,0.08,0.102,0.339,61,dwa
False,collision,89,44.0,38.31,295.85,0.1295,0.1487,257.602,0.102,1,3,0.0337,0.0337,0,0.0,0.864,0.046,0.24,0.774,62,dwa
False,collision,429,214.0,210.84,295.85,0.7127,0.7233,85.354,0.372,1,7,0.0163,0.0175,0,0.0,0.984,0.051,0.027,0.072,63,dwa
False,collision,479,239.0,224.565,295.85,0.759,0.8078,72.83,0.4,1,28,0.0585,0.065,0,0.0,0.938,0.081,0.049,0.12,64,dwa
False,max_time,1801,900.0,127.22,295.85,0.43,3.0421,168.972,0.61,0,4,0.0022,0.0022,0,0.0,0.141,0.067,0.008,0.027,65,dwa
False,collision,423,211.0,206.9,295.85,0.6993,0.7132,89.396,0.263,1,12,0.0284,0.0308,0,0.0,0.979,0.055,0.023,0.057,66,dwa
False,collision,475,237.0,229.246,295.85,0.7749,0.8011,69.284,0.07,1,26,0.0547,0.0566,0,0.0,0.966,0.083,0.053,0.139,67,dwa
False,max_time,1801,900.0,151.29,295.85,0.5114,3.0421,144.929,0.546,0,18,0.01,0.0101,0,0.0,0.168,0.067,0.003,0.009,68,dwa
False,collision,432,215.5,209.85,295.85,0.7093,0.7284,86.604,0.092,1,14,0.0324,0.0327,0,0.0,0.972,0.054,0.021,0.053,69,dwa
False,collision,476,237.5,214.36,295.85,0.7246,0.8028,82.667,0.058,1,26,0.0546,0.0637,0,0.0,0.901,0.092,0.146,0.462,70,dwa
True,goal_reached,623,311.0,297.237,295.85,1.0047,1.0512,0.248,0.425,0,34,0.0546,0.0564,0,0.0,0.955,0.067,0.052,0.145,71,dwa
False,collision,432,215.5,204.76,295.85,0.6921,0.7284,92.058,0.226,1,19,0.044,0.0463,0,0.0,0.949,0.09,0.097,0.32,72,dwa
False,collision,439,219.0,213.61,295.85,0.722,0.7402,82.871,0.383,1,14,0.0319,0.0324,0,0.0,0.974,0.056,0.031,0.072,73,dwa
False,collision,80,39.5,33.59,295.85,0.1135,0.1335,262.58,0.236,1,7,0.0875,0.0875,0,0.0,0.844,0.131,0.263,0.816,74,dwa
False,collision,457,228.0,222.2,295.85,0.7511,0.7707,74.329,0.085,1,29,0.0635,0.065,0,0.0,0.973,0.06,0.042,0.131,75,dwa
False,collision,449,224.0,211.568,295.85,0.7151,0.7571,85.463,0.265,1,23,0.0512,0.0512,0,0.0,0.943,0.074,0.101,0.316,76,dwa
False,collision,436,217.5,214.63,295.85,0.7255,0.7352,81.383,0.333,1,5,0.0115,0.0128,0,0.0,0.985,0.05,0.029,0.088,77,dwa
False,collision,436,217.5,213.15,295.85,0.7205,0.7352,83.066,0.379,1,14,0.0321,0.0345,0,0.0,0.978,0.055,0.031,0.08,78,dwa
False,collision,465,232.0,215.388,295.85,0.728,0.7842,82.315,0.298,1,17,0.0366,0.0398,0,0.0,0.927,0.08,0.145,0.493,79,dwa
False,collision,429,214.0,209.58,295.85,0.7084,0.7233,86.718,0.256,1,7,0.0163,0.0215,0,0.0,0.978,0.06,0.025,0.052,80,dwa
False,collision,422,210.5,207.31,295.85,0.7007,0.7115,89.074,0.018,1,6,0.0142,0.0142,0,0.0,0.983,0.066,0.025,0.073,81,dwa
False,collision,427,213.0,210.36,295.85,0.711,0.72,85.961,0.245,1,20,0.0468,0.0485,0,0.0,0.986,0.051,0.031,0.094,82,dwa
False,collision,545,272.0,243.319,295.85,0.8224,0.9194,63.37,0.378,1,44,0.0807,0.0807,0,0.0,0.894,0.157,0.102,0.264,83,dwa
False,collision,158,78.5,75.55,295.85,0.2554,0.2653,220.819,0.208,1,12,0.0759,0.0759,0,0.0,0.958,0.069,0.091,0.291,84,dwa
False,collision,437,218.0,213.56,295.85,0.7219,0.7369,82.78,0.091,1,12,0.0275,0.0306,0,0.0,0.978,0.059,0.029,0.069,85,dwa
False,collision,452,225.5,217.54,295.85,0.7353,0.7622,78.707,0.189,1,20,0.0442,0.0455,0,0.0,0.963,0.069,0.08,0.269,86,dwa
False,collision,437,218.0,207.039,295.85,0.6998,0.7369,89.493,0.312,1,29,0.0664,0.0803,0,0.0,0.948,0.067,0.052,0.161,87,dwa
False,collision,428,213.5,209.02,295.85,0.7065,0.7216,87.416,0.311,1,8,0.0187,0.0187,0,0.0,0.977,0.056,0.027,0.066,88,dwa
False,collision,606,302.5,281.62,295.85,0.9519,1.0225,15.903,0.24,1,42,0.0693,0.0693,0,0.0,0.93,0.075,0.113,0.343,89,dwa
False,collision,443,221.0,212.867,295.85,0.7195,0.747,83.809,0.236,1,18,0.0406,0.042,0,0.0,0.962,0.064,0.049,0.155,90,dwa
False,collision,48,23.5,19.6,295.85,0.0662,0.0794,276.307,0.203,1,3,0.0625,0.0625,0,0.0,0.823,0.045,0.34,1.141,91,dwa
False,collision,417,208.0,204.17,295.85,0.6901,0.7031,92.18,0.395,1,19,0.0456,0.0456,0,0.0,0.98,0.056,0.033,0.09,92,dwa
False,collision,446,222.5,215.76,295.85,0.7293,0.7521,80.818,0.233,1,23,0.0516,0.0536,0,0.0,0.968,0.059,0.06,0.215,93,dwa
False,collision,462,230.5,218.696,295.85,0.7392,0.7791,78.857,0.218,1,25,0.0541,0.0577,0,0.0,0.947,0.076,0.054,0.15,94,dwa
False,collision,451,225.0,218.74,295.85,0.7394,0.7605,77.441,0.188,1,16,0.0355,0.0355,0,0.0,0.971,0.058,0.034,0.093,95,dwa
False,collision,138,68.5,59.87,295.85,0.2024,0.2315,236.475,0.293,1,8,0.058,0.058,0,0.0,0.87,0.107,0.274,0.951,96,dwa
False,collision,426,212.5,207.05,295.85,0.6998,0.7183,89.617,0.246,1,14,0.0329,0.0339,0,0.0,0.973,0.059,0.028,0.067,97,dwa
False,max_time,1801,900.0,170.7,295.85,0.577,3.0421,125.69,0.585,0,11,0.0061,0.0061,0,0.0,0.19,0.066,0.008,0.028,98,dwa
False,collision,464,231.5,216.23,295.85,0.7309,0.7825,80.139,0.166,1,24,0.0517,0.0542,0,0.0,0.933,0.069,0.078,0.252,99,dwa
False,collision,439,219.0,212.12,295.85,0.717,0.7402,84.426,0.353,1,18,0.041,0.0426,0,0.0,0.967,0.06,0.032,0.088,100,dwa
False,collision,604,301.5,288.634,295.85,0.9756,1.0191,9.406,0.327,1,43,0.0712,0.0735,0,0.0,0.956,0.081,0.062,0.161,101,dwa
False,collision,454,226.5,220.91,295.85,0.7467,0.7656,75.626,0.326,1,11,0.0242,0.0293,0,0.0,0.974,0.059,0.038,0.13,102,dwa
False,collision,440,219.5,213.737,295.85,0.7225,0.7419,84.154,0.328,1,11,0.025,0.0271,0,0.0,0.972,0.074,0.03,0.061,103,dwa
False,collision,464,231.5,216.73,295.85,0.7326,0.7825,80.111,0.095,1,29,0.0625,0.0662,0,0.0,0.935,0.07,0.141,0.499,104,dwa
False,collision,473,236.0,230.46,295.85,0.779,0.7977,65.978,0.289,1,17,0.0359,0.0362,0,0.0,0.975,0.058,0.051,0.161,105,dwa
False,collision,483,241.0,232.969,295.85,0.7875,0.8146,64.633,0.287,1,29,0.06,0.063,0,0.0,0.965,0.074,0.062,0.179,106,dwa
False,collision,422,210.5,207.73,295.85,0.7021,0.7115,88.635,0.122,1,5,0.0118,0.0121,0,0.0,0.985,0.054,0.018,0.048,107,dwa
False,collision,442,220.5,213.57,295.85,0.7219,0.7453,83.043,0.327,1,22,0.0498,0.05,0,0.0,0.967,0.06,0.045,0.146,108,dwa
False,collision,416,207.5,203.91,295.85,0.6892,0.7014,92.456,0.372,1,15,0.0361,0.0389,0,0.0,0.981,0.054,0.03,0.076,109,dwa
False,collision,448,223.5,209.81,295.85,0.7092,0.7555,87.068,0.378,1,9,0.0201,0.0204,0,0.0,0.937,0.079,0.126,0.448,110,dwa
False,collision,456,227.5,223.29,295.85,0.7547,0.769,73.154,0.315,1,14,0.0307,0.0307,0,0.0,0.98,0.056,0.033,0.087,111,dwa
False,collision,462,230.5,222.77,295.85,0.753,0.7791,73.857,0.306,1,31,0.0671,0.0703,0,0.0,0.965,0.065,0.043,0.121,112,dwa
False,collision,424,211.5,203.82,295.85,0.6889,0.7149,92.478,0.384,1,20,0.0472,0.048,0,0.0,0.962,0.065,0.05,0.139,113,dwa
False,collision,455,227.0,209.639,295.85,0.7086,0.7673,87.759,0.347,1,39,0.0857,0.0922,0,0.0,0.922,0.079,0.131,0.467,114,dwa
False,collision,56,27.5,22.67,295.85,0.0766,0.093,273.407,0.17,1,3,0.0536,0.0536,0,0.0,0.815,0.118,0.275,0.907,115,dwa
False,collision,450,224.5,215.83,295.85,0.7295,0.7588,80.71,0.313,1,46,0.1022,0.1024,0,0.0,0.96,0.064,0.054,0.169,116,dwa
False,collision,513,256.0,231.177,295.85,0.7814,0.8653,66.781,0.368,1,37,0.0721,0.0755,0,0.0,0.902,0.077,0.084,0.269,117,dwa
False,max_time,1801,900.0,121.22,295.85,0.4097,3.0421,174.746,0.562,0,1565,0.869,0.869,0,0.0,0.135,0.067,0.011,0.034,118,dwa
False,collision,419,209.0,205.99,295.85,0.6963,0.7064,90.182,0.32,1,13,0.031,0.0323,0,0.0,0.984,0.052,0.028,0.078,119,dwa
False,collision,440,219.5,214.11,295.85,0.7237,0.7419,82.081,0.043,1,14,0.0318,0.0392,0,0.0,0.974,0.05,0.018,0.041,120,dwa
False,collision,427,213.0,206.69,295.85,0.6986,0.72,89.648,0.106,1,18,0.0422,0.0429,0,0.0,0.969,0.056,0.041,0.115,121,dwa
False,collision,426,212.5,203.88,295.85,0.6891,0.7183,92.254,0.369,1,16,0.0376,0.0435,0,0.0,0.958,0.057,0.029,0.077,122,dwa
False,collision,473,236.0,212.92,295.85,0.7197,0.7977,83.599,0.217,1,50,0.1057,0.1062,0,0.0,0.901,0.064,0.127,0.417,123,dwa
False,collision,425,212.0,208.82,295.85,0.7058,0.7166,87.432,0.069,1,34,0.08,0.0971,0,0.0,0.983,0.054,0.03,0.084,124,dwa
False,collision,521,260.0,246.64,295.85,0.8337,0.8788,50.213,0.084,1,26,0.0499,0.0513,0,0.0,0.947,0.072,0.085,0.275,125,dwa
False,collision,424,211.5,207.31,295.85,0.7007,0.7149,88.885,0.355,1,7,0.0165,0.0177,0,0.0,0.979,0.054,0.02,0.047,126,dwa
False,collision,430,214.5,208.12,295.85,0.7035,0.725,88.337,0.257,1,20,0.0465,0.0487,0,0.0,0.969,0.063,0.052,0.155,127,dwa
False,collision,444,221.5,208.58,295.85,0.705,0.7487,87.771,0.124,1,27,0.0608,0.0614,0,0.0,0.94,0.079,0.081,0.251,128,dwa
False,collision,419,209.0,203.91,295.85,0.6892,0.7064,92.677,0.278,1,28,0.0668,0.069,0,0.0,0.974,0.057,0.028,0.071,129,dwa
False,collision,430,214.5,206.947,295.85,0.6995,0.725,89.567,0.038,1,23,0.0535,0.0572,0,0.0,0.963,0.066,0.05,0.158,130,dwa
False,collision,495,247.0,230.808,295.85,0.7802,0.8349,68.634,0.086,1,33,0.0667,0.0667,0,0.0,0.933,0.104,0.132,0.445,131,dwa
True,goal_reached,616,307.5,296.688,295.85,1.0028,1.0394,0.239,0.491,0,26,0.0422,0.0428,0,0.0,0.964,0.061,0.03,0.08,132,dwa
False,collision,423,211.0,204.12,295.85,0.6899,0.7132,92.584,0.199,1,23,0.0544,0.0561,0,0.0,0.966,0.064,0.037,0.084,133,dwa
False,max_time,1801,900.0,121.3,295.85,0.41,3.0421,175.438,0.538,0,1554,0.8629,0.8686,0,0.0,0.135,0.068,0.003,0.008,134,dwa
False,collision,503,251.0,244.388,295.85,0.8261,0.8484,53.414,0.267,1,19,0.0378,0.0385,0,0.0,0.972,0.073,0.041,0.107,135,dwa
False,collision,439,219.0,204.65,295.85,0.6917,0.7402,92.387,0.226,1,33,0.0752,0.0752,0,0.0,0.933,0.069,0.04,0.093,136,dwa
False,collision,479,239.0,219.858,295.85,0.7431,0.8078,78.451,0.207,1,28,0.0585,0.0601,0,0.0,0.919,0.096,0.153,0.523,137,dwa
False,collision,461,230.0,216.95,295.85,0.7333,0.7774,80.409,0.33,1,9,0.0195,0.0201,0,0.0,0.942,0.077,0.126,0.431,138,dwa
False,collision,458,228.5,225.18,295.85,0.7611,0.7724,71.102,0.156,1,13,0.0284,0.0312,0,0.0,0.984,0.056,0.022,0.055,139,dwa
False,collision,422,210.5,208.98,295.85,0.7064,0.7115,87.175,0.188,1,5,0.0118,0.0166,0,0.0,0.991,0.048,0.014,0.034,140,dwa
False,max_time,1801,900.0,152.83,295.85,0.5166,3.0421,144.396,0.488,0,35,0.0194,0.0197,0,0.0,0.17,0.073,0.026,0.089,141,dwa
False,collision,431,215.0,211.83,295.85,0.716,0.7267,84.343,0.192,1,17,0.0394,0.044,0,0.0,0.984,0.054,0.022,0.058,142,dwa
False,collision,467,233.0,216.02,295.85,0.7302,0.7876,81.222,0.191,1,29,0.0621,0.0621,0,0.0,0.926,0.083,0.163,0.574,143,dwa
False,collision,445,222.0,216.78,295.85,0.7327,0.7504,79.934,0.291,1,12,0.027,0.0302,0,0.0,0.975,0.06,0.026,0.071,144,dwa
False,collision,448,223.5,215.13,295.85,0.7272,0.7555,81.743,0.143,1,28,0.0625,0.0741,0,0.0,0.961,0.068,0.065,0.195,145,dwa
False,collision,460,229.5,220.45,295.85,0.7451,0.7757,76.312,0.124,1,32,0.0696,0.0739,0,0.0,0.959,0.07,0.064,0.188,146,dwa
False,collision,424,211.5,204.4,295.85,0.6909,0.7149,92.223,0.309,1,20,0.0472,0.0472,0,0.0,0.965,0.06,0.038,0.106,147,dwa
False,max_time,1801,900.0,140.73,295.85,0.4757,3.0421,155.541,0.51,0,16,0.0089,0.0089,0,0.0,0.156,0.067,0.009,0.027,148,dwa
False,collision,428,213.5,203.79,295.85,0.6888,0.7216,92.713,0.195,1,20,0.0467,0.0517,0,0.0,0.953,0.063,0.071,0.227,149,dwa
False,collision,434,216.5,208.28,295.85,0.704,0.7318,88.065,0.295,1,23,0.053,0.0537,0,0.0,0.961,0.068,0.087,0.293,150,dwa
False,collision,428,213.5,211.1,295.85,0.7135,0.7216,85.152,0.339,1,9,0.021,0.0229,0,0.0,0.987,0.055,0.022,0.054,151,dwa
False,collision,447,223.0,220.75,295.85,0.7462,0.7538,75.394,0.344,1,18,0.0403,0.0437,0,0.0,0.988,0.049,0.017,0.045,152,dwa
False,collision,422,210.5,206.57,295.85,0.6982,0.7115,89.717,0.369,1,13,0.0308,0.0337,0,0.0,0.98,0.053,0.026,0.063,153,dwa
False,collision,448,223.5,217.33,295.85,0.7346,0.7555,79.445,0.214,1,23,0.0513,0.0524,0,0.0,0.971,0.06,0.035,0.1,154,dwa
False,collision,475,237.0,230.078,295.85,0.7777,0.8011,66.488,0.4,1,12,0.0253,0.0297,0,0.0,0.969,0.064,0.039,0.104,155,dwa
False,collision,430,214.5,208.04,295.85,0.7032,0.725,88.657,0.29,1,11,0.0256,0.0286,0,0.0,0.968,0.073,0.038,0.122,156,dwa
False,collision,461,230.0,220.21,295.85,0.7443,0.7774,76.557,0.295,1,27,0.0586,0.0612,0,0.0,0.956,0.074,0.068,0.21,157,dwa
False,collision,438,218.5,212.93,295.85,0.7197,0.7385,83.492,0.22,1,23,0.0525,0.0622,0,0.0,0.973,0.062,0.053,0.166,158,dwa
False,max_time,1801,900.0,147.74,295.85,0.4994,3.0421,148.36,0.629,0,3,0.0017,0.0017,0,0.0,0.164,0.066,0.003,0.007,159,dwa
False,collision,422,210.5,206.61,295.85,0.6984,0.7115,89.411,0.108,1,5,0.0118,0.013,0,0.0,0.98,0.052,0.037,0.122,160,dwa
False,collision,417,208.0,203.57,295.85,0.6881,0.7031,92.686,0.201,1,17,0.0408,0.0408,0,0.0,0.977,0.057,0.031,0.089,161,dwa
False,collision,466,232.5,215.3,295.85,0.7277,0.7859,82.851,0.319,1,20,0.0429,0.0429,0,0.0,0.925,0.092,0.134,0.449,162,dwa
False,collision,455,227.0,214.317,295.85,0.7244,0.7673,84.867,0.222,1,19,0.0418,0.0447,0,0.0,0.943,0.084,0.05,0.132,163,dwa
False,collision,431,215.0,207.729,295.85,0.7021,0.7267,88.919,0.147,1,23,0.0534,0.0546,0,0.0,0.965,0.061,0.048,0.147,164,dwa
False,collision,427,213.0,206.6,295.85,0.6983,0.72,90.093,0.282,1,23,0.0539,0.0556,0,0.0,0.968,0.067,0.052,0.154,165,dwa
False,collision,422,210.5,203.61,295.85,0.6882,0.7115,92.71,0.198,1,10,0.0237,0.0246,0,0.0,0.966,0.079,0.079,0.259,166,dwa
False,collision,448,223.5,219.54,295.85,0.7421,0.7555,77.731,0.071,1,16,0.0357,0.0384,0,0.0,0.981,0.065,0.031,0.081,167,dwa
False,collision,461,230.0,212.099,295.85,0.7169,0.7774,86.006,0.31,1,34,0.0738,0.0856,0,0.0,0.921,0.095,0.149,0.506,168,dwa
False,collision,416,207.5,203.7,295.85,0.6885,0.7014,92.432,0.248,1,9,0.0216,0.0247,0,0.0,0.98,0.054,0.037,0.116,169,dwa
False,collision,63,31.0,28.65,295.85,0.0968,0.1048,267.238,0.215,1,2,0.0317,0.0317,0,0.0,0.914,0.049,0.183,0.582,170,dwa
False,collision,436,217.5,211.44,295.85,0.7147,0.7352,85.59,0.187,1,31,0.0711,0.0814,0,0.0,0.971,0.064,0.032,0.093,171,dwa
False,max_time,1801,900.0,117.0,295.85,0.3955,3.0421,179.446,0.56,0,1561,0.8667,0.8667,0,0.0,0.13,0.068,0.004,0.009,172,dwa
