time,x,y,yaw,v,w,goal_distance,min_person_dist,closest_person,total_cost,action_linear_x,action_angular_z,observation_state_linear_x,observation_state_angular_z,observation_state_road_type
0.5,2.1599,3.9944,-0.03491,0.32,-0.06981,295.8401,2.8402,walk_east_mid.0,472.8318,0.32,-0.06981,0.32,-0.06981,Sidewalk
1.0,2.4497,3.9843,-0.03491,0.58,-0.0,295.5503,2.9784,walk_east_dn.0,471.4248,0.58,-0.0,0.58,-0.0,Sidewalk
1.5,2.7897,3.9843,0.0,0.68,0.06981,295.2103,2.9926,walk_east_dn.0,470.8247,0.68,0.06981,0.68,0.06981,Sidewalk
2.0,3.1397,3.9843,0.0,0.7,-0.0,294.8603,2.9894,walk_east_dn.0,470.0479,0.7,-0.0,0.7,-0.0,Sidewalk
2.5,3.4595,3.9955,0.03491,0.64,0.06981,294.5405,3.0269,walk_east_dn.0,469.6495,0.64,0.06981,0.64,0.06981,Sidewalk
3.0,3.8293,4.0084,0.03491,0.74,-0.0,294.1707,3.0328,walk_east_dn.0,468.8537,0.74,-0.0,0.74,-0.0,Sidewalk
3.5,4.1685,4.0321,0.06981,0.68,0.06981,293.8315,3.0647,walk_east_dn.0,468.4676,0.68,0.06981,0.68,0.06981,Sidewalk
4.0,4.5176,4.0565,0.06981,0.7,-0.0,293.4824,3.1104,walk_east_dn.0,467.6872,0.7,-0.0,0.7,-0.0,Sidewalk
4.5,4.8774,4.0691,0.03491,0.72,-0.06981,293.1226,3.1404,walk_east_dn.0,467.1569,0.72,-0.06981,0.72,-0.06981,Sidewalk
5.0,5.2472,4.082,0.03491,0.74,-0.0,292.7528,3.1483,walk_east_dn.0,466.4549,0.74,-0.0,0.74,-0.0,Sidewalk
5.5,5.5872,4.082,-0.0,0.68,-0.06981,292.4128,3.1509,walk_east_dn.0,466.0652,0.68,-0.06981,0.68,-0.06981,Sidewalk
6.0,5.9772,4.082,-0.0,0.78,-0.0,292.0228,3.113,walk_east_dn.0,465.2552,0.78,-0.0,0.78,-0.0,Sidewalk
6.5,6.337,4.0945,0.03491,0.72,0.06981,291.6631,3.1528,walk_east_dn.0,464.9183,0.72,0.06981,0.72,0.06981,Sidewalk
7.0,6.7067,4.1075,0.03491,0.74,-0.0,291.2933,3.1536,walk_east_dn.0,464.1514,0.74,-0.0,0.74,-0.0,Sidewalk
7.5,7.0467,4.1075,-0.0,0.68,-0.06981,290.9533,3.1861,walk_east_dn.0,463.6722,0.68,-0.06981,0.68,-0.06981,Sidewalk
8.0,7.4367,4.1075,-0.0,0.78,-0.0,290.5633,3.121,walk_east_dn.0,462.8215,0.78,-0.0,0.78,-0.0,Sidewalk
8.5,7.7965,4.12,0.03491,0.72,0.06981,290.2035,3.1078,walk_east_dn.0,462.5256,0.72,0.06981,0.72,0.06981,Sidewalk
9.0,8.1663,4.1329,0.03491,0.74,-0.0,289.8337,3.084,walk_east_dn.0,461.7919,0.74,-0.0,0.74,-0.0,Sidewalk
9.5,8.5055,4.1567,0.06981,0.68,0.06981,289.4946,3.074,walk_east_dn.0,461.4043,0.68,0.06981,0.68,0.06981,Sidewalk
10.0,8.8546,4.1811,0.06981,0.7,-0.0,289.1454,3.1032,walk_east_dn.0,460.7713,0.7,-0.0,0.7,-0.0,Sidewalk
10.5,9.2144,4.1936,0.03491,0.72,-0.06981,288.7857,3.1157,walk_east_dn.0,460.1747,0.72,-0.06981,0.72,-0.06981,Sidewalk
11.0,9.5842,4.2065,0.03491,0.74,-0.0,288.4159,3.0984,walk_east_dn.0,459.5661,0.74,-0.0,0.74,-0.0,Sidewalk
11.5,9.9233,4.2303,0.06981,0.68,0.06981,288.0768,3.0907,walk_east_dn.0,459.1307,0.68,0.06981,0.68,0.06981,Sidewalk
12.0,10.2725,4.2547,0.06981,0.7,-0.0,287.7276,3.1416,walk_east_dn.0,458.4569,0.7,-0.0,0.7,-0.0,Sidewalk
12.5,10.7922,4.2728,0.03491,1.04,-0.06981,287.208,2.9876,walk_east_dn.0,457.8207,1.04,-0.06981,1.04,-0.06981,Sidewalk
13.0,11.1619,4.2857,0.03491,0.74,-0.0,286.8382,2.9821,walk_east_dn.0,457.3117,0.74,-0.0,0.74,-0.0,Sidewalk
13.5,11.7019,4.2857,-0.0,1.08,-0.06981,286.2982,2.7834,walk_east_dn.0,456.4424,1.08,-0.06981,1.08,-0.06981,Sidewalk
14.0,12.0919,4.2857,-0.0,0.78,-0.0,285.9082,2.7901,walk_east_dn.0,456.9707,0.78,-0.0,0.78,-0.0,Sidewalk
14.5,12.6516,4.2662,-0.03491,1.12,-0.06981,285.3485,2.587,walk_east_dn.0,455.087,1.12,-0.06981,1.12,-0.06981,Sidewalk
15.0,13.2213,4.2463,-0.03491,1.14,-0.0,284.7789,2.4176,walk_east_dn.0,455.1264,1.14,-0.0,1.14,-0.0,Sidewalk
15.5,13.7998,4.2058,-0.06981,1.16,-0.06981,284.2002,2.1962,walk_east_dn.0,454.7078,1.16,-0.06981,1.16,-0.06981,Sidewalk
16.0,14.3086,4.1703,-0.06981,1.02,-0.0,283.6915,2.0726,walk_east_dn.0,452.3779,1.02,-0.0,1.02,-0.0,Sidewalk
16.5,14.8655,4.1117,-0.10472,1.12,-0.06981,283.1345,1.9015,walk_east_dn.0,458.6993,1.12,-0.06981,1.12,-0.06981,Sidewalk
17.0,15.3528,4.0605,-0.10472,0.98,-0.0,282.6472,1.7664,walk_east_dn.0,452.5948,0.98,-0.0,0.98,-0.0,Sidewalk
17.5,15.8117,4.0284,-0.06981,0.92,0.06981,282.1883,1.6751,walk_east_dn.0,451.2311,0.92,0.06981,0.92,0.06981,Sidewalk
18.0,16.2407,3.9984,-0.06981,0.86,-0.0,281.7593,1.6034,walk_east_dn.0,451.5933,0.86,-0.0,0.86,-0.0,Sidewalk
18.5,16.7204,3.9817,-0.03491,0.96,0.06981,281.2796,1.4613,walk_east_dn.0,449.2432,0.96,0.06981,0.96,0.06981,Sidewalk
19.0,17.1701,3.966,-0.03491,0.9,-0.0,280.8299,1.4056,walk_east_dn.0,450.1301,0.9,-0.0,0.9,-0.0,Sidewalk
19.5,17.6301,3.966,-0.0,0.92,0.06981,280.3699,1.2907,walk_east_dn.0,448.2985,0.92,0.06981,0.92,0.06981,Sidewalk
20.0,18.0601,3.966,-0.0,0.86,-0.0,279.9399,1.228,walk_east_dn.0,447.4974,0.86,-0.0,0.86,-0.0,Sidewalk
20.5,18.6198,3.9464,-0.03491,1.12,-0.06981,279.3802,1.0189,walk_east_dn.0,446.6847,1.12,-0.06981,1.12,-0.06981,Sidewalk
21.0,19.2294,3.9677,0.03491,1.22,0.13963,278.7706,0.8621,walk_east_dn.0,444.704,1.22,0.13963,1.22,0.13963,Sidewalk
21.5,19.8479,4.011,0.06981,1.24,0.06981,278.1521,0.7382,walk_east_dn.0,445.1855,1.24,0.06981,1.24,0.06981,Sidewalk
22.0,20.3179,4.011,-0.0,0.94,-0.13963,277.6821,0.6945,walk_east_dn.0,443.2009,0.94,-0.13963,0.94,-0.13963,Sidewalk
22.5,20.7176,3.997,-0.03491,0.8,-0.06981,277.2824,0.6641,walk_east_dn.0,443.464,0.8,-0.06981,0.8,-0.06981,Sidewalk
23.0,21.2873,4.0169,0.03491,1.14,0.13963,276.7127,0.6737,walk_east_dn.0,441.3104,1.14,0.13963,1.14,0.13963,Sidewalk
23.5,21.7063,4.0462,0.06981,0.84,0.06981,276.2937,0.7102,walk_east_dn.0,442.7547,0.84,0.06981,0.84,0.06981,Sidewalk
24.0,22.1363,4.0462,-0.0,0.86,-0.13963,275.8637,0.6958,walk_east_up.0,441.3477,0.86,-0.13963,0.86,-0.13963,Sidewalk
24.5,22.4961,4.0336,-0.03491,0.72,-0.06981,275.5039,0.7165,walk_east_dn.0,440.8701,0.72,-0.06981,0.72,-0.06981,Sidewalk
25.0,23.0257,4.0521,0.03491,1.06,0.13963,274.9743,0.6651,walk_east_up.0,438.651,1.06,0.13963,1.06,0.13963,Sidewalk
25.5,23.4048,4.0256,-0.06981,0.76,-0.20944,274.5952,0.6799,walk_east_up.0,439.5599,0.76,-0.20944,0.76,-0.20944,Sidewalk
26.0,23.791,3.9713,-0.13963,0.78,-0.13963,274.209,0.7267,walk_east_up.0,438.2743,0.78,-0.13963,0.78,-0.13963,Sidewalk
26.5,24.2637,3.888,-0.17453,0.96,-0.06981,273.7363,0.7238,walk_east_dn.0,436.5137,0.96,-0.06981,0.96,-0.06981,Sidewalk
27.0,24.8645,3.7821,-0.17453,1.22,-0.0,273.1356,0.8102,walk_east_dn.0,434.7364,1.22,-0.0,1.22,-0.0,Sidewalk
27.5,25.4784,3.6958,-0.13963,1.24,0.06981,272.5218,0.989,walk_east_dn.0,438.713,1.24,0.06981,1.24,0.06981,Sidewalk
28.0,26.0627,3.6137,-0.13963,1.18,-0.0,271.9376,1.1535,walk_east_dn.0,432.298,1.18,-0.0,1.18,-0.0,Sidewalk
28.5,26.6196,3.5551,-0.10472,1.12,0.06981,271.3808,1.3461,walk_east_dn.0,433.9327,1.12,0.06981,1.12,0.06981,Sidewalk
29.0,27.2263,3.4914,-0.10472,1.22,-0.0,270.7742,1.543,walk_east_dn.0,430.3121,1.22,-0.0,1.22,-0.0,Sidewalk
29.5,27.8448,3.4481,-0.06981,1.24,0.06981,270.1558,1.6947,walk_east_mid.0,430.3423,1.24,0.06981,1.24,0.06981,Sidewalk
30.0,28.4333,3.407,-0.06981,1.18,-0.0,269.5673,1.58,walk_east_mid.0,428.3354,1.18,-0.0,1.18,-0.0,Sidewalk
30.5,29.033,3.386,-0.03491,1.2,0.06981,268.9677,1.3964,walk_east_mid.0,428.9465,1.2,0.06981,1.2,0.06981,Sidewalk
31.0,29.6426,3.3647,-0.03491,1.22,-0.0,268.3582,1.2121,walk_east_mid.0,426.3825,1.22,-0.0,1.22,-0.0,Sidewalk
31.5,30.2626,3.3647,-0.0,1.24,0.06981,267.7382,1.0817,walk_east_mid.0,425.7764,1.24,0.06981,1.24,0.06981,Sidewalk
32.0,30.8526,3.3647,-0.0,1.18,-0.0,267.1482,0.9539,walk_east_mid.0,425.3034,1.18,-0.0,1.18,-0.0,Sidewalk
32.5,31.4522,3.3857,0.03491,1.2,0.06981,266.5485,0.821,walk_east_mid.0,425.5182,1.2,0.06981,1.2,0.06981,Sidewalk
33.0,32.0618,3.407,0.03491,1.22,-0.0,265.9388,0.6832,walk_east_mid.0,423.1612,1.22,-0.0,1.22,-0.0,Sidewalk
33.5,32.5618,3.407,-0.0,1.0,-0.06981,265.4388,0.6589,walk_east_mid.0,423.586,1.0,-0.06981,1.0,-0.06981,Sidewalk
34.0,33.1518,3.407,-0.0,1.18,-0.0,264.8488,0.6165,walk_east_mid.0,422.3027,1.18,-0.0,1.18,-0.0,Sidewalk
34.5,33.7515,3.4279,0.03491,1.2,0.06981,264.2491,0.5937,walk_east_mid.0,421.7888,1.2,0.06981,1.2,0.06981,Sidewalk
35.0,34.3611,3.4492,0.03491,1.22,-0.0,263.6395,0.6441,walk_east_mid.0,419.6769,1.22,-0.0,1.22,-0.0,Sidewalk
35.5,34.9796,3.4924,0.06981,1.24,0.06981,263.0209,1.0635,walk_east_mid.0,416.3564,1.24,0.06981,1.24,0.06981,Sidewalk
36.0,35.5682,3.5336,0.06981,1.18,-0.0,262.4323,1.1609,walk_east_mid.0,415.4476,1.18,-0.0,1.18,-0.0,Sidewalk
36.5,36.1678,3.5545,0.03491,1.2,-0.06981,261.8326,1.3464,walk_east_mid.0,414.1998,1.2,-0.06981,1.2,-0.06981,Sidewalk
37.0,36.7774,3.5758,0.03491,1.22,-0.0,261.2229,1.5048,walk_east_mid.0,412.9254,1.22,-0.0,1.22,-0.0,Sidewalk
37.5,37.3974,3.5758,-0.0,1.24,-0.06981,260.6029,1.6983,walk_east_mid.0,411.7958,1.24,-0.06981,1.24,-0.06981,Sidewalk
38.0,37.9874,3.5758,-0.0,1.18,-0.0,260.0129,1.8878,walk_east_mid.0,410.9922,1.18,-0.0,1.18,-0.0,Sidewalk
38.5,38.5871,3.5968,0.03491,1.2,0.06981,259.4133,2.0431,walk_east_mid.0,409.9431,1.2,0.06981,1.2,0.06981,Sidewalk
39.0,39.1967,3.6181,0.03491,1.22,-0.0,258.8036,2.2119,walk_east_mid.0,408.7332,1.22,-0.0,1.22,-0.0,Sidewalk
39.5,39.8167,3.6181,-0.0,1.24,-0.06981,258.1836,2.3819,walk_east_mid.0,407.6799,1.24,-0.06981,1.24,-0.06981,Sidewalk
40.0,40.4067,3.6181,-0.0,1.18,-0.0,257.5936,2.5555,walk_east_mid.0,406.9298,1.18,-0.0,1.18,-0.0,Sidewalk
40.5,41.0063,3.639,0.03491,1.2,0.06981,256.9939,2.7098,walk_east_mid.0,405.9127,1.2,0.06981,1.2,0.06981,Sidewalk
41.0,41.6159,3.6603,0.03491,1.22,-0.0,256.3843,2.8803,walk_east_mid.0,404.7254,1.22,-0.0,1.22,-0.0,Sidewalk
41.5,42.2359,3.6603,-0.0,1.24,-0.06981,255.7643,3.0729,walk_east_mid.0,403.686,1.24,-0.06981,1.24,-0.06981,Sidewalk
42.0,42.8259,3.6603,-0.0,1.18,-0.0,255.1743,3.261,walk_east_mid.0,402.9523,1.18,-0.0,1.18,-0.0,Sidewalk
42.5,43.4256,3.6812,0.03491,1.2,0.06981,254.5746,3.4803,walk_east_mid.0,401.9434,1.2,0.06981,1.2,0.06981,Sidewalk
43.0,44.0352,3.7025,0.03491,1.22,-0.0,253.965,3.6222,walk_east_mid.0,400.7684,1.22,-0.0,1.22,-0.0,Sidewalk
43.5,44.6552,3.7025,-0.0,1.24,-0.06981,253.345,3.8277,walk_east_mid.0,399.7359,1.24,-0.06981,1.24,-0.06981,Sidewalk
44.0,45.2452,3.7025,-0.0,1.18,-0.0,252.755,4.0043,walk_east_mid.0,399.0133,1.18,-0.0,1.18,-0.0,Sidewalk
44.5,45.8448,3.7235,0.03491,1.2,0.06981,252.1553,4.2229,walk_east_mid.0,398.0152,1.2,0.06981,1.2,0.06981,Sidewalk
45.0,46.4545,3.7447,0.03491,1.22,-0.0,251.5457,4.45,walk_east_mid.0,396.8383,1.22,-0.0,1.22,-0.0,Sidewalk
45.5,47.0745,3.7447,-0.0,1.24,-0.06981,250.9257,4.6785,walk_east_mid.0,395.8081,1.24,-0.06981,1.24,-0.06981,Sidewalk
46.0,47.6645,3.7447,-0.0,1.18,-0.0,250.3357,4.8164,walk_east_mid.0,395.0937,1.18,-0.0,1.18,-0.0,Sidewalk
46.5,48.2641,3.7657,0.03491,1.2,0.06981,249.736,4.9977,walk_east_mid.0,394.1045,1.2,0.06981,1.2,0.06981,Sidewalk
47.0,48.8737,3.787,0.03491,1.22,-0.0,249.1264,5.2129,walk_east_mid.0,392.9305,1.22,-0.0,1.22,-0.0,Sidewalk
47.5,49.4937,3.787,-0.0,1.24,-0.06981,248.5064,5.3781,walk_east_mid.0,391.9034,1.24,-0.06981,1.24,-0.06981,Sidewalk
48.0,50.0837,3.787,-0.0,1.18,-0.0,247.9164,5.5456,walk_east_mid.0,391.1915,1.18,-0.0,1.18,-0.0,Sidewalk
48.5,50.6834,3.8079,0.03491,1.2,0.06981,247.3167,5.6736,walk_east_mid.0,390.2089,1.2,0.06981,1.2,0.06981,Sidewalk
49.0,51.293,3.8292,0.03491,1.22,-0.0,246.7071,5.8473,walk_east_mid.0,389.0366,1.22,-0.0,1.22,-0.0,Sidewalk
49.5,51.913,3.8292,-0.0,1.24,-0.06981,246.0871,6.0318,walk_east_mid.0,388.0078,1.24,-0.06981,1.24,-0.06981,Sidewalk
50.0,52.503,3.8292,-0.0,1.18,-0.0,245.4971,6.1651,walk_east_mid.0,387.2999,1.18,-0.0,1.18,-0.0,Sidewalk
50.5,53.1026,3.8501,0.03491,1.2,0.06981,244.8974,6.3561,walk_east_mid.0,386.3192,1.2,0.06981,1.2,0.06981,Sidewalk
51.0,53.7123,3.8714,0.03491,1.22,-0.0,244.2878,6.5608,walk_east_mid.0,385.1457,1.22,-0.0,1.22,-0.0,Sidewalk
51.5,54.3323,3.8714,-0.0,1.24,-0.06981,243.6678,6.7407,walk_east_mid.0,384.1157,1.24,-0.06981,1.24,-0.06981,Sidewalk
