time,x,y,yaw,v,w,goal_distance,min_person_dist,closest_person,total_cost,action_linear_x,action_angular_z,observation_state_linear_x,observation_state_angular_z,observation_state_road_type
0.5,2.08,3.9972,-0.03491,0.16,-0.06981,295.92,2.9201,walk_east_mid.0,532.9157,0.16,-0.06981,0.16,-0.06981,Sidewalk
1.0,2.2399,3.9916,-0.03491,0.32,-0.0,295.7601,3.1661,walk_east_mid.0,531.735,0.32,-0.0,0.32,-0.0,Sidewalk
1.5,2.4999,3.9916,0.0,0.52,0.06981,295.5001,3.2912,walk_east_mid.0,530.3828,0.52,0.06981,0.52,0.06981,Sidewalk
2.0,2.859,4.0167,0.06981,0.72,0.13963,295.141,3.292,walk_east_mid.0,529.1043,0.72,0.13963,0.72,0.13963,Sidewalk
2.5,3.2369,4.0565,0.10472,0.76,0.06981,294.7631,3.2786,walk_east_mid.0,528.442,0.76,0.06981,0.76,0.06981,Sidewalk
3.0,3.5967,4.069,0.03491,0.72,-0.13963,294.4033,3.3335,walk_east_mid.0,527.8548,0.72,-0.13963,0.72,-0.13963,Sidewalk
3.5,3.9758,4.0955,0.06981,0.76,0.06981,294.0243,3.3634,walk_east_mid.0,526.9902,0.76,0.06981,0.76,0.06981,Sidewalk
4.0,4.3322,4.1456,0.13963,0.72,0.13963,293.6678,3.4076,walk_east_mid.0,526.2553,0.72,0.13963,0.72,0.13963,Sidewalk
4.5,4.7459,4.2186,0.17453,0.84,0.06981,293.2542,3.3484,walk_east_mid.0,525.1065,0.84,0.06981,0.84,0.06981,Sidewalk
5.0,5.1792,4.295,0.17453,0.88,-0.0,292.821,3.3393,walk_east_mid.0,524.6183,0.88,-0.0,0.88,-0.0,Sidewalk
5.5,5.5555,4.3479,0.13963,0.76,-0.06981,292.4447,3.3499,walk_east_mid.0,524.3479,0.76,-0.06981,0.76,-0.06981,Sidewalk
6.0,5.9955,4.3479,-0.0,0.88,-0.27925,292.0047,3.2592,walk_east_mid.0,523.2437,0.88,-0.27925,0.88,-0.27925,Sidewalk
6.5,6.453,4.2998,-0.10472,0.92,-0.20944,291.5472,3.2137,walk_east_mid.0,522.4418,0.92,-0.20944,0.92,-0.20944,Sidewalk
7.0,6.8863,4.2234,-0.17453,0.88,-0.13963,291.1138,3.1383,walk_east_mid.0,521.7818,0.88,-0.13963,0.88,-0.13963,Sidewalk
7.5,7.3053,4.1941,-0.06981,0.84,0.20944,290.6948,3.1426,walk_east_mid.0,520.8718,0.84,0.20944,0.84,0.20944,Sidewalk
8.0,7.741,4.1328,-0.13963,0.88,-0.13963,290.2591,3.0616,walk_east_mid.0,520.2459,0.88,-0.13963,0.88,-0.13963,Sidewalk
8.5,8.1607,4.1182,-0.03491,0.84,0.20944,289.8393,3.0275,walk_east_mid.0,519.4958,0.84,0.20944,0.84,0.20944,Sidewalk
9.0,8.5983,4.0722,-0.10472,0.88,-0.13963,289.4017,2.9891,walk_east_mid.0,518.922,0.88,-0.13963,0.88,-0.13963,Sidewalk
9.5,9.0183,4.0722,-0.0,0.84,0.20944,288.9817,2.9734,walk_east_mid.0,517.9679,0.84,0.20944,0.84,0.20944,Sidewalk
10.0,9.4572,4.1029,0.06981,0.88,0.13963,288.5428,2.9637,walk_east_mid.0,517.2362,0.88,0.13963,0.88,0.13963,Sidewalk
10.5,9.917,4.0868,-0.03491,0.92,-0.20944,288.0831,2.8639,walk_east_mid.0,516.6224,0.92,-0.20944,0.92,-0.20944,Sidewalk
11.0,10.3545,4.0408,-0.10472,0.88,-0.13963,287.6455,2.7908,walk_east_mid.0,516.1459,0.88,-0.13963,0.88,-0.13963,Sidewalk
11.5,10.7745,4.0408,-0.0,0.84,0.20944,287.2255,2.7944,walk_east_mid.0,515.1579,0.84,0.20944,0.84,0.20944,Sidewalk
12.0,11.2135,4.0715,0.06981,0.88,0.13963,286.7865,2.7409,walk_east_mid.0,514.5844,0.88,0.13963,0.88,0.13963,Sidewalk
12.5,11.6332,4.0569,-0.03491,0.84,-0.20944,286.3668,2.6817,walk_east_mid.0,513.831,0.84,-0.20944,0.84,-0.20944,Sidewalk
13.0,12.0708,4.0109,-0.10472,0.88,-0.13963,285.9292,2.6501,walk_east_mid.0,513.1788,0.88,-0.13963,0.88,-0.13963,Sidewalk
13.5,12.4908,4.0109,-0.0,0.84,0.20944,285.5092,2.6156,walk_east_mid.0,512.634,0.84,0.20944,0.84,0.20944,Sidewalk
14.0,12.81,3.9885,-0.06981,0.64,-0.13963,285.19,2.6549,walk_east_mid.0,512.4456,0.64,-0.13963,0.64,-0.13963,Sidewalk
14.5,13.2298,4.0032,0.03491,0.84,0.20944,284.7702,2.6554,walk_east_mid.0,510.951,0.84,0.20944,0.84,0.20944,Sidewalk
15.0,13.6674,4.0492,0.10472,0.88,0.13963,284.3326,2.6099,walk_east_mid.0,510.3149,0.88,0.13963,0.88,0.13963,Sidewalk
15.5,14.0874,4.0492,-0.0,0.84,-0.20944,283.9126,2.6116,walk_east_mid.0,509.898,0.84,-0.20944,0.84,-0.20944,Sidewalk
16.0,14.5263,4.0799,0.06981,0.88,0.13963,283.4737,2.5309,walk_east_mid.0,509.3964,0.88,0.13963,0.88,0.13963,Sidewalk
16.5,14.946,4.0652,-0.03491,0.84,-0.20944,283.054,2.5374,walk_east_mid.0,508.3967,0.84,-0.20944,0.84,-0.20944,Sidewalk
17.0,15.3438,4.0234,-0.10472,0.8,-0.13963,282.6562,2.5409,walk_east_mid.0,507.8904,0.8,-0.13963,0.8,-0.13963,Sidewalk
17.5,15.7638,4.0234,-0.0,0.84,0.20944,282.2362,2.5241,walk_east_mid.0,507.0686,0.84,0.20944,0.84,0.20944,Sidewalk
18.0,16.0831,4.0457,0.06981,0.64,0.13963,281.9169,2.6198,walk_east_mid.0,506.6451,0.64,0.13963,0.64,0.13963,Sidewalk
18.5,16.5028,4.0311,-0.03491,0.84,-0.20944,281.4972,2.5735,walk_east_mid.0,505.3234,0.84,-0.20944,0.84,-0.20944,Sidewalk
19.0,16.9006,3.9893,-0.10472,0.8,-0.13963,281.0994,2.52,walk_east_mid.0,504.932,0.8,-0.13963,0.8,-0.13963,Sidewalk
