time,x,y,yaw,v,w,goal_distance,min_person_dist,closest_person,total_cost,action_linear_x,action_angular_z,observation_state_linear_x,observation_state_angular_z,observation_state_road_type
0.5,2.1499,3.9961,-0.02618,0.3,-0.05236,295.8501,2.8501,walk_east_mid.0,369.7373,0.3,-0.05236,0.3,-0.05236,Sidewalk
1.0,2.4191,4.0173,0.07854,0.54,0.20944,295.5809,3.0223,walk_east_dn.0,368.8812,0.54,0.20944,0.54,0.20944,Sidewalk
1.5,2.705,4.0473,0.10472,0.575,0.05236,295.295,3.1276,walk_east_dn.0,368.1825,0.575,0.05236,0.575,0.05236,Sidewalk
2.0,3.0359,4.0997,0.15708,0.67,0.10472,294.9641,3.1748,walk_east_dn.0,367.4477,0.67,0.10472,0.67,0.10472,Sidewalk
2.5,3.3825,4.164,0.18326,0.705,0.05236,294.6175,3.212,walk_east_dn.0,366.8047,0.705,0.05236,0.705,0.05236,Sidewalk
3.0,3.7463,4.2314,0.18326,0.74,-0.0,294.2538,3.2513,walk_east_dn.0,366.1469,0.74,-0.0,0.74,-0.0,Sidewalk
3.5,4.1587,4.2967,0.15708,0.835,-0.05236,293.8415,3.2663,walk_east_dn.0,365.8576,0.835,-0.05236,0.835,-0.05236,Sidewalk
4.0,4.5587,4.36,0.15708,0.81,-0.0,293.4415,3.2559,walk_east_dn.0,364.7968,0.81,-0.0,0.81,-0.0,Sidewalk
4.5,5.0073,4.4191,0.1309,0.905,-0.05236,292.993,3.2012,walk_east_dn.0,364.364,0.905,-0.05236,0.905,-0.05236,Sidewalk
5.0,5.4436,4.4765,0.1309,0.88,-0.0,292.5568,3.1673,walk_east_dn.0,363.3347,0.88,-0.0,0.88,-0.0,Sidewalk
5.5,5.9284,4.5275,0.10472,0.975,-0.05236,292.0721,3.0934,walk_east_dn.0,362.7604,0.975,-0.05236,0.975,-0.05236,Sidewalk
6.0,6.4008,4.5772,0.10472,0.95,-0.0,291.5998,3.0137,walk_east_dn.0,361.9322,0.95,-0.0,0.95,-0.0,Sidewalk
6.5,6.8918,4.6158,0.07854,0.985,-0.05236,291.1089,2.9358,walk_east_dn.0,361.4131,0.985,-0.05236,0.985,-0.05236,Sidewalk
7.0,7.3703,4.6535,0.07854,0.96,-0.0,290.6304,2.8499,walk_east_dn.0,360.5725,0.96,-0.0,0.96,-0.0,Sidewalk
7.5,7.8971,4.6811,0.05236,1.055,-0.05236,290.1037,2.7025,walk_east_dn.0,360.12,1.055,-0.05236,1.055,-0.05236,Sidewalk
8.0,8.3814,4.7064,0.05236,0.97,-0.0,289.6195,2.6436,walk_east_dn.0,359.2759,0.97,-0.0,0.97,-0.0,Sidewalk
8.5,8.9137,4.7204,0.02618,1.065,-0.05236,289.0872,2.5304,walk_east_dn.0,358.7947,1.065,-0.05236,1.065,-0.05236,Sidewalk
9.0,9.4035,4.7332,0.02618,0.98,-0.0,288.5974,2.4165,walk_east_dn.0,358.0077,0.98,-0.0,0.98,-0.0,Sidewalk
9.5,9.941,4.7332,-0.0,1.075,-0.05236,288.0599,2.3046,walk_east_dn.0,357.2657,1.075,-0.05236,1.075,-0.05236,Sidewalk
10.0,10.466,4.7332,-0.0,1.05,-0.0,287.5349,2.1767,walk_east_dn.0,356.5685,1.05,-0.0,1.05,-0.0,Sidewalk
10.5,11.0084,4.719,-0.02618,1.085,-0.05236,286.9925,2.0691,walk_east_dn.0,355.8937,1.085,-0.05236,1.085,-0.05236,Sidewalk
11.0,11.5382,4.7051,-0.02618,1.06,-0.0,286.4627,1.9784,walk_east_dn.0,355.1786,1.06,-0.0,1.06,-0.0,Sidewalk
11.5,12.1149,4.6749,-0.05236,1.155,-0.05236,285.8859,1.8407,walk_east_dn.0,354.3625,1.155,-0.05236,1.155,-0.05236,Sidewalk
12.0,12.6492,4.6469,-0.05236,1.07,-0.0,285.3516,1.7423,walk_east_dn.0,353.8669,1.07,-0.0,1.07,-0.0,Sidewalk
12.5,13.2299,4.6012,-0.07854,1.165,-0.05236,284.7708,1.5956,walk_east_dn.0,353.0812,1.165,-0.05236,1.165,-0.05236,Sidewalk
13.0,13.7981,4.5565,-0.07854,1.14,-0.0,284.2024,1.4594,walk_east_dn.0,352.6068,1.14,-0.0,1.14,-0.0,Sidewalk
13.5,14.3824,4.4951,-0.10472,1.175,-0.05236,283.618,1.2979,walk_east_dn.0,351.8057,1.175,-0.05236,1.175,-0.05236,Sidewalk
14.0,14.9542,4.435,-0.10472,1.15,-0.0,283.0461,1.1616,walk_east_dn.0,351.2144,1.15,-0.0,1.15,-0.0,Sidewalk
14.5,15.4851,4.3932,-0.07854,1.065,0.05236,282.5152,1.0744,walk_east_dn.0,350.856,1.065,0.05236,1.065,0.05236,Sidewalk
