time,x,y,yaw,v,w,goal_distance,min_person_dist,closest_person,total_cost,action_linear_x,action_angular_z,observation_state_linear_x,observation_state_angular_z,observation_state_road_type
0.5,2.1599,3.9944,-0.03491,0.32,-0.06981,295.8401,2.8402,walk_east_mid.0,472.8318,0.32,-0.06981,0.32,-0.06981,Sidewalk
1.0,2.4483,3.9641,-0.10472,0.58,-0.13963,295.5517,2.9671,walk_east_mid.0,471.4176,0.58,-0.13963,0.58,-0.13963,Sidewalk
1.5,2.8642,3.9057,-0.13963,0.84,-0.06981,295.1358,2.9629,walk_east_mid.0,470.2282,0.84,-0.06981,0.84,-0.06981,Sidewalk
2.0,3.2542,3.9057,-0.0,0.78,0.27925,294.7458,2.9983,walk_east_mid.0,469.5447,0.78,0.27925,0.78,0.27925,Sidewalk
2.5,3.6123,3.9433,0.10472,0.72,0.20944,294.3878,3.0244,walk_east_mid.0,469.1174,0.72,0.20944,0.72,0.20944,Sidewalk
3.0,3.9766,4.0075,0.17453,0.74,0.13963,294.0234,3.0989,walk_east_mid.0,468.3632,0.74,0.13963,0.74,0.13963,Sidewalk
3.5,4.4754,4.0424,0.06981,1.0,-0.20944,293.5246,3.0193,walk_east_mid.0,467.2831,1.0,-0.20944,1.0,-0.20944,Sidewalk
4.0,4.8616,4.0967,0.13963,0.78,0.13963,293.1384,3.0588,walk_east_mid.0,466.8005,0.78,0.13963,0.78,0.13963,Sidewalk
4.5,5.2949,4.1731,0.17453,0.88,0.06981,292.7051,3.1035,walk_east_mid.0,465.7845,0.88,0.06981,0.88,0.06981,Sidewalk
5.0,5.8563,4.2721,0.17453,1.14,-0.0,292.1439,2.9459,walk_east_mid.0,464.5946,1.14,-0.0,1.14,-0.0,Sidewalk
5.5,6.2753,4.3014,0.06981,0.84,-0.20944,291.7249,2.9243,walk_east_mid.0,466.2056,0.84,-0.20944,0.84,-0.20944,Sidewalk
6.0,6.6643,4.2742,-0.06981,0.78,-0.27925,291.3358,2.973,walk_east_mid.0,464.1905,0.78,-0.27925,0.78,-0.27925,Sidewalk
6.5,7.0188,4.2116,-0.17453,0.72,-0.20944,290.9812,3.0299,walk_east_mid.0,463.732,0.72,-0.20944,0.72,-0.20944,Sidewalk
7.0,7.3778,4.1221,-0.24435,0.74,-0.13963,290.6222,3.1267,walk_east_mid.0,462.9484,0.74,-0.13963,0.74,-0.13963,Sidewalk
7.5,7.7816,4.0064,-0.27925,0.84,-0.06981,290.2184,3.1174,walk_east_mid.0,461.8806,0.84,-0.06981,0.84,-0.06981,Sidewalk
8.0,8.2718,3.8658,-0.27925,1.02,-0.0,289.7282,3.0728,walk_east_mid.0,460.4869,1.02,-0.0,1.02,-0.0,Sidewalk
8.5,8.854,3.7206,-0.24435,1.2,0.06981,289.1461,2.9464,walk_east_mid.0,459.855,1.2,0.06981,1.2,0.06981,Sidewalk
9.0,9.3015,3.6736,-0.10472,0.9,0.27925,288.6987,2.9266,walk_east_mid.0,460.462,0.9,0.27925,0.9,0.27925,Sidewalk
9.5,9.6778,3.6207,-0.13963,0.76,-0.06981,288.3224,3.0343,walk_east_mid.0,459.088,0.76,-0.06981,0.76,-0.06981,Sidewalk
10.0,10.2225,3.5442,-0.13963,1.1,-0.0,287.7779,2.9685,walk_east_mid.0,457.203,1.1,-0.0,1.1,-0.0,Sidewalk
10.5,10.6222,3.5581,0.03491,0.8,0.34907,287.3781,2.998,walk_east_mid.0,457.9795,0.8,0.34907,0.8,0.34907,Sidewalk
11.0,10.9866,3.6224,0.17453,0.74,0.27925,287.0136,3.0269,walk_east_mid.0,457.5101,0.74,0.27925,0.74,0.27925,Sidewalk
11.5,11.3258,3.6461,0.06981,0.68,-0.20944,286.6744,3.0846,walk_east_mid.0,456.7292,0.68,-0.20944,0.68,-0.20944,Sidewalk
12.0,11.7558,3.6461,-0.0,0.86,-0.13963,286.2444,3.0408,walk_east_mid.0,455.4727,0.86,-0.13963,0.86,-0.13963,Sidewalk
12.5,12.3554,3.6252,-0.03491,1.2,-0.06981,285.6448,2.9043,walk_east_mid.0,453.5943,1.2,-0.06981,1.2,-0.06981,Sidewalk
13.0,12.965,3.6039,-0.03491,1.22,-0.0,285.0352,2.7157,walk_east_mid.0,456.071,1.22,-0.0,1.22,-0.0,Sidewalk
13.5,13.4239,3.5718,-0.06981,0.92,-0.06981,284.5764,2.7317,walk_east_mid.0,452.8288,0.92,-0.06981,0.92,-0.06981,Sidewalk
14.0,14.0125,3.5306,-0.06981,1.18,-0.0,283.9879,2.5946,walk_east_mid.0,452.0257,1.18,-0.0,1.18,-0.0,Sidewalk
14.5,14.4522,3.546,0.03491,0.88,0.20944,283.5481,2.5878,walk_east_mid.0,455.4073,0.88,0.20944,0.88,0.20944,Sidewalk
15.0,14.8166,3.6102,0.17453,0.74,0.27925,283.1837,2.6729,walk_east_mid.0,451.6432,0.74,0.27925,0.74,0.27925,Sidewalk
15.5,15.1558,3.634,0.06981,0.68,-0.20944,282.8445,2.7537,walk_east_mid.0,450.8231,0.68,-0.20944,0.68,-0.20944,Sidewalk
16.0,15.5458,3.634,-0.0,0.78,-0.13963,282.4545,2.8035,walk_east_mid.0,449.8939,0.78,-0.13963,0.78,-0.13963,Sidewalk
16.5,16.0655,3.6158,-0.03491,1.04,-0.06981,281.9348,2.7245,walk_east_mid.0,448.726,1.04,-0.06981,1.04,-0.06981,Sidewalk
17.0,16.4334,3.6545,0.10472,0.74,0.27925,281.5668,2.7664,walk_east_mid.0,448.9277,0.74,0.27925,0.74,0.27925,Sidewalk
17.5,16.8051,3.7335,0.20944,0.76,0.20944,281.195,2.7947,walk_east_mid.0,448.1461,0.76,0.20944,0.76,0.20944,Sidewalk
18.0,17.1416,3.83,0.27925,0.7,0.13963,280.8585,2.8828,walk_east_mid.0,447.6739,0.7,0.13963,0.7,0.13963,Sidewalk
18.5,17.522,3.9536,0.31416,0.8,0.06981,280.478,2.9176,walk_east_mid.0,446.6279,0.8,0.06981,0.8,0.06981,Sidewalk
19.0,17.95,4.0926,0.31416,0.9,-0.0,280.0501,2.948,walk_east_mid.0,445.681,0.9,-0.0,0.9,-0.0,Sidewalk
19.5,18.5075,4.2525,0.27925,1.16,-0.06981,279.4926,2.8723,walk_east_mid.0,444.4104,1.16,-0.06981,1.16,-0.06981,Sidewalk
20.0,18.9333,4.3123,0.13963,0.86,-0.27925,279.0669,2.876,walk_east_mid.0,445.4674,0.86,-0.27925,0.86,-0.27925,Sidewalk
20.5,19.2485,4.3679,0.17453,0.64,0.06981,278.7518,3.0074,walk_east_mid.0,444.2205,0.64,0.06981,0.64,0.06981,Sidewalk
21.0,19.6916,4.446,0.17453,0.9,-0.0,278.3087,3.0471,walk_east_mid.0,442.8187,0.9,-0.0,0.9,-0.0,Sidewalk
21.5,20.3056,4.5323,0.13963,1.24,-0.06981,277.6949,2.8539,walk_east_mid.0,441.5262,1.24,-0.06981,1.24,-0.06981,Sidewalk
22.0,20.7756,4.5323,-0.0,0.94,-0.27925,277.2249,2.8279,walk_east_mid.0,442.131,0.94,-0.27925,0.94,-0.27925,Sidewalk
22.5,21.2153,4.5477,0.03491,0.88,0.06981,276.7852,2.8035,walk_east_mid.0,440.5237,0.88,0.06981,0.88,0.06981,Sidewalk
23.0,21.785,4.5676,0.03491,1.14,-0.0,276.2156,2.6341,walk_east_mid.0,439.5671,1.14,-0.0,1.14,-0.0,Sidewalk
23.5,22.2039,4.5383,-0.06981,0.84,-0.20944,275.7966,2.6543,walk_east_mid.0,441.7304,0.84,-0.20944,0.84,-0.20944,Sidewalk
24.0,22.5463,4.4655,-0.20944,0.7,-0.27925,275.4541,2.7105,walk_east_mid.0,439.3985,0.7,-0.27925,0.7,-0.27925,Sidewalk
24.5,22.9043,4.4279,-0.10472,0.72,0.20944,275.096,2.7627,walk_east_mid.0,438.3099,0.72,0.20944,0.72,0.20944,Sidewalk
25.0,23.354,4.4122,-0.03491,0.9,0.13963,274.6463,2.768,walk_east_mid.0,437.0718,0.9,0.13963,0.9,0.13963,Sidewalk
25.5,23.934,4.4122,-0.0,1.16,0.06981,274.0663,2.6458,walk_east_mid.0,436.3531,1.16,0.06981,1.16,0.06981,Sidewalk
26.0,24.484,4.4122,-0.0,1.1,-0.0,273.5163,2.5373,walk_east_mid.0,446.0174,1.1,-0.0,1.1,-0.0,Sidewalk
26.5,25.0437,4.4317,0.03491,1.12,0.06981,272.9566,2.4108,walk_east_mid.0,434.4665,1.12,0.06981,1.12,0.06981,Sidewalk
27.0,25.6533,4.453,0.03491,1.22,-0.0,272.347,2.2047,walk_east_mid.0,434.6057,1.22,-0.0,1.22,-0.0,Sidewalk
27.5,26.1122,4.4209,-0.06981,0.92,-0.20944,271.8881,2.1967,walk_east_mid.0,449.6113,0.92,-0.20944,0.92,-0.20944,Sidewalk
28.0,26.4622,4.4209,-0.0,0.7,0.13963,271.5381,2.3004,walk_east_mid.0,433.1722,0.7,0.13963,0.7,0.13963,Sidewalk
28.5,26.9419,4.4377,0.03491,0.96,0.06981,271.0584,2.2755,walk_east_mid.0,431.9971,0.96,0.06981,0.96,0.06981,Sidewalk
29.0,27.3497,4.3948,-0.10472,0.82,-0.27925,270.6506,2.286,walk_east_mid.0,432.2938,0.82,-0.27925,0.82,-0.27925,Sidewalk
29.5,27.7214,4.3158,-0.20944,0.76,-0.20944,270.2788,2.3088,walk_east_mid.0,431.4098,0.76,-0.20944,0.76,-0.20944,Sidewalk
30.0,28.0963,4.2083,-0.27925,0.78,-0.13963,269.9038,2.3549,walk_east_mid.0,430.4743,0.78,-0.13963,0.78,-0.13963,Sidewalk
