time,x,y,yaw,v,w,goal_distance,min_person_dist,closest_person,planner_status,planner_cost,action_linear_x,action_angular_z,observation_state_linear_x,observation_state_angular_z,observation_state_road_type
0.5,2.125,4.0,0.0,0.25,0.0,295.875,2.875,walk_east_mid.0,no_path,,0.25,0.0,0.25,0.0,Sidewalk
1.0,2.3741,4.0217,0.08674,0.5,0.17348,295.6259,3.1352,walk_east_mid.0,path_found,297.0,0.5,0.17348,0.5,0.17348,Sidewalk
1.5,2.7477,4.0541,0.08674,0.75,0.0,295.2524,3.1714,walk_east_up.0,path_found,297.0,0.75,0.0,0.75,0.0,Sidewalk
2.0,2.9977,4.0541,-0.00018,0.5,-0.17384,295.0024,3.3829,walk_east_up.0,no_path,,0.5,-0.17384,0.5,-0.17384,Sidewalk
2.5,3.1477,4.0541,-0.00018,0.3,0.0,294.8524,3.6947,walk_east_up.0,no_path,,0.3,0.0,0.3,0.0,Sidewalk
3.0,3.2977,4.054,-0.00018,0.3,0.0,294.7024,4.0133,walk_east_up.0,no_path,,0.3,0.0,0.3,0.0,Sidewalk
3.5,3.4477,4.054,-0.00018,0.3,0.0,294.5524,4.2579,walk_east_up.0,no_path,,0.3,0.0,0.3,0.0,Sidewalk
4.0,3.7226,4.0482,-0.02116,0.55,-0.04195,294.2774,4.3883,walk_east_up.0,path_found,296.0,0.55,-0.04195,0.55,-0.04195,Sidewalk
4.5,4.1225,4.0397,-0.02116,0.8,0.0,293.8775,4.3726,walk_east_up.0,path_found,296.0,0.8,0.0,0.8,0.0,Sidewalk
5.0,4.6225,4.0328,-0.01381,1.0,0.0147,293.3776,4.3115,walk_east_up.0,path_found,295.0,1.0,0.0147,1.0,0.0147,Sidewalk
5.5,5.1224,4.0259,-0.01381,1.0,0.0,292.8776,4.2123,walk_east_up.0,path_found,295.0,1.0,0.0,1.0,0.0,Sidewalk
6.0,5.6224,4.0214,-0.00901,1.0,0.0096,292.3776,4.1379,walk_east_up.0,path_found,294.0,1.0,0.0096,1.0,0.0096,Sidewalk
6.5,6.1224,4.0169,-0.00901,1.0,0.0,291.8776,4.0847,walk_east_up.0,path_found,294.0,1.0,0.0,1.0,0.0,Sidewalk
7.0,6.6224,4.014,-0.00588,1.0,0.00626,291.3776,3.968,walk_east_up.0,path_found,293.0,1.0,0.00626,1.0,0.00626,Sidewalk
7.5,7.1223,4.011,-0.00588,1.0,0.0,290.8777,3.8637,walk_east_up.0,path_found,293.0,1.0,0.0,1.0,0.0,Sidewalk
8.0,7.6146,3.9236,-0.17576,1.0,-0.33975,290.3854,3.7843,walk_east_up.0,path_found,292.0,1.0,-0.33975,1.0,-0.33975,Sidewalk
8.5,8.1069,3.8362,-0.17576,1.0,0.0,289.8931,3.7524,walk_east_up.0,path_found,292.0,1.0,0.0,1.0,0.0,Sidewalk
9.0,8.6067,3.8213,-0.02978,1.0,0.29195,289.3933,3.6797,walk_east_up.0,path_found,291.0,1.0,0.29195,1.0,0.29195,Sidewalk
9.5,9.1065,3.8064,-0.02978,1.0,0.0,288.8936,3.5702,walk_east_up.0,path_found,291.0,1.0,0.0,1.0,0.0,Sidewalk
10.0,9.6064,3.7967,-0.01949,1.0,0.02058,288.3937,3.4974,walk_east_up.0,path_found,290.0,1.0,0.02058,1.0,0.02058,Sidewalk
10.5,10.1063,3.7869,-0.01949,1.0,0.0,287.8938,3.4628,walk_east_up.0,path_found,290.0,1.0,0.0,1.0,0.0,Sidewalk
11.0,10.6063,3.7805,-0.01276,1.0,0.01347,287.3938,3.3513,walk_east_up.0,path_found,289.0,1.0,0.01347,1.0,0.01347,Sidewalk
11.5,11.1062,3.7742,-0.01276,1.0,0.0,286.8939,3.2629,walk_east_up.0,path_found,289.0,1.0,0.0,1.0,0.0,Sidewalk
12.0,11.6062,3.77,-0.00835,1.0,0.00882,286.3939,3.1573,walk_east_up.0,path_found,288.0,1.0,0.00882,1.0,0.00882,Sidewalk
12.5,12.1062,3.7658,-0.00835,1.0,0.0,285.8939,3.0715,walk_east_up.0,path_found,288.0,1.0,0.0,1.0,0.0,Sidewalk
13.0,12.6062,3.7631,-0.00546,1.0,0.00577,285.3939,2.9908,walk_east_up.0,path_found,287.0,1.0,0.00577,1.0,0.00577,Sidewalk
