time,x,y,yaw,v,w,goal_distance,min_person_dist,closest_person,total_cost,action_linear_x,action_angular_z,observation_state_linear_x,observation_state_angular_z,observation_state_road_type
0.5,2.1499,3.9948,-0.03491,0.3,-0.06981,295.8501,2.8502,walk_east_mid.0,325.7287,0.3,-0.06981,0.3,-0.06981,Sidewalk
1.0,2.3588,3.9728,-0.10472,0.42,-0.13963,295.6412,3.0245,walk_east_mid.0,325.213,0.42,-0.13963,0.42,-0.13963,Sidewalk
1.5,2.6131,3.9325,-0.15708,0.515,-0.10472,295.3869,3.1744,walk_east_mid.0,324.6437,0.515,-0.10472,0.515,-0.10472,Sidewalk
2.0,2.9419,3.8686,-0.19199,0.67,-0.06981,295.0581,3.2532,walk_east_mid.0,324.0807,0.67,-0.06981,0.67,-0.06981,Sidewalk
2.5,3.2867,3.7953,-0.20944,0.705,-0.03491,294.7133,3.3331,walk_east_mid.0,323.6555,0.705,-0.03491,0.705,-0.03491,Sidewalk
3.0,3.59,3.7309,-0.20944,0.62,-0.0,294.4102,3.4161,walk_east_mid.0,323.3035,0.62,-0.0,0.62,-0.0,Sidewalk
3.5,3.882,3.6741,-0.19199,0.595,0.03491,294.1182,3.5614,walk_east_mid.0,322.8855,0.595,0.03491,0.595,0.03491,Sidewalk
4.0,4.1608,3.6148,-0.20944,0.57,-0.03491,293.8395,3.7173,walk_east_mid.0,322.373,0.57,-0.03491,0.57,-0.03491,Sidewalk
4.5,4.486,3.5457,-0.20944,0.665,-0.0,293.5144,3.8285,walk_east_up.0,321.7684,0.665,-0.0,0.665,-0.0,Sidewalk
5.0,4.859,3.4732,-0.19199,0.76,0.03491,293.1415,3.8569,walk_east_mid.0,321.3533,0.76,0.03491,0.76,0.03491,Sidewalk
5.5,5.1924,3.4204,-0.15708,0.675,0.06981,292.8082,3.928,walk_east_mid.0,321.0521,0.675,0.06981,0.675,0.06981,Sidewalk
6.0,5.5454,3.3833,-0.10472,0.71,0.10472,292.4552,3.9954,walk_east_up.0,320.6407,0.71,0.10472,0.71,0.10472,Sidewalk
6.5,5.9165,3.3508,-0.08727,0.745,0.03491,292.0842,4.0686,walk_east_up.0,319.9993,0.745,0.03491,0.745,0.03491,Sidewalk
7.0,6.276,3.332,-0.05236,0.72,0.06981,291.7248,4.0846,walk_east_up.0,319.673,0.72,0.06981,0.72,0.06981,Sidewalk
