time,x,y,yaw,v,w,goal_distance,min_person_dist,closest_person,total_cost,action_linear_x,action_angular_z,observation_state_linear_x,observation_state_angular_z,observation_state_road_type
0.5,2.1999,3.993,-0.03491,0.4,-0.06981,295.8001,2.8002,walk_east_mid.0,590.5649,0.4,-0.06981,0.4,-0.06981,Sidewalk
1.0,2.5977,3.9512,-0.10472,0.8,-0.13963,295.4023,2.8926,walk_east_mid.0,588.2048,0.8,-0.13963,0.8,-0.13963,Sidewalk
1.5,3.0631,3.8858,-0.13963,0.94,-0.06981,294.9369,2.8919,walk_east_mid.0,586.9721,0.94,-0.06981,0.94,-0.06981,Sidewalk
2.0,3.4889,3.826,-0.13963,0.86,-0.0,294.5111,2.94,walk_east_mid.0,586.4027,0.86,-0.0,0.86,-0.0,Sidewalk
2.5,3.9518,3.7443,-0.17453,0.94,-0.06981,294.0483,2.9748,walk_east_mid.0,584.7694,0.94,-0.06981,0.94,-0.06981,Sidewalk
3.0,4.4146,3.6627,-0.17453,0.94,-0.0,293.5855,2.9507,walk_east_mid.0,584.0578,0.94,-0.0,0.94,-0.0,Sidewalk
3.5,4.8306,3.6043,-0.13963,0.84,0.06981,293.1697,2.9482,walk_east_mid.0,583.7827,0.84,0.06981,0.84,0.06981,Sidewalk
4.0,5.296,3.5389,-0.13963,0.94,-0.0,292.7044,2.9002,walk_east_mid.0,582.3164,0.94,-0.0,0.94,-0.0,Sidewalk
4.5,5.7137,3.495,-0.10472,0.84,0.06981,292.2868,2.9748,walk_east_mid.0,581.9545,0.84,0.06981,0.84,0.06981,Sidewalk
5.0,6.1811,3.4458,-0.10472,0.94,-0.0,291.8194,2.987,walk_east_mid.0,580.4232,0.94,-0.0,0.94,-0.0,Sidewalk
5.5,6.62,3.4151,-0.06981,0.88,0.06981,291.3805,3.0494,walk_east_mid.0,580.0062,0.88,0.06981,0.88,0.06981,Sidewalk
6.0,7.0889,3.3824,-0.06981,0.94,-0.0,290.9118,3.0479,walk_east_mid.0,578.5717,0.94,-0.0,0.94,-0.0,Sidewalk
6.5,7.5186,3.3673,-0.03491,0.86,0.06981,290.4821,3.0644,walk_east_mid.0,578.2332,0.86,0.06981,0.86,0.06981,Sidewalk
7.0,7.9883,3.3509,-0.03491,0.94,-0.0,290.0124,3.0546,walk_east_mid.0,576.8609,0.94,-0.0,0.94,-0.0,Sidewalk
7.5,8.4183,3.3509,-0.0,0.86,0.06981,289.5824,3.083,walk_east_mid.0,576.4653,0.86,0.06981,0.86,0.06981,Sidewalk
8.0,8.8883,3.3509,-0.0,0.94,-0.0,289.1124,3.0402,walk_east_mid.0,575.2602,0.94,-0.0,0.94,-0.0,Sidewalk
8.5,9.3381,3.3352,-0.03491,0.9,-0.06981,288.6627,3.0669,walk_east_mid.0,573.9924,0.9,-0.06981,0.9,-0.06981,Sidewalk
9.0,9.8078,3.3188,-0.03491,0.94,-0.0,288.193,3.0642,walk_east_mid.0,573.1637,0.94,-0.0,0.94,-0.0,Sidewalk
9.5,10.2278,3.3188,-0.0,0.84,0.06981,287.773,3.068,walk_east_mid.0,572.8653,0.84,0.06981,0.84,0.06981,Sidewalk
10.0,10.6978,3.3188,-0.0,0.94,-0.0,287.303,3.0512,walk_east_mid.0,571.5634,0.94,-0.0,0.94,-0.0,Sidewalk
10.5,11.0975,3.3049,-0.03491,0.8,-0.06981,286.9033,3.1222,walk_east_mid.0,570.8435,0.8,-0.06981,0.8,-0.06981,Sidewalk
11.0,11.5673,3.2885,-0.03491,0.94,-0.0,286.4336,3.131,walk_east_mid.0,569.5181,0.94,-0.0,0.94,-0.0,Sidewalk
11.5,12.0073,3.2885,-0.0,0.88,0.06981,285.9936,3.1169,walk_east_mid.0,569.1808,0.88,0.06981,0.88,0.06981,Sidewalk
12.0,12.4773,3.2885,-0.0,0.94,-0.0,285.5236,3.0599,walk_east_mid.0,567.941,0.94,-0.0,0.94,-0.0,Sidewalk
12.5,12.907,3.3035,0.03491,0.86,0.06981,285.0939,3.1136,walk_east_mid.0,567.4706,0.86,0.06981,0.86,0.06981,Sidewalk
13.0,13.3767,3.3199,0.03491,0.94,-0.0,284.6241,3.1245,walk_east_mid.0,566.2135,0.94,-0.0,0.94,-0.0,Sidewalk
13.5,13.8467,3.3199,-0.0,0.94,-0.06981,284.1541,3.1503,walk_east_mid.0,564.801,0.94,-0.06981,0.94,-0.06981,Sidewalk
14.0,14.3167,3.3199,-0.0,0.94,-0.0,283.6841,3.1429,walk_east_mid.0,564.1529,0.94,-0.0,0.94,-0.0,Sidewalk
14.5,14.7265,3.3056,-0.03491,0.82,-0.06981,283.2744,3.2256,walk_east_mid.0,563.4413,0.82,-0.06981,0.82,-0.06981,Sidewalk
