time,x,y,yaw,v,w,goal_distance,min_person_dist,closest_person,planner_status,planner_cost,action_linear_x,action_angular_z,observation_state_linear_x,observation_state_angular_z,observation_state_road_type
0.5,2.125,3.9972,-0.02246,0.25,-0.04492,295.875,2.8751,walk_east_mid.0,teb_optimized,4104.5396,0.25,-0.04492,0.25,-0.04492,Sidewalk
1.0,2.3747,3.9862,-0.04387,0.5,-0.04283,295.6253,3.0837,walk_east_mid.0,teb_optimized,4094.4096,0.5,-0.04283,0.5,-0.04283,Sidewalk
1.5,2.7494,3.9697,-0.04414,0.75,-0.00053,295.2506,3.2083,walk_east_mid.0,teb_optimized,4083.0316,0.75,-0.00053,0.75,-0.00053,Sidewalk
2.0,3.2487,3.9436,-0.05224,1.0,-0.0162,294.7513,3.1956,walk_east_mid.0,teb_optimized,4078.4238,1.0,-0.0162,1.0,-0.0162,Sidewalk
2.5,3.7474,3.9072,-0.07279,1.0,-0.04109,294.2527,3.2184,walk_east_mid.0,teb_optimized,4085.8699,1.0,-0.04109,1.0,-0.04109,Sidewalk
3.0,4.2447,3.8559,-0.10278,1.0,-0.05999,293.7553,3.2787,walk_east_mid.0,teb_optimized,4068.8123,1.0,-0.05999,1.0,-0.05999,Sidewalk
3.5,4.7423,3.807,-0.09801,1.0,0.00954,293.2577,3.2486,walk_east_mid.0,teb_optimized,4034.4702,1.0,0.00954,1.0,0.00954,Sidewalk
4.0,5.2419,3.7866,-0.04068,1.0,0.11467,292.7582,3.3038,walk_east_mid.0,teb_optimized,4021.1085,1.0,0.11467,1.0,0.11467,Sidewalk
4.5,5.7398,3.8327,0.09217,1.0,0.26571,292.2603,3.3658,walk_east_mid.0,teb_optimized,4003.9007,1.0,0.26571,1.0,0.26571,Sidewalk
5.0,6.2361,3.8934,0.12183,1.0,0.05931,291.7639,3.3596,walk_east_mid.0,teb_optimized,3988.7019,1.0,0.05931,1.0,0.05931,Sidewalk
5.5,6.7339,3.9404,0.09413,1.0,-0.05539,291.2661,3.3668,walk_east_mid.0,teb_optimized,3975.4254,1.0,-0.05539,1.0,-0.05539,Sidewalk
6.0,7.2329,3.9707,0.06067,1.0,-0.06692,290.7671,3.3363,walk_east_mid.0,teb_optimized,3961.722,1.0,-0.06692,1.0,-0.06692,Sidewalk
6.5,7.7329,3.9688,-0.00393,1.0,-0.1292,290.2671,3.3915,walk_east_mid.0,teb_optimized,3975.9736,1.0,-0.1292,1.0,-0.1292,Sidewalk
7.0,8.2317,3.9337,-0.07015,1.0,-0.13245,289.7683,3.4387,walk_east_mid.0,teb_optimized,3957.8136,1.0,-0.13245,1.0,-0.13245,Sidewalk
7.5,8.7295,3.8868,-0.09408,1.0,-0.04785,289.2705,3.4954,walk_east_mid.0,teb_optimized,3924.9143,1.0,-0.04785,1.0,-0.04785,Sidewalk
8.0,9.2273,3.84,-0.09358,1.0,0.00101,288.7727,3.5021,walk_east_mid.0,teb_optimized,3913.5925,1.0,0.00101,1.0,0.00101,Sidewalk
8.5,9.7272,3.828,-0.0241,1.0,0.13895,288.2729,3.4594,walk_east_mid.0,teb_optimized,3891.6085,1.0,0.13895,1.0,0.13895,Sidewalk
9.0,10.2265,3.8547,0.05339,1.0,0.15497,287.7736,3.4666,walk_east_mid.0,teb_optimized,3877.5356,1.0,0.15497,1.0,0.15497,Sidewalk
9.5,10.7265,3.8554,0.00139,1.0,-0.10399,287.2736,3.5189,walk_east_mid.0,teb_optimized,3864.4473,1.0,-0.10399,1.0,-0.10399,Sidewalk
10.0,11.2264,3.851,-0.00869,1.0,-0.02016,286.7736,3.5736,walk_east_mid.0,teb_optimized,3854.087,1.0,-0.02016,1.0,-0.02016,Sidewalk
10.5,11.7262,3.8357,-0.03062,1.0,-0.04386,286.2738,3.6016,walk_east_mid.0,teb_optimized,3854.2263,1.0,-0.04386,1.0,-0.04386,Sidewalk
11.0,12.2261,3.8269,-0.01764,1.0,0.02598,285.7739,3.6462,walk_east_mid.0,teb_optimized,3831.0251,1.0,0.02598,1.0,0.02598,Sidewalk
11.5,12.7244,3.8678,0.0819,1.0,0.19908,285.2756,3.7085,walk_east_mid.0,teb_optimized,3805.635,1.0,0.19908,1.0,0.19908,Sidewalk
12.0,13.2222,3.9148,0.09422,1.0,0.02464,284.7778,3.6734,walk_east_mid.0,teb_optimized,3793.8805,1.0,0.02464,1.0,0.02464,Sidewalk
12.5,13.7192,3.9698,0.11017,1.0,0.0319,284.2808,3.7358,walk_east_mid.0,teb_optimized,3802.6465,1.0,0.0319,1.0,0.0319,Sidewalk
13.0,14.218,4.004,0.0684,1.0,-0.08355,283.782,3.7102,walk_east_mid.0,teb_optimized,3767.4537,1.0,-0.08355,1.0,-0.08355,Sidewalk
13.5,14.718,4.0092,0.01034,1.0,-0.11612,283.282,3.7368,walk_east_mid.0,teb_optimized,3759.9511,1.0,-0.11612,1.0,-0.11612,Sidewalk
14.0,15.2179,3.9977,-0.02283,1.0,-0.06634,282.7821,3.7489,walk_east_mid.0,teb_optimized,3741.48,1.0,-0.06634,1.0,-0.06634,Sidewalk
14.5,15.715,3.9442,-0.10719,1.0,-0.16871,282.285,3.7261,walk_east_mid.0,teb_optimized,3726.3079,1.0,-0.16871,1.0,-0.16871,Sidewalk
15.0,16.2139,3.9112,-0.06606,1.0,0.08226,281.7861,3.7011,walk_east_mid.0,teb_optimized,3712.7173,1.0,0.08226,1.0,0.08226,Sidewalk
15.5,16.7135,3.9319,0.04137,1.0,0.21486,281.2865,3.6886,walk_east_mid.0,teb_optimized,3697.6956,1.0,0.21486,1.0,0.21486,Sidewalk
16.0,17.2123,3.9657,0.06768,1.0,0.05262,280.7877,3.6984,walk_east_mid.0,teb_optimized,3699.3105,1.0,0.05262,1.0,0.05262,Sidewalk
16.5,17.7117,3.9918,0.05211,1.0,-0.03114,280.2883,3.7577,walk_east_mid.0,teb_optimized,3687.1975,1.0,-0.03114,1.0,-0.03114,Sidewalk
17.0,18.2086,4.0472,0.11106,1.0,0.1179,279.7914,3.7378,walk_east_mid.0,teb_optimized,3662.6931,1.0,0.1179,1.0,0.1179,Sidewalk
17.5,18.7058,4.1003,0.10637,1.0,-0.00939,279.2943,3.7762,walk_east_mid.0,teb_optimized,3648.4732,1.0,-0.00939,1.0,-0.00939,Sidewalk
18.0,19.2021,4.1605,0.1207,1.0,0.02867,278.7979,3.7999,walk_east_mid.0,teb_optimized,3667.648,1.0,0.02867,1.0,0.02867,Sidewalk
18.5,19.7021,4.1566,-0.00775,1.0,-0.2569,278.2979,3.7707,walk_east_mid.0,teb_optimized,3617.9283,1.0,-0.2569,1.0,-0.2569,Sidewalk
19.0,20.201,4.1241,-0.06513,1.0,-0.11477,277.799,3.7373,walk_east_mid.0,teb_optimized,3603.6773,1.0,-0.11477,1.0,-0.11477,Sidewalk
19.5,20.6984,4.0731,-0.10212,1.0,-0.07398,277.3016,3.7528,walk_east_mid.0,teb_optimized,3591.1611,1.0,-0.07398,1.0,-0.07398,Sidewalk
20.0,21.1976,4.044,-0.05815,1.0,0.08795,276.8024,3.7848,walk_east_mid.0,teb_optimized,3579.0134,1.0,0.08795,1.0,0.08795,Sidewalk
20.5,21.6973,4.0281,-0.03197,1.0,0.05235,276.3027,3.7649,walk_east_mid.0,teb_optimized,3566.2071,1.0,0.05235,1.0,0.05235,Sidewalk
21.0,22.1965,4.0561,0.05618,1.0,0.1763,275.8035,3.793,walk_east_mid.0,teb_optimized,3554.9891,1.0,0.1763,1.0,0.1763,Sidewalk
21.5,22.6945,4.1016,0.09103,1.0,0.0697,275.3055,3.7616,walk_east_mid.0,teb_optimized,3541.2129,1.0,0.0697,1.0,0.0697,Sidewalk
22.0,23.1918,4.1532,0.10335,1.0,0.02464,274.8082,3.7304,walk_east_mid.0,teb_optimized,3524.8272,1.0,0.02464,1.0,0.02464,Sidewalk
22.5,23.6916,4.1389,-0.0285,1.0,-0.26369,274.3084,3.7456,walk_east_mid.0,teb_optimized,3511.1717,1.0,-0.26369,1.0,-0.26369,Sidewalk
23.0,24.1916,4.1393,0.00088,1.0,0.05875,273.8084,3.8039,walk_east_mid.0,teb_optimized,3519.3311,1.0,0.05875,1.0,0.05875,Sidewalk
23.5,24.6896,4.0942,-0.09033,1.0,-0.18241,273.3105,3.8694,walk_east_mid.0,teb_optimized,3492.1253,1.0,-0.18241,1.0,-0.18241,Sidewalk
24.0,25.186,4.0343,-0.12012,1.0,-0.05959,272.814,3.8727,walk_east_mid.0,teb_optimized,3486.6471,1.0,-0.05959,1.0,-0.05959,Sidewalk
24.5,25.6844,3.9948,-0.07922,1.0,0.08181,272.3156,3.8443,walk_east_mid.0,teb_optimized,3465.9778,1.0,0.08181,1.0,0.08181,Sidewalk
25.0,26.1841,4.0114,0.03332,1.0,0.22507,271.8159,3.8326,walk_east_mid.0,teb_optimized,3447.3529,1.0,0.22507,1.0,0.22507,Sidewalk
25.5,26.6841,4.0183,0.01381,1.0,-0.03902,271.3159,3.875,walk_east_mid.0,teb_optimized,3449.9188,1.0,-0.03902,1.0,-0.03902,Sidewalk
