time,x,y,yaw,v,w,goal_distance,min_person_dist,closest_person,total_cost,action_linear_x,action_angular_z,observation_state_linear_x,observation_state_angular_z,observation_state_road_type
0.5,2.15,3.998,-0.01309,0.3,-0.02618,295.85,2.8501,walk_east_mid.0,399.0729,0.3,-0.02618,0.3,-0.02618,Sidewalk
1.0,2.4487,3.9706,-0.09163,0.6,-0.15708,295.5513,2.9048,walk_east_mid.0,397.9382,0.6,-0.15708,0.6,-0.15708,Sidewalk
1.5,2.7486,3.9784,0.02618,0.6,0.23562,295.2514,2.9677,walk_east_mid.0,397.4659,0.6,0.23562,0.6,0.23562,Sidewalk
2.0,3.0178,3.9573,-0.07854,0.54,-0.20944,294.9822,3.0487,walk_east_mid.0,397.1672,0.54,-0.20944,0.54,-0.20944,Sidewalk
2.5,3.4078,3.9624,0.01309,0.78,0.18326,294.5922,3.0425,walk_east_mid.0,396.2667,0.78,0.18326,0.78,0.18326,Sidewalk
3.0,3.7662,3.9953,0.09163,0.72,0.15708,294.2338,3.1073,walk_east_mid.0,395.7103,0.72,0.15708,0.72,0.15708,Sidewalk
3.5,4.1562,3.9953,-0.0,0.78,-0.18326,293.8438,3.1206,walk_east_mid.0,395.0778,0.78,-0.18326,0.78,-0.18326,Sidewalk
4.0,4.6656,3.9686,-0.05236,1.02,-0.10472,293.3345,2.9808,walk_east_mid.0,394.9357,1.02,-0.10472,1.02,-0.10472,Sidewalk
4.5,5.0253,3.9827,0.03927,0.72,0.18326,292.9747,3.0179,walk_east_mid.0,394.1381,0.72,0.18326,0.72,0.18326,Sidewalk
5.0,5.415,3.9674,-0.03927,0.78,-0.15708,292.585,3.0282,walk_east_mid.0,393.4832,0.78,-0.15708,0.78,-0.15708,Sidewalk
5.5,5.6827,3.9322,-0.1309,0.54,-0.18326,292.3173,3.1515,walk_east_mid.0,393.4947,0.54,-0.18326,0.54,-0.18326,Sidewalk
6.0,6.0725,3.922,-0.02618,0.78,0.20944,291.9275,3.1398,walk_east_mid.0,392.5687,0.78,0.20944,0.78,0.20944,Sidewalk
6.5,6.431,3.889,-0.09163,0.72,-0.1309,291.569,3.1665,walk_east_mid.0,392.0028,0.72,-0.1309,0.72,-0.1309,Sidewalk
7.0,6.9375,3.8291,-0.11781,1.02,-0.05236,291.0626,3.0491,walk_east_mid.0,391.2651,1.02,-0.05236,1.02,-0.05236,Sidewalk
7.5,7.2975,3.8291,-0.0,0.72,0.23562,290.7026,3.0765,walk_east_mid.0,391.0523,0.72,0.23562,0.72,0.23562,Sidewalk
8.0,7.7169,3.8071,-0.05236,0.84,-0.10472,290.2832,3.0844,walk_east_mid.0,390.2736,0.84,-0.10472,0.84,-0.10472,Sidewalk
8.5,8.1366,3.8236,0.03927,0.84,0.18326,289.8635,3.0738,walk_east_mid.0,389.8965,0.84,0.18326,0.84,0.18326,Sidewalk
9.0,8.4663,3.8106,-0.03927,0.66,-0.15708,289.5337,3.1246,walk_east_mid.0,389.3926,0.66,-0.15708,0.66,-0.15708,Sidewalk
9.5,8.9149,3.7753,-0.07854,0.9,-0.07854,289.0851,3.0417,walk_east_mid.0,388.6928,0.9,-0.07854,0.9,-0.07854,Sidewalk
10.0,9.3048,3.7856,0.02618,0.78,0.20944,288.6953,3.0341,walk_east_mid.0,388.3743,0.78,0.20944,0.78,0.20944,Sidewalk
10.5,9.6645,3.7714,-0.03927,0.72,-0.1309,288.3356,3.0456,walk_east_mid.0,387.7761,0.72,-0.1309,0.72,-0.1309,Sidewalk
11.0,10.1734,3.7381,-0.06545,1.02,-0.05236,287.8267,2.9153,walk_east_mid.0,387.4968,1.02,-0.05236,1.02,-0.05236,Sidewalk
11.5,10.5315,3.7004,-0.10472,0.72,-0.07854,287.4687,2.9481,walk_east_mid.0,386.7633,0.72,-0.07854,0.72,-0.07854,Sidewalk
12.0,10.8311,3.7161,0.05236,0.6,0.31416,287.1691,3.0061,walk_east_mid.0,386.7089,0.6,0.31416,0.6,0.31416,Sidewalk
12.5,11.191,3.7114,-0.01309,0.72,-0.1309,286.8091,3.0002,walk_east_mid.0,385.7768,0.72,-0.1309,0.72,-0.1309,Sidewalk
13.0,11.4889,3.7467,0.11781,0.6,0.2618,286.5112,3.0628,walk_east_mid.0,385.7146,0.6,0.2618,0.6,0.2618,Sidewalk
13.5,11.8429,3.8123,0.18326,0.72,0.1309,286.1571,3.0752,walk_east_mid.0,384.9739,0.72,0.1309,0.72,0.1309,Sidewalk
14.0,12.193,3.8963,0.23562,0.72,0.10472,285.807,3.0806,walk_east_mid.0,384.3733,0.72,0.10472,0.72,0.10472,Sidewalk
14.5,12.5803,3.9422,0.11781,0.78,-0.23562,285.4197,3.0597,walk_east_mid.0,383.7755,0.78,-0.23562,0.78,-0.23562,Sidewalk
15.0,12.9999,3.9587,0.03927,0.84,-0.15708,285.0001,3.0364,walk_east_mid.0,383.6935,0.84,-0.15708,0.84,-0.15708,Sidewalk
15.5,13.3878,3.9994,0.10472,0.78,0.1309,284.6122,2.8888,walk_east_up.1,382.81,0.78,0.1309,0.78,0.1309,Sidewalk
16.0,13.7434,4.0557,0.15708,0.72,0.10472,284.2566,2.5752,walk_east_up.1,382.3652,0.72,0.10472,0.72,0.10472,Sidewalk
16.5,14.1031,4.0699,0.03927,0.72,-0.23562,283.8969,2.2758,walk_east_up.1,381.8493,0.72,-0.23562,0.72,-0.23562,Sidewalk
17.0,14.5228,4.0534,-0.03927,0.84,-0.15708,283.4772,2.077,walk_east_up.1,381.3442,0.84,-0.15708,0.84,-0.15708,Sidewalk
17.5,14.8202,4.0142,-0.1309,0.6,-0.18326,283.1798,1.6944,walk_east_up.1,381.0372,0.6,-0.18326,0.6,-0.18326,Sidewalk
18.0,15.1801,4.0048,-0.02618,0.72,0.20944,282.8199,1.3589,walk_east_up.1,380.3482,0.72,0.20944,0.72,0.20944,Sidewalk
18.5,15.5684,3.9691,-0.09163,0.78,-0.1309,282.4316,1.1116,walk_east_up.1,379.7338,0.78,-0.1309,0.78,-0.1309,Sidewalk
19.0,16.0749,3.9092,-0.11781,1.02,-0.05236,281.9251,1.0152,walk_east_up.1,379.6191,1.02,-0.05236,1.02,-0.05236,Sidewalk
19.5,16.4305,3.8529,-0.15708,0.72,-0.07854,281.5696,0.8866,walk_east_up.1,379.5979,0.72,-0.07854,0.72,-0.07854,Sidewalk
20.0,16.9342,3.7731,-0.15708,1.02,-0.0,281.0659,0.9145,walk_east_up.1,378.6762,1.02,-0.0,1.02,-0.0,Sidewalk
20.5,17.3481,3.7019,-0.17017,0.84,-0.02618,280.652,0.9963,walk_east_up.1,377.5005,0.84,-0.02618,0.84,-0.02618,Sidewalk
21.0,17.7378,3.6866,-0.03927,0.78,0.2618,280.2623,1.0832,walk_east_up.1,377.6267,0.78,0.2618,0.78,0.2618,Sidewalk
21.5,18.1266,3.656,-0.07854,0.78,-0.07854,279.8736,1.2645,walk_east_up.1,376.4199,0.78,-0.07854,0.78,-0.07854,Sidewalk
22.0,18.4257,3.6325,-0.07854,0.6,-0.0,279.5745,1.4751,walk_east_dn.1,376.7479,0.6,-0.0,0.6,-0.0,Sidewalk
22.5,18.8738,3.5913,-0.09163,0.9,-0.02618,279.1265,1.2559,walk_east_dn.1,375.7231,0.9,-0.02618,0.9,-0.02618,Sidewalk
23.0,19.2015,3.5525,-0.11781,0.66,-0.05236,278.7988,1.0056,walk_east_dn.1,375.5668,0.66,-0.05236,0.66,-0.05236,Sidewalk
23.5,19.6789,3.5024,-0.10472,0.96,0.02618,278.3215,0.8421,walk_east_dn.1,375.6929,0.96,0.02618,0.96,0.02618,Sidewalk
24.0,20.2458,3.4428,-0.10472,1.14,-0.0,277.7548,0.758,walk_east_dn.1,373.167,1.14,-0.0,1.14,-0.0,Sidewalk
24.5,20.8146,3.4055,-0.06545,1.14,0.07854,277.1861,0.7169,walk_east_dn.1,376.6716,1.14,0.07854,1.14,0.07854,Sidewalk
25.0,21.4141,3.3819,-0.03927,1.2,0.05236,276.5866,0.6816,walk_east_dn.1,374.2723,1.2,0.05236,1.2,0.05236,Sidewalk
25.5,22.0139,3.3662,-0.02618,1.2,0.02618,275.9868,0.6792,walk_east_dn.1,371.424,1.2,0.02618,1.2,0.02618,Sidewalk
26.0,22.6137,3.3505,-0.02618,1.2,-0.0,275.3871,0.6359,walk_east_dn.1,371.4442,1.2,-0.0,1.2,-0.0,Sidewalk
26.5,23.1536,3.3576,0.01309,1.08,0.07854,274.8471,0.5212,walk_east_dn.1,376.3913,1.08,0.07854,1.08,0.07854,Sidewalk
27.0,23.7532,3.3812,0.03927,1.2,0.05236,274.2475,0.4308,walk_east_dn.1,405.248,1.2,0.05236,1.2,0.05236,Sidewalk
27.5,24.2028,3.3988,0.03927,0.9,0.0,273.7978,0.2406,walk_east_dn.1,inf,0.9,0.0,0.9,0.0,Sidewalk
