success,termination_reason,steps,total_time_s,path_length_m,straight_line_distance_m,extra_distance_ratio,normalized_time_ratio,final_goal_distance_m,min_person_distance_m,collision_steps,hazard_steps_lt_social_distance,hazard_time_ratio,hazard_ratio_given_social_presence,sidewalk_violation_steps,sidewalk_violation_ratio,mean_speed_mps,mean_abs_yaw_rate_radps,mean_abs_accel_mps2,mean_abs_jerk_mps3,algorithm,seed
False,collision,247,123.0,119.875,295.875,0.4052,0.4157,176.141,0.322,1,11,0.0445,0.0458,0,0.0,0.972,0.028,0.006,0.009,dijkstra,38
False,collision,136,67.5,64.1,295.875,0.2166,0.2281,231.803,0.408,1,8,0.0588,0.0588,0,0.0,0.944,0.012,0.024,0.037,dijkstra,39
False,collision,108,53.5,51.5,295.875,0.1741,0.1808,244.43,0.309,1,4,0.037,0.037,0,0.0,0.956,0.025,0.031,0.047,dijkstra,40
False,collision,376,187.5,185.5,295.875,0.627,0.6337,110.397,0.38,1,35,0.0931,0.0931,0,0.0,0.987,0.002,0.009,0.013,dijkstra,41
False,collision,95,47.0,44.1,295.875,0.149,0.1589,251.81,0.37,1,6,0.0632,0.0632,0,0.0,0.931,0.023,0.056,0.097,dijkstra,42
False,collision,83,41.0,37.325,295.875,0.1262,0.1386,258.57,0.414,1,6,0.0723,0.0723,0,0.0,0.902,0.012,0.043,0.077,dijkstra,43
False,collision,225,112.0,109.65,295.875,0.3706,0.3785,186.288,0.198,1,15,0.0667,0.0667,0,0.0,0.976,0.016,0.015,0.022,dijkstra,44
False,collision,352,175.5,172.675,295.875,0.5836,0.5932,123.331,0.409,1,19,0.054,0.0586,0,0.0,0.982,0.032,0.012,0.014,dijkstra,45
False,collision,453,226.0,223.675,295.875,0.756,0.7638,72.378,0.383,1,13,0.0287,0.0301,0,0.0,0.988,0.014,0.01,0.02,dijkstra,46
False,collision,447,223.0,215.475,295.875,0.7283,0.7537,80.709,0.264,1,20,0.0447,0.0447,0,0.0,0.965,0.031,0.02,0.029,dijkstra,47
False,collision,345,172.0,164.8,295.875,0.557,0.5813,131.18,0.406,1,42,0.1217,0.1235,0,0.0,0.956,0.011,0.021,0.05,dijkstra,48
False,collision,259,129.0,127.35,295.875,0.4304,0.436,168.553,0.308,1,13,0.0502,0.0502,0,0.0,0.984,0.006,0.013,0.019,dijkstra,49
False,collision,93,46.0,44.275,295.875,0.1496,0.1555,251.634,0.325,1,8,0.086,0.086,0,0.0,0.955,0.016,0.016,0.024,dijkstra,50
False,collision,302,150.5,147.6,295.875,0.4989,0.5087,148.296,0.39,1,8,0.0265,0.0295,0,0.0,0.978,0.002,0.008,0.021,dijkstra,51
False,collision,220,109.5,106.8,295.875,0.361,0.3701,189.127,0.395,1,13,0.0591,0.0591,0,0.0,0.972,0.012,0.015,0.023,dijkstra,52
False,collision,332,165.5,161.225,295.875,0.5449,0.5594,134.71,0.382,1,51,0.1536,0.1536,0,0.0,0.972,0.007,0.011,0.031,dijkstra,53
False,collision,307,153.0,151.625,295.875,0.5125,0.5171,144.325,0.392,1,21,0.0684,0.0684,0,0.0,0.989,0.019,0.018,0.03,dijkstra,54
