time,x,y,yaw,v,w,goal_distance,min_person_dist,closest_person,planner_status,planner_cost,action_linear_x,action_angular_z,observation_state_linear_x,observation_state_angular_z,observation_state_road_type
0.5,2.125,3.9972,-0.02246,0.25,-0.04492,295.875,2.8751,walk_east_mid.0,teb_optimized,4104.5396,0.25,-0.04492,0.25,-0.04492,Sidewalk
1.0,2.3748,3.9875,-0.0388,0.5,-0.03268,295.6252,2.9785,walk_east_mid.0,teb_optimized,4089.9939,0.5,-0.03268,0.5,-0.03268,Sidewalk
1.5,2.7484,3.9551,-0.08659,0.75,-0.09557,295.2516,2.9683,walk_east_mid.0,teb_optimized,4084.5911,0.75,-0.09557,0.75,-0.09557,Sidewalk
2.0,3.2447,3.8944,-0.12162,1.0,-0.07007,294.7553,2.8239,walk_east_mid.0,teb_optimized,4073.4282,1.0,-0.07007,1.0,-0.07007,Sidewalk
2.5,3.7415,3.8382,-0.11269,1.0,0.01786,294.2585,2.7141,walk_east_mid.0,teb_optimized,4066.2048,1.0,0.01786,1.0,0.01786,Sidewalk
3.0,4.2402,3.8021,-0.07225,1.0,0.08087,293.7599,2.6419,walk_east_mid.0,teb_optimized,4049.8092,1.0,0.08087,1.0,0.08087,Sidewalk
3.5,4.7397,3.7793,-0.04558,1.0,0.05336,293.2604,2.548,walk_east_mid.0,teb_optimized,4066.9917,1.0,0.05336,1.0,0.05336,Sidewalk
4.0,5.2393,3.7589,-0.04072,1.0,0.00971,292.7608,2.4203,walk_east_mid.0,teb_optimized,4024.8099,1.0,0.00971,1.0,0.00971,Sidewalk
4.5,5.7391,3.7715,0.02505,1.0,0.13154,292.261,2.3167,walk_east_mid.0,teb_optimized,4013.9979,1.0,0.13154,1.0,0.13154,Sidewalk
5.0,6.2371,3.8158,0.0887,1.0,0.12731,291.7629,2.2146,walk_east_mid.0,teb_optimized,3996.0353,1.0,0.12731,1.0,0.12731,Sidewalk
5.5,6.7337,3.8745,0.11775,1.0,0.05808,291.2663,2.1041,walk_east_mid.0,teb_optimized,3992.3588,1.0,0.05808,1.0,0.05808,Sidewalk
6.0,7.2308,3.9281,0.10738,1.0,-0.02073,290.7692,1.9821,walk_east_mid.0,teb_optimized,3965.5065,1.0,-0.02073,1.0,-0.02073,Sidewalk
6.5,7.7307,3.9159,-0.02432,1.0,-0.26341,290.2694,1.867,walk_east_mid.0,teb_optimized,3946.8748,1.0,-0.26341,1.0,-0.26341,Sidewalk
7.0,8.2277,3.8612,-0.10967,1.0,-0.17068,289.7724,1.76,walk_east_mid.0,teb_optimized,3938.0696,1.0,-0.17068,1.0,-0.17068,Sidewalk
7.5,8.7268,3.8325,-0.05743,1.0,0.10448,289.2732,1.6516,walk_east_mid.0,teb_optimized,3921.85,1.0,0.10448,1.0,0.10448,Sidewalk
8.0,9.2268,3.8273,-0.01052,1.0,0.09382,288.7732,1.5787,walk_east_mid.0,teb_optimized,3916.1535,1.0,0.09382,1.0,0.09382,Sidewalk
8.5,9.7265,3.8445,0.03444,1.0,0.08991,288.2735,1.4877,walk_east_mid.0,teb_optimized,3903.2825,1.0,0.08991,1.0,0.08991,Sidewalk
9.0,10.2265,3.8446,0.00023,1.0,-0.06842,287.7735,1.3684,walk_east_mid.0,teb_optimized,3880.3418,1.0,-0.06842,1.0,-0.06842,Sidewalk
9.5,10.7262,3.8273,-0.03463,1.0,-0.06971,287.2738,1.2353,walk_east_mid.0,teb_optimized,3866.6951,1.0,-0.06971,1.0,-0.06971,Sidewalk
10.0,11.2246,3.7867,-0.08125,1.0,-0.09324,286.7755,1.129,walk_east_mid.0,teb_optimized,3858.5987,1.0,-0.09324,1.0,-0.09324,Sidewalk
10.5,11.724,3.763,-0.04731,1.0,0.06788,286.2761,1.0083,walk_east_mid.0,teb_optimized,3835.5897,1.0,0.06788,1.0,0.06788,Sidewalk
11.0,12.2189,3.6917,-0.14313,1.0,-0.19163,285.7813,0.9157,walk_east_mid.0,teb_optimized,3837.269,1.0,-0.19163,1.0,-0.19163,Sidewalk
11.5,12.7186,3.6745,-0.03454,1.0,0.21717,285.2816,0.8184,walk_east_mid.0,teb_optimized,3810.2104,1.0,0.21717,1.0,0.21717,Sidewalk
12.0,13.2185,3.6819,0.01494,1.0,0.09896,284.7816,0.6895,walk_east_mid.0,teb_optimized,3795.0248,1.0,0.09896,1.0,0.09896,Sidewalk
12.5,13.7156,3.7357,0.10772,1.0,0.18556,284.2845,0.5383,walk_east_mid.0,teb_optimized,3780.4219,1.0,0.18556,1.0,0.18556,Sidewalk
13.0,14.2122,3.7942,0.1173,1.0,0.01915,283.7879,0.3952,walk_east_mid.0,teb_optimized,3775.1123,1.0,0.01915,1.0,0.01915,Sidewalk
