time,x,y,yaw,v,w,goal_distance,min_person_dist,closest_person,planner_status,planner_cost,action_linear_x,action_angular_z,observation_state_linear_x,observation_state_angular_z,observation_state_road_type
0.5,2.15,4.0,0.0,0.3,0.0,295.85,2.85,walk_east_mid.0,velocity_selected,0.7085,0.3,0.0,0.3,0.0,Sidewalk
1.0,2.45,4.0,0.0,0.6,0.0,295.55,3.0572,walk_east_dn.0,velocity_selected,0.044,0.6,0.0,0.6,0.0,Sidewalk
1.5,2.9,4.0,0.0,0.9,0.0,295.1,3.0151,walk_east_dn.0,velocity_selected,0.0424,0.9,0.0,0.9,0.0,Sidewalk
2.0,3.5,4.0,0.0,1.2,0.0,294.5,2.858,walk_east_dn.0,velocity_selected,0.0407,1.2,0.0,1.2,0.0,Sidewalk
2.5,4.1,4.0,0.0,1.2,0.0,293.9,2.6727,walk_east_dn.0,velocity_selected,0.0418,1.2,0.0,1.2,0.0,Sidewalk
3.0,4.7,4.0,0.0,1.2,0.0,293.3,2.4614,walk_east_dn.0,velocity_selected,0.047,1.2,0.0,1.2,0.0,Sidewalk
3.5,5.3,4.0,0.0,1.2,0.0,292.7,2.2989,walk_east_dn.0,velocity_selected,0.0444,1.2,0.0,1.2,0.0,Sidewalk
4.0,5.9,4.0,0.0,1.2,0.0,292.1,2.1364,walk_east_dn.0,velocity_selected,0.0509,1.2,0.0,1.2,0.0,Sidewalk
4.5,6.5,4.0,0.0,1.2,0.0,291.5,1.9756,walk_east_dn.0,velocity_selected,0.0543,1.2,0.0,1.2,0.0,Sidewalk
5.0,7.1,4.0,0.0,1.2,0.0,290.9,1.8231,walk_east_dn.0,velocity_selected,0.056,1.2,0.0,1.2,0.0,Sidewalk
5.5,7.7,4.0,0.0,1.2,0.0,290.3,1.6686,walk_east_dn.0,velocity_selected,0.0629,1.2,0.0,1.2,0.0,Sidewalk
6.0,8.3,4.0,0.0,1.2,0.0,289.7,1.5343,walk_east_dn.0,velocity_selected,0.0658,1.2,0.0,1.2,0.0,Sidewalk
6.5,8.9,4.0,0.0,1.2,0.0,289.1,1.4004,walk_east_dn.0,velocity_selected,0.0769,1.2,0.0,1.2,0.0,Sidewalk
7.0,9.5,4.0,0.0,1.2,0.0,288.5,1.2513,walk_east_dn.0,velocity_selected,0.0951,1.2,0.0,1.2,0.0,Sidewalk
7.5,10.1,4.0,0.0,1.2,0.0,287.9,1.1219,walk_east_dn.0,velocity_selected,0.1037,1.2,0.0,1.2,0.0,Sidewalk
8.0,10.7,4.0,0.0,1.2,0.0,287.3,0.9885,walk_east_dn.0,velocity_selected,0.2193,1.2,0.0,1.2,0.0,Sidewalk
8.5,11.3,4.0,0.0,1.2,0.0,286.7,0.8756,walk_east_dn.0,velocity_selected,0.263,1.2,0.0,1.2,0.0,Sidewalk
9.0,11.8,4.0,0.0,1.0,0.0,286.2,0.808,walk_east_dn.0,velocity_selected,0.405,1.0,0.0,1.0,0.0,Sidewalk
9.5,12.3,4.0,0.0,1.0,0.0,285.7,0.7746,walk_east_dn.0,velocity_selected,0.3045,1.0,0.0,1.0,0.0,Sidewalk
10.0,12.8,4.0,0.0,1.0,0.0,285.2,0.7258,walk_east_dn.0,velocity_selected,0.4695,1.0,0.0,1.0,0.0,Sidewalk
10.5,13.3706,4.1854,0.31416,1.2,0.62832,284.6294,0.8502,walk_east_dn.0,velocity_selected,0.4785,1.2,0.62832,1.2,0.62832,Sidewalk
11.0,13.9706,4.185,-0.00065,1.2,-0.62962,284.0294,0.8402,walk_east_dn.0,velocity_selected,0.123,1.2,-0.62962,1.2,-0.62962,Sidewalk
11.5,14.5706,4.1846,-0.00065,1.2,0.0,283.4294,0.8572,walk_east_dn.0,velocity_selected,0.1273,1.2,0.0,1.2,0.0,Sidewalk
12.0,15.1706,4.1842,-0.00065,1.2,0.0,282.8294,0.9204,walk_east_dn.0,velocity_selected,0.1292,1.2,0.0,1.2,0.0,Sidewalk
12.5,15.7706,4.1838,-0.00065,1.2,0.0,282.2294,0.9921,walk_east_dn.0,velocity_selected,0.1435,1.2,0.0,1.2,0.0,Sidewalk
13.0,16.3706,4.1835,-0.00065,1.2,0.0,281.6294,1.0902,walk_east_dn.0,velocity_selected,0.1461,1.2,0.0,1.2,0.0,Sidewalk
13.5,16.9706,4.1831,-0.00065,1.2,0.0,281.0294,1.1897,walk_east_dn.0,velocity_selected,0.1305,1.2,0.0,1.2,0.0,Sidewalk
14.0,17.5706,4.1827,-0.00065,1.2,0.0,280.4294,1.1453,walk_east_up.0,velocity_selected,0.1178,1.2,0.0,1.2,0.0,Sidewalk
14.5,18.1706,4.1823,-0.00065,1.2,0.0,279.8294,1.0385,walk_east_up.0,velocity_selected,0.1375,1.2,0.0,1.2,0.0,Sidewalk
15.0,18.7706,4.1819,-0.00065,1.2,0.0,279.2294,0.9535,walk_east_up.0,velocity_selected,0.124,1.2,0.0,1.2,0.0,Sidewalk
15.5,19.3706,4.1815,-0.00065,1.2,0.0,278.6294,0.8967,walk_east_up.0,velocity_selected,0.1095,1.2,0.0,1.2,0.0,Sidewalk
16.0,19.9706,4.1811,-0.00065,1.2,0.0,278.0294,0.8436,walk_east_up.0,velocity_selected,0.1077,1.2,0.0,1.2,0.0,Sidewalk
16.5,20.4706,4.1808,-0.00065,1.0,0.0,277.5294,0.8102,walk_east_up.0,velocity_selected,0.3035,1.0,0.0,1.0,0.0,Sidewalk
17.0,21.0706,4.1804,-0.00065,1.2,0.0,276.9294,0.7474,walk_east_up.0,velocity_selected,0.1283,1.2,0.0,1.2,0.0,Sidewalk
17.5,21.6706,4.18,-0.00065,1.2,0.0,276.3294,0.7076,walk_east_up.0,velocity_selected,0.1108,1.2,0.0,1.2,0.0,Sidewalk
18.0,22.1706,4.1797,-0.00065,1.0,0.0,275.8294,0.7029,walk_east_up.0,velocity_selected,0.2921,1.0,0.0,1.0,0.0,Sidewalk
18.5,22.7706,4.1793,-0.00065,1.2,0.0,275.2294,0.6586,walk_east_up.0,velocity_selected,0.129,1.2,0.0,1.2,0.0,Sidewalk
19.0,23.3706,4.1789,-0.00065,1.2,0.0,274.6294,0.6291,walk_east_up.0,velocity_selected,0.116,1.2,0.0,1.2,0.0,Sidewalk
19.5,23.8706,4.1786,-0.00065,1.0,0.0,274.1294,0.6358,walk_east_up.0,velocity_selected,0.2926,1.0,0.0,1.0,0.0,Sidewalk
20.0,24.3706,4.1782,-0.00065,1.0,0.0,273.6294,0.645,walk_east_up.0,velocity_selected,0.2904,1.0,0.0,1.0,0.0,Sidewalk
20.5,24.9706,4.1779,-0.00065,1.2,0.0,273.0294,0.6216,walk_east_up.0,velocity_selected,0.1074,1.2,0.0,1.2,0.0,Sidewalk
21.0,25.4706,4.1775,-0.00065,1.0,0.0,272.5294,0.6098,walk_east_up.0,velocity_selected,0.3077,1.0,0.0,1.0,0.0,Sidewalk
21.5,25.9706,4.1772,-0.00065,1.0,0.0,272.0294,0.6257,walk_east_up.0,velocity_selected,0.2904,1.0,0.0,1.0,0.0,Sidewalk
22.0,26.4706,4.1769,-0.00065,1.0,0.0,271.5294,0.6209,walk_east_up.0,velocity_selected,0.2953,1.0,0.0,1.0,0.0,Sidewalk
22.5,26.9706,4.1766,-0.00065,1.0,0.0,271.0294,0.6094,walk_east_up.0,velocity_selected,0.3054,1.0,0.0,1.0,0.0,Sidewalk
23.0,27.4706,4.1762,-0.00065,1.0,0.0,270.5294,0.6225,walk_east_up.0,velocity_selected,0.2888,1.0,0.0,1.0,0.0,Sidewalk
23.5,27.9706,4.1759,-0.00065,1.0,0.0,270.0294,0.6149,walk_east_up.0,velocity_selected,0.2977,1.0,0.0,1.0,0.0,Sidewalk
24.0,28.5706,4.1755,-0.00065,1.2,0.0,269.4294,0.5783,walk_east_up.0,velocity_selected,0.2856,1.2,0.0,1.2,0.0,Sidewalk
24.5,29.0706,4.1752,-0.00065,1.0,0.0,268.9294,0.5641,walk_east_up.0,velocity_selected,0.3804,1.0,0.0,1.0,0.0,Sidewalk
25.0,29.6411,3.9894,-0.31481,1.2,-0.62832,268.3589,0.707,walk_east_up.0,velocity_selected,0.4673,1.2,-0.62832,1.2,-0.62832,Sidewalk
25.5,30.2411,3.9894,4e-05,1.2,0.6297,267.7589,0.7013,walk_east_up.0,velocity_selected,0.0977,1.2,0.6297,1.2,0.6297,Sidewalk
26.0,30.8411,3.9894,4e-05,1.2,0.0,267.1589,0.6956,walk_east_up.0,velocity_selected,0.245,1.2,0.0,1.2,0.0,Sidewalk
26.5,31.3411,3.9895,4e-05,1.0,0.0,266.6589,0.6971,walk_east_up.0,velocity_selected,0.4068,1.0,0.0,1.0,0.0,Sidewalk
27.0,31.8411,3.9895,4e-05,1.0,0.0,266.1589,0.6979,walk_east_up.0,velocity_selected,0.3179,1.0,0.0,1.0,0.0,Sidewalk
27.5,32.4411,3.9895,4e-05,1.2,0.0,265.5589,0.7037,walk_east_up.0,velocity_selected,0.2054,1.2,0.0,1.2,0.0,Sidewalk
28.0,32.9411,3.9895,4e-05,1.0,0.0,265.0589,0.7099,walk_east_up.0,velocity_selected,0.4214,1.0,0.0,1.0,0.0,Sidewalk
28.5,33.4411,3.9896,4e-05,1.0,0.0,264.5589,0.7063,walk_east_up.0,velocity_selected,0.368,1.0,0.0,1.0,0.0,Sidewalk
29.0,34.0411,3.9896,4e-05,1.2,0.0,263.9589,0.7185,walk_east_up.0,velocity_selected,0.2371,1.2,0.0,1.2,0.0,Sidewalk
29.5,34.6411,3.9896,4e-05,1.2,0.0,263.3589,0.7301,walk_east_up.0,velocity_selected,0.227,1.2,0.0,1.2,0.0,Sidewalk
30.0,35.1411,3.9896,4e-05,1.0,0.0,262.8589,0.7458,walk_east_up.0,velocity_selected,0.5552,1.0,0.0,1.0,0.0,Sidewalk
30.5,35.7411,3.9896,4e-05,1.2,0.0,262.2589,0.786,walk_east_up.0,velocity_selected,0.6191,1.2,0.0,1.2,0.0,Sidewalk
31.0,36.3411,3.9897,4e-05,1.2,0.0,261.6589,0.8077,walk_east_up.0,velocity_selected,0.4245,1.2,0.0,1.2,0.0,Sidewalk
31.5,36.9411,3.9897,4e-05,1.2,0.0,261.0589,0.8827,walk_east_up.0,velocity_selected,0.827,1.2,0.0,1.2,0.0,Sidewalk
32.0,37.4411,3.9897,4e-05,1.0,0.0,260.5589,0.8824,walk_east_up.0,velocity_selected,0.4405,1.0,0.0,1.0,0.0,Sidewalk
32.5,38.0411,3.9897,4e-05,1.2,0.0,259.9589,0.967,walk_east_up.0,velocity_selected,0.8423,1.2,0.0,1.2,0.0,Sidewalk
33.0,38.6411,3.9898,4e-05,1.2,0.0,259.3589,0.9954,walk_east_up.0,velocity_selected,0.8024,1.2,0.0,1.2,0.0,Sidewalk
33.5,39.2411,3.9898,4e-05,1.2,0.0,258.7589,1.0921,walk_east_up.0,velocity_selected,0.5669,1.2,0.0,1.2,0.0,Sidewalk
34.0,39.8411,3.9898,4e-05,1.2,0.0,258.1589,1.1541,walk_east_up.0,velocity_selected,0.3501,1.2,0.0,1.2,0.0,Sidewalk
34.5,40.4411,3.9898,4e-05,1.2,0.0,257.5589,1.2188,walk_east_up.0,velocity_selected,0.1014,1.2,0.0,1.2,0.0,Sidewalk
35.0,41.0411,3.9899,4e-05,1.2,0.0,256.9589,1.2693,walk_east_up.0,velocity_selected,0.0938,1.2,0.0,1.2,0.0,Sidewalk
35.5,41.6411,3.9899,4e-05,1.2,0.0,256.3589,1.3202,walk_east_up.0,velocity_selected,0.0861,1.2,0.0,1.2,0.0,Sidewalk
36.0,42.2411,3.9899,4e-05,1.2,0.0,255.7589,1.3525,walk_east_up.0,velocity_selected,0.0821,1.2,0.0,1.2,0.0,Sidewalk
36.5,42.8411,3.9899,4e-05,1.2,0.0,255.1589,1.4086,walk_east_up.0,velocity_selected,0.0762,1.2,0.0,1.2,0.0,Sidewalk
37.0,43.4411,3.9899,4e-05,1.2,0.0,254.5589,1.4936,walk_east_up.0,velocity_selected,0.0685,1.2,0.0,1.2,0.0,Sidewalk
37.5,44.0411,3.99,4e-05,1.2,0.0,253.9589,1.5493,walk_east_up.0,velocity_selected,0.0641,1.2,0.0,1.2,0.0,Sidewalk
38.0,44.6411,3.99,4e-05,1.2,0.0,253.3589,1.6595,walk_east_up.0,velocity_selected,0.0586,1.2,0.0,1.2,0.0,Sidewalk
38.5,45.2411,3.99,4e-05,1.2,0.0,252.7589,1.7635,walk_east_up.0,velocity_selected,0.0533,1.2,0.0,1.2,0.0,Sidewalk
39.0,45.8411,3.99,4e-05,1.2,0.0,252.1589,1.894,walk_east_up.0,velocity_selected,0.048,1.2,0.0,1.2,0.0,Sidewalk
39.5,46.4411,3.9901,4e-05,1.2,0.0,251.5589,1.9428,walk_east_up.0,velocity_selected,0.0465,1.2,0.0,1.2,0.0,Sidewalk
40.0,47.0411,3.9901,4e-05,1.2,0.0,250.9589,2.0735,walk_east_up.0,velocity_selected,0.044,1.2,0.0,1.2,0.0,Sidewalk
40.5,47.6411,3.9901,4e-05,1.2,0.0,250.3589,2.1862,walk_east_up.0,velocity_selected,0.0396,1.2,0.0,1.2,0.0,Sidewalk
41.0,48.2411,3.9901,4e-05,1.2,0.0,249.7589,2.2417,walk_east_up.0,velocity_selected,0.0396,1.2,0.0,1.2,0.0,Sidewalk
41.5,48.8411,3.9902,4e-05,1.2,0.0,249.1589,2.3776,walk_east_up.0,velocity_selected,0.0361,1.2,0.0,1.2,0.0,Sidewalk
42.0,49.4411,3.9902,4e-05,1.2,0.0,248.5589,2.4424,walk_east_up.0,velocity_selected,0.0352,1.2,0.0,1.2,0.0,Sidewalk
42.5,50.0411,3.9902,4e-05,1.2,0.0,247.9589,2.5554,walk_east_up.0,velocity_selected,0.0357,1.2,0.0,1.2,0.0,Sidewalk
43.0,50.6411,3.9902,4e-05,1.2,0.0,247.3589,2.5908,walk_east_up.0,velocity_selected,0.0354,1.2,0.0,1.2,0.0,Sidewalk
43.5,51.2411,3.9903,4e-05,1.2,0.0,246.7589,2.6446,walk_east_up.0,velocity_selected,0.034,1.2,0.0,1.2,0.0,Sidewalk
44.0,51.8411,3.9903,4e-05,1.2,0.0,246.1589,2.6286,walk_east_mid.0,velocity_selected,0.0347,1.2,0.0,1.2,0.0,Sidewalk
44.5,52.4411,3.9903,4e-05,1.2,0.0,245.5589,2.6376,walk_east_mid.0,velocity_selected,0.0316,1.2,0.0,1.2,0.0,Sidewalk
45.0,53.0411,3.9903,4e-05,1.2,0.0,244.9589,2.5701,walk_east_mid.0,velocity_selected,0.0325,1.2,0.0,1.2,0.0,Sidewalk
45.5,53.6411,3.9903,4e-05,1.2,0.0,244.3589,2.4928,walk_east_mid.0,velocity_selected,0.0322,1.2,0.0,1.2,0.0,Sidewalk
46.0,54.2411,3.9904,4e-05,1.2,0.0,243.7589,2.4124,walk_east_mid.0,velocity_selected,0.032,1.2,0.0,1.2,0.0,Sidewalk
46.5,54.8411,3.9904,4e-05,1.2,0.0,243.1589,2.4111,walk_east_mid.0,velocity_selected,0.0286,1.2,0.0,1.2,0.0,Sidewalk
47.0,55.4411,3.9904,4e-05,1.2,0.0,242.5589,2.3927,walk_east_mid.0,velocity_selected,0.0283,1.2,0.0,1.2,0.0,Sidewalk
47.5,56.0411,3.9904,4e-05,1.2,0.0,241.9589,2.3061,walk_east_mid.0,velocity_selected,0.0312,1.2,0.0,1.2,0.0,Sidewalk
48.0,56.6411,3.9905,4e-05,1.2,0.0,241.3589,2.3333,walk_east_mid.0,velocity_selected,0.0272,1.2,0.0,1.2,0.0,Sidewalk
48.5,57.2411,3.9905,4e-05,1.2,0.0,240.7589,2.2558,walk_east_mid.0,velocity_selected,0.0302,1.2,0.0,1.2,0.0,Sidewalk
49.0,57.8411,3.9905,4e-05,1.2,0.0,240.1589,2.1786,walk_east_mid.0,velocity_selected,0.0303,1.2,0.0,1.2,0.0,Sidewalk
49.5,58.4411,3.9905,4e-05,1.2,0.0,239.5589,2.1801,walk_east_mid.0,velocity_selected,0.0268,1.2,0.0,1.2,0.0,Sidewalk
50.0,59.0411,3.9906,4e-05,1.2,0.0,238.9589,2.1446,walk_east_mid.0,velocity_selected,0.0279,1.2,0.0,1.2,0.0,Sidewalk
50.5,59.6411,3.9906,4e-05,1.2,0.0,238.3589,2.0906,walk_east_mid.0,velocity_selected,0.026,1.2,0.0,1.2,0.0,Sidewalk
51.0,60.2411,3.9906,4e-05,1.2,0.0,237.7589,2.1038,walk_east_mid.0,velocity_selected,0.0236,1.2,0.0,1.2,0.0,Sidewalk
51.5,60.8411,3.9906,4e-05,1.2,0.0,237.1589,2.0457,walk_east_mid.0,velocity_selected,0.0262,1.2,0.0,1.2,0.0,Sidewalk
52.0,61.4411,3.9907,4e-05,1.2,0.0,236.5589,2.0754,walk_east_mid.0,velocity_selected,0.0232,1.2,0.0,1.2,0.0,Sidewalk
52.5,62.0411,3.9907,4e-05,1.2,0.0,235.9589,2.04,walk_east_mid.0,velocity_selected,0.0246,1.2,0.0,1.2,0.0,Sidewalk
53.0,62.6411,3.9907,4e-05,1.2,0.0,235.3589,1.9729,walk_east_mid.0,velocity_selected,0.0266,1.2,0.0,1.2,0.0,Sidewalk
