time,x,y,yaw,v,w,goal_distance,min_person_dist,closest_person,planner_status,planner_cost,action_linear_x,action_angular_z,observation_state_linear_x,observation_state_angular_z,observation_state_road_type
0.5,2.15,4.0,0.0,0.3,0.0,295.85,2.85,walk_east_mid.0,velocity_selected,0.7085,0.3,0.0,0.3,0.0,Sidewalk
1.0,2.45,4.0,0.0,0.6,0.0,295.55,3.0055,walk_east_dn.0,velocity_selected,0.047,0.6,0.0,0.6,0.0,Sidewalk
1.5,2.9,4.0,0.0,0.9,0.0,295.1,2.9219,walk_east_dn.0,velocity_selected,0.0441,0.9,0.0,0.9,0.0,Sidewalk
2.0,3.5,4.0,0.0,1.2,0.0,294.5,2.6907,walk_east_dn.0,velocity_selected,0.0461,1.2,0.0,1.2,0.0,Sidewalk
2.5,4.1,4.0,0.0,1.2,0.0,293.9,2.4715,walk_east_dn.0,velocity_selected,0.0467,1.2,0.0,1.2,0.0,Sidewalk
3.0,4.7,4.0,0.0,1.2,0.0,293.3,2.2187,walk_east_dn.0,velocity_selected,0.0593,1.2,0.0,1.2,0.0,Sidewalk
3.5,5.3,4.0,0.0,1.2,0.0,292.7,1.9779,walk_east_dn.0,velocity_selected,0.0693,1.2,0.0,1.2,0.0,Sidewalk
4.0,5.9,4.0,0.0,1.2,0.0,292.1,1.7936,walk_east_dn.0,velocity_selected,0.0652,1.2,0.0,1.2,0.0,Sidewalk
4.5,6.5,4.0,0.0,1.2,0.0,291.5,1.5545,walk_east_dn.0,velocity_selected,0.1164,1.2,0.0,1.2,0.0,Sidewalk
5.0,7.1,4.0,0.0,1.2,0.0,290.9,1.3499,walk_east_dn.0,velocity_selected,0.1526,1.2,0.0,1.2,0.0,Sidewalk
5.5,7.6,4.0,0.0,1.0,0.0,290.4,1.2353,walk_east_dn.0,velocity_selected,0.2793,1.0,0.0,1.0,0.0,Sidewalk
6.0,8.1,4.0,0.0,1.0,0.0,289.9,1.1427,walk_east_dn.0,velocity_selected,0.2773,1.0,0.0,1.0,0.0,Sidewalk
6.5,8.7,4.0,0.0,1.2,0.0,289.3,0.9908,walk_east_dn.0,velocity_selected,0.2751,1.2,0.0,1.2,0.0,Sidewalk
7.0,9.2,4.0,0.0,1.0,0.0,288.8,0.9039,walk_east_dn.0,velocity_selected,0.3514,1.0,0.0,1.0,0.0,Sidewalk
7.5,9.7706,4.1854,0.31416,1.2,0.62832,288.2294,0.9396,walk_east_dn.0,velocity_selected,0.4531,1.2,0.62832,1.2,0.62832,Sidewalk
8.0,10.3706,4.185,-0.00064,1.2,-0.62961,287.6294,0.8604,walk_east_dn.0,velocity_selected,0.1129,1.2,-0.62961,1.2,-0.62961,Sidewalk
8.5,10.9706,4.1846,-0.00064,1.2,0.0,287.0294,0.8403,walk_east_dn.0,velocity_selected,0.1164,1.2,0.0,1.2,0.0,Sidewalk
9.0,11.5706,4.1843,-0.00064,1.2,0.0,286.4294,0.8728,walk_east_dn.0,velocity_selected,0.121,1.2,0.0,1.2,0.0,Sidewalk
9.5,12.1706,4.1839,-0.00064,1.2,0.0,285.8294,0.9624,walk_east_dn.0,velocity_selected,0.118,1.2,0.0,1.2,0.0,Sidewalk
10.0,12.7706,4.1835,-0.00064,1.2,0.0,285.2294,1.103,walk_east_dn.0,velocity_selected,0.1203,1.2,0.0,1.2,0.0,Sidewalk
10.5,13.3706,4.1831,-0.00064,1.2,0.0,284.6294,1.2845,walk_east_dn.0,velocity_selected,0.108,1.2,0.0,1.2,0.0,Sidewalk
11.0,13.9706,4.1827,-0.00064,1.2,0.0,284.0294,1.4391,walk_east_dn.0,velocity_selected,0.0961,1.2,0.0,1.2,0.0,Sidewalk
11.5,14.5706,4.1823,-0.00064,1.2,0.0,283.4294,1.6163,walk_east_dn.0,velocity_selected,0.0918,1.2,0.0,1.2,0.0,Sidewalk
12.0,15.1706,4.1819,-0.00064,1.2,0.0,282.8294,1.6055,walk_east_mid.0,velocity_selected,0.0794,1.2,0.0,1.2,0.0,Sidewalk
12.5,15.7706,4.1816,-0.00064,1.2,0.0,282.2294,1.5424,walk_east_mid.0,velocity_selected,0.0749,1.2,0.0,1.2,0.0,Sidewalk
13.0,16.3706,4.1812,-0.00064,1.2,0.0,281.6294,1.4157,walk_east_mid.0,velocity_selected,0.0847,1.2,0.0,1.2,0.0,Sidewalk
13.5,16.9706,4.1808,-0.00064,1.2,0.0,281.0294,1.3642,walk_east_mid.0,velocity_selected,0.0682,1.2,0.0,1.2,0.0,Sidewalk
