success,termination_reason,steps,total_time_s,path_length_m,straight_line_distance_m,extra_distance_ratio,normalized_time_ratio,final_goal_distance_m,min_person_distance_m,collision_steps,hazard_steps_lt_social_distance,hazard_time_ratio,hazard_ratio_given_social_presence,sidewalk_violation_steps,sidewalk_violation_ratio,mean_speed_mps,mean_abs_yaw_rate_radps,mean_abs_accel_mps2,mean_abs_jerk_mps3,algorithm,seed
False,collision,29,14.0,16.35,295.85,0.0553,0.0568,279.509,0.328,1,5,0.1724,0.1724,0,0.0,1.138,0.041,0.064,0.044,rrt,39
False,collision,24,11.5,13.35,295.85,0.0451,0.0466,282.509,0.372,1,3,0.125,0.125,0,0.0,1.125,0.049,0.078,0.055,rrt,40
False,collision,311,155.0,185.55,295.85,0.6272,0.6287,110.396,0.105,1,13,0.0418,0.0537,0,0.0,1.194,0.023,0.006,0.004,rrt,41
False,collision,21,10.0,11.55,295.85,0.039,0.0406,284.305,0.319,1,8,0.381,0.381,0,0.0,1.114,0.018,0.09,0.063,rrt,42
False,collision,46,22.5,26.55,295.85,0.0897,0.0913,269.311,0.389,1,5,0.1087,0.1087,0,0.0,1.161,0.03,0.04,0.027,rrt,43
False,collision,19,9.0,10.35,295.85,0.035,0.0365,285.502,0.243,1,6,0.3158,0.3158,0,0.0,1.105,0.016,0.1,0.071,rrt,44
False,collision,27,13.0,15.15,295.85,0.0512,0.0527,280.706,0.34,1,8,0.2963,0.2963,0,0.0,1.133,0.021,0.069,0.048,rrt,45
False,collision,200,99.5,118.95,295.85,0.4021,0.4036,177.044,0.155,1,25,0.125,0.1351,0,0.0,1.191,0.053,0.009,0.006,rrt,46
False,collision,27,13.0,15.15,295.85,0.0512,0.0527,280.7,0.377,1,5,0.1852,0.1852,0,0.0,1.133,0.0,0.069,0.048,rrt,47
False,collision,23,11.0,12.75,295.85,0.0431,0.0446,283.1,0.365,1,8,0.3478,0.3478,0,0.0,1.122,0.0,0.082,0.057,rrt,48
False,collision,216,107.5,128.55,295.85,0.4345,0.436,167.426,0.154,1,10,0.0463,0.0463,0,0.0,1.192,0.046,0.008,0.006,rrt,49
False,collision,22,10.5,12.15,295.85,0.0411,0.0426,283.705,0.321,1,4,0.1818,0.1818,0,0.0,1.118,0.03,0.086,0.06,rrt,50
False,collision,248,123.5,147.75,295.85,0.4994,0.5009,148.241,0.26,1,37,0.1492,0.1535,0,0.0,1.193,0.042,0.007,0.005,rrt,51
False,collision,48,23.5,27.75,295.85,0.0938,0.0953,268.141,0.369,1,14,0.2917,0.2917,0,0.0,1.163,0.087,0.038,0.026,rrt,52
False,collision,206,102.5,122.55,295.85,0.4142,0.4158,173.433,0.368,1,30,0.1456,0.1456,0,0.0,1.191,0.064,0.009,0.006,rrt,53
False,collision,44,21.5,25.35,295.85,0.0857,0.0872,270.515,0.38,1,22,0.5,0.5,0,0.0,1.159,0.039,0.042,0.029,rrt,54
False,collision,202,100.5,120.15,295.85,0.4061,0.4076,175.828,0.166,1,3,0.0149,0.0149,0,0.0,1.191,0.055,0.009,0.006,rrt,55
False,collision,65,32.0,37.95,295.85,0.1283,0.1298,257.932,0.363,1,9,0.1385,0.1385,0,0.0,1.172,0.059,0.028,0.019,rrt,56
False,collision,57,28.0,33.15,295.85,0.112,0.1136,262.739,0.305,1,18,0.3158,0.3158,0,0.0,1.168,0.048,0.032,0.022,rrt,57
False,collision,183,91.0,108.75,295.85,0.3676,0.3691,187.196,0.111,1,26,0.1421,0.1421,0,0.0,1.19,0.038,0.01,0.007,rrt,58
False,collision,14,6.5,7.35,295.85,0.0248,0.0264,288.5,0.273,1,3,0.2143,0.2143,0,0.0,1.071,0.004,0.138,0.1,rrt,59
False,collision,255,127.0,151.95,295.85,0.5136,0.5151,144.049,0.211,1,30,0.1176,0.1176,0,0.0,1.193,0.05,0.007,0.005,rrt,60
False,collision,25,12.0,13.95,295.85,0.0472,0.0487,281.902,0.337,1,4,0.16,0.16,0,0.0,1.128,0.016,0.075,0.052,rrt,61
False,collision,20,9.5,10.95,295.85,0.037,0.0385,284.909,0.33,1,4,0.2,0.2,0,0.0,1.11,0.036,0.095,0.067,rrt,62
False,collision,53,26.0,30.75,295.85,0.1039,0.1055,265.15,0.313,1,15,0.283,0.283,0,0.0,1.166,0.069,0.035,0.024,rrt,63
False,collision,273,136.0,162.75,295.85,0.5501,0.5516,133.178,0.356,1,4,0.0147,0.0147,0,0.0,1.193,0.02,0.007,0.004,rrt,64
False,collision,33,16.0,18.75,295.85,0.0634,0.0649,277.101,0.347,1,13,0.3939,0.3939,0,0.0,1.145,0.008,0.056,0.039,rrt,65
False,collision,41,20.0,23.55,295.85,0.0796,0.0811,272.309,0.395,1,7,0.1707,0.1707,0,0.0,1.156,0.03,0.045,0.031,rrt,66
False,collision,35,17.0,19.95,295.85,0.0674,0.069,275.911,0.394,1,5,0.1429,0.1429,0,0.0,1.149,0.038,0.053,0.036,rrt,67
False,collision,232,115.5,138.15,295.85,0.467,0.4685,157.81,0.046,1,38,0.1638,0.1674,0,0.0,1.192,0.038,0.008,0.005,rrt,68
False,collision,146,72.5,86.55,295.85,0.2925,0.2941,209.415,0.354,1,31,0.2123,0.2123,0,0.0,1.188,0.063,0.012,0.008,rrt,69
False,collision,17,8.0,9.15,295.85,0.0309,0.0324,286.7,0.372,1,3,0.1765,0.1765,0,0.0,1.094,0.0,0.113,0.08,rrt,70
False,collision,207,103.0,123.15,295.85,0.4163,0.4178,172.772,0.272,1,1,0.0048,0.0048,0,0.0,1.191,0.033,0.009,0.006,rrt,71
False,collision,24,11.5,13.35,295.85,0.0451,0.0466,282.501,0.342,1,4,0.1667,0.1667,0,0.0,1.125,0.007,0.078,0.055,rrt,72
False,collision,38,18.5,21.75,295.85,0.0735,0.075,274.1,0.325,1,6,0.1579,0.1579,0,0.0,1.153,0.0,0.049,0.033,rrt,73
False,collision,16,7.5,8.55,295.85,0.0289,0.0304,287.302,0.238,1,3,0.1875,0.1875,0,0.0,1.087,0.018,0.12,0.086,rrt,74
False,collision,182,90.5,108.15,295.85,0.3656,0.3671,187.871,0.314,1,15,0.0824,0.0824,0,0.0,1.19,0.075,0.01,0.007,rrt,75
False,collision,23,11.0,12.75,295.85,0.0431,0.0446,283.107,0.363,1,5,0.2174,0.2174,0,0.0,1.122,0.026,0.082,0.057,rrt,76
False,collision,202,100.5,120.15,295.85,0.4061,0.4076,175.84,0.352,1,25,0.1238,0.133,0,0.0,1.191,0.059,0.009,0.006,rrt,77
False,collision,199,99.0,118.35,295.85,0.4,0.4016,177.64,0.157,1,8,0.0402,0.0402,0,0.0,1.191,0.053,0.009,0.006,rrt,78
False,collision,20,9.5,10.95,295.85,0.037,0.0385,284.9,0.281,1,4,0.2,0.2,0,0.0,1.11,0.0,0.095,0.067,rrt,79
False,collision,212,105.5,126.15,295.85,0.4264,0.4279,169.79,0.178,1,37,0.1745,0.1745,0,0.0,1.192,0.033,0.009,0.006,rrt,80
False,collision,29,14.0,16.35,295.85,0.0553,0.0568,279.506,0.337,1,11,0.3793,0.3793,0,0.0,1.138,0.035,0.064,0.044,rrt,81
False,collision,190,94.5,112.95,295.85,0.3818,0.3833,182.983,0.154,1,14,0.0737,0.0737,0,0.0,1.191,0.039,0.01,0.006,rrt,82
