time,x,y,yaw,v,w,goal_distance,min_person_dist,closest_person,planner_status,planner_cost,action_linear_x,action_angular_z,observation_state_linear_x,observation_state_angular_z,observation_state_road_type
0.5,2.15,4.0,0.0,0.3,0.0,295.85,2.85,walk_east_mid.0,no_path,,0.3,0.0,0.3,0.0,Sidewalk
1.0,2.4455,4.0518,0.17367,0.6,0.34734,295.5545,3.007,walk_east_mid.0,path_found,297.0,0.6,0.34734,0.6,0.34734,Sidewalk
1.5,2.8887,4.1296,0.17367,0.9,0.0,295.1113,2.996,walk_east_mid.0,path_found,297.0,0.9,0.0,0.9,0.0,Sidewalk
2.0,3.1887,4.1295,-0.00044,0.6,-0.34822,294.8113,3.1592,walk_east_mid.0,no_path,,0.6,-0.34822,0.6,-0.34822,Sidewalk
2.5,3.3387,4.1294,-0.00044,0.3,0.0,294.6613,3.4322,walk_east_mid.0,no_path,,0.3,0.0,0.3,0.0,Sidewalk
3.0,3.4887,4.1293,-0.00044,0.3,0.0,294.5113,3.736,walk_east_mid.0,no_path,,0.3,0.0,0.3,0.0,Sidewalk
3.5,3.7884,4.1437,0.04801,0.6,0.0969,294.2117,3.9485,walk_east_mid.0,path_found,296.0,0.6,0.0969,0.6,0.0969,Sidewalk
4.0,4.2379,4.1653,0.04801,0.9,0.0,293.7622,4.0185,walk_east_mid.0,path_found,296.0,0.9,0.0,0.9,0.0,Sidewalk
4.5,4.5379,4.1652,-0.00056,0.6,-0.09715,293.4622,4.1809,walk_east_mid.0,no_path,,0.6,-0.09715,0.6,-0.09715,Sidewalk
5.0,4.6879,4.1651,-0.00056,0.3,0.0,293.3122,4.5429,walk_east_mid.0,no_path,,0.3,0.0,0.3,0.0,Sidewalk
5.5,4.9831,4.1121,-0.17763,0.6,-0.35413,293.0169,4.6741,walk_east_mid.0,path_found,294.0,0.6,-0.35413,0.6,-0.35413,Sidewalk
6.0,5.4261,4.0326,-0.17763,0.9,0.0,292.5739,4.6718,walk_east_mid.0,path_found,294.0,0.9,0.0,0.9,0.0,Sidewalk
6.5,5.7261,4.0325,-0.00011,0.6,0.35503,292.2739,4.7937,walk_east_mid.0,no_path,,0.6,0.35503,0.6,0.35503,Sidewalk
7.0,6.1668,4.1231,0.20275,0.9,0.40573,291.8332,4.7789,walk_east_mid.0,path_found,294.0,0.9,0.40573,0.9,0.40573,Sidewalk
