success,termination_reason,steps,total_time_s,path_length_m,straight_line_distance_m,extra_distance_ratio,normalized_time_ratio,final_goal_distance_m,min_person_distance_m,collision_steps,hazard_steps_lt_social_distance,hazard_time_ratio,hazard_ratio_given_social_presence,sidewalk_violation_steps,sidewalk_violation_ratio,mean_speed_mps,mean_abs_yaw_rate_radps,mean_abs_accel_mps2,mean_abs_jerk_mps3,algorithm,seed
False,collision,36,17.5,17.125,295.88,0.0579,0.0591,278.817,0.37,1,8,0.2222,0.2222,0,0.0,0.958,0.093,0.043,0.029,mpc,70
False,collision,493,246.0,245.625,295.88,0.8302,0.8314,50.757,0.258,1,30,0.0609,0.0621,0,0.0,0.997,0.035,0.003,0.002,mpc,71
False,collision,139,69.0,68.625,295.88,0.2319,0.2332,227.269,0.401,1,22,0.1583,0.1583,0,0.0,0.989,0.011,0.011,0.007,mpc,72
False,collision,434,216.5,216.125,295.88,0.7304,0.7317,80.07,0.332,1,20,0.0461,0.0464,0,0.0,0.997,0.026,0.003,0.002,mpc,73
False,collision,30,14.5,14.125,295.88,0.0477,0.049,281.793,0.401,1,7,0.2333,0.2333,0,0.0,0.95,0.09,0.052,0.036,mpc,74
False,collision,439,219.0,218.625,295.88,0.7389,0.7402,77.726,0.259,1,28,0.0638,0.0642,0,0.0,0.997,0.035,0.003,0.002,mpc,75
False,collision,84,41.5,41.125,295.88,0.139,0.1403,254.774,0.416,1,23,0.2738,0.2738,0,0.0,0.982,0.024,0.018,0.012,mpc,76
False,collision,467,233.0,232.625,295.88,0.7862,0.7875,63.447,0.274,1,50,0.1071,0.1168,0,0.0,0.997,0.026,0.003,0.002,mpc,77
False,collision,238,118.5,118.125,295.88,0.3992,0.4005,177.933,0.397,1,11,0.0462,0.0468,0,0.0,0.994,0.054,0.006,0.004,mpc,78
False,collision,59,29.0,28.625,295.88,0.0967,0.098,267.289,0.369,1,13,0.2203,0.2203,0,0.0,0.975,0.044,0.026,0.018,mpc,79
False,collision,410,204.5,204.125,295.88,0.6899,0.6912,92.446,0.392,1,15,0.0366,0.0473,0,0.0,0.996,0.075,0.004,0.002,mpc,80
False,collision,488,243.5,243.125,295.88,0.8217,0.823,53.201,0.231,1,29,0.0594,0.0594,0,0.0,0.997,0.038,0.003,0.002,mpc,81
False,collision,410,204.5,204.125,295.88,0.6899,0.6912,92.416,0.409,1,27,0.0659,0.0678,0,0.0,0.996,0.058,0.004,0.002,mpc,82
False,collision,439,219.0,218.625,295.88,0.7389,0.7402,78.105,0.342,1,29,0.0661,0.0661,0,0.0,0.997,0.052,0.003,0.002,mpc,83
False,collision,419,209.0,208.625,295.88,0.7051,0.7064,87.494,0.393,1,69,0.1647,0.1712,0,0.0,0.996,0.029,0.004,0.002,mpc,84
False,collision,372,185.5,185.125,295.88,0.6257,0.6269,110.91,0.39,1,7,0.0188,0.0201,0,0.0,0.996,0.014,0.004,0.003,mpc,85
False,collision,108,53.5,53.125,295.88,0.1795,0.1808,242.775,0.379,1,25,0.2315,0.2315,0,0.0,0.986,0.019,0.014,0.009,mpc,86
False,collision,300,149.5,149.125,295.88,0.504,0.5053,146.912,0.317,1,50,0.1667,0.1724,0,0.0,0.995,0.026,0.005,0.003,mpc,87
False,collision,461,230.0,229.625,295.88,0.7761,0.7773,66.742,0.31,1,27,0.0586,0.0586,0,0.0,0.997,0.052,0.003,0.002,mpc,88
False,collision,36,17.5,17.125,295.88,0.0579,0.0591,278.785,0.302,1,6,0.1667,0.1667,0,0.0,0.958,0.067,0.043,0.029,mpc,89
False,collision,515,257.0,256.625,295.88,0.8673,0.8686,40.268,0.385,1,49,0.0951,0.0968,0,0.0,0.997,0.055,0.003,0.002,mpc,90
False,collision,446,222.5,222.121,295.88,0.7507,0.752,74.727,0.276,1,55,0.1233,0.1233,0,0.0,0.997,0.053,0.003,0.002,mpc,91
False,collision,223,111.0,110.597,295.88,0.3738,0.3752,185.488,0.36,1,10,0.0448,0.0448,0,0.0,0.993,0.017,0.007,0.005,mpc,92
False,collision,463,231.0,230.625,295.88,0.7795,0.7807,65.764,0.346,1,33,0.0713,0.0719,0,0.0,0.997,0.035,0.003,0.002,mpc,93
False,collision,411,205.0,204.625,295.88,0.6916,0.6928,91.893,0.229,1,33,0.0803,0.0846,0,0.0,0.996,0.046,0.004,0.002,mpc,94
False,collision,303,151.0,150.609,295.88,0.509,0.5103,145.582,0.316,1,18,0.0594,0.0594,0,0.0,0.995,0.039,0.005,0.003,mpc,95
False,collision,45,22.0,21.625,295.88,0.0731,0.0744,274.273,0.393,1,9,0.2,0.2,0,0.0,0.967,0.045,0.034,0.023,mpc,96
False,collision,409,204.0,203.625,295.88,0.6882,0.6895,92.868,0.356,1,28,0.0685,0.07,0,0.0,0.996,0.064,0.004,0.002,mpc,97
False,collision,27,13.0,12.625,295.88,0.0427,0.0439,283.291,0.417,1,6,0.2222,0.2222,0,0.0,0.944,0.085,0.058,0.04,mpc,98
False,collision,60,29.5,29.125,295.88,0.0984,0.0997,266.8,0.32,1,17,0.2833,0.2833,0,0.0,0.975,0.049,0.025,0.017,mpc,99
False,collision,433,216.0,215.625,295.88,0.7288,0.73,80.591,0.306,1,18,0.0416,0.0432,0,0.0,0.997,0.035,0.003,0.002,mpc,100
