success,termination_reason,steps,total_time_s,path_length_m,straight_line_distance_m,extra_distance_ratio,normalized_time_ratio,final_goal_distance_m,min_person_distance_m,collision_steps,hazard_steps_lt_social_distance,hazard_time_ratio,hazard_ratio_given_social_presence,sidewalk_violation_steps,sidewalk_violation_ratio,mean_speed_mps,mean_abs_yaw_rate_radps,mean_abs_accel_mps2,mean_abs_jerk_mps3,seed,algorithm
False,collision,699,349.0,269.567,295.8,0.9113,0.9439,34.326,0.31,1,35,0.0501,0.0556,0,0.0,0.772,0.106,0.053,0.15,102,dwa
False,collision,575,287.0,224.34,295.8,0.7584,0.7762,73.302,0.234,1,34,0.0591,0.0632,0,0.0,0.781,0.066,0.039,0.13,103,dwa
False,collision,226,112.5,89.43,295.8,0.3023,0.3043,207.103,0.106,1,24,0.1062,0.1062,0,0.0,0.793,0.058,0.02,0.065,104,dwa
False,collision,559,279.0,219.39,295.8,0.7417,0.7546,77.73,0.281,1,22,0.0394,0.0398,0,0.0,0.786,0.056,0.025,0.072,105,dwa
False,collision,55,27.0,21.25,295.8,0.0718,0.073,274.589,0.093,1,2,0.0364,0.0364,0,0.0,0.78,0.039,0.05,0.143,106,dwa
False,collision,550,274.5,217.59,295.8,0.7356,0.7424,78.716,0.156,1,25,0.0455,0.0455,0,0.0,0.792,0.042,0.015,0.052,107,dwa
False,collision,546,272.5,215.75,295.8,0.7294,0.737,80.802,0.171,1,27,0.0495,0.05,0,0.0,0.791,0.046,0.015,0.044,108,dwa
False,collision,553,276.0,214.899,295.8,0.7265,0.7465,85.903,0.1,1,20,0.0362,0.0412,0,0.0,0.778,0.099,0.03,0.096,109,dwa
False,collision,587,293.0,230.6,295.8,0.7796,0.7924,68.062,0.234,1,33,0.0562,0.0585,0,0.0,0.786,0.065,0.024,0.078,110,dwa
False,collision,538,268.5,211.348,295.8,0.7145,0.7262,85.712,0.092,1,21,0.039,0.0399,0,0.0,0.786,0.056,0.018,0.059,111,dwa
False,collision,109,54.0,42.79,295.8,0.1447,0.146,253.323,0.18,1,9,0.0826,0.0826,0,0.0,0.789,0.053,0.025,0.064,112,dwa
False,collision,173,86.0,64.12,295.8,0.2168,0.2326,232.316,0.045,1,16,0.0925,0.0925,0,0.0,0.744,0.123,0.179,0.669,113,dwa
False,collision,544,271.5,212.178,295.8,0.7173,0.7343,84.767,0.112,1,17,0.0312,0.0319,0,0.0,0.781,0.057,0.031,0.103,114,dwa
False,collision,53,26.0,20.29,295.8,0.0686,0.0703,275.554,0.119,1,3,0.0566,0.0566,0,0.0,0.773,0.042,0.077,0.249,115,dwa
False,collision,129,64.0,47.96,295.8,0.1621,0.1731,248.566,0.209,1,7,0.0543,0.0543,0,0.0,0.747,0.146,0.155,0.561,116,dwa
False,collision,541,270.0,212.39,295.8,0.718,0.7302,84.362,0.157,1,18,0.0333,0.0336,0,0.0,0.786,0.047,0.022,0.067,117,dwa
False,collision,618,308.5,210.04,295.8,0.7101,0.8343,87.022,0.258,1,110,0.178,0.1783,0,0.0,0.68,0.054,0.029,0.091,118,dwa
False,collision,526,262.5,208.31,295.8,0.7042,0.7099,88.183,0.168,1,30,0.057,0.0577,0,0.0,0.793,0.044,0.015,0.05,119,dwa
False,collision,540,269.5,213.41,295.8,0.7215,0.7289,83.085,0.167,1,10,0.0185,0.0189,0,0.0,0.791,0.043,0.014,0.041,120,dwa
False,collision,534,266.5,209.52,295.8,0.7083,0.7208,87.131,0.107,1,34,0.0637,0.0637,0,0.0,0.785,0.048,0.026,0.086,121,dwa
False,collision,128,63.5,50.41,295.8,0.1704,0.1717,245.728,0.107,1,12,0.0938,0.0938,0,0.0,0.791,0.05,0.021,0.053,122,dwa
False,collision,539,269.0,207.868,295.8,0.7027,0.7275,91.258,0.288,1,43,0.0798,0.0829,0,0.0,0.772,0.062,0.032,0.108,123,dwa
False,collision,175,87.0,68.449,295.8,0.2314,0.2353,231.273,0.173,1,9,0.0514,0.0514,0,0.0,0.785,0.115,0.035,0.111,124,dwa
False,collision,568,283.5,222.59,295.8,0.7525,0.7667,74.705,0.304,1,48,0.0845,0.0845,0,0.0,0.784,0.054,0.023,0.072,125,dwa
False,max_time,1801,900.0,126.88,295.8,0.4289,2.4341,169.757,0.443,0,1487,0.8257,0.8257,0,0.0,0.141,0.038,0.002,0.005,126,dwa
False,collision,592,295.5,230.92,295.8,0.7807,0.7992,66.744,0.208,1,23,0.0389,0.0389,0,0.0,0.781,0.105,0.035,0.119,127,dwa
False,collision,630,314.5,241.496,295.8,0.8164,0.8506,64.251,0.323,1,35,0.0556,0.0575,0,0.0,0.767,0.111,0.059,0.197,128,dwa
