time,x,y,yaw,v,w,goal_distance,min_person_dist,closest_person,total_cost,action_linear_x,action_angular_z,observation_state_linear_x,observation_state_angular_z,observation_state_road_type
0.5,2.1999,3.993,-0.03491,0.4,-0.06981,295.8001,2.8002,walk_east_mid.0,589.9746,0.4,-0.06981,0.4,-0.06981,Sidewalk
1.0,2.5497,3.9808,-0.03491,0.7,-0.0,295.4503,2.953,walk_east_dn.0,587.8985,0.7,-0.0,0.7,-0.0,Sidewalk
1.5,2.9197,3.9808,0.0,0.74,0.06981,295.0803,2.9874,walk_east_dn.0,587.025,0.74,0.06981,0.74,0.06981,Sidewalk
2.0,3.3197,3.9808,0.0,0.8,-0.0,294.6803,2.9898,walk_east_dn.0,585.9815,0.8,-0.0,0.8,-0.0,Sidewalk
2.5,3.6994,3.9941,0.03491,0.76,0.06981,294.3006,3.0952,walk_east_dn.0,585.2644,0.76,0.06981,0.76,0.06981,Sidewalk
3.0,4.0992,4.008,0.03491,0.8,-0.0,293.9008,3.0923,walk_east_dn.0,584.1064,0.8,-0.0,0.8,-0.0,Sidewalk
3.5,4.4783,4.0345,0.06981,0.76,0.06981,293.5217,3.1314,walk_east_dn.0,583.692,0.76,0.06981,0.76,0.06981,Sidewalk
4.0,4.8773,4.0624,0.06981,0.8,-0.0,293.1227,3.1788,walk_east_dn.0,582.6819,0.8,-0.0,0.8,-0.0,Sidewalk
4.5,5.277,4.0764,0.03491,0.8,-0.06981,292.723,3.2234,walk_east_up.0,581.8304,0.8,-0.06981,0.8,-0.06981,Sidewalk
5.0,5.6768,4.0904,0.03491,0.8,-0.0,292.3232,3.2405,walk_east_up.0,580.9648,0.8,-0.0,0.8,-0.0,Sidewalk
5.5,6.0768,4.0904,-0.0,0.8,-0.06981,291.9232,3.2833,walk_east_up.0,580.1506,0.8,-0.06981,0.8,-0.06981,Sidewalk
6.0,6.4768,4.0904,-0.0,0.8,-0.0,291.5232,3.3126,walk_east_dn.0,579.1582,0.8,-0.0,0.8,-0.0,Sidewalk
6.5,6.8766,4.1043,0.03491,0.8,0.06981,291.1235,3.3253,walk_east_dn.0,578.5507,0.8,0.06981,0.8,0.06981,Sidewalk
7.0,7.2763,4.1183,0.03491,0.8,-0.0,290.7237,3.3421,walk_east_dn.0,577.5847,0.8,-0.0,0.8,-0.0,Sidewalk
7.5,7.6763,4.1183,-0.0,0.8,-0.06981,290.3237,3.3868,walk_east_up.0,576.8041,0.8,-0.06981,0.8,-0.06981,Sidewalk
8.0,8.0763,4.1183,-0.0,0.8,-0.0,289.9237,3.4499,walk_east_up.0,575.8456,0.8,-0.0,0.8,-0.0,Sidewalk
8.5,8.4761,4.1043,-0.03491,0.8,-0.06981,289.5239,3.4793,walk_east_dn.0,575.1875,0.8,-0.06981,0.8,-0.06981,Sidewalk
9.0,8.8758,4.0904,-0.03491,0.8,-0.0,289.1242,3.4661,walk_east_dn.0,574.213,0.8,-0.0,0.8,-0.0,Sidewalk
9.5,9.2758,4.0904,-0.0,0.8,0.06981,288.7242,3.4986,walk_east_dn.0,573.4782,0.8,0.06981,0.8,0.06981,Sidewalk
10.0,9.6758,4.0904,-0.0,0.8,-0.0,288.3242,3.5002,walk_east_dn.0,572.5437,0.8,-0.0,0.8,-0.0,Sidewalk
10.5,10.0756,4.1043,0.03491,0.8,0.06981,287.9244,3.5023,walk_east_dn.0,571.8637,0.8,0.06981,0.8,0.06981,Sidewalk
11.0,10.4753,4.1183,0.03491,0.8,-0.0,287.5247,3.521,walk_east_dn.0,570.9465,0.8,-0.0,0.8,-0.0,Sidewalk
11.5,10.8753,4.1183,-0.0,0.8,-0.06981,287.1247,3.559,walk_east_dn.0,570.2592,0.8,-0.06981,0.8,-0.06981,Sidewalk
12.0,11.2753,4.1183,-0.0,0.8,-0.0,286.7247,3.6047,walk_east_dn.0,569.2737,0.8,-0.0,0.8,-0.0,Sidewalk
12.5,11.6751,4.1322,0.03491,0.8,0.06981,286.3249,3.5981,walk_east_dn.0,568.622,0.8,0.06981,0.8,0.06981,Sidewalk
13.0,12.0749,4.1462,0.03491,0.8,-0.0,285.9252,3.6711,walk_east_up.0,567.7109,0.8,-0.0,0.8,-0.0,Sidewalk
13.5,12.4749,4.1462,-0.0,0.8,-0.06981,285.5252,3.7314,walk_east_up.0,566.9233,0.8,-0.06981,0.8,-0.06981,Sidewalk
14.0,12.8749,4.1462,-0.0,0.8,-0.0,285.1252,3.7216,walk_east_up.0,566.0564,0.8,-0.0,0.8,-0.0,Sidewalk
14.5,13.2746,4.1322,-0.03491,0.8,-0.06981,284.7254,3.7121,walk_east_up.0,565.2955,0.8,-0.06981,0.8,-0.06981,Sidewalk
15.0,13.6744,4.1183,-0.03491,0.8,-0.0,284.3257,3.7865,walk_east_up.0,564.4027,0.8,-0.0,0.8,-0.0,Sidewalk
15.5,14.0744,4.1183,-0.0,0.8,0.06981,283.9257,3.8591,walk_east_up.0,563.6737,0.8,0.06981,0.8,0.06981,Sidewalk
16.0,14.4744,4.1183,-0.0,0.8,-0.0,283.5257,3.9218,walk_east_up.0,562.7579,0.8,-0.0,0.8,-0.0,Sidewalk
16.5,14.8741,4.1043,-0.03491,0.8,-0.06981,283.1259,3.9341,walk_east_up.0,562.0068,0.8,-0.06981,0.8,-0.06981,Sidewalk
