time,x,y,yaw,v,w,goal_distance,min_person_dist,closest_person,total_cost,action_linear_x,action_angular_z,observation_state_linear_x,observation_state_angular_z,observation_state_road_type
0.5,2.1999,3.993,-0.03491,0.4,-0.06981,295.8001,2.8002,walk_east_mid.0,590.5649,0.4,-0.06981,0.4,-0.06981,Sidewalk
1.0,2.5996,3.9791,-0.03491,0.8,-0.0,295.4004,2.9762,walk_east_up.0,588.268,0.8,-0.0,0.8,-0.0,Sidewalk
1.5,3.0296,3.9791,0.0,0.86,0.06981,294.9704,3.0043,walk_east_dn.0,587.1324,0.86,0.06981,0.86,0.06981,Sidewalk
2.0,3.4896,3.9791,0.0,0.92,-0.0,294.5104,3.0236,walk_east_dn.0,586.0969,0.92,-0.0,0.92,-0.0,Sidewalk
2.5,3.9494,3.9951,0.03491,0.92,0.06981,294.0506,3.0248,walk_east_dn.0,585.0278,0.92,0.06981,0.92,0.06981,Sidewalk
3.0,4.4191,4.0115,0.03491,0.94,-0.0,293.5809,3.0211,walk_east_dn.0,583.9941,0.94,-0.0,0.94,-0.0,Sidewalk
3.5,4.8879,4.0443,0.06981,0.94,0.06981,293.1121,3.0948,walk_east_dn.0,582.9699,0.94,0.06981,0.94,0.06981,Sidewalk
4.0,5.3568,4.0771,0.06981,0.94,-0.0,292.6432,3.1516,walk_east_dn.0,581.8837,0.94,-0.0,0.94,-0.0,Sidewalk
4.5,5.8242,4.1262,0.10472,0.94,0.06981,292.1758,3.2003,walk_east_dn.0,581.1018,0.94,0.06981,0.94,0.06981,Sidewalk
5.0,6.2916,4.1753,0.10472,0.94,-0.0,291.7084,3.2029,walk_east_dn.0,579.9919,0.94,-0.0,0.94,-0.0,Sidewalk
5.5,6.7605,4.2081,0.06981,0.94,-0.06981,291.2396,3.2498,walk_east_dn.0,579.0096,0.94,-0.06981,0.94,-0.06981,Sidewalk
6.0,7.2293,4.2409,0.06981,0.94,-0.0,290.7708,3.2658,walk_east_dn.0,578.0936,0.94,-0.0,0.94,-0.0,Sidewalk
6.5,7.6991,4.2573,0.03491,0.94,-0.06981,290.3011,3.27,walk_east_dn.0,577.1666,0.94,-0.06981,0.94,-0.06981,Sidewalk
7.0,8.1688,4.2737,0.03491,0.94,-0.0,289.8314,3.352,walk_east_dn.0,576.1505,0.94,-0.0,0.94,-0.0,Sidewalk
7.5,8.6388,4.2737,-0.0,0.94,-0.06981,289.3614,3.4258,walk_east_dn.0,575.1654,0.94,-0.06981,0.94,-0.06981,Sidewalk
8.0,9.1088,4.2737,-0.0,0.94,-0.0,288.8914,3.4855,walk_east_dn.0,574.1299,0.94,-0.0,0.94,-0.0,Sidewalk
8.5,9.5785,4.2573,-0.03491,0.94,-0.06981,288.4216,3.4747,walk_east_dn.0,573.3011,0.94,-0.06981,0.94,-0.06981,Sidewalk
9.0,10.0482,4.2409,-0.03491,0.94,-0.0,287.9519,3.4956,walk_east_dn.0,572.1899,0.94,-0.0,0.94,-0.0,Sidewalk
9.5,10.5182,4.2409,-0.0,0.94,0.06981,287.4819,3.5112,walk_east_dn.0,571.42,0.94,0.06981,0.94,0.06981,Sidewalk
10.0,10.9882,4.2409,-0.0,0.94,-0.0,287.0119,3.5728,walk_east_dn.0,570.2698,0.94,-0.0,0.94,-0.0,Sidewalk
10.5,11.4579,4.2245,-0.03491,0.94,-0.06981,286.5422,3.619,walk_east_up.0,569.384,0.94,-0.06981,0.94,-0.06981,Sidewalk
11.0,11.9276,4.2081,-0.03491,0.94,-0.0,286.0725,3.6108,walk_east_dn.0,568.3413,0.94,-0.0,0.94,-0.0,Sidewalk
11.5,12.3976,4.2081,-0.0,0.94,0.06981,285.6025,3.5924,walk_east_dn.0,567.5471,0.94,0.06981,0.94,0.06981,Sidewalk
12.0,12.8676,4.2081,-0.0,0.94,-0.0,285.1325,3.6039,walk_east_up.0,566.5082,0.94,-0.0,0.94,-0.0,Sidewalk
12.5,13.3373,4.1917,-0.03491,0.94,-0.06981,284.6627,3.6885,walk_east_up.0,565.5689,0.94,-0.06981,0.94,-0.06981,Sidewalk
13.0,13.807,4.1753,-0.03491,0.94,-0.0,284.193,3.6774,walk_east_dn.0,564.512,0.94,-0.0,0.94,-0.0,Sidewalk
13.5,14.277,4.1753,-0.0,0.94,0.06981,283.723,3.7492,walk_east_dn.0,563.5785,0.94,0.06981,0.94,0.06981,Sidewalk
14.0,14.747,4.1753,-0.0,0.94,-0.0,283.253,3.7675,walk_east_dn.0,562.5578,0.94,-0.0,0.94,-0.0,Sidewalk
14.5,15.2168,4.1917,0.03491,0.94,0.06981,282.7833,3.8366,walk_east_dn.0,561.6806,0.94,0.06981,0.94,0.06981,Sidewalk
15.0,15.6865,4.2081,0.03491,0.94,-0.0,282.3136,3.8217,walk_east_dn.0,560.6198,0.94,-0.0,0.94,-0.0,Sidewalk
15.5,16.1565,4.2081,-0.0,0.94,-0.06981,281.8436,3.8983,walk_east_dn.0,559.7526,0.94,-0.06981,0.94,-0.06981,Sidewalk
16.0,16.6265,4.2081,-0.0,0.94,-0.0,281.3736,3.9312,walk_east_dn.0,558.7241,0.94,-0.0,0.94,-0.0,Sidewalk
16.5,17.0962,4.2245,0.03491,0.94,0.06981,280.9039,3.935,walk_east_dn.0,557.8557,0.94,0.06981,0.94,0.06981,Sidewalk
17.0,17.5659,4.2409,0.03491,0.94,-0.0,280.4342,3.9428,walk_east_dn.0,556.8152,0.94,-0.0,0.94,-0.0,Sidewalk
17.5,18.0359,4.2409,-0.0,0.94,-0.06981,279.9642,3.995,walk_east_dn.0,555.9409,0.94,-0.06981,0.94,-0.06981,Sidewalk
