time,x,y,yaw,v,w,goal_distance,min_person_dist,closest_person,planner_status,planner_cost,action_linear_x,action_angular_z,observation_state_linear_x,observation_state_angular_z,observation_state_road_type
0.5,2.125,3.9972,-0.02246,0.25,-0.04492,295.875,2.8751,walk_east_mid.0,teb_optimized,4104.5396,0.25,-0.04492,0.25,-0.04492,Sidewalk
1.0,2.3735,3.9704,-0.10729,0.5,-0.16967,295.6265,3.0232,walk_east_mid.0,teb_optimized,4102.1597,0.5,-0.16967,0.5,-0.16967,Sidewalk
1.5,2.7485,3.9643,-0.01621,0.75,0.18218,295.2515,3.1043,walk_east_mid.0,teb_optimized,4098.9188,0.75,0.18218,0.75,0.18218,Sidewalk
2.0,3.2484,3.9717,0.01471,1.0,0.06183,294.7516,3.0865,walk_east_mid.0,teb_optimized,4076.4993,1.0,0.06183,1.0,0.06183,Sidewalk
2.5,3.7484,3.9676,-0.00819,1.0,-0.0458,294.2516,2.9822,walk_east_mid.0,teb_optimized,4060.7612,1.0,-0.0458,1.0,-0.0458,Sidewalk
3.0,4.2484,3.9719,0.00853,1.0,0.03344,293.7516,2.9595,walk_east_mid.0,teb_optimized,4059.2717,1.0,0.03344,1.0,0.03344,Sidewalk
3.5,4.7474,4.0035,0.06336,1.0,0.10966,293.2526,2.9106,walk_east_mid.0,teb_optimized,4053.3385,1.0,0.10966,1.0,0.10966,Sidewalk
4.0,5.2453,4.0487,0.0904,1.0,0.05409,292.7547,2.8502,walk_east_mid.0,teb_optimized,4019.2276,1.0,0.05409,1.0,0.05409,Sidewalk
4.5,5.744,4.0856,0.074,1.0,-0.03282,292.256,2.7883,walk_east_mid.0,teb_optimized,4003.8018,1.0,-0.03282,1.0,-0.03282,Sidewalk
5.0,6.2439,4.0799,-0.01145,1.0,-0.1709,291.7561,2.6911,walk_east_mid.0,teb_optimized,3989.1953,1.0,-0.1709,1.0,-0.1709,Sidewalk
5.5,6.7411,4.0264,-0.10718,1.0,-0.19146,291.2589,2.6217,walk_east_mid.0,teb_optimized,3983.0013,1.0,-0.19146,1.0,-0.19146,Sidewalk
6.0,7.2372,3.9642,-0.12483,1.0,-0.03529,290.7628,2.5333,walk_east_mid.0,teb_optimized,3991.6905,1.0,-0.03529,1.0,-0.03529,Sidewalk
6.5,7.7354,3.9223,-0.08392,1.0,0.08181,290.2646,2.5054,walk_east_mid.0,teb_optimized,3964.4144,1.0,0.08181,1.0,0.08181,Sidewalk
7.0,8.2354,3.9188,-0.00692,1.0,0.154,289.7646,2.4077,walk_east_mid.0,teb_optimized,3962.9604,1.0,0.154,1.0,0.154,Sidewalk
7.5,8.7346,3.9473,0.05704,1.0,0.12793,289.2654,2.3201,walk_east_mid.0,teb_optimized,3942.1243,1.0,0.12793,1.0,0.12793,Sidewalk
8.0,9.2343,3.9653,0.03604,1.0,-0.04202,288.7657,2.2706,walk_east_mid.0,teb_optimized,3940.4009,1.0,-0.04202,1.0,-0.04202,Sidewalk
8.5,9.7338,3.9874,0.04419,1.0,0.01632,288.2662,2.2102,walk_east_mid.0,teb_optimized,3891.5667,1.0,0.01632,1.0,0.01632,Sidewalk
9.0,10.2325,4.0234,0.07201,1.0,0.05563,287.7675,2.1935,walk_east_mid.0,teb_optimized,3876.0643,1.0,0.05563,1.0,0.05563,Sidewalk
9.5,10.7288,4.0843,0.12223,1.0,0.10044,287.2712,2.103,walk_east_mid.0,teb_optimized,3861.416,1.0,0.10044,1.0,0.10044,Sidewalk
10.0,11.2228,4.1617,0.15524,1.0,0.06601,286.7773,2.0134,walk_east_mid.0,teb_optimized,3858.9624,1.0,0.06601,1.0,0.06601,Sidewalk
10.5,11.721,4.2038,0.0844,1.0,-0.14167,286.2791,1.9181,walk_east_mid.0,teb_optimized,3833.5345,1.0,-0.14167,1.0,-0.14167,Sidewalk
11.0,12.2184,4.2548,0.10219,1.0,0.03557,285.7818,1.8775,walk_east_mid.0,teb_optimized,3825.0712,1.0,0.03557,1.0,0.03557,Sidewalk
11.5,12.7175,4.2849,0.0602,1.0,-0.08397,285.2827,1.8112,walk_east_mid.0,teb_optimized,3806.6111,1.0,-0.08397,1.0,-0.08397,Sidewalk
12.0,13.2161,4.3223,0.07494,1.0,0.02949,284.7841,1.7607,walk_east_mid.0,teb_optimized,3794.6247,1.0,0.02949,1.0,0.02949,Sidewalk
12.5,13.7157,4.3397,0.03485,1.0,-0.08018,284.2845,1.6967,walk_east_mid.0,teb_optimized,3780.1792,1.0,-0.08018,1.0,-0.08018,Sidewalk
13.0,14.2155,4.3571,0.03462,1.0,-0.00046,283.7848,1.5984,walk_east_mid.0,teb_optimized,3766.2877,1.0,-0.00046,1.0,-0.00046,Sidewalk
13.5,14.7154,4.349,-0.01618,1.0,-0.1016,283.2848,1.5143,walk_east_mid.0,teb_optimized,3761.2272,1.0,-0.1016,1.0,-0.1016,Sidewalk
14.0,15.2125,4.2954,-0.10731,1.0,-0.18226,282.7876,1.4469,walk_east_mid.0,teb_optimized,3750.6702,1.0,-0.18226,1.0,-0.18226,Sidewalk
14.5,15.7058,4.214,-0.16349,1.0,-0.11235,282.2942,1.3934,walk_east_mid.0,teb_optimized,3736.1644,1.0,-0.11235,1.0,-0.11235,Sidewalk
15.0,16.1998,4.1363,-0.15613,1.0,0.01471,281.8003,1.3362,walk_east_mid.0,teb_optimized,3727.2828,1.0,0.01471,1.0,0.01471,Sidewalk
15.5,16.6957,4.0727,-0.1275,1.0,0.05725,281.3043,1.313,walk_east_mid.0,teb_optimized,3713.4012,1.0,0.05725,1.0,0.05725,Sidewalk
16.0,17.1941,4.0329,-0.07964,1.0,0.09573,280.8059,1.2152,walk_east_mid.0,teb_optimized,3714.224,1.0,0.09573,1.0,0.09573,Sidewalk
16.5,17.6935,4.0073,-0.0512,1.0,0.05688,280.3065,1.1055,walk_east_mid.0,teb_optimized,3680.7727,1.0,0.05688,1.0,0.05688,Sidewalk
17.0,18.1933,3.993,-0.02873,1.0,0.04495,279.8067,1.0583,walk_east_mid.0,teb_optimized,3685.1418,1.0,0.04495,1.0,0.04495,Sidewalk
17.5,18.6929,3.973,-0.03995,1.0,-0.02244,279.3071,1.0207,walk_east_mid.0,teb_optimized,3668.549,1.0,-0.02244,1.0,-0.02244,Sidewalk
18.0,19.1926,3.9561,-0.0338,1.0,0.01228,278.8074,0.9227,walk_east_mid.0,teb_optimized,3639.7162,1.0,0.01228,1.0,0.01228,Sidewalk
18.5,19.6925,3.9488,-0.01461,1.0,0.0384,278.3075,0.8265,walk_east_mid.0,teb_optimized,3636.7126,1.0,0.0384,1.0,0.0384,Sidewalk
19.0,20.1925,3.956,0.0143,1.0,0.0578,277.8075,0.7949,walk_east_mid.0,teb_optimized,3618.3766,1.0,0.0578,1.0,0.0578,Sidewalk
19.5,20.6924,3.9486,-0.01468,1.0,-0.05794,277.3076,0.7319,walk_east_mid.0,teb_optimized,3613.7655,1.0,-0.05794,1.0,-0.05794,Sidewalk
20.0,21.1924,3.9412,-0.01488,1.0,-0.0004,276.8076,0.7104,walk_east_mid.0,teb_optimized,3593.8906,1.0,-0.0004,1.0,-0.0004,Sidewalk
