time,x,y,yaw,v,w,goal_distance,min_person_dist,closest_person,total_cost,action_linear_x,action_angular_z,observation_state_linear_x,observation_state_angular_z,observation_state_road_type
0.5,2.1999,3.993,-0.03491,0.4,-0.06981,295.8001,2.8002,walk_east_mid.0,589.9746,0.4,-0.06981,0.4,-0.06981,Sidewalk
1.0,2.5697,4.0059,0.03491,0.74,0.13963,295.4303,2.9267,walk_east_mid.0,587.8211,0.74,0.13963,0.74,0.13963,Sidewalk
1.5,2.9487,3.9794,-0.06981,0.76,-0.20944,295.0513,2.9728,walk_east_mid.0,586.8302,0.76,-0.20944,0.76,-0.20944,Sidewalk
2.0,3.3448,3.9238,-0.13963,0.8,-0.13963,294.6552,3.0971,walk_east_mid.0,585.5779,0.8,-0.13963,0.8,-0.13963,Sidewalk
2.5,3.7388,3.8543,-0.17453,0.8,-0.06981,294.2613,3.1584,walk_east_mid.0,584.6958,0.8,-0.06981,0.8,-0.06981,Sidewalk
3.0,4.1327,3.7848,-0.17453,0.8,-0.0,293.8674,3.2698,walk_east_mid.0,583.8637,0.8,-0.0,0.8,-0.0,Sidewalk
3.5,4.5288,3.7292,-0.13963,0.8,0.06981,293.4713,3.3394,walk_east_mid.0,583.1887,0.8,0.06981,0.8,0.06981,Sidewalk
4.0,4.9249,3.6735,-0.13963,0.8,-0.0,293.0753,3.4551,walk_east_mid.0,582.1052,0.8,-0.0,0.8,-0.0,Sidewalk
4.5,5.3227,3.6317,-0.10472,0.8,0.06981,292.6775,3.5625,walk_east_mid.0,581.3347,0.8,0.06981,0.8,0.06981,Sidewalk
5.0,5.7205,3.5899,-0.10472,0.8,-0.0,292.2798,3.6126,walk_east_mid.0,580.4092,0.8,-0.0,0.8,-0.0,Sidewalk
5.5,6.1195,3.562,-0.06981,0.8,0.06981,291.8808,3.7095,walk_east_mid.0,579.639,0.8,0.06981,0.8,0.06981,Sidewalk
