time,x,y,yaw,v,w,goal_distance,min_person_dist,closest_person,total_cost,action_linear_x,action_angular_z,observation_state_linear_x,observation_state_angular_z,observation_state_road_type
0.5,2.1499,3.9948,-0.03491,0.3,-0.06981,295.8501,2.8502,walk_east_mid.0,590.7342,0.3,-0.06981,0.3,-0.06981,Sidewalk
1.0,2.4499,3.9948,0.0,0.6,0.06981,295.5501,3.1001,walk_east_mid.0,588.4246,0.6,0.06981,0.6,0.06981,Sidewalk
1.5,2.8789,3.9648,-0.06981,0.86,-0.13963,295.1211,3.1825,walk_east_mid.0,586.6531,0.86,-0.13963,0.86,-0.13963,Sidewalk
2.0,3.3165,3.9188,-0.10472,0.88,-0.06981,294.6836,3.263,walk_east_mid.0,585.5316,0.88,-0.06981,0.88,-0.06981,Sidewalk
2.5,3.772,3.8548,-0.13963,0.92,-0.06981,294.2281,3.334,walk_east_mid.0,584.468,0.92,-0.06981,0.92,-0.06981,Sidewalk
3.0,4.1954,3.7801,-0.17453,0.86,-0.06981,293.8046,3.4448,walk_east_mid.0,583.5637,0.86,-0.06981,0.86,-0.06981,Sidewalk
3.5,4.6643,3.7473,-0.06981,0.94,0.20944,293.3358,3.4905,walk_east_mid.0,582.5507,0.94,0.20944,0.94,0.20944,Sidewalk
4.0,5.1431,3.7138,-0.06981,0.96,-0.0,292.857,3.5845,walk_east_mid.0,581.314,0.96,-0.0,0.96,-0.0,Sidewalk
4.5,5.6106,3.6647,-0.10472,0.94,-0.06981,292.3896,3.6135,walk_east_mid.0,580.0717,0.94,-0.06981,0.94,-0.06981,Sidewalk
5.0,6.1106,3.6647,0.0,1.0,0.20944,291.8896,3.6034,walk_east_mid.0,579.2387,1.0,0.20944,1.0,0.20944,Sidewalk
5.5,6.6093,3.6996,0.06981,1.0,0.13963,291.3908,3.6747,walk_east_mid.0,578.1584,1.0,0.13963,1.0,0.13963,Sidewalk
6.0,7.109,3.717,0.03491,1.0,-0.06981,290.8911,3.6834,walk_east_mid.0,577.0728,1.0,-0.06981,1.0,-0.06981,Sidewalk
6.5,7.609,3.717,0.0,1.0,-0.06981,290.3911,3.6836,walk_east_mid.0,575.9324,1.0,-0.06981,1.0,-0.06981,Sidewalk
7.0,8.1087,3.6996,-0.03491,1.0,-0.06981,289.8914,3.6454,walk_east_mid.0,574.8534,1.0,-0.06981,1.0,-0.06981,Sidewalk
7.5,8.6075,3.6647,-0.06981,1.0,-0.06981,289.3927,3.6892,walk_east_mid.0,573.7303,1.0,-0.06981,1.0,-0.06981,Sidewalk
8.0,9.1072,3.6821,0.03491,1.0,0.20944,288.893,3.7182,walk_east_mid.0,573.1739,1.0,0.20944,1.0,0.20944,Sidewalk
8.5,9.6045,3.7344,0.10472,1.0,0.13963,288.3957,3.7309,walk_east_mid.0,572.0139,1.0,0.13963,1.0,0.13963,Sidewalk
9.0,10.0996,3.804,0.13963,1.0,0.06981,287.9005,3.6918,walk_east_mid.0,571.0797,1.0,0.06981,1.0,0.06981,Sidewalk
9.5,10.5984,3.8389,0.06981,1.0,-0.13963,287.4017,3.6612,walk_east_mid.0,569.963,1.0,-0.13963,1.0,-0.13963,Sidewalk
10.0,11.0956,3.8911,0.10472,1.0,0.06981,286.9044,3.6584,walk_east_mid.0,569.1425,1.0,0.06981,1.0,0.06981,Sidewalk
10.5,11.5953,3.9086,0.03491,1.0,-0.13963,286.4047,3.6949,walk_east_mid.0,567.9146,1.0,-0.13963,1.0,-0.13963,Sidewalk
11.0,12.0941,3.9435,0.06981,1.0,0.06981,285.9059,3.7654,walk_east_mid.0,567.0102,1.0,0.06981,1.0,0.06981,Sidewalk
11.5,12.5941,3.9435,-0.0,1.0,-0.13963,285.4059,3.7765,walk_east_mid.0,565.8265,1.0,-0.13963,1.0,-0.13963,Sidewalk
12.0,13.0938,3.926,-0.03491,1.0,-0.06981,284.9062,3.7933,walk_east_mid.0,564.909,1.0,-0.06981,1.0,-0.06981,Sidewalk
12.5,13.5926,3.8911,-0.06981,1.0,-0.06981,284.4074,3.8646,walk_east_mid.0,563.7562,1.0,-0.06981,1.0,-0.06981,Sidewalk
13.0,14.0899,3.8389,-0.10472,1.0,-0.06981,283.9102,3.9358,walk_east_mid.0,562.6737,1.0,-0.06981,1.0,-0.06981,Sidewalk
13.5,14.5899,3.8389,-0.0,1.0,0.20944,283.4102,3.9195,walk_east_mid.0,561.9265,1.0,0.20944,1.0,0.20944,Sidewalk
14.0,15.0886,3.8737,0.06981,1.0,0.13963,282.9114,3.9261,walk_east_mid.0,560.8276,1.0,0.13963,1.0,0.13963,Sidewalk
14.5,15.5859,3.926,0.10472,1.0,0.06981,282.4141,3.9994,walk_east_mid.0,559.7354,1.0,0.06981,1.0,0.06981,Sidewalk
15.0,16.0856,3.9435,0.03491,1.0,-0.13963,281.9144,3.982,walk_east_mid.0,558.7177,1.0,-0.13963,1.0,-0.13963,Sidewalk
15.5,16.5856,3.9435,-0.0,1.0,-0.06981,281.4144,4.026,walk_east_mid.0,557.7077,1.0,-0.06981,1.0,-0.06981,Sidewalk
16.0,17.0853,3.926,-0.03491,1.0,-0.06981,280.9147,4.0665,walk_east_mid.0,556.6461,1.0,-0.06981,1.0,-0.06981,Sidewalk
16.5,17.5841,3.8911,-0.06981,1.0,-0.06981,280.4159,4.1184,walk_east_mid.0,555.5996,1.0,-0.06981,1.0,-0.06981,Sidewalk
17.0,18.0813,3.8389,-0.10472,1.0,-0.06981,279.9187,4.1341,walk_east_mid.0,554.5959,1.0,-0.06981,1.0,-0.06981,Sidewalk
17.5,18.5801,3.804,-0.06981,1.0,0.06981,279.42,4.1594,walk_east_mid.0,553.6523,1.0,0.06981,1.0,0.06981,Sidewalk
18.0,19.0789,3.7691,-0.06981,1.0,-0.0,278.9212,4.1304,walk_east_mid.0,552.6046,1.0,-0.0,1.0,-0.0,Sidewalk
18.5,19.5762,3.7168,-0.10472,1.0,-0.06981,278.424,4.1213,walk_east_mid.0,551.594,1.0,-0.06981,1.0,-0.06981,Sidewalk
19.0,20.0749,3.682,-0.06981,1.0,0.06981,277.9252,4.1585,walk_east_mid.0,550.666,1.0,0.06981,1.0,0.06981,Sidewalk
19.5,20.5737,3.6471,-0.06981,1.0,-0.0,277.4265,4.1371,walk_east_mid.0,549.586,1.0,-0.0,1.0,-0.0,Sidewalk
20.0,21.0734,3.6296,-0.03491,1.0,0.06981,276.9268,4.2065,walk_east_mid.0,548.6419,1.0,0.06981,1.0,0.06981,Sidewalk
20.5,21.5731,3.6122,-0.03491,1.0,-0.0,276.4272,4.2757,walk_east_mid.0,547.5087,1.0,-0.0,1.0,-0.0,Sidewalk
21.0,22.0731,3.6122,-0.0,1.0,0.06981,275.9272,4.3013,walk_east_mid.0,546.5829,1.0,0.06981,1.0,0.06981,Sidewalk
21.5,22.5731,3.6122,-0.0,1.0,-0.0,275.4272,4.3642,walk_east_mid.0,545.4696,1.0,-0.0,1.0,-0.0,Sidewalk
22.0,23.0728,3.5947,-0.03491,1.0,-0.06981,274.9275,4.3278,walk_east_mid.0,544.4864,1.0,-0.06981,1.0,-0.06981,Sidewalk
22.5,23.5728,3.5947,-0.0,1.0,0.06981,274.4275,4.3097,walk_east_mid.0,543.5793,1.0,0.06981,1.0,0.06981,Sidewalk
23.0,24.0728,3.5947,-0.0,1.0,-0.0,273.9275,4.3774,walk_east_mid.0,542.4625,1.0,-0.0,1.0,-0.0,Sidewalk
23.5,24.5725,3.5773,-0.03491,1.0,-0.06981,273.4278,4.3434,walk_east_mid.0,541.4812,1.0,-0.06981,1.0,-0.06981,Sidewalk
24.0,25.0725,3.5773,-0.0,1.0,0.06981,272.9278,4.3713,walk_east_mid.0,540.5403,1.0,0.06981,1.0,0.06981,Sidewalk
24.5,25.5725,3.5773,-0.0,1.0,-0.0,272.4278,4.3902,walk_east_mid.0,539.4559,1.0,-0.0,1.0,-0.0,Sidewalk
25.0,26.0722,3.5598,-0.03491,1.0,-0.06981,271.9282,4.3581,walk_east_mid.0,538.4766,1.0,-0.06981,1.0,-0.06981,Sidewalk
25.5,26.5722,3.5598,-0.0,1.0,0.06981,271.4282,4.377,walk_east_mid.0,537.5391,1.0,0.06981,1.0,0.06981,Sidewalk
26.0,27.0722,3.5598,-0.0,1.0,-0.0,270.9282,4.3823,walk_east_mid.0,536.4605,1.0,-0.0,1.0,-0.0,Sidewalk
26.5,27.5719,3.5424,-0.03491,1.0,-0.06981,270.4285,4.3547,walk_east_mid.0,535.478,1.0,-0.06981,1.0,-0.06981,Sidewalk
27.0,28.0719,3.5424,-0.0,1.0,0.06981,269.9285,4.332,walk_east_mid.0,534.5708,1.0,0.06981,1.0,0.06981,Sidewalk
27.5,28.5719,3.5424,-0.0,1.0,-0.0,269.4285,4.3174,walk_east_mid.0,533.4974,1.0,-0.0,1.0,-0.0,Sidewalk
28.0,29.0716,3.5249,-0.03491,1.0,-0.06981,268.9288,4.2968,walk_east_mid.0,532.4966,1.0,-0.06981,1.0,-0.06981,Sidewalk
28.5,29.5716,3.5249,-0.0,1.0,0.06981,268.4288,4.3613,walk_east_mid.0,531.5536,1.0,0.06981,1.0,0.06981,Sidewalk
29.0,30.0716,3.5249,-0.0,1.0,-0.0,267.9288,4.3534,walk_east_mid.0,530.4768,1.0,-0.0,1.0,-0.0,Sidewalk
29.5,30.5713,3.5075,-0.03491,1.0,-0.06981,267.4292,4.3405,walk_east_mid.0,529.4831,1.0,-0.06981,1.0,-0.06981,Sidewalk
30.0,31.0713,3.5075,-0.0,1.0,0.06981,266.9292,4.3596,walk_east_mid.0,528.5569,1.0,0.06981,1.0,0.06981,Sidewalk
30.5,31.5713,3.5075,-0.0,1.0,-0.0,266.4292,4.3713,walk_east_mid.0,527.4675,1.0,-0.0,1.0,-0.0,Sidewalk
31.0,32.071,3.49,-0.03491,1.0,-0.06981,265.9295,4.3455,walk_east_mid.0,526.4821,1.0,-0.06981,1.0,-0.06981,Sidewalk
31.5,32.571,3.49,-0.0,1.0,0.06981,265.4295,4.3388,walk_east_mid.0,525.5729,1.0,0.06981,1.0,0.06981,Sidewalk
32.0,33.071,3.49,-0.0,1.0,-0.0,264.9295,4.3582,walk_east_mid.0,524.4747,1.0,-0.0,1.0,-0.0,Sidewalk
32.5,33.5707,3.5075,0.03491,1.0,0.06981,264.4298,4.3192,walk_east_mid.0,523.6063,1.0,0.06981,1.0,0.06981,Sidewalk
33.0,34.0704,3.5249,0.03491,1.0,-0.0,263.9301,4.2882,walk_east_mid.0,522.5376,1.0,-0.0,1.0,-0.0,Sidewalk
33.5,34.5704,3.5249,-0.0,1.0,-0.06981,263.4301,4.261,walk_east_mid.0,521.5043,1.0,-0.06981,1.0,-0.06981,Sidewalk
34.0,35.0701,3.5075,-0.03491,1.0,-0.06981,262.9304,4.2446,walk_east_mid.0,520.5164,1.0,-0.06981,1.0,-0.06981,Sidewalk
34.5,35.5701,3.5075,-0.0,1.0,0.06981,262.4304,4.2346,walk_east_mid.0,519.652,1.0,0.06981,1.0,0.06981,Sidewalk
35.0,36.0701,3.5075,-0.0,1.0,-0.0,261.9304,4.2441,walk_east_mid.0,518.5453,1.0,-0.0,1.0,-0.0,Sidewalk
35.5,36.5698,3.49,-0.03491,1.0,-0.06981,261.4307,4.2333,walk_east_mid.0,517.5199,1.0,-0.06981,1.0,-0.06981,Sidewalk
36.0,37.0698,3.49,-0.0,1.0,0.06981,260.9307,4.2559,walk_east_mid.0,516.6365,1.0,0.06981,1.0,0.06981,Sidewalk
36.5,37.5698,3.49,-0.0,1.0,-0.0,260.4307,4.3091,walk_east_mid.0,515.5045,1.0,-0.0,1.0,-0.0,Sidewalk
37.0,38.0695,3.5075,0.03491,1.0,0.06981,259.931,4.3603,walk_east_mid.0,514.5814,1.0,0.06981,1.0,0.06981,Sidewalk
37.5,38.5692,3.5249,0.03491,1.0,-0.0,259.4313,4.3891,walk_east_mid.0,513.4775,1.0,-0.0,1.0,-0.0,Sidewalk
38.0,39.0692,3.5249,-0.0,1.0,-0.06981,258.9313,4.3659,walk_east_mid.0,512.4677,1.0,-0.06981,1.0,-0.06981,Sidewalk
38.5,39.5688,3.5075,-0.03491,1.0,-0.06981,258.4316,4.4414,walk_east_mid.0,511.4589,1.0,-0.06981,1.0,-0.06981,Sidewalk
39.0,40.0688,3.5075,-0.0,1.0,0.06981,257.9316,4.4788,walk_east_mid.0,510.4934,1.0,0.06981,1.0,0.06981,Sidewalk
39.5,40.5688,3.5075,-0.0,1.0,-0.0,257.4316,4.4998,walk_east_mid.0,509.4113,1.0,-0.0,1.0,-0.0,Sidewalk
40.0,41.0685,3.49,-0.03491,1.0,-0.06981,256.932,4.4824,walk_east_mid.0,508.4491,1.0,-0.06981,1.0,-0.06981,Sidewalk
40.5,41.5685,3.49,-0.0,1.0,0.06981,256.432,4.4798,walk_east_mid.0,507.4951,1.0,0.06981,1.0,0.06981,Sidewalk
41.0,42.0685,3.49,-0.0,1.0,-0.0,255.932,4.5014,walk_east_mid.0,506.4117,1.0,-0.0,1.0,-0.0,Sidewalk
41.5,42.5682,3.5075,0.03491,1.0,0.06981,255.4322,4.4962,walk_east_mid.0,505.5079,1.0,0.06981,1.0,0.06981,Sidewalk
42.0,43.0679,3.5249,0.03491,1.0,-0.0,254.9325,4.5225,walk_east_mid.0,504.4133,1.0,-0.0,1.0,-0.0,Sidewalk
42.5,43.5679,3.5249,-0.0,1.0,-0.06981,254.4325,4.5898,walk_east_mid.0,503.4016,1.0,-0.06981,1.0,-0.06981,Sidewalk
43.0,44.0676,3.5075,-0.03491,1.0,-0.06981,253.9328,4.6227,walk_east_mid.0,502.416,1.0,-0.06981,1.0,-0.06981,Sidewalk
43.5,44.5676,3.5075,-0.0,1.0,0.06981,253.4328,4.5996,walk_east_mid.0,501.4403,1.0,0.06981,1.0,0.06981,Sidewalk
44.0,45.0676,3.5075,-0.0,1.0,-0.0,252.9328,4.5746,walk_east_mid.0,500.3836,1.0,-0.0,1.0,-0.0,Sidewalk
44.5,45.5673,3.49,-0.03491,1.0,-0.06981,252.4332,4.6255,walk_east_mid.0,499.4171,1.0,-0.06981,1.0,-0.06981,Sidewalk
45.0,46.0673,3.49,-0.0,1.0,0.06981,251.9332,4.6906,walk_east_mid.0,498.4075,1.0,0.06981,1.0,0.06981,Sidewalk
45.5,46.5673,3.49,-0.0,1.0,-0.0,251.4332,4.7147,walk_east_mid.0,497.3371,1.0,-0.0,1.0,-0.0,Sidewalk
46.0,47.067,3.5075,0.03491,1.0,0.06981,250.9335,4.7453,walk_east_mid.0,496.4108,1.0,0.06981,1.0,0.06981,Sidewalk
46.5,47.5667,3.5249,0.03491,1.0,-0.0,250.4337,4.7724,walk_east_mid.0,495.3237,1.0,-0.0,1.0,-0.0,Sidewalk
47.0,48.0667,3.5249,-0.0,1.0,-0.06981,249.9337,4.8323,walk_east_mid.0,494.3468,1.0,-0.06981,1.0,-0.06981,Sidewalk
47.5,48.5664,3.5075,-0.03491,1.0,-0.06981,249.4341,4.8767,walk_east_mid.0,493.367,1.0,-0.06981,1.0,-0.06981,Sidewalk
48.0,49.0664,3.5075,-0.0,1.0,0.06981,248.9341,4.8542,walk_east_mid.0,492.3558,1.0,0.06981,1.0,0.06981,Sidewalk
48.5,49.5664,3.5075,-0.0,1.0,-0.0,248.4341,4.8423,walk_east_mid.0,491.3013,1.0,-0.0,1.0,-0.0,Sidewalk
49.0,50.0661,3.49,-0.03491,1.0,-0.06981,247.9344,4.8418,walk_east_mid.0,490.3757,1.0,-0.06981,1.0,-0.06981,Sidewalk
49.5,50.5661,3.49,-0.0,1.0,0.06981,247.4344,4.8869,walk_east_mid.0,489.349,1.0,0.06981,1.0,0.06981,Sidewalk
50.0,51.0661,3.49,-0.0,1.0,-0.0,246.9344,4.9323,walk_east_mid.0,488.2809,1.0,-0.0,1.0,-0.0,Sidewalk
50.5,51.5658,3.5075,0.03491,1.0,0.06981,246.4347,4.8996,walk_east_mid.0,487.3681,1.0,0.06981,1.0,0.06981,Sidewalk
51.0,52.0655,3.5249,0.03491,1.0,-0.0,245.935,4.9362,walk_east_mid.0,486.2814,1.0,-0.0,1.0,-0.0,Sidewalk
51.5,52.5655,3.5249,-0.0,1.0,-0.06981,245.435,4.9323,walk_east_mid.0,485.3296,1.0,-0.06981,1.0,-0.06981,Sidewalk
52.0,53.0652,3.5075,-0.03491,1.0,-0.06981,244.9353,4.916,walk_east_mid.0,484.3626,1.0,-0.06981,1.0,-0.06981,Sidewalk
52.5,53.5652,3.5075,-0.0,1.0,0.06981,244.4353,4.9056,walk_east_mid.0,483.3442,1.0,0.06981,1.0,0.06981,Sidewalk
53.0,54.0652,3.5075,-0.0,1.0,-0.0,243.9353,4.876,walk_east_mid.0,482.295,1.0,-0.0,1.0,-0.0,Sidewalk
53.5,54.5649,3.49,-0.03491,1.0,-0.06981,243.4356,4.896,walk_east_mid.0,481.3685,1.0,-0.06981,1.0,-0.06981,Sidewalk
54.0,55.0649,3.49,-0.0,1.0,0.06981,242.9356,4.9201,walk_east_mid.0,480.3427,1.0,0.06981,1.0,0.06981,Sidewalk
54.5,55.5649,3.49,-0.0,1.0,-0.0,242.4356,4.9923,walk_east_mid.0,479.2698,1.0,-0.0,1.0,-0.0,Sidewalk
55.0,56.0646,3.5075,0.03491,1.0,0.06981,241.9359,5.0137,walk_east_mid.0,478.3427,1.0,0.06981,1.0,0.06981,Sidewalk
55.5,56.5643,3.5249,0.03491,1.0,-0.0,241.4362,4.9773,walk_east_mid.0,477.274,1.0,-0.0,1.0,-0.0,Sidewalk
56.0,57.0643,3.5249,-0.0,1.0,-0.06981,240.9362,5.0243,walk_east_mid.0,476.3156,1.0,-0.06981,1.0,-0.06981,Sidewalk
56.5,57.564,3.5424,0.03491,1.0,0.06981,240.4365,5.0947,walk_east_mid.0,475.3234,1.0,0.06981,1.0,0.06981,Sidewalk
57.0,58.0637,3.5598,0.03491,1.0,-0.0,239.9367,5.136,walk_east_mid.0,474.2385,1.0,-0.0,1.0,-0.0,Sidewalk
57.5,58.5637,3.5598,-0.0,1.0,-0.06981,239.4367,5.1735,walk_east_mid.0,473.2893,1.0,-0.06981,1.0,-0.06981,Sidewalk
58.0,59.0634,3.5773,0.03491,1.0,0.06981,238.937,5.1903,walk_east_mid.0,472.3034,1.0,0.06981,1.0,0.06981,Sidewalk
58.5,59.5631,3.5947,0.03491,1.0,-0.0,238.4373,5.1658,walk_east_mid.0,471.2313,1.0,-0.0,1.0,-0.0,Sidewalk
59.0,60.0631,3.5947,-0.0,1.0,-0.06981,237.9373,5.1644,walk_east_mid.0,470.2885,1.0,-0.06981,1.0,-0.06981,Sidewalk
59.5,60.5628,3.6122,0.03491,1.0,0.06981,237.4376,5.231,walk_east_mid.0,469.295,1.0,0.06981,1.0,0.06981,Sidewalk
60.0,61.0625,3.6296,0.03491,1.0,-0.0,236.9378,5.2432,walk_east_mid.0,468.2159,1.0,-0.0,1.0,-0.0,Sidewalk
60.5,61.5625,3.6296,-0.0,1.0,-0.06981,236.4378,5.2863,walk_east_mid.0,467.2685,1.0,-0.06981,1.0,-0.06981,Sidewalk
61.0,62.0621,3.6471,0.03491,1.0,0.06981,235.9381,5.3326,walk_east_mid.0,466.2774,1.0,0.06981,1.0,0.06981,Sidewalk
61.5,62.5618,3.6645,0.03491,1.0,-0.0,235.4384,5.35,walk_east_mid.0,465.1971,1.0,-0.0,1.0,-0.0,Sidewalk
62.0,63.0618,3.6645,-0.0,1.0,-0.06981,234.9384,5.3862,walk_east_mid.0,464.253,1.0,-0.06981,1.0,-0.06981,Sidewalk
62.5,63.5615,3.682,0.03491,1.0,0.06981,234.4387,5.4208,walk_east_mid.0,463.2637,1.0,0.06981,1.0,0.06981,Sidewalk
63.0,64.0612,3.6994,0.03491,1.0,-0.0,233.939,5.419,walk_east_mid.0,462.1858,1.0,-0.0,1.0,-0.0,Sidewalk
63.5,64.5612,3.6994,-0.0,1.0,-0.06981,233.439,5.4278,walk_east_mid.0,461.2459,1.0,-0.06981,1.0,-0.06981,Sidewalk
64.0,65.0609,3.7169,0.03491,1.0,0.06981,232.9392,5.4459,walk_east_mid.0,460.26,1.0,0.06981,1.0,0.06981,Sidewalk
64.5,65.5606,3.7343,0.03491,1.0,-0.0,232.4395,5.4329,walk_east_mid.0,459.1831,1.0,-0.0,1.0,-0.0,Sidewalk
65.0,66.0606,3.7343,-0.0,1.0,-0.06981,231.9395,5.4678,walk_east_mid.0,458.2393,1.0,-0.06981,1.0,-0.06981,Sidewalk
65.5,66.5603,3.7518,0.03491,1.0,0.06981,231.4398,5.4308,walk_east_mid.0,457.2621,1.0,0.06981,1.0,0.06981,Sidewalk
66.0,67.06,3.7692,0.03491,1.0,-0.0,230.9401,5.4272,walk_east_mid.0,456.1836,1.0,-0.0,1.0,-0.0,Sidewalk
66.5,67.56,3.7692,-0.0,1.0,-0.06981,230.4401,5.4478,walk_east_mid.0,455.2405,1.0,-0.06981,1.0,-0.06981,Sidewalk
67.0,68.0597,3.7867,0.03491,1.0,0.06981,229.9404,5.452,walk_east_mid.0,454.2595,1.0,0.06981,1.0,0.06981,Sidewalk
67.5,68.5594,3.8041,0.03491,1.0,-0.0,229.4407,5.4586,walk_east_mid.0,453.1789,1.0,-0.0,1.0,-0.0,Sidewalk
68.0,69.0594,3.8041,-0.0,1.0,-0.06981,228.9407,5.5144,walk_east_mid.0,452.2312,1.0,-0.06981,1.0,-0.06981,Sidewalk
68.5,69.5591,3.8216,0.03491,1.0,0.06981,228.441,5.5059,walk_east_mid.0,451.253,1.0,0.06981,1.0,0.06981,Sidewalk
69.0,70.0588,3.839,0.03491,1.0,-0.0,227.9413,5.4821,walk_east_mid.0,450.1758,1.0,-0.0,1.0,-0.0,Sidewalk
69.5,70.5588,3.839,-0.0,1.0,-0.06981,227.4413,5.4646,walk_east_mid.0,449.2366,1.0,-0.06981,1.0,-0.06981,Sidewalk
70.0,71.0585,3.8565,0.03491,1.0,0.06981,226.9416,5.4616,walk_east_mid.0,448.2597,1.0,0.06981,1.0,0.06981,Sidewalk
70.5,71.5582,3.8739,0.03491,1.0,-0.0,226.4418,5.4658,walk_east_mid.0,447.1785,1.0,-0.0,1.0,-0.0,Sidewalk
71.0,72.0582,3.8739,-0.0,1.0,-0.06981,225.9418,5.5252,walk_east_mid.0,446.2286,1.0,-0.06981,1.0,-0.06981,Sidewalk
71.5,72.5579,3.8914,0.03491,1.0,0.06981,225.4421,5.5591,walk_east_mid.0,445.2486,1.0,0.06981,1.0,0.06981,Sidewalk
72.0,73.0576,3.9088,0.03491,1.0,-0.0,224.9424,5.5744,walk_east_mid.0,444.1647,1.0,-0.0,1.0,-0.0,Sidewalk
72.5,73.5576,3.9088,-0.0,1.0,-0.06981,224.4424,5.6116,walk_east_mid.0,443.2181,1.0,-0.06981,1.0,-0.06981,Sidewalk
73.0,74.0573,3.9263,0.03491,1.0,0.06981,223.9427,5.6772,walk_east_mid.0,442.2367,1.0,0.06981,1.0,0.06981,Sidewalk
73.5,74.557,3.9437,0.03491,1.0,-0.0,223.443,5.7257,walk_east_mid.0,441.1477,1.0,-0.0,1.0,-0.0,Sidewalk
74.0,75.057,3.9437,-0.0,1.0,-0.06981,222.943,5.7396,walk_east_mid.0,440.2041,1.0,-0.06981,1.0,-0.06981,Sidewalk
74.5,75.5567,3.9612,0.03491,1.0,0.06981,222.4433,5.7278,walk_east_mid.0,439.2333,1.0,0.06981,1.0,0.06981,Sidewalk
75.0,76.0564,3.9786,0.03491,1.0,-0.0,221.9436,5.7959,walk_east_mid.0,438.1414,1.0,-0.0,1.0,-0.0,Sidewalk
75.5,76.5564,3.9786,-0.0,1.0,-0.06981,221.4436,5.7562,walk_east_mid.0,437.2025,1.0,-0.06981,1.0,-0.06981,Sidewalk
76.0,77.0561,3.9961,0.03491,1.0,0.06981,220.9439,5.8002,walk_east_mid.0,436.2283,1.0,0.06981,1.0,0.06981,Sidewalk
76.5,77.5558,4.0135,0.03491,1.0,-0.0,220.4442,5.8164,walk_east_mid.0,435.1408,1.0,-0.0,1.0,-0.0,Sidewalk
77.0,78.0558,4.0135,-0.0,1.0,-0.06981,219.9442,5.8224,walk_east_mid.0,434.1963,1.0,-0.06981,1.0,-0.06981,Sidewalk
77.5,78.5554,3.9961,-0.03491,1.0,-0.06981,219.4446,5.783,walk_east_mid.0,433.2309,1.0,-0.06981,1.0,-0.06981,Sidewalk
78.0,79.0554,3.9961,-0.0,1.0,0.06981,218.9446,5.8349,walk_east_mid.0,432.1963,1.0,0.06981,1.0,0.06981,Sidewalk
78.5,79.5554,3.9961,-0.0,1.0,-0.0,218.4446,5.8957,walk_east_mid.0,431.1295,1.0,-0.0,1.0,-0.0,Sidewalk
79.0,80.0551,3.9786,-0.03491,1.0,-0.06981,217.9449,5.9548,walk_east_mid.0,430.2166,1.0,-0.06981,1.0,-0.06981,Sidewalk
79.5,80.5551,3.9786,-0.0,1.0,0.06981,217.4449,6.0233,walk_east_mid.0,429.1796,1.0,0.06981,1.0,0.06981,Sidewalk
80.0,81.0551,3.9786,-0.0,1.0,-0.0,216.9449,6.0365,walk_east_mid.0,428.1173,1.0,-0.0,1.0,-0.0,Sidewalk
80.5,81.5548,3.9961,0.03491,1.0,0.06981,216.4452,6.0833,walk_east_mid.0,427.2061,1.0,0.06981,1.0,0.06981,Sidewalk
81.0,82.0545,4.0135,0.03491,1.0,-0.0,215.9455,6.112,walk_east_mid.0,426.1163,1.0,-0.0,1.0,-0.0,Sidewalk
81.5,82.5545,4.0135,-0.0,1.0,-0.06981,215.4455,6.111,walk_east_mid.0,425.1736,1.0,-0.06981,1.0,-0.06981,Sidewalk
82.0,83.0542,3.9961,-0.03491,1.0,-0.06981,214.9458,6.112,walk_east_mid.0,424.2051,1.0,-0.06981,1.0,-0.06981,Sidewalk
82.5,83.5542,3.9961,-0.0,1.0,0.06981,214.4458,6.1206,walk_east_mid.0,423.174,1.0,0.06981,1.0,0.06981,Sidewalk
83.0,84.0542,3.9961,-0.0,1.0,-0.0,213.9458,6.1116,walk_east_mid.0,422.1128,1.0,-0.0,1.0,-0.0,Sidewalk
83.5,84.5539,3.9786,-0.03491,1.0,-0.06981,213.4461,6.1151,walk_east_mid.0,421.2062,1.0,-0.06981,1.0,-0.06981,Sidewalk
84.0,85.0539,3.9786,-0.0,1.0,0.06981,212.9461,6.1259,walk_east_mid.0,420.1737,1.0,0.06981,1.0,0.06981,Sidewalk
84.5,85.5539,3.9786,-0.0,1.0,-0.0,212.4461,6.1185,walk_east_mid.0,419.1129,1.0,-0.0,1.0,-0.0,Sidewalk
85.0,86.0536,3.9961,0.03491,1.0,0.06981,211.9464,6.1494,walk_east_mid.0,418.2036,1.0,0.06981,1.0,0.06981,Sidewalk
85.5,86.5533,4.0135,0.03491,1.0,-0.0,211.4467,6.1512,walk_east_mid.0,417.1156,1.0,-0.0,1.0,-0.0,Sidewalk
86.0,87.0533,4.0135,-0.0,1.0,-0.06981,210.9467,6.1672,walk_east_mid.0,416.1717,1.0,-0.06981,1.0,-0.06981,Sidewalk
