time,x,y,yaw,v,w,goal_distance,min_person_dist,closest_person,total_cost,action_linear_x,action_angular_z,observation_state_linear_x,observation_state_angular_z,observation_state_road_type
0.5,2.15,3.998,-0.01309,0.3,-0.02618,295.85,2.8501,walk_east_mid.0,399.0729,0.3,-0.02618,0.3,-0.02618,Sidewalk
1.0,2.4194,4.0157,0.06545,0.54,0.15708,295.5806,3.0697,walk_east_mid.0,398.0624,0.54,0.15708,0.54,0.15708,Sidewalk
1.5,2.7466,4.0588,0.1309,0.66,0.1309,295.2534,3.1509,walk_east_mid.0,397.1538,0.66,0.1309,0.66,0.1309,Sidewalk
2.0,3.1065,4.0682,0.02618,0.72,-0.20944,294.8935,3.2395,walk_east_mid.0,396.5372,0.72,-0.20944,0.72,-0.20944,Sidewalk
2.5,3.4662,4.0541,-0.03927,0.72,-0.1309,294.5338,3.3097,walk_east_mid.0,396.1672,0.72,-0.1309,0.72,-0.1309,Sidewalk
3.0,3.8259,4.0682,0.03927,0.72,0.15708,294.1741,3.3689,walk_east_mid.0,395.3935,0.72,0.15708,0.72,0.15708,Sidewalk
3.5,4.1854,4.0494,-0.05236,0.72,-0.18326,293.8146,3.4698,walk_east_mid.0,394.8167,0.72,-0.18326,0.72,-0.18326,Sidewalk
4.0,4.6329,4.0023,-0.10472,0.9,-0.10472,293.3671,3.5207,walk_east_mid.0,393.8536,0.9,-0.10472,0.9,-0.10472,Sidewalk
4.5,5.0229,3.9972,-0.01309,0.78,0.18326,292.9771,3.6254,walk_east_mid.0,393.4494,0.78,0.18326,0.78,0.18326,Sidewalk
5.0,5.3821,4.0208,0.06545,0.72,0.15708,292.6179,3.7597,walk_east_mid.0,392.9956,0.72,0.15708,0.72,0.15708,Sidewalk
5.5,5.742,4.0113,-0.02618,0.72,-0.18326,292.258,3.8402,walk_east_mid.0,392.4734,0.72,-0.18326,0.72,-0.18326,Sidewalk
6.0,6.2205,3.9737,-0.07854,0.96,-0.10472,291.7795,3.8144,walk_east_mid.0,391.2967,0.96,-0.10472,0.96,-0.10472,Sidewalk
6.5,6.6105,3.9788,0.01309,0.78,0.18326,291.3895,3.9234,walk_east_mid.0,391.079,0.78,0.18326,0.78,0.18326,Sidewalk
7.0,7.0002,3.9941,0.03927,0.78,0.05236,290.9998,3.9815,walk_east_mid.0,390.6418,0.78,0.05236,0.78,0.05236,Sidewalk
7.5,7.4202,3.9941,-0.0,0.84,-0.07854,290.5798,3.9942,walk_east_mid.0,390.0267,0.84,-0.07854,0.84,-0.07854,Sidewalk
8.0,7.9295,3.9674,-0.05236,1.02,-0.10472,290.0705,3.8986,walk_east_mid.0,388.8867,1.02,-0.10472,1.02,-0.10472,Sidewalk
8.5,8.3187,3.9419,-0.06545,0.78,-0.02618,289.6813,3.9762,walk_east_mid.0,388.8602,0.78,-0.02618,0.78,-0.02618,Sidewalk
9.0,8.7686,3.9478,0.01309,0.9,0.15708,289.2314,3.9505,walk_east_mid.0,387.8671,0.9,0.15708,0.9,0.15708,Sidewalk
9.5,9.1873,3.9807,0.07854,0.84,0.1309,288.8127,3.9567,walk_east_mid.0,387.4011,0.84,0.1309,0.84,0.1309,Sidewalk
10.0,9.574,4.0316,0.1309,0.78,0.10472,288.426,4.0244,walk_east_mid.0,386.9796,0.78,0.10472,0.78,0.10472,Sidewalk
10.5,9.9931,4.0591,0.06545,0.84,-0.1309,288.0069,4.0866,walk_east_mid.0,386.3777,0.84,-0.1309,0.84,-0.1309,Sidewalk
11.0,10.5607,4.1113,0.09163,1.14,0.05236,287.4393,3.9707,walk_east_mid.0,385.4337,1.14,0.05236,1.14,0.05236,Sidewalk
11.5,10.9807,4.1113,-0.0,0.84,-0.18326,287.0193,4.0293,walk_east_mid.0,384.9572,0.84,-0.18326,0.84,-0.18326,Sidewalk
12.0,11.5499,4.0814,-0.05236,1.14,-0.10472,286.4501,3.9324,walk_east_mid.0,383.8179,1.14,-0.10472,1.14,-0.10472,Sidewalk
12.5,11.9699,4.0759,-0.01309,0.84,0.07854,286.0301,3.9713,walk_east_mid.0,383.9303,0.84,0.07854,0.84,0.07854,Sidewalk
13.0,12.3599,4.081,0.01309,0.78,0.05236,285.6401,4.0215,walk_east_mid.0,383.3486,0.78,0.05236,0.78,0.05236,Sidewalk
13.5,12.7797,4.07,-0.02618,0.84,-0.07854,285.2203,4.0831,walk_east_mid.0,382.6446,0.84,-0.07854,0.84,-0.07854,Sidewalk
14.0,13.2881,4.03,-0.07854,1.02,-0.10472,284.7119,4.0019,walk_east_mid.0,381.4795,1.02,-0.10472,1.02,-0.10472,Sidewalk
14.5,13.7064,3.9916,-0.09163,0.84,-0.02618,284.2936,4.0817,walk_east_mid.0,381.418,0.84,-0.02618,0.84,-0.02618,Sidewalk
15.0,14.2724,3.9246,-0.11781,1.14,-0.05236,283.7276,3.9676,walk_east_mid.0,380.0089,1.14,-0.05236,1.14,-0.05236,Sidewalk
15.5,14.6919,3.9026,-0.05236,0.84,0.1309,283.3082,4.0432,walk_east_mid.0,380.1142,0.84,0.1309,0.84,0.1309,Sidewalk
16.0,15.0797,3.8619,-0.10472,0.78,-0.10472,282.9203,4.106,walk_east_mid.0,379.4646,0.78,-0.10472,0.78,-0.10472,Sidewalk
16.5,15.5297,3.856,-0.01309,0.9,0.18326,282.4704,4.0893,walk_east_mid.0,378.6495,0.9,0.18326,0.9,0.18326,Sidewalk
17.0,15.9488,3.8834,0.06545,0.84,0.15708,282.0512,4.1068,walk_east_mid.0,378.2008,0.84,0.15708,0.84,0.15708,Sidewalk
17.5,16.3686,3.8944,0.02618,0.84,-0.07854,281.6314,4.1274,walk_east_mid.0,377.7286,0.84,-0.07854,0.84,-0.07854,Sidewalk
18.0,16.8785,3.8811,-0.02618,1.02,-0.10472,281.1216,4.0865,walk_east_mid.0,376.5854,1.02,-0.10472,1.02,-0.10472,Sidewalk
18.5,17.2981,3.8646,-0.03927,0.84,-0.02618,280.7019,4.0794,walk_east_mid.0,376.6,0.84,-0.02618,0.84,-0.02618,Sidewalk
19.0,17.8669,3.8273,-0.06545,1.14,-0.05236,280.1331,3.9189,walk_east_mid.0,375.619,1.14,-0.05236,1.14,-0.05236,Sidewalk
